Instrument,Operating Profit before Non-Recurring Income/Expense,Date
4295888306,27047547.9128129,2005-12-31T00:00:00Z
4295888306,42583250.3131333,2006-12-31T00:00:00Z
4295888306,24606034.1347378,2007-12-31T00:00:00Z
4295888306,112404399.618722,2008-12-31T00:00:00Z
4295888306,-59766041.451966,2009-12-31T00:00:00Z
4295888306,-411643.802666416,2010-12-31T00:00:00Z
4295888306,77902193.4220569,2011-12-31T00:00:00Z
4295888306,4330251.82335687,2012-12-31T00:00:00Z
4295888306,37043524.365125,2013-12-31T00:00:00Z
4295888306,-20873658.6612768,2014-12-31T00:00:00Z
4295888306,12556922.949244,2015-12-31T00:00:00Z
4295888306,-529491.298549314,2016-12-31T00:00:00Z
4295888306,-8833345.36879154,2017-12-31T00:00:00Z
4295888306,-6114618.15217849,2018-12-31T00:00:00Z
4295888306,-14199016.1494717,2019-12-31T00:00:00Z
4295888306,-15440584.7165129,2020-12-31T00:00:00Z
4295888322,265199.535912873,2005-12-31T00:00:00Z
4295888322,2145202.03171793,2006-12-31T00:00:00Z
4295888322,2022889.66522873,2007-12-31T00:00:00Z
4295888322,-14209017.0637475,2008-12-31T00:00:00Z
4295888322,-2322213.23971601,2009-12-31T00:00:00Z
4295888322,-300141.678632751,2010-12-31T00:00:00Z
4295888322,14517042.1824043,2011-12-31T00:00:00Z
4295888322,2154584.01944813,2012-12-31T00:00:00Z
4295888322,-303652.376163981,2013-12-31T00:00:00Z
4295888338,,2004-12-31T00:00:00Z
4295888338,793214.56991942,2005-12-31T00:00:00Z
4295888338,1967078.40538702,2006-12-31T00:00:00Z
4295888338,5193918.79238504,2007-12-31T00:00:00Z
4295888338,-24080574.6212662,2008-12-31T00:00:00Z
4295888338,-9120898.02033274,2009-12-31T00:00:00Z
4295888338,-10395583.8525345,2010-12-31T00:00:00Z
4295888338,-52481621.0422324,2011-12-31T00:00:00Z
4295888339,-1325083.53870866,2005-12-31T00:00:00Z
4295888339,477525.479149855,2006-12-31T00:00:00Z
4295888339,729642.194121192,2007-12-31T00:00:00Z
4295888339,-1525033.56475962,2008-12-31T00:00:00Z
4295888339,-136941.673156417,2009-12-31T00:00:00Z
4295888339,-2385087.01751513,2010-12-31T00:00:00Z
4295888339,100727.018165729,2011-12-31T00:00:00Z
4295888339,-506320.750327459,2012-12-31T00:00:00Z
4295888339,-309977.803177511,2013-12-31T00:00:00Z
4295888339,-160275.911275764,2014-12-31T00:00:00Z
4295888339,-91085.8227977299,2015-12-31T00:00:00Z
4295888339,-23096.7086382608,2016-12-31T00:00:00Z
4295888348,131259.707068832,2004-12-31T00:00:00Z
4295888348,1440322.4212442,2005-12-31T00:00:00Z
4295888348,1197371.45120794,2006-12-31T00:00:00Z
4295888348,925451.21975528,2007-12-31T00:00:00Z
4295888350,485658.109368776,2005-12-31T00:00:00Z
4295888350,-493523.571116798,2006-12-31T00:00:00Z
4295888350,2620296.53387706,2007-12-31T00:00:00Z
4295888350,1703289.0931825,2008-12-31T00:00:00Z
4295888350,2356720.91824811,2009-12-31T00:00:00Z
4295888350,19949.1982123927,2010-12-31T00:00:00Z
4295888350,7488026.17423438,2011-12-31T00:00:00Z
4295888350,-316555.116283755,2012-12-31T00:00:00Z
4295888350,724245.453291866,2013-12-31T00:00:00Z
4295888350,-99481.3710765408,2014-12-31T00:00:00Z
4295888355,,
4295888357,,
4295888363,3144518.80491389,2004-12-31T00:00:00Z
4295888363,5009782.79190695,2005-12-31T00:00:00Z
4295888363,2803247.44268421,2006-12-31T00:00:00Z
4295888363,10617313.8402595,2007-12-31T00:00:00Z
4295888363,22716131.2118646,2008-12-31T00:00:00Z
4295888363,4783581.09499885,2009-12-31T00:00:00Z
4295888363,9018766.70829706,2010-12-31T00:00:00Z
4295888363,-26779246.0914941,2011-12-31T00:00:00Z
4295888366,11965647.5594778,2004-12-31T00:00:00Z
4295888366,4956783.39778879,2005-12-31T00:00:00Z
4295888366,21616820.0655534,2006-12-31T00:00:00Z
4295888366,26177165.1298027,2007-12-31T00:00:00Z
4295888366,-203516972.191651,2008-12-31T00:00:00Z
4295888366,-11071903.0690749,2009-12-31T00:00:00Z
4295888366,-135819281.005881,2010-12-31T00:00:00Z
4296103872,,
4296192748,,
4296264318,1619800.47532052,2005-12-31T00:00:00Z
4296264318,2842673.74667918,2006-12-31T00:00:00Z
4296264318,6101305.2043307,2007-12-31T00:00:00Z
4296264318,660979.130362515,2008-12-31T00:00:00Z
4296264318,-1417847.68039744,2009-12-31T00:00:00Z
4296264318,418320.075945638,2010-12-31T00:00:00Z
4296264318,-326761.66048115,2011-12-31T00:00:00Z
4296328295,209784338.409184,2005-12-31T00:00:00Z
4296328295,229201401.62822,2006-12-31T00:00:00Z
4296328295,292605739.065114,2007-12-31T00:00:00Z
4296328295,322024600.819197,2008-12-31T00:00:00Z
4296328295,327785993.960502,2009-12-31T00:00:00Z
4296328295,339357983.134356,2010-12-31T00:00:00Z
4296328295,302686478.762067,2011-12-31T00:00:00Z
4296328295,269103419.863364,2012-12-31T00:00:00Z
4296328295,,2013-12-31T00:00:00Z
4296393512,,
4296393538,6969493.10521871,1998-12-31T00:00:00Z
4296393538,12771782.0295517,1999-12-31T00:00:00Z
4296393538,13830543.0220452,2000-12-31T00:00:00Z
4296393538,19010334.2363607,2001-12-31T00:00:00Z
4296393538,17991524.9664883,2002-12-31T00:00:00Z
4296393538,14066954.4794061,2003-12-31T00:00:00Z
4296393538,14803999.2441084,2004-12-31T00:00:00Z
4296393538,11973655.9459452,2005-12-31T00:00:00Z
4296393538,16105411.840172,2006-12-31T00:00:00Z
4296393538,22020254.8747993,2007-12-31T00:00:00Z
4296393538,6498386.19488798,2008-12-31T00:00:00Z
4296393538,12049171.6246765,2009-12-31T00:00:00Z
4296393538,1784851.43322479,2010-12-31T00:00:00Z
4296393538,-49048431.3468358,2011-12-31T00:00:00Z
4296393538,-74766096.0509807,2012-12-31T00:00:00Z
4296393538,-283493896.458537,2013-12-31T00:00:00Z
4296393538,-3435110.03463613,2014-12-31T00:00:00Z
4296393540,,
4296393558,,
4296393560,,
4296595172,44573446.3568641,2005-12-31T00:00:00Z
4296595172,69981928.2625858,2006-12-31T00:00:00Z
4296595172,81314942.8036532,2007-12-31T00:00:00Z
4296595172,72545700.6604957,2008-12-31T00:00:00Z
4296595172,83684641.347452,2009-12-31T00:00:00Z
4296595172,86776955.3319222,2010-12-31T00:00:00Z
4296595172,58476055.857848,2011-12-31T00:00:00Z
4296595172,-103514373.063308,2012-12-31T00:00:00Z
4296595172,-372818967.936661,2013-12-31T00:00:00Z
4296595172,-294469693.576246,2014-12-31T00:00:00Z
4296595172,55536697.2117931,2015-12-31T00:00:00Z
4296595172,87800913.3898526,2016-12-31T00:00:00Z
4296595172,54053609.0569105,2017-12-31T00:00:00Z
4296595172,81345893.9915444,2018-12-31T00:00:00Z
4296595172,64993363.4799905,2019-12-31T00:00:00Z
4296607970,,
4296650092,,
4296670594,,
4296721060,-35374976.6967161,2012-12-31T00:00:00Z
4296721060,-153665901.734603,2013-12-31T00:00:00Z
4296721060,-34011043.0498158,2014-12-31T00:00:00Z
4296721549,,
4296721554,,
4296999301,,
4297044392,,
4297153626,,
4297212312,,
4297223868,,
4297326990,,
4297381475,,
4297381510,,
4297775369,,
4297820783,-357055.721246084,2003-12-31T00:00:00Z
4297820783,-471600.20872482,2004-12-31T00:00:00Z
4297820783,-663544.441726981,2005-12-31T00:00:00Z
4297820783,-491872.156035321,2006-12-31T00:00:00Z
4297823227,,
4297826062,8830666.50721563,2007-12-31T00:00:00Z
4297826062,2269075.24985539,2008-12-31T00:00:00Z
4297826062,3514901.35055209,2009-12-31T00:00:00Z
4297826062,-1479165.43541879,2010-12-31T00:00:00Z
4297832965,,
4297859834,,
4297885257,45244.2818547026,2007-12-31T00:00:00Z
4297885257,-36772.2170376187,2008-12-31T00:00:00Z
4297885257,-171678.036348445,2009-12-31T00:00:00Z
4297934842,,
4298007877,183569.519452957,1998-12-31T00:00:00Z
4298007877,214496.693837017,1999-12-31T00:00:00Z
4298007877,477754.476676682,2000-12-31T00:00:00Z
4298007877,611797.862037826,2001-12-31T00:00:00Z
4298084693,,
4298104900,,
4298130548,1015055.69204183,2004-12-31T00:00:00Z
4298130548,1037695.31094103,2005-12-31T00:00:00Z
4298130548,1666543.94428512,2006-12-31T00:00:00Z
4298130548,5533512.77471453,2007-12-31T00:00:00Z
4298130548,-1160531.16970725,2008-12-31T00:00:00Z
4298130548,-3815702.55464096,2009-12-31T00:00:00Z
4298130548,-243911.559837186,2010-12-31T00:00:00Z
4298130548,-41437.8279533648,2011-12-31T00:00:00Z
4298130548,-355750.765358178,2012-12-31T00:00:00Z
4298130548,-722442.932406238,2013-12-31T00:00:00Z
4298130548,-347290.155841239,2014-12-31T00:00:00Z
4298130548,-18670.9784601652,2015-12-31T00:00:00Z
4298130548,-1138975.05012953,2016-12-31T00:00:00Z
4298130548,220926.836916874,2017-12-31T00:00:00Z
4298544757,,
5000004451,,
5000005043,,
5000007163,,
5000019199,,
5000019212,,
5000020412,,
5000032777,,
5000033955,,
5000034443,,2018-12-31T00:00:00Z
5000034443,52213178.4454689,2019-12-31T00:00:00Z
5000034443,30977054.7064228,2020-12-31T00:00:00Z
5000038894,,
5000053697,,
5000056540,,
5000059988,,
5000060195,,
5000060514,,
5000062747,,
5000070132,,
5000094260,,
5000566049,,
5000567687,,
5000617706,,
5000617713,,
5000618303,,
5000618334,,
5000628855,,
5000639613,,
5000641512,,
5000642360,,
5000642703,,
5000645176,,
5000653969,,
5000661160,,
5000663080,,
5000678953,,
5000688202,-667133.488756496,2006-12-31T00:00:00Z
5000688202,-474269.75694481,2007-12-31T00:00:00Z
5000688202,2092460.45509485,2009-12-31T00:00:00Z
5000688202,633492.210140186,2010-12-31T00:00:00Z
5000688202,,2011-12-31T00:00:00Z
5000688202,425726.55356434,2012-12-31T00:00:00Z
5000688202,4871989.46893702,2013-12-31T00:00:00Z
5000688202,5799277.35959153,2014-12-31T00:00:00Z
5000688202,4444138.02854415,2015-12-31T00:00:00Z
5000688202,3810484.3895175,2016-12-31T00:00:00Z
5000688202,3299900.96033834,2017-12-31T00:00:00Z
5000688202,2788783.33087737,2018-12-31T00:00:00Z
5000740823,,
5000748522,,
5000830903,,
5000853793,,
5000853797,,
5000853801,,
5000853811,,
5000853815,,
5000853819,,
5000954069,,
5001002585,,
5001107719,,
5001107729,,
5001153353,,
5001176433,,
5001199314,,
5001199868,,
5001228458,,
5001231909,,
5001231949,,
5001241709,,
5001291661,,
5001345080,,
5001350088,,
5001363548,,
5001365136,,
5001365139,,
5001367461,,
5001396075,,
5001405178,,
5001410527,,
5001420003,,
5001446365,146469.258190141,2020-12-31T00:00:00Z
5001446770,,
5001450655,,
5029074395,,
5034751179,,
5034814279,,
5034814550,,
5034814951,,
5034815109,,
5034815114,,
5034823240,,
5034829033,,
5034830560,,
5035166581,,
5035301637,,
5035303992,,
5035306440,,
5035306538,,
5035306550,,
5035307220,,
5035307230,,
5035308822,,
5035312851,,
5035312865,,
5035392456,,
5035396462,,
5035397389,,
5035455794,,
5035459712,,
5035886518,,
5035886573,,
5035886620,,
5035929879,,
5035931921,,
5036187932,,
5036213359,,
5036227711,,2017-12-31T00:00:00Z
5036227711,,2018-12-31T00:00:00Z
5036227711,-2622523.51864461,2019-12-31T00:00:00Z
5036227711,2005210.11138525,2020-12-31T00:00:00Z
5036775822,,
5037032428,,
5037120048,,
5037247742,,
5037315799,,
5037432425,,
5037437732,,
5037613208,,
5037613220,,
5037850886,,
5037909410,,
5038034726,,
5038037893,,
5039607533,,
5039607558,,
5039632474,,
5039632475,,
5039632476,,
5039633344,,
5039633350,,
5039633377,,
5039648607,,
5039648609,,
