Instrument,Total Fixed Assets - Net,Date
5083700241,9000.51239820661,
5083700242,6817552.49977688,
5083700242,6174108.32973673,
5083700242,7739678.22692901,
5083700242,,
5083700242,,
5083700242,,
5083700242,,
5083700242,,
5083700242,,
5083700242,,
5083700242,,
5083700244,,
5083700278,6224642.61278918,
5083700278,6029960.69433217,
5083700278,,
5083700284,45461.6158843444,
5083700294,,
5083700303,770806.108879964,
5083700303,2062754.68882175,
5083700303,3171768.79914224,
5083700303,2782170.40781324,
5083700303,2369013.72037698,
5083700333,,
5083700349,484113.591253905,
5083700349,12651381.3750539,
5083700349,13541533.7919943,
5083700356,1437633.82550452,
5083700356,1427224.79367802,
5083700372,,
5083700377,4348995.65346268,
5083700377,4020612.72626444,
5083700377,9365385.28405581,
5083700380,6466458.78000893,
5083700380,6817002.22270177,
5083700380,7283733.25871863,
5083700380,6767633.82181991,
5083700380,6047488.82605911,
5083700381,9425962.253451,
5083700384,,
5083702974,,
5083702990,2364214.33850385,
5083702990,2407820.52476573,
5083702990,2356988.70176953,
5083702990,2403348.33903916,
5083702990,2356370.26202954,
5083702990,2306743.50169274,
5083702990,2138000.18043321,
5083702990,,
5083702990,,
5083702990,,
5083703001,8785920.756805,
5083703001,8531765.1687527,
5083703001,0.0,
5083703010,,
5083703030,,
5083703051,6023954.197568,
5083703051,6538489.02900491,
5083703051,6569967.5174795,
5083703051,5865604.00850231,
5083703051,,
5083703051,,
5083703051,,
5083703051,,
5083703055,5404871.1610888,
5083703055,4982845.42598187,
5083703055,5337449.61908882,
5083703088,78695.5201306235,
5083703088,108275.752788934,
5083703093,,
5083703105,,
5083703186,6284513.57876565,
5083703186,6479976.85847034,
5083703204,,
5083703220,6592474.55582502,
5083703220,6220038.57998215,
5083703279,,
5083703282,99363.0672280728,
5083703282,0.0,
5083703284,,
5083703289,,
5083703336,,
5083703349,6949843.0683571,
5083703349,3646067.91996189,
5083703383,592474.341114817,
5083703383,121183.47149785,
5083703383,112720.895357249,
5083703383,109795.99253886,
5083703383,124292.146253177,
5083703383,119052.740501213,
5083703383,114846.946892303,
5083703385,2359124.2279709,
5083703385,2547376.26487128,
5083703394,6872958.32080093,
5083703394,6610828.8130299,
5083703394,12119459.8377212,
5083703394,10877815.1527407,
5083703394,6979051.84278228,
5083703440,,
5083703463,5106154.41594203,
5083703481,1857824.79026372,
5083703481,2128601.5740829,
5083703481,1500854.78726324,
5083703481,2597192.96650921,
5083703481,3411224.70963731,
5083703484,6289202.57612503,
5083703484,6046804.63576733,
5083703523,,
5083703542,,
5083703548,,
5083703550,,
5083703598,8910167.14520999,
5083703598,13889500.0587259,
5083703598,24107651.4603109,
5083703598,34558945.9755995,
5083703598,38743598.4783976,
5083703598,40646657.7226685,
5083703598,48656045.2396101,
5083703612,4563925.94473419,
5083703643,5963073.23010958,
5083703667,39496.4121514201,
5083703667,41017.4029451138,
5083703667,39671.9896417782,
5083703667,43226.3646965878,
5083703667,43792.2820390662,
5083703667,44184.8805929179,
5083703667,46758.5701519214,
5083703697,6762454.20962363,
5083703701,4611777.76651055,
5083703701,5544188.55064703,
5083703701,5271416.76909797,
5083703701,5607919.38038449,
5083703701,6668033.02525012,
5083703701,6327762.61780584,
5083703701,5860276.3019703,
5083703701,5600513.63067358,
5083703702,8726175.38748019,
5083703702,9558250.75838955,
5083703702,4283137.33244087,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703702,,
5083703710,331227.128156265,
5083703710,250277.886357398,
5083703710,237282.857993957,
5083703710,229201.284145078,
5083703710,22111415.1617169,
5083703710,24842295.5160334,
5083703710,27548808.0281092,
5083703710,33215369.5823766,
5083703767,12127699.8180353,
5083703767,13306679.0284655,
5083703813,,
5083703826,,
5083703846,10258447.5031152,
5083703846,10130486.6184739,
5083703846,9566640.15968925,
5083703846,10187735.4012264,
5083703846,10030349.4597427,
5083703846,9402643.86494647,
5083703846,8575925.65300651,
5083703846,8196096.71709845,
5083703846,9087792.86457796,
5083703852,14791811.8527443,
5083703852,14161991.3914545,
5083703861,,
5083703879,60382.7918056217,
5083703879,36721.4841248056,
5083703879,23145.8198221201,
5083703882,19281838.1218001,
5083703882,37539981.276699,
5083703882,8200220.09737475,
5083703889,44471.121289643,
5083703889,10807270.8785136,
5083703889,10484586.5870619,
5083703889,12460271.2702668,
5083703889,12107160.9716062,
5083703889,13638990.9853053,
5083703889,12979922.7234348,
5083703889,12469686.0450406,
5083703889,13188412.1045303,
5083703894,,
5083703899,13698605.5286086,
5083703899,13146852.3781053,
5083703899,13482202.705469,
5083703917,5108673.51977132,
5083703917,4902055.18254186,
5083703917,7255985.31426869,
5083703917,2671615.98176166,
5083703928,6722473.79771849,
5083703928,7426155.92208445,
5083703928,,
5083703974,,
5083703981,650816.647170449,
5083703981,686818.720665394,
5083703987,6982297.64649833,
5083703987,11565665.7772898,
5083703987,5335.490871952,
