Instrument,Labor & Related Expenses - Total,Date
5040941374,1783029.92770746,2012-12-31T00:00:00Z
5040941374,1614129.09141858,2013-12-31T00:00:00Z
5040941374,1622873.52142929,2014-12-31T00:00:00Z
5040941374,1403836.00872271,2015-12-31T00:00:00Z
5040941374,1333705.07389346,2016-12-31T00:00:00Z
5040941374,1435197.23840265,2017-12-31T00:00:00Z
5040941374,1977498.4620984,2018-12-31T00:00:00Z
5040941374,1982695.30216999,2019-12-31T00:00:00Z
5040941374,2046232.78784808,2020-12-31T00:00:00Z
5040941377,660277.582287558,2011-12-31T00:00:00Z
5040941377,647920.825964538,2012-12-31T00:00:00Z
5040941377,687243.946805316,2013-12-31T00:00:00Z
5040941377,710842.795871245,2014-12-31T00:00:00Z
5040941377,570533.670979036,2015-12-31T00:00:00Z
5040941377,550119.079715149,2016-12-31T00:00:00Z
5040941377,577663.558111607,2017-12-31T00:00:00Z
5040941377,219561.031318686,2018-04-30T00:00:00Z
5040944961,2526030.8263104,2011-12-31T00:00:00Z
5040944961,2846033.09954888,2012-12-31T00:00:00Z
5040944961,2798368.78463726,2013-12-31T00:00:00Z
5040944961,2780977.45845553,2014-12-31T00:00:00Z
5040944961,2462492.93153937,2015-12-31T00:00:00Z
5040944961,2395449.19893295,2016-12-31T00:00:00Z
5040944961,2099328.67502405,2017-12-31T00:00:00Z
5040944961,2358855.59710879,2018-12-31T00:00:00Z
5040944961,2577583.51457026,2019-12-31T00:00:00Z
5040944961,2005382.79265674,2020-12-31T00:00:00Z
5040945179,1339139.43211447,2011-12-31T00:00:00Z
5040945179,1664115.37505367,2012-12-31T00:00:00Z
5040945179,1626562.50111295,2013-12-31T00:00:00Z
5040945179,1538673.82617271,2014-12-31T00:00:00Z
5040945179,1265242.31740645,2015-12-31T00:00:00Z
5040945179,1274474.31509398,2016-12-31T00:00:00Z
5040945179,1242279.40861821,2017-12-31T00:00:00Z
5040945179,1480049.37757178,2018-12-31T00:00:00Z
5040945179,1435580.13933151,2019-12-31T00:00:00Z
5040945179,1159051.9523349,2020-12-31T00:00:00Z
5040945192,1501036.99356306,2011-12-31T00:00:00Z
5040945192,1415100.38563251,2012-12-31T00:00:00Z
5040945192,1516194.69999032,2013-12-31T00:00:00Z
5040945192,1381575.33993784,2014-12-31T00:00:00Z
5040945192,1139824.34921084,2015-12-31T00:00:00Z
5040945192,1002870.89597118,2016-12-31T00:00:00Z
5040945192,1159444.63424749,2017-12-31T00:00:00Z
5040945192,1167806.30572676,2018-12-31T00:00:00Z
5040945192,1237094.49293792,2019-12-31T00:00:00Z
5040945192,1508676.71535633,2020-12-31T00:00:00Z
5040945385,2936671.66097801,2011-12-31T00:00:00Z
5040945385,3104857.24888505,2012-12-31T00:00:00Z
5040945385,3546757.85582996,2013-12-31T00:00:00Z
5040945385,3392817.96614229,2014-12-31T00:00:00Z
5040945385,2333221.68582734,2015-12-31T00:00:00Z
5040945385,2188916.19088565,2016-12-31T00:00:00Z
5040945385,2222733.11228102,2017-12-31T00:00:00Z
5040945385,2675156.96803647,2018-12-31T00:00:00Z
5040945385,2810875.23993029,2019-12-31T00:00:00Z
5040945385,2288452.99432204,2020-12-31T00:00:00Z
5040945644,207107.366135664,2011-12-31T00:00:00Z
5040945644,229396.669591163,2012-12-31T00:00:00Z
5040945644,225334.260625386,2013-12-31T00:00:00Z
5040945644,231111.450874395,2014-12-31T00:00:00Z
5040945644,175759.174458466,2015-12-31T00:00:00Z
5040945644,183055.222366219,2016-12-31T00:00:00Z
5040945644,172209.136191762,2017-12-31T00:00:00Z
5040945644,177212.393276355,2018-12-31T00:00:00Z
5040945644,174485.376256599,2019-12-31T00:00:00Z
5040945644,172572.564541996,2020-12-31T00:00:00Z
5040945646,1688145.37371192,2010-12-31T00:00:00Z
5040945646,1980832.74686268,2011-12-31T00:00:00Z
5040945646,2221172.40391084,2012-12-31T00:00:00Z
5040945646,2228305.46618437,2013-12-31T00:00:00Z
5040945646,2220229.77151993,2014-12-31T00:00:00Z
5040945646,2280270.1947953,2015-12-31T00:00:00Z
5040945646,2590302.90242824,2016-12-31T00:00:00Z
5040945646,2695642.1677162,2017-12-31T00:00:00Z
5040945646,3385113.34998262,2018-12-31T00:00:00Z
5040945646,1655563.6580279,2019-12-31T00:00:00Z
5040945646,1654798.1080773,2020-12-31T00:00:00Z
5040945656,658490.633485698,2011-12-31T00:00:00Z
5040945656,736375.355724372,2012-12-31T00:00:00Z
5040945656,677705.988683607,2013-12-31T00:00:00Z
5040945656,616615.537663503,2014-12-31T00:00:00Z
5040945656,472088.64539834,2015-12-31T00:00:00Z
5040945656,465861.239732781,2016-12-31T00:00:00Z
5040945656,455106.845153757,2017-12-31T00:00:00Z
5040945656,563488.678689979,2018-12-31T00:00:00Z
5040945656,534375.682955345,2019-12-31T00:00:00Z
5040945656,,2020-12-31T00:00:00Z
5040945665,458881.115038259,2010-12-31T00:00:00Z
5040945665,504634.341645484,2011-12-31T00:00:00Z
5040945665,516271.574473736,2012-12-31T00:00:00Z
5040945665,532081.806646792,2013-12-31T00:00:00Z
5040945665,521433.273460412,2014-12-31T00:00:00Z
5040945665,419882.950014637,2015-12-31T00:00:00Z
5040945665,339176.538316576,2016-12-31T00:00:00Z
5040945665,309782.679591088,2017-12-31T00:00:00Z
5040945665,327861.374375269,2018-12-31T00:00:00Z
5040945665,304610.063634401,2019-12-31T00:00:00Z
5040945665,,2020-12-31T00:00:00Z
5040945706,2014606.07921784,2011-12-31T00:00:00Z
5040945706,1881293.61738229,2012-12-31T00:00:00Z
5040945706,2017448.4634223,2013-12-31T00:00:00Z
5040945706,2080003.05786955,2014-12-31T00:00:00Z
5040945706,1458776.28815032,2015-12-31T00:00:00Z
5040945706,1328938.01081101,2016-12-31T00:00:00Z
5040945706,1450214.06884413,2017-12-31T00:00:00Z
5040945706,1416223.40108987,2018-12-31T00:00:00Z
5040945706,1160316.37757077,2019-12-31T00:00:00Z
5040945706,1244698.28690055,2020-12-31T00:00:00Z
5040945813,465346.564274708,2010-12-31T00:00:00Z
5040945813,487837.022907993,2011-12-31T00:00:00Z
5040945813,499578.793565752,2012-12-31T00:00:00Z
5040945813,437553.828833422,2013-12-31T00:00:00Z
5040945813,458402.877767395,2014-12-31T00:00:00Z
5040945813,240270.498039755,2015-12-31T00:00:00Z
5040945813,247648.927133466,2016-12-31T00:00:00Z
5040945813,279749.018708137,2017-12-31T00:00:00Z
5040945813,398205.225141456,2018-12-31T00:00:00Z
5040945813,302790.137936809,2019-12-31T00:00:00Z
5040945813,260032.084272798,2020-12-31T00:00:00Z
5040945819,557349.331300377,2011-12-31T00:00:00Z
5040945819,455523.619210659,2012-12-31T00:00:00Z
5040945819,830653.959992448,2013-12-31T00:00:00Z
5040945819,1508591.13731923,2014-12-31T00:00:00Z
5040945819,987433.438400319,2015-12-31T00:00:00Z
5040945819,1429403.86527372,2016-12-31T00:00:00Z
5040945819,1793663.51345724,2017-12-31T00:00:00Z
5040945819,2028534.64753191,2018-12-31T00:00:00Z
5040945819,2401733.19404047,2019-12-31T00:00:00Z
5040945819,1638372.78364005,2020-12-31T00:00:00Z
5040945827,2265062.38250279,2010-12-31T00:00:00Z
5040945827,1992090.5243144,2011-12-31T00:00:00Z
5040945827,2330105.70612479,2012-12-31T00:00:00Z
5040945827,2283319.04606495,2013-12-31T00:00:00Z
5040945827,2223572.29250365,2014-12-31T00:00:00Z
5040945827,1459894.98162283,2015-12-31T00:00:00Z
5040945827,1612935.79394819,2016-12-31T00:00:00Z
5040945827,1985612.51547126,2017-12-31T00:00:00Z
5040945827,2530042.03114119,2018-12-31T00:00:00Z
5040945827,2800524.41252524,2019-12-31T00:00:00Z
5040945827,2236190.59838535,2020-12-31T00:00:00Z
5040945828,256605.847947208,2011-12-31T00:00:00Z
5040945828,305460.681563627,2012-12-31T00:00:00Z
5040945828,316115.183462371,2013-12-31T00:00:00Z
5040945828,324702.038418571,2014-12-31T00:00:00Z
5040945828,259785.484171282,2015-12-31T00:00:00Z
5040945828,264810.354230299,2016-12-31T00:00:00Z
5040945828,266064.326450986,2017-12-31T00:00:00Z
5040945836,1779086.22713259,2011-12-31T00:00:00Z
5040945836,2207060.98087522,2012-12-31T00:00:00Z
5040945836,2160006.8732057,2013-12-31T00:00:00Z
5040945880,1391397.83183385,2010-12-31T00:00:00Z
5040945880,1916502.58999569,2011-12-31T00:00:00Z
5040945880,2079197.72093056,2012-12-31T00:00:00Z
5040945880,1912701.24476424,2013-12-31T00:00:00Z
5040945880,1803051.31921842,2014-12-31T00:00:00Z
5040945880,1215398.30824249,2015-12-31T00:00:00Z
5040945880,1064366.00973483,2016-12-31T00:00:00Z
5040945880,1521907.32385505,2017-12-31T00:00:00Z
5040945880,1493700.01994074,2018-12-31T00:00:00Z
5040945880,1588795.1339975,2019-12-31T00:00:00Z
5040945880,1371834.56436289,2020-12-31T00:00:00Z
5040945889,1499428.73964138,2011-12-31T00:00:00Z
5040945889,1322171.50222724,2012-12-31T00:00:00Z
5040945889,1304315.77314377,2013-12-31T00:00:00Z
5040945889,1345921.78277816,2014-12-31T00:00:00Z
5040945889,1013039.08899328,2015-12-31T00:00:00Z
5040945889,834831.922314692,2016-12-31T00:00:00Z
5040945889,883207.616207118,2017-12-31T00:00:00Z
5040945889,983584.123125807,2018-12-31T00:00:00Z
5040945889,971954.067870035,2019-12-31T00:00:00Z
5040945889,742232.680252009,2020-12-31T00:00:00Z
5040945899,159812.642665058,2010-12-31T00:00:00Z
5040945899,355602.811570295,2011-12-31T00:00:00Z
5040945899,417491.613224428,2012-12-31T00:00:00Z
5040945899,517263.907421994,2013-12-31T00:00:00Z
5040945899,781035.736529377,2014-12-31T00:00:00Z
5040945938,236237.568254884,2010-12-31T00:00:00Z
5040945938,299492.619191867,2011-12-31T00:00:00Z
5040945938,270354.214499413,2012-12-31T00:00:00Z
5040945938,263656.413792969,2013-12-31T00:00:00Z
5040945938,179859.462457346,2014-12-31T00:00:00Z
5040945938,13424.321670095,2015-12-31T00:00:00Z
5040945938,4290.35677420827,2016-12-31T00:00:00Z
5040945975,329737.911058922,2010-12-31T00:00:00Z
5040945975,466929.721926222,2011-12-31T00:00:00Z
5040945975,472732.671693117,2012-12-31T00:00:00Z
5040945975,490523.560545058,2013-12-31T00:00:00Z
5040945975,465724.590398402,2014-12-31T00:00:00Z
5040945975,284645.339115903,2015-12-31T00:00:00Z
5040946421,943955.58852162,2010-12-31T00:00:00Z
5040946421,1062162.36782605,2011-12-31T00:00:00Z
5040946421,990208.879840625,2012-12-31T00:00:00Z
5040946421,973723.33181809,2013-12-31T00:00:00Z
5040946421,1149031.38007042,2014-12-31T00:00:00Z
5040946421,740699.378074962,2015-12-31T00:00:00Z
5040946421,797529.653694492,2016-12-31T00:00:00Z
5040946421,893622.514739109,2017-12-31T00:00:00Z
5040946421,967842.841835472,2018-12-31T00:00:00Z
5040946421,958532.115850297,2019-12-31T00:00:00Z
5040946421,843771.049500452,2020-12-31T00:00:00Z
5041748646,2242978.13609565,2011-12-31T00:00:00Z
5041748646,2183140.3979246,2012-12-31T00:00:00Z
5041748646,2278209.4256426,2013-12-31T00:00:00Z
5041748646,2776520.76381057,2014-12-31T00:00:00Z
5041748646,2629053.95966832,2015-12-31T00:00:00Z
5041748646,3285340.69984998,2016-12-31T00:00:00Z
5041748767,1171166.24473956,2011-12-31T00:00:00Z
5041748767,1406667.94991611,2012-12-31T00:00:00Z
5041748767,1860072.15441409,2013-12-31T00:00:00Z
5041748767,2310477.83808038,2014-12-31T00:00:00Z
5041748767,562329.918847312,2015-12-31T00:00:00Z
5041748767,764875.271579685,2016-12-31T00:00:00Z
5041748767,1338677.77177478,2017-12-31T00:00:00Z
5041748767,2044521.8863424,2018-12-31T00:00:00Z
5041748767,1183406.68485896,2019-12-31T00:00:00Z
5041748767,1025516.19781909,2020-12-31T00:00:00Z
5041748922,1527172.26579929,2010-12-31T00:00:00Z
5041748922,990684.415751617,2011-12-31T00:00:00Z
5041748922,1030822.24369923,2012-12-31T00:00:00Z
5041748922,985134.817427992,2013-12-31T00:00:00Z
5041748922,960736.031320832,2014-12-31T00:00:00Z
5041748922,766926.525041537,2015-12-31T00:00:00Z
5041748945,226942.497836319,2011-12-31T00:00:00Z
5041748945,121495.910526152,2012-12-31T00:00:00Z
5041748945,61315.4450681323,2013-12-31T00:00:00Z
5041748945,47272.7967697626,2014-12-31T00:00:00Z
5041748945,57053.3670979036,2015-12-31T00:00:00Z
5041748945,19187.4289068759,2016-12-31T00:00:00Z
5041748945,104148.985319912,2017-12-31T00:00:00Z
5041748945,580951.662621444,2018-12-31T00:00:00Z
5041748945,927820.869703438,2019-12-31T00:00:00Z
5041748945,1034795.43954663,2020-12-31T00:00:00Z
5041749244,1492995.72395468,2011-12-31T00:00:00Z
5041749244,2299129.41165637,2012-12-31T00:00:00Z
5041749244,2114360.93076609,2013-12-31T00:00:00Z
5041749244,1375367.80096808,2014-12-31T00:00:00Z
5041749244,892593.091786592,2015-12-31T00:00:00Z
5041749244,828992.270038686,2016-12-31T00:00:00Z
5041749244,938673.006063537,2017-12-31T00:00:00Z
5041749244,923324.530686242,2018-12-31T00:00:00Z
5041749244,884370.143673438,2019-12-31T00:00:00Z
5041749244,920031.484387675,2020-12-31T00:00:00Z
5041749808,1582521.85892791,2011-12-31T00:00:00Z
5041749808,1459843.9220869,2012-12-31T00:00:00Z
5041749808,1439380.07297441,2013-12-31T00:00:00Z
5041749808,1074734.37193917,2016-12-31T00:00:00Z
5041749808,1074734.37193917,2016-12-31T00:00:00Z
5041749808,1024050.9533316,2017-12-31T00:00:00Z
5041749808,1239994.83789416,2018-12-31T00:00:00Z
5041749808,1243122.99681119,2019-12-31T00:00:00Z
5041749808,1164704.82373214,2020-12-31T00:00:00Z
5041749821,1991554.43967384,2011-12-31T00:00:00Z
5041749821,2386207.21721761,2012-12-31T00:00:00Z
5041749821,2590577.55412859,2013-12-31T00:00:00Z
5041749821,2779544.94946251,2014-12-31T00:00:00Z
5041749821,2345651.61329965,2015-12-31T00:00:00Z
5041749821,2497106.81916627,2016-12-31T00:00:00Z
5041749821,2903940.13835602,2017-12-31T00:00:00Z
5041749821,3284393.74547649,2018-12-31T00:00:00Z
5041749821,3306577.50181181,2019-12-31T00:00:00Z
5041749821,4299488.65837602,2020-12-31T00:00:00Z
5041749963,2712409.58634448,2011-12-31T00:00:00Z
5041749963,2826414.77971888,2012-12-31T00:00:00Z
5041749963,2612378.60126392,2013-12-31T00:00:00Z
5041749963,2752645.61392685,2014-12-31T00:00:00Z
5041749963,1992393.0745366,2015-12-31T00:00:00Z
5041749963,1568840.46043549,2016-12-31T00:00:00Z
5041749963,1846949.04083021,2017-12-31T00:00:00Z
5041749963,2263915.99432645,2018-12-31T00:00:00Z
5041749963,2332462.27217589,2019-12-31T00:00:00Z
5041749990,1617724.75032456,2011-12-31T00:00:00Z
5041749990,1577381.75054209,2012-12-31T00:00:00Z
5041749990,1447725.7863309,2013-12-31T00:00:00Z
5041749990,1463387.52020605,2014-12-31T00:00:00Z
5041750368,625610.775531459,2011-12-31T00:00:00Z
5041750368,623483.971439448,2012-12-31T00:00:00Z
5041750368,663058.410139553,2013-12-31T00:00:00Z
5041750368,718801.179165818,2014-12-31T00:00:00Z
5041750368,645734.732186513,2015-12-31T00:00:00Z
5041750368,527713.883227617,2016-12-31T00:00:00Z
5041750368,608666.046764977,2017-12-31T00:00:00Z
5041750368,576893.36353878,2018-12-31T00:00:00Z
5041750368,529370.887286968,2019-12-31T00:00:00Z
5041750524,4458794.65040302,2011-12-31T00:00:00Z
5041750524,4312760.64262876,2012-12-31T00:00:00Z
5041750524,4022293.19646948,2013-12-31T00:00:00Z
5041750524,3828778.20301899,2014-12-31T00:00:00Z
5041750524,3260618.5745364,2015-12-31T00:00:00Z
5041750524,6349370.49609705,2016-12-31T00:00:00Z
5041750524,6561870.48903969,2017-12-31T00:00:00Z
5041750524,6315943.16022696,2018-12-31T00:00:00Z
5041750524,6958030.92331724,2019-12-31T00:00:00Z
5041750524,7145869.39381004,2020-12-31T00:00:00Z
5041750685,808773.027722189,2011-12-31T00:00:00Z
5041750685,922061.032010092,2012-12-31T00:00:00Z
5041750685,970146.597522449,2013-12-31T00:00:00Z
5041750685,1088547.66703167,2014-12-31T00:00:00Z
5041750685,841381.790600674,2015-12-31T00:00:00Z
5041750685,909793.989286275,2016-12-31T00:00:00Z
5041750685,933223.349854936,2017-12-31T00:00:00Z
5041750685,1098323.30628114,2018-12-31T00:00:00Z
5041750685,1068637.62055459,2019-12-31T00:00:00Z
5041750685,945522.734650677,2020-12-31T00:00:00Z
5041750699,4346931.65540653,2011-12-31T00:00:00Z
5041750699,4547147.93743984,2012-12-31T00:00:00Z
5041750699,4273005.23852584,2013-12-31T00:00:00Z
5041750699,3441204.93657329,2014-12-31T00:00:00Z
5041750699,2644964.26683288,2015-12-31T00:00:00Z
5041750699,806587.073551154,2016-12-31T00:00:00Z
5041750699,1968052.51213244,2017-12-31T00:00:00Z
5041750699,1887109.07343905,2018-12-31T00:00:00Z
5041750699,1669099.35540373,2019-12-31T00:00:00Z
5041750699,1108496.08361246,2020-12-31T00:00:00Z
5041750701,0.0,2011-08-31T00:00:00Z
5041750701,0.0,2012-08-31T00:00:00Z
5041750701,0.0,2013-08-31T00:00:00Z
5041750701,0.0,2014-08-31T00:00:00Z
5041750723,536.084640558234,2011-12-31T00:00:00Z
5041750723,10153.3409646501,2012-12-31T00:00:00Z
5041750723,17713.3507974604,2013-12-31T00:00:00Z
5041750723,17667.6109139517,2014-12-31T00:00:00Z
5041750723,426346.512300238,2015-12-31T00:00:00Z
5041750723,438331.450431611,2016-12-31T00:00:00Z
5041750723,459345.466649335,2017-12-31T00:00:00Z
5041750723,486135.038599189,2018-12-31T00:00:00Z
5041750723,467493.413568853,2019-12-31T00:00:00Z
5041750723,107084.582694786,2020-12-31T00:00:00Z
5041751459,1921398.88847306,2010-12-31T00:00:00Z
5041751459,1730838.60948235,2011-12-31T00:00:00Z
5041751459,1704212.4673378,2012-12-31T00:00:00Z
5041751459,1137231.18533311,2013-12-31T00:00:00Z
5041751459,1002915.46278207,2014-12-31T00:00:00Z
5041751459,1366794.82485522,2015-12-31T00:00:00Z
5041751459,1454669.29961072,2016-12-31T00:00:00Z
5041751459,1679947.35390445,2017-12-31T00:00:00Z
5041751459,1570192.80871097,2018-12-31T00:00:00Z
5041751459,1661250.92583287,2019-12-31T00:00:00Z
5041751459,735299.91344408,2020-12-31T00:00:00Z
5041758996,195670.893803755,2011-12-31T00:00:00Z
5041758996,290832.986953538,2012-12-31T00:00:00Z
5041758996,189055.955626741,2013-12-31T00:00:00Z
5041758996,217104.696275947,2014-12-31T00:00:00Z
5041758996,173770.386062896,2015-12-31T00:00:00Z
5041758996,93672.7895702138,2016-12-31T00:00:00Z
5041758996,97851.6048121968,2017-12-31T00:00:00Z
5041758996,189018.354244107,2018-12-31T00:00:00Z
5041758996,230220.600745342,2019-12-31T00:00:00Z
5041758996,125003.118444511,2020-12-31T00:00:00Z
5041758997,1974182.78082803,2011-03-31T00:00:00Z
5041758997,2327445.54643905,2012-03-31T00:00:00Z
5041758997,2885260.89604823,2013-03-31T00:00:00Z
5041758997,2204105.18917702,2014-03-31T00:00:00Z
5041758997,1805020.33913274,2015-03-31T00:00:00Z
5041758997,1388726.31589366,2016-03-31T00:00:00Z
5041758997,1219021.61512538,2017-03-31T00:00:00Z
5041758997,1066868.89120981,2018-03-31T00:00:00Z
5041758997,566636.465740249,2019-03-31T00:00:00Z
5041758997,224953.79821859,2020-03-31T00:00:00Z
5041759002,186914.844674638,2011-12-31T00:00:00Z
5041759002,420245.061621621,2012-12-31T00:00:00Z
5041759002,680601.440256268,2013-12-31T00:00:00Z
5041759220,4733806.07100939,2011-12-31T00:00:00Z
5041759220,5144818.3301556,2012-12-31T00:00:00Z
5041759220,5052733.31497559,2013-12-31T00:00:00Z
5041759220,4967304.51714058,2014-12-31T00:00:00Z
5041759220,4007657.21562224,2015-12-31T00:00:00Z
5041759220,3852740.38323902,2016-12-31T00:00:00Z
5041759220,4242496.8066595,2017-12-31T00:00:00Z
5041759220,4407681.74005402,2018-12-31T00:00:00Z
5041759220,4119743.05256698,2019-12-31T00:00:00Z
5041759220,3961596.26995263,2020-12-31T00:00:00Z
5041827356,0.0,2011-12-31T00:00:00Z
5041827356,0.0,2012-12-31T00:00:00Z
5041827356,0.0,2013-12-31T00:00:00Z
5041827356,0.0,2014-12-31T00:00:00Z
5041827356,0.0,2015-12-31T00:00:00Z
5041827356,167204.737617061,2016-12-31T00:00:00Z
5041827356,64184.8397901786,2017-12-31T00:00:00Z
5041827356,22013.1980544535,2018-12-31T00:00:00Z
5041827356,27298.8854638746,2019-12-31T00:00:00Z
5041945981,1441174.20870072,2011-12-31T00:00:00Z
5041945981,1548470.54237156,2012-12-31T00:00:00Z
5041945981,1674252.2917215,2013-12-31T00:00:00Z
5041945981,1683834.73746572,2014-12-31T00:00:00Z
5041945981,1323538.67725159,2015-12-31T00:00:00Z
5041945981,1289490.56380371,2016-12-31T00:00:00Z
5041945981,1183059.81115142,2017-12-31T00:00:00Z
5041945981,1215030.14959777,2018-12-31T00:00:00Z
5041945981,1125510.29860433,2019-12-31T00:00:00Z
5041945981,1055060.45021596,2020-12-31T00:00:00Z
5041964090,1878619.27539624,2011-12-31T00:00:00Z
5041964090,2196907.63991057,2012-12-31T00:00:00Z
5041964090,2251980.0408079,2013-12-31T00:00:00Z
5041964090,2107220.72873699,2014-12-31T00:00:00Z
5041964090,1491591.29667722,2015-12-31T00:00:00Z
5041964090,1471473.19697637,2016-12-31T00:00:00Z
5041964090,1455905.93199533,2017-12-31T00:00:00Z
5041964090,2121383.61139287,2018-12-31T00:00:00Z
5041964090,2272518.46951146,2019-12-31T00:00:00Z
5041964090,2657382.84645478,2020-12-31T00:00:00Z
5041964100,6011474.46433985,2011-12-31T00:00:00Z
5041964100,6087530.22514464,2012-12-31T00:00:00Z
5041964100,6519875.6589114,2013-12-31T00:00:00Z
5041964100,6835614.57937449,2014-12-31T00:00:00Z
5041964100,4529962.76800871,2015-12-31T00:00:00Z
5041964100,3906965.72580193,2016-12-31T00:00:00Z
5041964100,2239566.49479202,2017-12-31T00:00:00Z
5041964100,3595407.02972069,2018-12-31T00:00:00Z
5041964100,3179068.9576243,2019-12-31T00:00:00Z
5041964100,3152275.73859005,2020-12-31T00:00:00Z
5041972998,1700817.86961109,2011-12-31T00:00:00Z
5041972998,1651208.58569183,2012-12-31T00:00:00Z
5041972998,1648022.9068868,2013-12-31T00:00:00Z
5041972998,1574168.21566651,2014-12-31T00:00:00Z
5041972998,1279163.83617544,2015-12-31T00:00:00Z
5041972998,1161137.39030864,2016-12-31T00:00:00Z
5041976760,261609.304592418,2011-12-31T00:00:00Z
5041976760,97403.2370507115,2012-12-31T00:00:00Z
5041976760,82435.209480489,2013-12-31T00:00:00Z
5041976760,88497.2222356498,2014-12-31T00:00:00Z
5041976760,194031.167842762,2015-12-31T00:00:00Z
5041976760,3612837.93361454,2016-12-31T00:00:00Z
5041976799,567301.725311026,2010-12-31T00:00:00Z
5041976799,594160.47661871,2011-12-31T00:00:00Z
5041976799,637767.484999888,2012-12-31T00:00:00Z
5041976799,697974.149692239,2013-12-31T00:00:00Z
5041976799,701770.238915432,2014-12-31T00:00:00Z
5041976799,558973.838429788,2015-12-31T00:00:00Z
5041976799,547378.018442738,2016-12-31T00:00:00Z
5041976799,547024.379872145,2017-12-31T00:00:00Z
5041976799,524750.369264544,2018-12-31T00:00:00Z
5041976799,499455.858632806,2019-12-31T00:00:00Z
5041976799,481560.648273864,2020-12-31T00:00:00Z
5041978702,5041736.10578568,2012-12-31T00:00:00Z
5041978702,3417654.7798254,2013-12-31T00:00:00Z
5041978702,3381198.72653221,2014-12-31T00:00:00Z
5041978721,5811685.08611176,2020-12-31T00:00:00Z
5041978721,5811685.08611176,2020-12-31T00:00:00Z
5041980166,3412521.13876463,2020-12-31T00:00:00Z
5041980497,218356837.243207,2017-08-31T00:00:00Z
5041980497,,2018-12-31T00:00:00Z
5041980497,,2018-12-31T00:00:00Z
5041980497,245206794.659957,2019-10-31T00:00:00Z
5042212854,91133591.3185684,2017-04-30T00:00:00Z
5042212854,91133591.3185684,2017-04-30T00:00:00Z
5042212854,1003651.31788639,2020-12-31T00:00:00Z
5042212854,1003651.31788639,2020-12-31T00:00:00Z
5042213553,,
5042214061,6825798.57664209,2012-12-31T00:00:00Z
5042214061,6648978.73491597,2013-12-31T00:00:00Z
5042214061,5965763.28527768,2014-12-31T00:00:00Z
5042216993,245791902.655632,2016-10-31T00:00:00Z
5042216993,199679216.85134,2017-08-31T00:00:00Z
5042216993,189495517.374087,2018-07-31T00:00:00Z
5042217138,558911732.167088,2017-07-31T00:00:00Z
5042217138,5302713.34445885,2020-12-31T00:00:00Z
5042217138,5302713.34445885,2020-12-31T00:00:00Z
5042217312,1188857.03787798,2011-12-31T00:00:00Z
5042217312,5689140.66017574,2012-12-31T00:00:00Z
5042217312,4797422.61453912,2013-12-31T00:00:00Z
5042217312,5764734.52325677,2014-12-31T00:00:00Z
5042217312,4155449.05326801,2015-12-31T00:00:00Z
5042218024,,
5042218071,0.0,2013-12-31T00:00:00Z
5042218071,105209.827154253,2014-12-31T00:00:00Z
5042218071,78805.7401744464,2015-12-31T00:00:00Z
5042218071,74962.0669715833,2016-12-31T00:00:00Z
5042218071,86104.5680958811,2017-12-31T00:00:00Z
5042218071,94447.687742013,2018-12-31T00:00:00Z
5042218071,89631.3406063883,2019-12-31T00:00:00Z
5042218071,89379.3628468435,2020-12-31T00:00:00Z
5042218283,110027.159761148,2013-12-31T00:00:00Z
5042218283,141977.557975179,2014-12-31T00:00:00Z
5042218283,120073.099382516,2015-12-31T00:00:00Z
5042218283,188179.815179857,2016-12-31T00:00:00Z
5042218283,246445.564100025,2017-12-31T00:00:00Z
5042218283,231937.941512287,2018-12-31T00:00:00Z
5042218283,242960.080628484,2019-12-31T00:00:00Z
5042218283,175878.961019624,2020-12-31T00:00:00Z
5042218730,2142683.71775025,2017-12-31T00:00:00Z
5042218730,2204415.21719522,2018-08-31T00:00:00Z
5042218730,,2019-12-31T00:00:00Z
5042218735,,
5042222286,,
5042222306,1273487.72992896,2013-12-31T00:00:00Z
5042222306,1170678.18263166,2014-12-31T00:00:00Z
5042222306,941939.903851664,2015-12-31T00:00:00Z
5042222306,985709.468874349,2016-12-31T00:00:00Z
5042222306,1440283.58419735,2017-12-31T00:00:00Z
5042222306,1845050.33749143,2018-12-31T00:00:00Z
5042222306,2150469.70241672,2019-12-31T00:00:00Z
5042222306,2385938.36143662,2020-12-31T00:00:00Z
5042222349,,
5042230428,780416.226671066,2020-12-31T00:00:00Z
5042236226,6450470.70798624,2016-09-30T00:00:00Z
5042236226,899329218.945383,2017-08-31T00:00:00Z
5042236226,,2018-12-31T00:00:00Z
5042236226,,2019-12-31T00:00:00Z
5042238426,0.0,2014-12-31T00:00:00Z
5042238426,0.0,2015-12-31T00:00:00Z
5042238426,24915297.3281893,2020-12-31T00:00:00Z
5042238426,24915297.3281893,2020-12-31T00:00:00Z
5042240933,,
5042270879,,
5042953654,521751358.60538,2017-08-31T00:00:00Z
5042953654,5283088.28149487,2020-12-31T00:00:00Z
5042953654,5283088.28149487,2020-12-31T00:00:00Z
5042953719,339880683.437298,2017-06-30T00:00:00Z
5042953951,,
5042953968,1042581.46996169,2020-12-31T00:00:00Z
5042953968,1042581.46996169,2020-12-31T00:00:00Z
5042954199,480773267.379186,2017-04-30T00:00:00Z
5042954199,5151685.68599688,2020-12-31T00:00:00Z
5042954199,5151685.68599688,2020-12-31T00:00:00Z
