Instrument,Sales per Employee,Date
5083564906,189120.25233649,2015-12-31T00:00:00Z
5083564906,,2016-12-31T00:00:00Z
5083564906,,2017-12-31T00:00:00Z
5083564906,218253.444991717,2018-12-31T00:00:00Z
5083564906,225107.999712383,2019-12-31T00:00:00Z
5083564906,222995.499877302,2020-12-31T00:00:00Z
5083564919,,
5083564978,,
5083565002,,
5083565139,,2010-12-31T00:00:00Z
5083565139,,2011-12-31T00:00:00Z
5083565139,4849098.74729387,2012-12-31T00:00:00Z
5083565139,,2013-12-31T00:00:00Z
5083565139,,2014-12-31T00:00:00Z
5083565139,4833434.81948031,2015-12-31T00:00:00Z
5083565139,4158185.53857077,2016-12-31T00:00:00Z
5083565139,4691282.8512386,2017-12-31T00:00:00Z
5083565139,4404412.66602852,2018-12-31T00:00:00Z
5083565139,,2019-12-31T00:00:00Z
5083565139,,2020-12-31T00:00:00Z
5083565380,,
5083565452,,
5083565513,,2019-12-31T00:00:00Z
5083565513,369437.592872884,2020-12-31T00:00:00Z
5083565632,,
5083565820,,
5083565879,,2019-12-31T00:00:00Z
5083565879,2872063.46571751,2020-12-31T00:00:00Z
5083565976,,
5083566135,,
5083566228,,
5083566481,,
5083566513,,
5083566548,,
5083566585,,
5083566783,,
5083566796,,
5083567120,,
5083567160,,2012-12-31T00:00:00Z
5083567160,,2013-12-31T00:00:00Z
5083567160,,2014-12-31T00:00:00Z
5083567160,84581.8314771325,2015-12-31T00:00:00Z
5083567160,94974.5576041451,2016-12-31T00:00:00Z
5083567160,109084.923083518,2017-12-31T00:00:00Z
5083567160,130218.984094393,2018-12-31T00:00:00Z
5083567160,167396.047323304,2019-12-31T00:00:00Z
5083567160,231946.206253011,2020-12-31T00:00:00Z
5083567550,,
5083567572,,
5083567659,,
5083567695,,
5083568165,,
5083568189,,
5083568320,,
5083568396,,
5083568585,,
5083568767,,
5083568877,,
5083568909,,
5083569818,,
5083570275,,
5083570435,,
5083571042,,
5083571102,,
5083571246,,
5083571444,,
5083571706,,
5083571855,,
5083572090,,
5083572176,,
5083572320,,
5083572736,,
5083572963,,
5083573308,,
5083573519,,
5083573921,,
5083585442,,
5083596542,,
5083596881,,
5083596991,,2008-12-31T00:00:00Z
5083596991,,2009-12-31T00:00:00Z
5083596991,513663.765293614,2010-12-31T00:00:00Z
5083596991,458533.439350716,2011-12-31T00:00:00Z
5083596991,714722.300582931,2012-12-31T00:00:00Z
5083596991,791260.714742093,2013-12-31T00:00:00Z
5083596991,900942.087485793,2014-12-31T00:00:00Z
5083596991,899943.701164645,2015-12-31T00:00:00Z
5083596991,964869.876140842,2016-12-31T00:00:00Z
5083596991,1125097.61179502,2017-12-31T00:00:00Z
5083596991,1193284.60839434,2018-12-31T00:00:00Z
5083596991,1004688.72401513,2019-12-31T00:00:00Z
5083596991,,2020-12-31T00:00:00Z
5083597776,,
5083597798,,
5083597990,,
5083599169,,2008-03-31T00:00:00Z
5083599169,,2009-03-31T00:00:00Z
5083599169,427211.210422797,2010-03-31T00:00:00Z
5083599169,511487.296624531,2011-03-31T00:00:00Z
5083599169,545675.400265927,2012-03-31T00:00:00Z
5083599169,592869.440548795,2013-03-31T00:00:00Z
5083599169,674566.925950353,2014-03-31T00:00:00Z
5083599169,697457.61363409,2015-03-31T00:00:00Z
5083599169,,2016-03-31T00:00:00Z
5083599169,,2017-03-31T00:00:00Z
5083599169,,2018-03-31T00:00:00Z
5083599169,859813.114338527,2019-03-31T00:00:00Z
5083599169,685498.410660908,2020-03-31T00:00:00Z
5083599169,451864.983708533,2021-03-31T00:00:00Z
5083599272,,
5083599277,,
5083599515,,
5083599581,,2016-12-31T00:00:00Z
5083599581,,2017-12-31T00:00:00Z
5083599581,163103.062118331,2018-12-31T00:00:00Z
5083599581,164736.879018387,2019-12-31T00:00:00Z
5083599581,138315.962586283,2020-12-31T00:00:00Z
5083600598,,
5083603088,,
5083604282,,
5083614305,,
5083652072,,
5083663591,,
5083668865,,
5083668885,,
5083668893,,
5083668939,,
5083668960,,
5083668970,,2008-12-31T00:00:00Z
5083668970,,2009-12-31T00:00:00Z
5083668970,58815.4435024046,2010-12-31T00:00:00Z
5083668970,45860.6119982736,2011-12-31T00:00:00Z
5083668970,34868.7142601859,2012-12-31T00:00:00Z
5083669035,,
5083669041,,2016-12-31T00:00:00Z
5083669041,,2017-12-31T00:00:00Z
5083669041,125590.586544507,2018-12-31T00:00:00Z
5083669041,128744.356928089,2019-12-31T00:00:00Z
5083669466,,
5083669475,,2010-12-31T00:00:00Z
5083669475,74005.2930513595,2011-12-31T00:00:00Z
5083669475,44836.8807883562,2012-12-31T00:00:00Z
5083669475,40454.2957262562,2013-12-31T00:00:00Z
5083669487,,2010-12-31T00:00:00Z
5083669487,,2011-12-31T00:00:00Z
5083669487,400474.126900525,2012-12-31T00:00:00Z
5083669489,,
5083669490,,
5083669505,,
5083669521,,
5083669527,,2018-12-31T00:00:00Z
5083669527,,2019-12-31T00:00:00Z
5083669527,18117.6619915719,2020-12-31T00:00:00Z
5083669534,,
5083669583,,
5083669593,,
5083669599,,
5083669622,,2008-12-31T00:00:00Z
5083669622,,2009-12-31T00:00:00Z
5083669622,,2010-12-31T00:00:00Z
5083669622,274.188225138998,2011-12-31T00:00:00Z
5083669626,,
5083669632,,2015-12-31T00:00:00Z
5083669632,,2016-12-31T00:00:00Z
5083669632,274199.510488855,2017-12-31T00:00:00Z
5083669632,134150.09870555,2018-12-31T00:00:00Z
5083669660,,
5083669665,,
5083669734,,
5083669735,,2013-12-31T00:00:00Z
5083669735,,2014-12-31T00:00:00Z
5083669735,152007.805268309,2015-12-31T00:00:00Z
5083669795,,2013-12-31T00:00:00Z
5083669795,,2014-12-31T00:00:00Z
5083669795,974828.885995149,2015-12-31T00:00:00Z
5083669795,664947.151088083,2016-12-31T00:00:00Z
5083669795,,2017-12-31T00:00:00Z
5083669797,,
5083669805,,
5083669814,,
5083669816,,
5083669830,,
5083669847,,
5083669851,,
5083669857,,
5083669915,,2010-12-31T00:00:00Z
5083669915,,2011-12-31T00:00:00Z
5083669915,11030.4731528159,2012-12-31T00:00:00Z
5083669915,10572.6264751923,2013-12-31T00:00:00Z
5083669919,,
5083669945,,
5083670053,,2017-12-31T00:00:00Z
5083670053,,2018-12-31T00:00:00Z
5083670053,302501.564029912,2019-12-31T00:00:00Z
5083670053,398790.054127823,2020-12-31T00:00:00Z
5083670073,,
5083670086,,
5083671293,,
5083692352,,
5083697563,,
5083698775,,
5083700112,,
5083700193,,2009-12-31T00:00:00Z
5083700193,1766975.06991856,2010-12-31T00:00:00Z
5083700193,1615638.53951688,2011-12-31T00:00:00Z
5083700193,,2012-12-31T00:00:00Z
5083700193,,2013-12-31T00:00:00Z
5083700208,,2008-12-31T00:00:00Z
5083700208,,2009-12-31T00:00:00Z
5083700208,151849.20812294,2010-12-31T00:00:00Z
5083700208,165670.072225358,2011-12-31T00:00:00Z
5083700208,29459.4721059697,2012-12-31T00:00:00Z
5083700239,,2017-12-31T00:00:00Z
5083700239,,2018-12-31T00:00:00Z
5083700239,197656.648142287,2019-12-31T00:00:00Z
5083700239,,2020-12-31T00:00:00Z
5083700240,,
5083700241,,2012-12-31T00:00:00Z
5083700241,,2013-12-31T00:00:00Z
5083700241,523051.950773172,2014-12-31T00:00:00Z
5083700242,,2010-12-31T00:00:00Z
5083700242,74163.3225519815,2011-12-31T00:00:00Z
5083700242,287642.017481159,2012-12-31T00:00:00Z
5083700242,,2013-12-31T00:00:00Z
5083700242,,2014-12-31T00:00:00Z
5083700242,,2015-12-31T00:00:00Z
5083700242,,2016-12-31T00:00:00Z
5083700242,,2017-12-31T00:00:00Z
5083700242,,2018-12-31T00:00:00Z
5083700242,,2019-12-31T00:00:00Z
5083700242,,2020-12-31T00:00:00Z
5083700244,,
5083700278,,
5083700284,,
5083700294,,
5083700303,,2010-12-31T00:00:00Z
5083700303,,2011-12-31T00:00:00Z
5083700303,,2012-12-31T00:00:00Z
5083700303,,2013-12-31T00:00:00Z
5083700303,46094.2187071095,2014-12-31T00:00:00Z
5083700333,,
5083700349,,
5083700356,,
5083700372,,
5083700377,,2018-12-31T00:00:00Z
5083700377,,2019-12-31T00:00:00Z
5083700377,1470693.4424635,2020-12-31T00:00:00Z
5083700380,,2010-12-31T00:00:00Z
5083700380,,2011-12-31T00:00:00Z
5083700380,222542.926759975,2012-12-31T00:00:00Z
5083700380,147744.502080355,2013-12-31T00:00:00Z
5083700380,366966.898814426,2014-12-31T00:00:00Z
5083700381,,
5083700384,,
5083702974,,
5083702990,,2009-12-31T00:00:00Z
5083702990,,2010-12-31T00:00:00Z
5083702990,179847.674363401,2011-12-31T00:00:00Z
5083702990,210000.556788684,2012-12-31T00:00:00Z
5083702990,246060.903049071,2013-12-31T00:00:00Z
5083702990,,2014-12-31T00:00:00Z
5083702990,,2015-12-31T00:00:00Z
5083702990,,2016-12-31T00:00:00Z
5083702990,,2017-12-31T00:00:00Z
5083702990,,2018-12-31T00:00:00Z
5083703001,,
5083703010,,
5083703030,,
5083703051,,2009-12-31T00:00:00Z
5083703051,,2010-12-31T00:00:00Z
5083703051,134546.865774709,2011-12-31T00:00:00Z
5083703051,1266896.38237839,2012-12-31T00:00:00Z
5083703051,,2013-12-31T00:00:00Z
5083703051,,2014-12-31T00:00:00Z
5083703051,,2015-12-31T00:00:00Z
5083703051,,2016-12-31T00:00:00Z
5083703055,,2010-12-31T00:00:00Z
5083703055,99266.2093567743,2011-12-31T00:00:00Z
5083703055,87455.0681611318,2012-12-31T00:00:00Z
5083703088,,
5083703093,,
5083703105,,
5083703186,,
5083703204,,
5083703220,,
5083703279,,
5083703282,,
5083703284,,
5083703289,,
5083703336,,
5083703349,,
5083703383,,
5083703385,,
5083703394,,2009-12-31T00:00:00Z
5083703394,,2010-12-31T00:00:00Z
5083703394,,2011-12-31T00:00:00Z
5083703394,,2012-12-31T00:00:00Z
5083703394,249769.840209624,2013-12-31T00:00:00Z
5083703440,,
5083703463,,
5083703481,,2012-12-31T00:00:00Z
5083703481,,2013-12-31T00:00:00Z
5083703481,30623.6729549033,2014-12-31T00:00:00Z
5083703481,28251.8847610537,2015-12-31T00:00:00Z
5083703481,136416.928082902,2016-12-31T00:00:00Z
5083703484,,
5083703523,,
5083703542,,
5083703548,,
5083703550,,
5083703598,,2014-12-31T00:00:00Z
5083703598,,2015-12-31T00:00:00Z
5083703598,93424.3524310881,2016-12-31T00:00:00Z
5083703598,111168.387107664,2017-12-31T00:00:00Z
5083703598,117097.110141022,2018-12-31T00:00:00Z
5083703598,103266.823255336,2019-12-31T00:00:00Z
5083703598,,2020-12-31T00:00:00Z
5083703612,,
5083703643,,
5083703667,,2009-12-31T00:00:00Z
5083703667,,2010-12-31T00:00:00Z
5083703667,14134062.7876565,2011-12-31T00:00:00Z
5083703667,16583354.8347504,2012-12-31T00:00:00Z
5083703667,16288869.8058123,2013-12-31T00:00:00Z
5083703667,17625572.7379754,2014-12-31T00:00:00Z
5083703667,13114197.7861672,2015-12-31T00:00:00Z
5083703697,,
5083703701,,2009-12-31T00:00:00Z
5083703701,,2010-12-31T00:00:00Z
5083703701,87871.9152460078,2011-12-31T00:00:00Z
5083703701,74568.1954015464,2012-12-31T00:00:00Z
5083703701,7622.67746545974,2013-12-31T00:00:00Z
5083703701,,2014-12-31T00:00:00Z
5083703701,,2015-12-31T00:00:00Z
5083703701,73499.1917098446,2016-12-31T00:00:00Z
5083703702,,2008-12-31T00:00:00Z
5083703702,,2009-12-31T00:00:00Z
5083703702,31206.3658655788,2010-12-31T00:00:00Z
5083703702,,2011-12-31T00:00:00Z
5083703702,,2012-12-31T00:00:00Z
5083703702,,2013-12-31T00:00:00Z
5083703702,,2014-12-31T00:00:00Z
5083703702,,2015-12-31T00:00:00Z
5083703702,,2016-12-31T00:00:00Z
5083703702,,2017-12-31T00:00:00Z
5083703702,,2018-12-31T00:00:00Z
5083703702,,2019-12-31T00:00:00Z
5083703710,,2013-12-31T00:00:00Z
5083703710,,2014-12-31T00:00:00Z
5083703710,164307.470919207,2015-12-31T00:00:00Z
5083703710,104764.532102371,2016-12-31T00:00:00Z
5083703710,106393.527621745,2017-12-31T00:00:00Z
5083703710,135999.459545944,2018-12-31T00:00:00Z
5083703710,190153.561361096,2019-12-31T00:00:00Z
5083703710,227576.728909052,2020-12-31T00:00:00Z
5083703767,,
5083703813,,
5083703826,,
5083703846,,2009-12-31T00:00:00Z
5083703846,,2010-12-31T00:00:00Z
5083703846,72660.3481816323,2011-12-31T00:00:00Z
5083703846,,2012-12-31T00:00:00Z
5083703846,1202950.89757027,2013-12-31T00:00:00Z
5083703846,1192611.38164516,2014-12-31T00:00:00Z
5083703846,1126906.90923018,2015-12-31T00:00:00Z
5083703846,357435.855474957,2016-12-31T00:00:00Z
5083703846,214954.129344497,2017-12-31T00:00:00Z
5083703852,,2010-12-31T00:00:00Z
5083703852,347060.059375581,2011-12-31T00:00:00Z
5083703861,,
5083703879,,2013-12-31T00:00:00Z
5083703879,,2014-12-31T00:00:00Z
5083703879,4798622.13273513,2015-12-31T00:00:00Z
5083703882,,2018-12-31T00:00:00Z
5083703882,,2019-12-31T00:00:00Z
5083703882,62612.8666537571,2020-12-31T00:00:00Z
5083703889,,2012-12-31T00:00:00Z
5083703889,,2013-12-31T00:00:00Z
5083703889,205841.330977217,2014-12-31T00:00:00Z
5083703889,184542.106802074,2015-12-31T00:00:00Z
5083703889,207563.30224525,2016-12-31T00:00:00Z
5083703889,261373.347587298,2017-12-31T00:00:00Z
5083703889,256070.339372612,2018-12-31T00:00:00Z
5083703889,223304.150550349,2019-12-31T00:00:00Z
5083703889,220685.536015974,2020-12-31T00:00:00Z
5083703894,,2015-12-31T00:00:00Z
5083703894,,2016-12-31T00:00:00Z
5083703894,225742.188452413,2017-12-31T00:00:00Z
5083703899,,2018-12-31T00:00:00Z
5083703899,,2019-12-31T00:00:00Z
5083703899,92918.2176766623,2020-12-31T00:00:00Z
5083703917,,2013-12-31T00:00:00Z
5083703917,,2014-12-31T00:00:00Z
5083703917,266323.962721818,2015-12-31T00:00:00Z
5083703917,155007.115716753,2016-12-31T00:00:00Z
5083703928,,
5083703974,,
5083703981,,
5083703987,,
