Instrument,Revenue from Business Activities - Total,Date
5083257200,19554208.7061433,2020-12-31T00:00:00Z
5083257307,,
5083257419,6155091.46393751,2018-12-31T00:00:00Z
5083257435,26055396.004485,2015-09-30T00:00:00Z
5083257493,,
5083257543,,
5083257582,,
5083257594,,
5083257676,,
5083257687,18761975.40102,2016-12-31T00:00:00Z
5083257687,7264000.73132542,2017-12-31T00:00:00Z
5083257687,4960524.30164306,2018-12-31T00:00:00Z
5083257687,4433658.24505137,2019-12-31T00:00:00Z
5083257687,,2020-12-31T00:00:00Z
5083257689,,
5083257705,12756405.6424732,2017-12-31T00:00:00Z
5083257705,,2018-12-31T00:00:00Z
5083257705,,2019-12-31T00:00:00Z
5083257705,,2020-12-31T00:00:00Z
5083257860,,
5083257911,,
5083257914,3739099.76719681,2018-12-31T00:00:00Z
5083258075,8774998.22300518,2019-12-31T00:00:00Z
5083258081,8132914.05278993,2020-12-31T00:00:00Z
5083258083,,
5083258351,,
5083258451,,
5083258573,4084715.10848069,2020-12-31T00:00:00Z
5083258616,,
5083258871,12854474.5338667,2019-12-31T00:00:00Z
5083258871,13992484.5826271,2020-12-31T00:00:00Z
5083258897,5507464.85944024,2019-12-31T00:00:00Z
5083258897,,2020-12-31T00:00:00Z
5083259063,,
5083259290,,
5083259292,11157811.1871783,2020-12-31T00:00:00Z
5083259424,6169533.31873435,2020-12-31T00:00:00Z
5083259487,,
5083259525,5943976.55861026,2018-12-31T00:00:00Z
5083259525,,2019-12-31T00:00:00Z
5083259550,,
5083259760,,
5083260211,,
5083260410,8083659.69181449,2020-12-31T00:00:00Z
5083260480,,
5083260512,5409516.18643304,2019-12-31T00:00:00Z
5083260767,5459701.83462405,2016-12-31T00:00:00Z
5083260810,13519738.1628731,2020-12-31T00:00:00Z
5083260874,8929332.29203057,2019-12-31T00:00:00Z
5083260874,7415402.05284293,2020-12-31T00:00:00Z
5083261244,9147031.34065535,2019-12-31T00:00:00Z
5083261263,7426609.90941195,2016-12-31T00:00:00Z
5083261901,31223868.0059497,2020-12-31T00:00:00Z
5083261927,5497805.74060374,2020-12-31T00:00:00Z
5083261984,,
5083262004,,
5083262096,6671845.51761045,2017-12-31T00:00:00Z
5083262311,10898078.6703807,2019-12-31T00:00:00Z
5083262501,,
5083262542,9804920.07892062,2017-12-31T00:00:00Z
5083262738,,
5083262742,,
5083262792,15487167.4433969,2017-12-31T00:00:00Z
5083262792,15224553.9255935,2018-12-31T00:00:00Z
5083262882,2432096.07492421,2016-12-31T00:00:00Z
5083262902,,
5083263077,4979057.54453295,2019-12-31T00:00:00Z
5083263158,,
5083263429,4332080.78335378,2019-12-31T00:00:00Z
5083263483,2221888.31926872,2019-12-31T00:00:00Z
5083263494,19313931.7590261,2019-12-31T00:00:00Z
5083263506,,
5083263640,,
5083263643,,
5083263707,,
5083263739,5887912.52729111,2017-12-31T00:00:00Z
5083263874,10739024.6487871,2016-12-31T00:00:00Z
5083264010,13619647.5067573,2015-12-31T00:00:00Z
5083264010,,2016-12-31T00:00:00Z
5083264010,,2017-12-31T00:00:00Z
5083264010,,2018-12-31T00:00:00Z
5083264010,,2019-12-31T00:00:00Z
5083264024,10121075.4686431,2016-12-31T00:00:00Z
5083264100,15143942.1882102,2020-12-31T00:00:00Z
5083264334,,
5083264409,,
5083264434,10833288.5686245,2018-12-31T00:00:00Z
5083264513,40201009.860117,2018-12-31T00:00:00Z
5083264525,,
5083264533,,
5083264573,9798733.40708164,2014-12-31T00:00:00Z
5083264573,,2015-12-31T00:00:00Z
5083264573,,2016-12-31T00:00:00Z
5083264573,,2017-12-31T00:00:00Z
5083264573,,2018-12-31T00:00:00Z
5083264573,,2019-12-31T00:00:00Z
5083264573,9295486.81443443,2020-12-31T00:00:00Z
5083264605,5576782.5607885,2020-12-31T00:00:00Z
5083264617,,
5083264765,8651117.9659856,2015-12-31T00:00:00Z
5083264874,,
5083264908,11927082.1729493,2018-12-31T00:00:00Z
5083264908,,2019-12-31T00:00:00Z
5083264964,9770193.95120358,2013-12-31T00:00:00Z
5083264964,11182312.4359858,2014-12-31T00:00:00Z
5083264964,,2015-12-31T00:00:00Z
5083264964,13141045.5436138,2016-12-31T00:00:00Z
5083264964,15367324.3359074,2017-12-31T00:00:00Z
5083264964,18502430.9800513,2018-12-31T00:00:00Z
5083264964,16452875.8255575,2019-12-31T00:00:00Z
5083264964,16269222.0206327,2020-12-31T00:00:00Z
5083264993,961443.553465465,2019-12-31T00:00:00Z
5083265180,,
5083265265,6040434.23087185,2018-12-31T00:00:00Z
5083265385,17311384.9440947,2008-12-31T00:00:00Z
5083265385,15465394.2712736,2009-12-31T00:00:00Z
5083265385,18855263.4526999,2010-12-31T00:00:00Z
5083265385,23220128.1360973,2011-12-31T00:00:00Z
5083265385,23943781.2342521,2012-12-31T00:00:00Z
5083265385,25686131.8323238,2013-12-31T00:00:00Z
5083265385,27110944.9816337,2014-12-31T00:00:00Z
5083265385,25918848.6081734,2015-12-31T00:00:00Z
5083265385,26140310.4248548,2016-12-31T00:00:00Z
5083265385,29243255.9230653,2017-12-31T00:00:00Z
5083265385,28942223.1782294,2018-12-31T00:00:00Z
5083265385,27098393.6140421,2019-12-31T00:00:00Z
5083265385,27899400.0726102,2020-12-31T00:00:00Z
5083265453,16475141.4603391,2019-12-31T00:00:00Z
5083265453,18292227.1712842,2020-12-31T00:00:00Z
5083265478,,
5083265672,,
5083265745,9234715.40159301,2016-12-31T00:00:00Z
5083265747,,
5083265801,8544426.69448625,2017-12-31T00:00:00Z
5083265828,11893890.1792873,2019-12-31T00:00:00Z
5083265888,,
5083265989,9055199.43864615,2016-12-31T00:00:00Z
5083266110,,
5083266116,10044147.0891019,2015-12-31T00:00:00Z
5083266116,,2016-12-31T00:00:00Z
5083266116,,2017-12-31T00:00:00Z
5083266116,,2018-12-31T00:00:00Z
5083266116,,2019-12-31T00:00:00Z
5083266116,,2020-12-31T00:00:00Z
5083266271,,
5083266310,8267227.92821116,2016-12-31T00:00:00Z
5083266858,,
5083266892,,
5083266951,9086550.19506641,2015-12-31T00:00:00Z
5083276865,,
5083277508,10137057.0166183,2020-12-31T00:00:00Z
5083277739,,
5083277895,8625681.84309043,2018-12-31T00:00:00Z
5083277895,,2019-12-31T00:00:00Z
5083277895,,2020-12-31T00:00:00Z
5083277908,,
5083278025,,
5083278125,,
5083278261,16772622.7928776,2017-12-31T00:00:00Z
5083278261,,2018-12-31T00:00:00Z
5083278261,,2019-12-31T00:00:00Z
5083278261,,2020-12-31T00:00:00Z
5083278570,6660340.06384067,2015-12-31T00:00:00Z
5083278570,10824138.1199073,2016-12-31T00:00:00Z
5083278570,11747322.8711824,2017-12-31T00:00:00Z
5083278570,16101546.5321691,2018-12-31T00:00:00Z
5083278570,21951519.4292251,2019-12-31T00:00:00Z
5083278570,28684378.9553345,2020-12-31T00:00:00Z
5083278576,7709695.98695072,2019-03-31T00:00:00Z
5083278576,,2020-03-31T00:00:00Z
5083278576,,2021-03-31T00:00:00Z
5083278829,,
5083278862,8977498.98437153,2014-12-31T00:00:00Z
5083278889,,
5083278917,1665127.44112249,2019-12-31T00:00:00Z
5083278917,,2020-12-31T00:00:00Z
5083279059,,
5083279147,18555981.9669966,2008-12-31T00:00:00Z
5083279147,24361217.4746282,2009-12-31T00:00:00Z
5083279147,28715395.1173832,2010-12-31T00:00:00Z
5083279147,,2011-12-31T00:00:00Z
5083279147,34449203.349094,2012-12-31T00:00:00Z
5083279147,37873977.6539622,2013-12-31T00:00:00Z
5083279147,42126542.9325818,2014-12-31T00:00:00Z
5083279147,44941492.5722424,2015-12-31T00:00:00Z
5083279147,45012492.4275346,2016-12-31T00:00:00Z
5083279147,49622488.5492515,2017-12-31T00:00:00Z
5083279147,58019672.3464046,2018-12-31T00:00:00Z
5083279147,61201394.2551159,2019-12-31T00:00:00Z
5083279147,65092672.4441627,2020-12-31T00:00:00Z
5083279159,8628577.69344708,2017-12-31T00:00:00Z
5083279159,,2018-12-31T00:00:00Z
5083279159,,2019-12-31T00:00:00Z
5083279159,,2020-12-31T00:00:00Z
5083279203,10206423.567128,2019-12-31T00:00:00Z
5083279273,5689615.0232782,2019-12-31T00:00:00Z
5083279457,,
5083279464,1589398.86198328,2013-12-31T00:00:00Z
5083279464,7711206.27375881,2014-12-31T00:00:00Z
5083279464,9452040.28246253,2015-12-31T00:00:00Z
5083279464,10185082.6801078,2016-12-31T00:00:00Z
5083279464,11263492.9778681,2017-12-31T00:00:00Z
5083279464,12247858.7430164,2018-12-31T00:00:00Z
5083279464,11761471.5192528,2019-12-31T00:00:00Z
5083279464,5134549.69746417,2020-12-31T00:00:00Z
5083279478,8330063.09713339,2017-12-31T00:00:00Z
5083279478,,2018-12-31T00:00:00Z
5083279478,,2019-12-31T00:00:00Z
5083279478,,2020-12-31T00:00:00Z
5083279587,32223391.8485031,2020-12-31T00:00:00Z
5083279986,38540696.352667,2016-12-31T00:00:00Z
5083279986,,2017-12-31T00:00:00Z
5083279986,,2018-12-31T00:00:00Z
5083279986,,2019-12-31T00:00:00Z
5083279993,28392584.5244607,2019-12-31T00:00:00Z
5083279993,32324692.773852,2020-12-31T00:00:00Z
5083280256,4582649.4104656,2018-12-31T00:00:00Z
5083280278,4663195.9655016,2015-12-31T00:00:00Z
5083280549,,
5083280581,,
5083280645,,
5083280869,14411995.8640386,2020-12-31T00:00:00Z
5083281067,19057172.9703341,2016-12-31T00:00:00Z
5083281067,,2017-12-31T00:00:00Z
5083281067,,2018-12-31T00:00:00Z
5083281067,,2019-12-31T00:00:00Z
5083281067,,2020-12-31T00:00:00Z
5083281251,5249705.19363181,2019-12-31T00:00:00Z
5083281251,,2020-12-31T00:00:00Z
5083281279,17160797.2693229,2012-12-31T00:00:00Z
5083281279,18268051.4575405,2013-12-31T00:00:00Z
5083281574,,
5083281589,11330219.0459919,2016-12-31T00:00:00Z
5083281594,7881848.30266832,2017-12-31T00:00:00Z
5083281849,22150402.0923466,2015-12-31T00:00:00Z
5083281879,5696521.61074604,2020-12-31T00:00:00Z
5083282541,19292656.8327898,2015-12-31T00:00:00Z
5083282749,7119361.43436829,2016-12-31T00:00:00Z
5083282861,,
5083282982,,
5083283668,,
5083283739,9203373.47603931,2015-12-31T00:00:00Z
5083284069,8617764.82686203,2019-12-31T00:00:00Z
5083284478,,
5083284839,5862118.16919796,2020-12-31T00:00:00Z
5083285171,6593700.87931567,2018-12-31T00:00:00Z
5083285575,28232580.1826189,2020-12-31T00:00:00Z
5083285702,,
5083287987,12955188.7532883,2019-12-31T00:00:00Z
5083287987,13004316.3448856,2020-12-31T00:00:00Z
5083288216,8980347.21236378,2015-12-31T00:00:00Z
5083289422,9329245.48479465,2017-12-31T00:00:00Z
5083290123,29096886.1705303,2016-12-31T00:00:00Z
5083290123,42447106.4633999,2017-12-31T00:00:00Z
5083290123,54445997.7009813,2018-12-31T00:00:00Z
5083290123,57681245.0226447,2019-12-31T00:00:00Z
5083290123,53927037.7010807,2020-12-31T00:00:00Z
5083290245,,
5083290779,2779474.54263145,2020-12-31T00:00:00Z
5083291679,8748160.69197037,2017-12-31T00:00:00Z
5083291697,10840512.3450168,2019-12-31T00:00:00Z
5083291697,,2020-12-31T00:00:00Z
5083291698,,
5083291937,,
5083291946,2145728.21880021,2018-12-31T00:00:00Z
5083292009,7757562.79273614,2018-12-31T00:00:00Z
5083292009,,2019-12-31T00:00:00Z
5083292026,,
5083292205,13454025.324411,2018-12-31T00:00:00Z
5083292322,,
5083292523,11788765.5108383,2018-12-31T00:00:00Z
5083292537,,
5083292574,5204167.65267232,2019-12-31T00:00:00Z
5083292797,5867538.40323316,2018-12-31T00:00:00Z
5083292797,6774783.21633172,2019-12-31T00:00:00Z
5083292797,,2020-12-31T00:00:00Z
5083292807,6548719.31913092,2017-12-31T00:00:00Z
5083292854,,
5083292975,14931714.2936416,2020-12-31T00:00:00Z
5083293077,,
5083293090,,
5083293095,12220708.9097992,2017-12-31T00:00:00Z
5083293095,15886627.4609148,2018-12-31T00:00:00Z
5083293095,25654795.4975288,2019-12-31T00:00:00Z
5083293095,29608453.2064777,2020-12-31T00:00:00Z
5083293166,7050167.32445045,2020-12-31T00:00:00Z
5083293202,6230676.66339352,2020-12-31T00:00:00Z
5083293263,9525848.57328096,2019-12-31T00:00:00Z
5083293263,6925690.11621399,2020-12-31T00:00:00Z
5083293432,,
5083293521,,
5083293603,6403609.29756757,2019-12-31T00:00:00Z
5083293693,,
5083293914,,
5083293934,7209537.85266195,2019-12-31T00:00:00Z
5083294051,,
5083294197,,
5083294276,,
5083294323,18544271.404963,2017-12-31T00:00:00Z
5083294323,18272845.3741332,2018-12-31T00:00:00Z
5083294323,8142191.39906714,2019-12-31T00:00:00Z
5083294323,8279002.45347457,2020-12-31T00:00:00Z
5083294613,5753635.98898357,2012-12-31T00:00:00Z
5083294613,39989262.3653065,2013-12-31T00:00:00Z
5083294613,72205547.4564394,2014-12-31T00:00:00Z
5083294613,98425432.9307018,2015-12-31T00:00:00Z
5083294613,138244800.705244,2016-12-31T00:00:00Z
5083294613,131262779.227685,2017-12-31T00:00:00Z
5083294613,98365390.4488295,2018-12-31T00:00:00Z
5083294613,76607831.1357473,2019-12-31T00:00:00Z
5083294613,55836624.4924812,2020-12-31T00:00:00Z
5083294785,7211256.250434,2019-12-31T00:00:00Z
5083294786,7248885.0682623,2018-12-31T00:00:00Z
5083294806,,
5083294930,7317796.91230149,2019-12-31T00:00:00Z
5083295070,,
5083295555,10304390.3504262,2018-12-31T00:00:00Z
5083295555,11315648.0788559,2019-12-31T00:00:00Z
5083295555,10535413.9975262,2020-12-31T00:00:00Z
5083295752,,
5083295836,20466976.6640758,2019-12-31T00:00:00Z
5083295977,8057567.1531717,2019-12-31T00:00:00Z
5083296020,,
5083296050,,
5083296332,6371818.93878453,2019-12-31T00:00:00Z
5083296625,5375519.0512854,2020-12-31T00:00:00Z
5083296715,,
5083296969,6221519.86087238,2018-12-31T00:00:00Z
5083297040,,
5083297207,7017048.01276007,2020-12-31T00:00:00Z
5083297223,12189021.4842329,2019-12-31T00:00:00Z
5083297223,14244139.7201655,2020-12-31T00:00:00Z
5083297674,6417503.54985209,2020-12-31T00:00:00Z
5083297969,10385876.4608563,2020-12-31T00:00:00Z
5083298126,,
5083298239,,
5083298434,6140660.07264529,2020-12-31T00:00:00Z
5083298958,,
5083299041,5454194.5285065,2019-12-31T00:00:00Z
5083299372,,
5083299383,,
5083299606,,
5083299928,6370756.25946578,2018-12-31T00:00:00Z
5083299928,,2019-12-31T00:00:00Z
5083300215,7109011.58299666,2019-12-31T00:00:00Z
5083300216,,
5083300583,91386371.5112125,2020-12-31T00:00:00Z
5083300865,,
5083301261,,
5083303293,,
5083303326,,
5083303455,6958602.07343733,2018-12-31T00:00:00Z
5083303455,,2019-12-31T00:00:00Z
5083304359,9531027.56039188,2019-12-31T00:00:00Z
5083304359,17563591.6955349,2020-12-31T00:00:00Z
5083304540,6861307.23763219,2016-12-31T00:00:00Z
5083304983,8341961.98444701,2019-12-31T00:00:00Z
5083305024,6319844.04102147,2020-12-31T00:00:00Z
5083305055,9386884.31115874,2018-09-30T00:00:00Z
5083305055,9485974.06947793,2019-09-30T00:00:00Z
5083305055,10497617.2387643,2020-09-30T00:00:00Z
5083305064,,
5083305144,,
5083305208,,
5083305221,11450789.7136702,2020-12-31T00:00:00Z
5083305331,,
5083305497,5247287.87012519,2020-12-31T00:00:00Z
5083305602,,
5083305697,,
5083305774,,
5083305818,,
5083306131,,
5083306137,6555687.50039455,2019-12-31T00:00:00Z
5083306255,5217565.41091587,2020-12-31T00:00:00Z
5083306630,,
5083306824,,
5083306846,46587044.6358345,2017-12-31T00:00:00Z
5083306846,43073310.0078087,2018-12-31T00:00:00Z
5083306846,38291406.3009794,2019-12-31T00:00:00Z
5083306846,37624539.1607264,2020-12-31T00:00:00Z
5083306959,6183654.38274437,2019-12-31T00:00:00Z
5083307103,,
5083307128,5027341.67197623,2020-12-31T00:00:00Z
5083307216,47684990.8265959,2017-12-31T00:00:00Z
5083307216,78007014.0326041,2018-12-31T00:00:00Z
5083307216,73703661.6435268,2019-12-31T00:00:00Z
5083307216,58171163.7854159,2020-12-31T00:00:00Z
5083307491,,
5083307536,,
5083307671,,
5083307760,6518602.11950283,2017-12-31T00:00:00Z
5083307760,,2018-12-31T00:00:00Z
5083307760,,2019-12-31T00:00:00Z
5083307761,,
5083307798,9423693.38195641,2019-12-31T00:00:00Z
5083307983,6290970.79493242,2020-12-31T00:00:00Z
5083308210,,
5083308245,10409654.4282238,2020-12-31T00:00:00Z
5083308358,,
5083308374,5984925.57041943,2018-12-31T00:00:00Z
5083308560,,
5083308644,,
5083308723,32294227.387814,2018-12-31T00:00:00Z
5083308723,29791708.7727699,2019-12-31T00:00:00Z
5083308723,29641696.1593523,2020-12-31T00:00:00Z
5083308734,5931909.10913813,2019-12-31T00:00:00Z
5083308804,5909397.39308252,2018-12-31T00:00:00Z
5083309057,,
5083309094,5153205.64167329,2018-12-31T00:00:00Z
5083309126,,
5083309150,7648013.3611179,2020-12-31T00:00:00Z
5083309157,6367522.94435439,2019-12-31T00:00:00Z
5083309159,6971005.2361014,2018-12-31T00:00:00Z
5083309159,7243839.84654539,2019-12-31T00:00:00Z
