Instrument,Total Fixed Assets - Net,Date
5066545664,113.124731328763,
5066545664,14472.617807109,
5066545664,3467405.87303521,
5066555711,1207267.13274056,
5066555711,1465902.51244645,
5066555711,1418788.83879615,
5066555711,3190063.31971246,
5066555711,3294222.18171876,
5066555711,3181081.61671272,
5066556120,250571.27989321,
5066556120,202153.525529698,
5066556120,155720.726209333,
5066556120,92838.0427610636,
5066556120,57869.3155928187,
5066556120,45698.8307161426,
5066556777,428063.98334804,
5066556777,405117.517656594,
5066556777,938223.467771415,
5066556777,1037540.37065762,
5066556777,1806593.45666636,
5066607259,6226385.21233512,
5066607259,4756049.55424337,
5066607259,3761301.32813452,
5066607259,1481357.14864505,
5066607259,1107605.03052948,
5066607259,1608202.47379895,
5066620092,25008.6835706843,
5066620092,19617.399780675,
5066620092,32875.3168879577,
5066620092,36225.2802332999,
5066620092,40452.7914757691,
5066620732,504110.223457219,
5066620732,483367.856707689,
5066620732,430504.589810967,
5066620732,372619.156110453,
5066621268,457589.538224847,
5066621268,430357.763112192,
5066621268,433288.656025344,
5066621268,343570.213110769,
5066621268,314635.924542058,
5066621268,256239.8722298,
5066621491,1472911.01964328,
5066621491,2010426.02912098,
5066621491,1766480.39167202,
5066621491,1376204.49678801,
5066625433,1294599.42532637,
5066625433,1415769.36436263,
5066625433,1404898.25758499,
5066625433,1337585.51633926,
5066625433,1974049.94076369,
5066625433,1484279.36907635,
5067159856,,
5067168389,122456.439624711,
5067168389,185213.052889902,
5067168389,156520.550441994,
5067168389,199349.491134194,
5067169661,0.0,
5067169661,2270927.40534908,
5067169661,5970.51297672718,
5067169661,5556.39158669707,
5067169661,334685.136243507,
5067169661,6062.08978887606,
5067176082,,
5067179420,24249029.5097736,
5067179420,17192718.2679115,
5067179420,17123314.758224,
5067179420,14923264.592915,
5067179420,10842478.5867238,
5067179420,9127921.44618657,
5067179420,2199722.1257381,
5067179420,2410746.92335811,
5067179420,2838158.51922164,
5067179420,6652579.05768705,
5067179420,10182911.9015144,
5067452384,,
5067485444,,
5067496226,50411988.948344,
5067496226,50411988.948344,
5067504105,,
5067508797,0.0,
5067508797,1544170.4295473,
5067508797,1869501.64493725,
5067508797,2203688.05491567,
5067508797,779868.768796136,
5067508797,0.0,
5067840337,,
5067945633,,
5068308116,6482.45685114658,
5068308116,15720.4046295452,
5068308116,696324.275172245,
5068340548,60976812.5065575,
5068340548,60976812.5065575,
5068476941,11802596.359743,
5068476941,10022851.1957284,
5068476941,14688549.264791,
5068476941,21062995.0042647,
5068476941,26644865.5468994,
5068476941,25619361.159209,
5068476941,19866750.6032945,
5068481659,10788188.2512037,
5068481659,10788188.2512037,
5068481981,,
5068485207,,
5069410287,,
5071150165,0.0,
5071150165,477664608.584708,
5071153616,21122768.9760897,
5071153616,21122768.9760897,
5071514732,1656014.81996063,
5071514732,542098.208846107,
5071514732,537117.853380717,
5071532292,156292.718490841,
5071532292,186292.682358153,
5071536410,6696956.7180247,
5071536410,25830105.7140253,
5071536410,26348290.3741009,
5071555001,,
5071561715,,
5072804455,,
5072805138,,
5073093345,9042646.52126234,
5073093345,8574091.00906386,
5073093345,15263829.399435,
5073093345,15246738.7122722,
5073151627,,
5073157223,,
5073345851,,
5073622555,35213392.0181989,
5073622555,29496788.0085653,
5073622555,25248421.909998,
5073622555,26359268.2644437,
5073622555,27631046.667479,
5073622555,26903932.3046292,
5073622555,250260029.295877,
5073651375,632511.28864189,
5073651375,1313878.3964908,
5073651375,1698982.48579069,
5073651375,2579855.09887907,
5073651375,4263864.11592581,
5073651385,5441.70429547297,
5073651385,46301.9373705373,
5073651385,26045.5855626425,
5073651385,363278.046113187,
5073651385,368038.797374649,
5073651386,158504.110223457,
5073651386,156817.351041794,
5073651386,214152.59240395,
5073651386,133395.607399982,
5073651386,346122.011214866,
5073651420,204121.801551465,
5073651420,3259290.84927501,
5073651420,3473092.01615984,
5073651420,3700560.46659984,
5073651420,796931.64993763,
5073651468,0.0,
5073651468,51419.5199220178,
5073651468,117957.563059257,
5073651468,1594.82365806981,
5073651468,107485.515102764,
5073651858,15514.6462892208,
5073651858,16936.7613013281,
5073651858,8797.62001227036,
5073651858,8657.61414380753,
5073651858,8859.97738374194,
5073651899,,
5073651918,136042.607386824,
5073651918,127817.716583404,
5073651918,122356.373065392,
5073651918,250159.482365807,
5073651918,244698.585900978,
5073651967,1898807.45629269,
5073651967,1904593.63957597,
5073651967,1579404.30851864,
5073651967,1841565.66116832,
5073651967,2724209.88820107,
5073652044,16039828.6442052,
5073652044,16830754.2341903,
5073652044,16204984.5462859,
5073652044,16030028.2511619,
5073652044,16833374.1358608,
5073652072,463.123769827486,
5073652072,45692.701352504,
5073652072,49544.4916480489,
5073652072,76893.28351408,
5073652072,74843.4931626622,
5073652101,0.0,
5073652101,75373.3935394234,
5073652101,139880.589740465,
5073652101,98973.2251380416,
5073652101,117105.622892554,
5073652101,85218.9929936231,
5073652273,5789.04712284358,
5073652273,2166686.97453393,
5073652273,0.0,
5073652273,0.0,
5073652273,0.0,
5073652295,313882.135000579,
5073652295,318630.437431461,
5073652295,330836.815724588,
5073652295,273740.089310125,
5073652295,239685.703960177,
5073665798,52796.1097603335,
5073665798,7432.67942000731,
5073665798,4514.56816419137,
5073665798,4100.97512075093,
5073665798,7111.29763695077,
5073665865,531550.306819498,
5073665865,434750.822468624,
5073665865,351904.800490815,
5073665865,1061582.97639661,
5073665865,1211252.17127735,
5073665871,2158967.23399328,
5073665871,2441452.41866699,
5073665871,2200678.34280621,
5073665871,2199261.82447826,
5073665871,2270252.62593409,
5073666464,465116.279069767,
5073666464,465116.279069767,
5073666464,391529.208056138,
5073666464,351018.314505881,
5073666482,2518897.51930267,
5073666482,2518897.51930267,
5073666482,1716372.00400984,
5073666482,1594096.45717483,
5073666674,17210344.1490039,
5073666674,15246855.9190741,
5073666674,15932570.9089637,
5073666678,380497.065530693,
5073666678,380497.065530693,
5073666678,274879.249065889,
5073666678,208792.361766866,
5073666772,16047206.1768553,
5073666772,15804132.8715939,
5073666772,3494328.44868791,
5073666805,3704.26105779805,
5073666805,26542.4223093047,
5073666805,22849.4153580713,
5073666812,16432912.3594985,
5073666812,14075913.6061241,
5073666812,12314319.3555532,
5073666943,0.0,
5073666943,0.0,
5073666943,0.0,
5073667000,2645884.21869031,
5073667000,2645884.21869031,
5073667000,2623257.08557368,
5073667000,2474848.15630865,
5073671945,,
5073674941,12883922.638408,
5074624637,226004.399675813,
5074624637,486657.731205069,
5074624637,739463.113662935,
5074624637,3393371.33797316,
5074624637,3393371.33797316,
5074753805,16243184.7384444,
5074753805,15984689.6928825,
5074753805,16358432.7166323,
5074857483,213250.706279049,
5076086441,,
5076370506,0.0,
5076370506,572319565.394794,
5076942523,41880530.1996992,
5076950843,,
5076950843,282563.665163884,
5076950843,185455.208238403,
5076950843,185455.208238403,
5076950843,304503.433241236,
5078355367,-500057.890471228,
5078355367,-375776.775922993,
5078355367,427379.11954345,
5078521479,,
5078521557,810.307106393323,
5078521557,22502127.5603586,
5078521557,22502127.5603586,
5078521579,5369094.88696216,
5078521579,47831520.5353292,
5078521726,2664987.93410975,
5078521726,2664987.93410975,
5079143312,,
5079219899,,
5079219912,,
5079219917,,
5079242370,73405.1175176566,
5079242370,91629.0971122213,
5079242370,81609.5014296133,
5079242370,71197.4847352593,
5079684218,92259.2519707826,
5079684218,178848.081654971,
5079684218,149453.829025752,
5079897001,8888422.57428974,
5079901788,5270870.49277795,
5079905935,117460.704276837,
5079905935,317640.385706183,
5079905935,174405.358607491,
5079906356,,
5079907959,,
5079909479,359132967.344519,
5079909479,3324939.67054874,
5080039973,,
5080201049,,
5081122035,76154.5022541733,
5081122035,15049487.6368342,
5081122035,15049487.6368342,
5081155179,,
5081169593,1025.24378018773,
5081169593,141233868.429336,
5081394732,,
5081406812,,
5081414354,291942.074617709,
5081414354,239109.632734895,
5081414354,206460.788771144,
5081414396,50817.831386667,
5081414396,190353.595188189,
5081414396,195618.974341039,
5081414745,804982.231122738,
5081414745,1093593.36553358,
5081414745,1235383.95178307,
5081414822,196539.53941757,
5081414822,275504.41617373,
5081414822,382302.014034448,
5081414847,8566.10369615799,
5081414847,11277.6815820651,
5081414847,8626.82008416978,
5081414874,137199.951261119,
5081414874,108928.426730874,
5081414874,122573.589720222,
5081414901,134047.947029067,
5081414901,591337.829217169,
5081414901,659835.157789202,
5081414907,1315128.43367636,
5081414907,1497425.49895197,
5081414907,1386236.72460626,
5081415014,34495.9311007443,
5081415014,53084.8446186093,
5081415014,40336.212825983,
5081415017,113927.135372243,
5081415017,99088.9832960978,
5081415017,77235.0314408093,
5081415017,45698.8307161426,
5081415042,2321414.10165881,
5081415042,2140481.18108083,
5081415042,2336002.98441343,
5081415081,639332.306944332,
5081415081,499635.468878155,
5081415081,429126.009862554,
5081415151,19133318.6706333,
5081415151,18789870.5914517,
5081415151,19251448.4897236,
5081415194,27050.0792006823,
5081415194,12849.155544237,
5081415194,0.0,
5081415196,32296.5260976767,
5081415196,55590.9960812904,
5081415196,49545.9261590832,
5081415218,55891742.9705858,
5081415218,55002164.403536,
5081415218,56287902.6335117,
5081415290,0.0,
5081415290,2083.6468450114,
5081415290,0.0,
5081415290,20634.4210121358,
5081415371,0.0,
5081415371,1149362.7513399,
5081415371,1214686.04757131,
5081415371,1126732.65018245,
5081415458,0.0,
5081415458,0.0,
5081415484,5614270.66572517,
5081415484,12472432.3339105,
5081415484,13676890.6142529,
5081415544,553429.998781528,
5081415544,691770.752543785,
5081415544,965893.556912421,
5081415544,833653.924620245,
5081415556,2754465.37094702,
5081415556,2804725.23466691,
5081415556,3054244.04574546,
5081415654,980703.115052033,
5081415654,1081746.10407364,
5081415654,1077769.61727229,
5081415748,39301167.9998148,
5081415748,37033400.164039,
5081415748,37899019.5735553,
5081415750,1271834.88256335,
5081415750,123940.581427139,
5081415750,100957.110714744,
5081415781,0.0,
5081415781,16679349.3119475,
5081415781,15306077.2450133,
5081415828,10997.025015338,
5081415828,32466.0530392782,
5081415828,30776.7635435246,
5081415875,0.0,
5081415875,103777.453750114,
5081415875,85918.4648923396,
5081437355,2480002.77819579,
5081437355,2931627.63145904,
5081437355,2834843.02684806,
5081437391,712491.462835843,
5081437391,677344.390777363,
5081437391,1039298.66284289,
5081437472,989384.976906247,
5081437472,999954.433609769,
5081437472,846710.733396286,
5081437502,1257133.59649021,
5081437502,1807504.78447097,
5081437502,1957821.8445074,
5081437538,6829.73132531515,
5081437538,1025.24378018773,
5081437538,83703.4705464041,
5081437542,,
5081437542,242744.857443828,
5081437542,281600.291624897,
5081437542,346938.061763369,
5081437555,0.0,
5081437555,2506.15146268113,
5081437555,1981.83704636333,
5081437602,42367.4858485652,
5081437602,42262.8269388499,
5081437602,40802.5274251274,
5081437606,80567.6780071075,
5081437606,56730.1558370546,
5081437606,86851.0940906282,
5081437619,1195321.0673815,
5081437619,905228.795999398,
5081437619,902442.358516358,
5081437619,863264.901665909,
5081445971,214036.834245893,
5081445971,185341.292262827,
5081445971,156448.548012917,
5081445974,3030317.06159492,
5081445974,2622117.92581792,
5081445974,2411895.68542417,
5081445979,5483.12416230048,
5081445979,1302047.76181601,
5081445979,1126970.74637747,
5081445979,996281.141071824,
5081446438,4995.73534787377,
5081446438,2058643.08287127,
5081446438,3443793.8576506,
5081446438,8580538.36020471,
5081450267,93091.2635555014,
5081450267,81377.9851135009,
5081450267,156064.886539688,
5081450267,150269.879574255,
5081450292,353756.931019714,
5081450292,698874.510161305,
5081450292,642348.360321291,
5081450322,364869.714193108,
5081450322,433336.371092682,
5081450322,410939.740495926,
5081450342,1429150.21936171,
5081450342,1520094.77809168,
5081450342,1693887.78139172,
5081450420,538275.434961279,
5081450420,543607.035450652,
5081450420,415602.886487369,
5081459882,1548434.26343365,
5081459882,1619803.90568025,
5081459882,1450264.28506334,
5081459891,10418.234225057,
5081459891,10252.4378018773,
5081459891,10492.078480747,
5081459908,611434.59085279,
5081459908,777704.365260184,
5081459908,1139556.30165891,
5081460099,,
5081460115,2262261.6828921,
5081460115,2168504.51107263,
5081460115,3713962.62488488,
5081460130,0.0,
5081460130,3781099.06133236,
5081460130,3990953.4967766,
5081460588,185791.843680183,
5081460588,210402.806889638,
5081460588,278972.708938085,
5081460588,,
5081462416,,
5082041311,,
5082055118,,
5082063997,,
5082097051,80276058.2426934,
5082106298,,
5082148377,,
5082246360,106034.472779469,
5082246360,94322.4277772715,
5082246360,290513.995266907,
5082344941,,
5082490428,,
5082511805,,
5082518597,,
5082553962,237628.725052401,
5082554091,,
5082554201,,
5082554203,,
5082554211,,
5082554240,,
5082554268,12790076.8253302,
5082554268,12790076.8253302,
5082554269,33377.3808438896,
5082554269,27162.8254001562,
5082554338,,
5082554349,,
5082554393,,
5082554397,,
5082554437,,
5082554466,,
5082554476,,
5082554501,,
5082554502,,
5082554507,,
5082554523,,
5082554533,,
5082554548,,
5082554553,,
5082554581,,
5082554583,,
5082554587,,
5082554597,,
5082554607,,
5082554625,,
5082554631,,
5082554654,,
5082554656,,
5082554670,,
5082554689,,
5082554691,,
5082554710,,
5082554716,,
5082554730,,
5082554734,,
5082554742,,
5082554757,,
5082554773,,
5082554849,,
5082554864,,
5082554870,,
5082554890,,
5082554894,,
5082554905,,
5082554907,,
5082554922,,
5082554933,,
5082664507,,
5082664602,,
5082762739,,
5082853887,,
5082937306,,
5083111808,1869588.99116012,
5083157968,,
5083169296,168823.475804247,
5083169296,153534.081768265,
5083170627,,
5083200047,,
5083200498,,
5083200716,,
5083201279,,
5083202007,,
5083202355,,
5083203516,318167.319784927,
5083227367,1543789.30101157,
5083228252,,
5083228652,,
5083229655,,
5083230000,,
5083243523,,
5083255179,1200995.71610513,
5083255179,205190.690873644,
5083255179,68528.8295692639,
5083255179,71767.0646131414,
5083255179,108534.722950839,
5083256854,147852.263517425,
5083256854,498842.451565737,
5083256854,432472.478497922,
5083256854,355759.591725144,
5083256854,280138.495435946,
5083256960,346648.141715874,
5083256960,331180.699402949,
5083256960,320881.614131756,
5083256960,305408.730520368,
5083256960,190372.935100666,
5083278136,10637452.0570303,
5083278136,10637452.0570303,
5083281084,3589340.04826356,
5083281084,3589340.04826356,
5083283330,,
5083284026,1734398.51800394,
5083284026,2000731.08322164,
5083284026,1985831.20145392,
5083284026,2013009.20441083,
5083284026,2505741.49850196,
5083284176,91003.8207711011,
5083284176,149384.671621786,
5083284176,166344.473126744,
5083284176,217009.93347307,
5083286284,81509.7834896376,
5083286284,86145.9729499208,
5083286284,45029.9234838575,
5083286284,91018.8644855555,
5083286284,102938.947761107,
5083289226,,
5083291375,127127.474817645,
5083291375,104910.442305349,
5083291375,106844.779885862,
5083291375,87031.8053403809,
5083291375,67032.7236269949,
5083318319,23433474.3934996,
5083318319,23433474.3934996,
5083319234,,
5083320636,4183424.84757341,
5083320636,4183424.84757341,
5083321740,,
5083322060,292192429.022082,
5083322060,2548992.1775726,
5083322414,92278568.9475512,
5083322414,36598513.464116,
5083322414,45051222.9849399,
5083322414,52282876.1505514,
5083322414,61980204.9452663,
5083322544,335356200.527704,
5083322544,,
5083322544,3101951.28638669,
5083322544,5964846.59386375,
5083322966,1586574396.24733,
5083322966,18428170.0649343,
5083322966,18428170.0649343,
5083340588,0.0,
5083340588,89198487.1958443,
5083340588,102941162.755453,
5083340769,,
5083341376,10425362.2528023,
5083341376,17105701.861761,
5083478620,612707.930591408,
5083478620,602957.258725964,
5083478620,617050.793317712,
5083506758,0.0,
5083506758,7432.67942000731,
5083506758,52554.2037575098,
5083506758,513077.553996172,
5083506758,434488.627752713,
5083508176,39627258.7310591,
5083508176,38986261.7333455,
5083508176,39897527.366838,
5083512958,13116591.4090541,
5083512958,13836846.5943707,
5083512958,14705800.6413002,
5083512958,15639068.6229837,
5083512958,15836976.4161391,
5083524172,120067.438257541,
5083528752,38959.2636471339,
5083528752,173119.294932326,
5083528798,716759.318326802,
5083528798,1135592.62756619,
5083528888,2164.40353595188,
5083528888,116.578649786078,
5083528904,0.0,
5083528904,0.0,
5083529049,,
5083529053,,
5083529105,853800.236945229,
5083529204,341.747926729244,
5083529204,107092178.738386,
5083529230,63535.3641334126,
5083529280,,
5083529321,,
5083529434,0.0,
5083529523,846943.890695858,
5083529657,0.0,
5083529847,,
5083529969,,
5083532714,,
5083538368,10064704.2741274,
5083559128,,
5083560565,6701.59619836725,
5083560565,6945.48948337134,
5083560565,16062.1525562745,
5083560565,17137.0615185535,
5083560702,83709.0288777872,
5083560702,152337.736001945,
5083560702,462726.692791397,
5083560702,559111.204374031,
5083561312,109296.941635189,
5083561312,123861.229120122,
5083561312,362594.550259728,
5083561312,123689.947423029,
5083561417,1594370.65919337,
5083561417,1420236.84119138,
5083561417,1357878.42887086,
5083561417,1641427.38898798,
5083561459,52482317.9413569,
5083561459,61626720.1312312,
5083561459,69728255.1673486,
5083561942,129645.424637505,
5083561942,125597.601490965,
5083561942,275562.744919347,
5083563172,0.0,
5083563172,0.0,
5083563172,466.314599144313,
5083563385,133422.687949312,
5083563385,144813.455728292,
5083563385,119611.774355236,
5083563385,102122.897212604,
5083563419,517438.966511165,
5083563419,712658.343206051,
5083563419,729316.033061705,
5083563776,529825.089423177,
5083563776,1403786.56702816,
5083563776,1233052.37878735,
5083569253,,
5083571005,,
5083572125,,
5083584007,256122.821981236,
5083584007,261497.679048931,
5083584007,664585.801512804,
5083584007,1459797.85262127,
5083585222,994825.610334888,
5083585222,794336.097694341,
5083585222,894624.558458364,
5083587888,1675252.06338917,
5083587888,1939191.65223731,
5083587888,2148894.25150678,
5083588660,189837.943219203,
5083588660,122356.373065392,
5083588660,201631.276770254,
5083588660,247846.209445202,
5083601252,391616.912391861,
5083601252,329447.717827914,
5083601252,302446.915155381,
5083601252,252509.355436645,
5083603297,376142.317533813,
5083603297,289511.153298529,
5083603297,424792.672924451,
5083603297,548152.81129414,
5083612675,20440344.0332457,
5083612675,20115055.1353322,
5083612675,20585224.8219261,
5083642679,49674628.988447,
5083642729,,
5083651977,1310845.38182828,
5083651977,1134603.11674109,
5083651977,92446.86928036,
5083666895,,
5083681068,,
5083689553,,
4298083873,,
5001230116,,
5044025831,,
5045517180,,
5064620746,,
5069404568,,
5076356527,,
5081763676,,
5082827431,,
5082833515,,
5083222118,,
5083306062,,
5083343815,,
4295933211,,
4296041128,,
4296652516,,
4296694546,,
4296722556,,
4296933567,,
4297198689,,
4297258466,,
4297721520,,
5001099263,,
5001121664,,
5038038193,,
5040274308,,
5040274513,,
5040932414,,
5040933191,,
5040933215,,
5040933287,,
5040941915,,
5040941916,,
5040942432,,
5040943369,,
5042250253,,
5046911395,,
5052148393,,
5061699610,,
5062284864,,
5071525356,,
5071526527,,
5071527678,,
5073620347,,
5073980955,,
5079141359,,
5081149431,,
5081364432,,
5081763044,,
5081776027,,
5081965114,,
5081965485,,
5081965608,,
5081968849,,
5082030756,,
5082051126,,
5082065805,,
5082094271,,
5082155790,,
5082834137,,
5083162097,,
5083162101,,
5083201103,,
5083217776,,
5083261966,,
5083292436,,
5083337367,,
5083339930,,
5083441961,,
5083565643,,
5081168302,,
5083240544,,
4296753893,,
5000899962,,
5000899965,,
5001123554,,
5042215092,,
5052527810,,
5064637497,,
5079909630,,
5080073758,,
5081504430,,
5081662047,,
5082706369,,
5082709536,,
5082709848,,
5082710112,,
5082710187,,
5082711624,,
5082711771,,
5082711780,,
5082711835,,
5082732274,,
5082732760,,
5082874282,,
5082888627,,
5082888639,,
5082889105,,
5082889441,,
5082889800,,
5082889856,,
5083218040,,
5083231958,,
5083232183,,
5083233861,,
5070822061,,
5082859991,,
5082859992,,
5082859993,,
5082859997,,
5082860001,,
5082860004,,
5082860006,,
5082860007,,
5083608119,,
4297098731,,
5063349445,,
5081971272,,
5081971442,,
5081971445,,
5082030166,,
5082030172,,
5082030174,,
5083050806,,
5083050817,,
5083082164,,
5083082173,,
5083082175,,
5083082183,,
5083082186,,
5083082187,,
5083186643,,
5083190883,,
5083218150,,
5083219515,,
5083315017,,
5083316276,,
5083317729,,
5083317841,,
5083335587,,
5083537825,,
5083538083,,
4295882987,,
4295882999,,1993-12-31T00:00:00Z
4295882999,156437000.0,1994-12-31T00:00:00Z
4295882999,173287000.0,1995-12-31T00:00:00Z
4295882999,305539000.0,1996-12-31T00:00:00Z
4295882999,245480000.0,1997-12-31T00:00:00Z
4295882999,209288000.0,1998-12-31T00:00:00Z
4295882999,187280000.0,1999-12-31T00:00:00Z
4295882999,184689000.0,2000-12-31T00:00:00Z
4295882999,177915000.0,2001-12-31T00:00:00Z
4295882999,192457000.0,2002-12-31T00:00:00Z
4295882999,191369000.0,2003-12-31T00:00:00Z
4295882999,211841000.0,2004-12-31T00:00:00Z
4295882999,208734000.0,2005-12-31T00:00:00Z
4295882999,209467000.0,2006-12-31T00:00:00Z
4295883012,,
4295959498,,
4296010073,76533303.4579627,
4296010073,69384705.5016181,
4296010073,80025414.2917458,
4296010073,86996321.8517195,
4296010073,83085660.194762,
4296010073,,
4296010073,,
4296010073,93387754.4655175,
4296010073,95984040.9670612,
4296010073,108278004.842724,
4296010073,143815501.954079,
4296015814,,
4296095755,4254963.54758879,
4296095755,4511909.38511327,
4296095755,5812898.45894026,
4296095755,5826233.60914864,
4296095755,5213846.24690014,
4296095755,,
4296095755,,
4296095755,4736956.13056465,
4296095755,5353804.24809616,
4296095755,4598748.96307423,
4296095755,5214512.70151441,
4296173564,122290616.012307,
4296173564,104372133.333333,
4296173564,105651518.629935,
4296173564,,
4296173564,,
4296173564,,
4296173564,,
4296173564,,
4296173564,133117626.617121,
4296173564,257350134.5201,
4296177475,,
4296206185,0.0,
4296206185,0.0,
4296206185,0.0,
4296206185,0.0,
4296206189,166258543.68932,
4296206189,182825936.77433,
4296206189,191805000.412348,
4296206189,175601802.455695,
4296206189,170435720.724145,
4296206189,189639899.074853,
4296206189,221888157.5317,
4296206189,198350096.339114,
4296206189,189152405.66778,
4296206189,199134941.377626,
