Instrument,Sales per Employee,Date
5040934440,203938.180802532,2014-12-31T00:00:00Z
5040934440,135597.30550742,2015-12-31T00:00:00Z
5040934440,83631.7323986654,2016-12-31T00:00:00Z
5040934440,86294.8973098845,2017-12-31T00:00:00Z
5040934440,116151.034228986,2018-12-31T00:00:00Z
5040934440,144055.381114527,2019-12-31T00:00:00Z
5040934440,138227.305051353,2020-12-31T00:00:00Z
5040934642,,2011-12-31T00:00:00Z
5040934642,280451.195398166,2012-12-31T00:00:00Z
5040934642,241388.215771282,2013-12-31T00:00:00Z
5040934642,198729.224023656,2014-12-31T00:00:00Z
5040934642,169353.379035725,2015-12-31T00:00:00Z
5040934642,175270.293366854,2016-12-31T00:00:00Z
5040934642,175703.667600829,2017-12-31T00:00:00Z
5040934642,180267.022500229,2018-12-31T00:00:00Z
5040934642,,2019-12-31T00:00:00Z
5040934642,,2020-12-31T00:00:00Z
5040934798,,2011-12-31T00:00:00Z
5040934798,2102135.86521334,2012-12-31T00:00:00Z
5040934798,1338520.4600278,2013-12-31T00:00:00Z
5040934798,1225053.53319058,2014-12-31T00:00:00Z
5040934798,1031810.67444965,2015-12-31T00:00:00Z
5040934798,1148927.37226881,2016-12-31T00:00:00Z
5040934798,1347386.37748264,2017-12-31T00:00:00Z
5040934798,1341008.65044178,2018-12-31T00:00:00Z
5040934798,1253394.69607218,2019-12-31T00:00:00Z
5040934798,1409479.59290735,2020-12-31T00:00:00Z
5040934829,,2011-12-31T00:00:00Z
5040934829,616913.336129587,2012-12-31T00:00:00Z
5040934829,659252.299131632,2013-12-31T00:00:00Z
5040934832,,2011-12-31T00:00:00Z
5040934832,305608.484630595,2012-12-31T00:00:00Z
5040934832,304955.244547747,2013-12-31T00:00:00Z
5040935378,,2010-12-31T00:00:00Z
5040935378,691422.036137013,2011-12-31T00:00:00Z
5040935378,674132.662232608,2012-12-31T00:00:00Z
5040935378,516094.259877627,2013-12-31T00:00:00Z
5040935378,393851.330682165,2014-12-31T00:00:00Z
5040935378,344125.432702097,2015-12-31T00:00:00Z
5040935378,416515.508214014,2016-12-31T00:00:00Z
5040935378,434182.202185126,2017-12-31T00:00:00Z
5040935378,349319.534960893,2018-12-31T00:00:00Z
5040935378,,2019-12-31T00:00:00Z
5040935378,,2020-12-31T00:00:00Z
5040935472,,
5040935473,,2011-12-31T00:00:00Z
5040935473,2253055.90508718,2012-12-31T00:00:00Z
5040935473,2037114.88056971,2013-12-31T00:00:00Z
5040935509,,2011-12-31T00:00:00Z
5040935509,270294.647277911,2012-12-31T00:00:00Z
5040935509,254185.503064698,2013-12-31T00:00:00Z
5040935509,243960.482772046,2014-12-31T00:00:00Z
5040935509,225187.830563517,2015-12-31T00:00:00Z
5040935509,223771.48149986,2016-12-31T00:00:00Z
5040935509,220392.179930506,2017-12-31T00:00:00Z
5040935509,260053.748340545,2018-12-31T00:00:00Z
5040935509,253074.959028864,2019-12-31T00:00:00Z
5040935509,271717.630966398,2020-12-31T00:00:00Z
5040935598,,2011-12-31T00:00:00Z
5040935598,353366.488904868,2012-12-31T00:00:00Z
5040935598,172989.368380299,2013-12-31T00:00:00Z
5040935598,102696.578855635,2014-12-31T00:00:00Z
5040935598,96320.9951959697,2015-12-31T00:00:00Z
5040935598,84332.8677461392,2016-12-31T00:00:00Z
5040935598,101159.667516065,2017-12-31T00:00:00Z
5040935598,117937.431205681,2018-12-31T00:00:00Z
5040935601,,
5040935707,,2011-12-31T00:00:00Z
5040935707,547813.027317588,2012-12-31T00:00:00Z
5040935707,482058.668381056,2013-12-31T00:00:00Z
5040935707,396145.610278373,2014-12-31T00:00:00Z
5040935707,365473.164259299,2015-12-31T00:00:00Z
5040935707,354029.176797499,2016-12-31T00:00:00Z
5040935707,281017.142964261,2017-12-31T00:00:00Z
5040935707,270795.035499639,2018-12-31T00:00:00Z
5040935707,287179.253505691,2019-12-31T00:00:00Z
5040935707,344507.396915329,2020-12-31T00:00:00Z
5040935710,,2010-12-31T00:00:00Z
5040935710,1277537.9535745,2011-12-31T00:00:00Z
5040935710,1309689.0167176,2012-12-31T00:00:00Z
5040935710,1253680.16748265,2013-12-31T00:00:00Z
5040935710,898634.903640257,2014-12-31T00:00:00Z
5040935710,814950.564492409,2015-12-31T00:00:00Z
5040935710,969491.721662614,2016-12-31T00:00:00Z
5040935710,996892.89630803,2017-12-31T00:00:00Z
5040935710,952458.124486323,2018-12-31T00:00:00Z
5040935710,,2019-12-31T00:00:00Z
5040935710,,2020-12-31T00:00:00Z
5040935733,,2011-12-31T00:00:00Z
5040935733,386381.783294108,2012-12-31T00:00:00Z
5040935733,330804.609069779,2013-12-31T00:00:00Z
5040935733,270000.594813228,2014-12-31T00:00:00Z
5040935733,220389.230673938,2015-12-31T00:00:00Z
5040935733,265939.012879158,2016-12-31T00:00:00Z
5040935733,348068.294288786,2017-12-31T00:00:00Z
5040935733,368255.640316251,2018-12-31T00:00:00Z
5040935733,367528.910675485,2019-12-31T00:00:00Z
5040935733,431717.941842797,2020-12-31T00:00:00Z
5040935778,,2011-12-31T00:00:00Z
5040935778,194392.051963802,2012-12-31T00:00:00Z
5040935778,218857.811657376,2013-12-31T00:00:00Z
5040935778,164760.202796322,2014-12-31T00:00:00Z
5040935778,97322.8224297253,2015-12-31T00:00:00Z
5040935778,164474.166988733,2016-12-31T00:00:00Z
5040935778,156998.475263371,2017-12-31T00:00:00Z
5040935778,148199.748174721,2018-12-31T00:00:00Z
5040935778,144200.321387248,2019-12-31T00:00:00Z
5040935778,145304.824771828,2020-12-31T00:00:00Z
5040935786,,2011-12-31T00:00:00Z
5040935786,346522.718380899,2012-12-31T00:00:00Z
5040935786,361106.266977964,2013-12-31T00:00:00Z
5040935786,394303.438720242,2014-12-31T00:00:00Z
5040935786,351897.767183979,2015-12-31T00:00:00Z
5040935786,282712.027762392,2016-12-31T00:00:00Z
5040935786,327662.751934715,2017-12-31T00:00:00Z
5040935786,354892.463427312,2018-12-31T00:00:00Z
5040935786,351188.348089833,2019-12-31T00:00:00Z
5040935786,432822.238817536,2020-12-31T00:00:00Z
5040935805,,2010-12-31T00:00:00Z
5040935805,406929.366873147,2011-12-31T00:00:00Z
5040935805,359256.777736015,2012-12-31T00:00:00Z
5040935805,323495.146077701,2013-12-31T00:00:00Z
5040935805,268010.944563407,2014-12-31T00:00:00Z
5040935805,227448.103427776,2015-12-31T00:00:00Z
5040935805,261274.169271738,2016-12-31T00:00:00Z
5040935805,276091.141708298,2017-12-31T00:00:00Z
5040935805,291316.980564205,2018-12-31T00:00:00Z
5040935805,332926.273580607,2019-12-31T00:00:00Z
5040935805,363874.60800429,2020-12-31T00:00:00Z
5040935981,,2011-12-31T00:00:00Z
5040935981,448563.21101153,2012-12-31T00:00:00Z
5040935981,491758.377619612,2013-12-31T00:00:00Z
5040935981,377216.274089936,2014-12-31T00:00:00Z
5040935981,229138.494257614,2015-12-31T00:00:00Z
5040935981,201129.309500272,2016-12-31T00:00:00Z
5040935981,230647.383565624,2017-12-31T00:00:00Z
5040935981,273367.342486539,2018-12-31T00:00:00Z
5040935981,314898.807562618,2019-12-31T00:00:00Z
5040935981,277727.64895837,2020-12-31T00:00:00Z
5040936224,,2011-12-31T00:00:00Z
5040936224,257062.664742118,2012-12-31T00:00:00Z
5040936224,166394.050148375,2013-12-31T00:00:00Z
5040936224,160785.179512028,2014-12-31T00:00:00Z
5040936224,199418.53888097,2015-12-31T00:00:00Z
5040936224,201884.157622758,2016-12-31T00:00:00Z
5040936224,148341.15967295,2017-12-31T00:00:00Z
5040936224,163344.947735192,2018-12-31T00:00:00Z
5040936224,114906.622652909,2019-12-31T00:00:00Z
5040936224,117988.474257491,2020-12-31T00:00:00Z
5040936236,,2011-12-31T00:00:00Z
5040936236,227676.652416196,2012-12-31T00:00:00Z
5040936236,313093.508223492,2013-12-31T00:00:00Z
5040936236,242160.361646443,2014-12-31T00:00:00Z
5040936236,248201.047427274,2015-12-31T00:00:00Z
5040936236,288185.198049735,2016-12-31T00:00:00Z
5040936236,296088.704764226,2017-12-31T00:00:00Z
5040936236,258814.813503393,2018-12-31T00:00:00Z
5040936236,215770.259621209,2019-12-31T00:00:00Z
5040936236,277610.19596871,2020-12-31T00:00:00Z
5040936237,,2014-12-31T00:00:00Z
5040936237,166090.51070745,2015-12-31T00:00:00Z
5040936237,205829.570452704,2016-12-31T00:00:00Z
5040936237,264664.013765762,2017-12-31T00:00:00Z
5040936237,206895.059190166,2018-12-31T00:00:00Z
5040936237,149016.335550898,2019-12-31T00:00:00Z
5040936237,182881.489692673,2020-12-31T00:00:00Z
5040936268,,
5040936277,,
5040936425,,2011-12-31T00:00:00Z
5040936425,542962.43034334,2012-12-31T00:00:00Z
5040936425,428557.769975108,2013-12-31T00:00:00Z
5040936425,408579.910453572,2014-12-31T00:00:00Z
5040936425,520707.184373068,2015-12-31T00:00:00Z
5040936425,587601.147517785,2016-12-31T00:00:00Z
5040936425,537972.810666853,2017-12-31T00:00:00Z
5040936425,474271.697025121,2018-12-31T00:00:00Z
5040936425,471133.691788936,2019-12-31T00:00:00Z
5040936425,571783.303605778,2020-12-31T00:00:00Z
5040936593,,2011-12-31T00:00:00Z
5040936593,346537.342089259,2012-12-31T00:00:00Z
5040936593,372101.948680753,2013-12-31T00:00:00Z
5040936593,271901.766595289,2014-12-31T00:00:00Z
5040936593,220320.698329251,2015-12-31T00:00:00Z
5040936593,223319.384486456,2016-12-31T00:00:00Z
5040936593,268449.225136794,2017-12-31T00:00:00Z
5040936593,235380.066187943,2018-12-31T00:00:00Z
5040936593,244043.460210415,2019-12-31T00:00:00Z
5040936593,318042.453705028,2020-12-31T00:00:00Z
5040936670,,2011-12-31T00:00:00Z
5040936670,568322.084770045,2012-12-31T00:00:00Z
5040936670,460751.290828934,2013-12-31T00:00:00Z
5040936670,318094.218415418,2014-12-31T00:00:00Z
5040936670,260488.548006366,2015-12-31T00:00:00Z
5040936670,272685.17056638,2016-12-31T00:00:00Z
5040936670,232819.544291459,2017-12-31T00:00:00Z
5040936670,238012.947431858,2018-12-31T00:00:00Z
5040936670,254798.140891279,2019-12-31T00:00:00Z
5040936670,280914.191836446,2020-12-31T00:00:00Z
5040936695,,2010-12-31T00:00:00Z
5040936695,456635.952679217,2011-12-31T00:00:00Z
5040936695,393831.496563836,2012-12-31T00:00:00Z
5040936695,428060.059796044,2013-12-31T00:00:00Z
5040936695,385341.639088963,2014-12-31T00:00:00Z
5040936695,370198.732846975,2015-12-31T00:00:00Z
5040936695,451781.606558882,2016-12-31T00:00:00Z
5040936695,505499.739690065,2017-12-31T00:00:00Z
5040936695,621104.84928733,2018-12-31T00:00:00Z
5040936695,518065.226440329,2019-12-31T00:00:00Z
5040936695,601288.132722952,2020-12-31T00:00:00Z
5040936962,,2010-12-31T00:00:00Z
5040936962,177987.484522973,2011-12-31T00:00:00Z
5040936962,256560.724757857,2012-12-31T00:00:00Z
5040936962,370480.267122371,2013-12-31T00:00:00Z
5040936962,255953.408855426,2014-12-31T00:00:00Z
5040936962,174230.186203308,2015-12-31T00:00:00Z
5040936962,106878.12700923,2016-12-31T00:00:00Z
5040936962,,2017-08-31T00:00:00Z
5040936962,,2018-07-31T00:00:00Z
5040936962,,2019-10-31T00:00:00Z
5040936962,,2020-10-31T00:00:00Z
5040936963,,2011-12-31T00:00:00Z
5040936963,256136.776719196,2012-12-31T00:00:00Z
5040936963,348282.624539818,2013-12-31T00:00:00Z
5040936963,230416.385556305,2014-12-31T00:00:00Z
5040936963,121579.015047308,2015-12-31T00:00:00Z
5040936963,194277.414145424,2016-12-31T00:00:00Z
5040936963,262283.416595589,2017-12-31T00:00:00Z
5040936963,149383.272104283,2018-12-31T00:00:00Z
5040936963,235004.007982488,2019-12-31T00:00:00Z
5040936963,177507.11687853,2020-12-31T00:00:00Z
5040937024,,2011-12-31T00:00:00Z
5040937024,366492.89951465,2012-12-31T00:00:00Z
5040937024,278975.294015621,2013-12-31T00:00:00Z
5040937024,258669.099331381,2014-12-31T00:00:00Z
5040937024,302358.839189424,2015-12-31T00:00:00Z
5040937024,388097.719115434,2016-12-31T00:00:00Z
5040937024,510484.398019429,2017-12-31T00:00:00Z
5040937024,512725.294315117,2018-12-31T00:00:00Z
5040937024,566639.158068121,2019-12-31T00:00:00Z
5040937024,623078.341284428,2020-12-31T00:00:00Z
5040937027,,2011-12-31T00:00:00Z
5040937027,181049.448533486,2012-12-31T00:00:00Z
5040937027,185768.684606526,2013-12-31T00:00:00Z
5040937027,136628.956941255,2014-12-31T00:00:00Z
5040937027,104611.718213836,2015-12-31T00:00:00Z
5040937027,221847.312503791,2016-12-31T00:00:00Z
5040937027,302634.840737301,2017-12-31T00:00:00Z
5040937027,157851.682930688,2018-12-31T00:00:00Z
5040937027,161158.558019034,2019-12-31T00:00:00Z
5040937027,168653.435886675,2020-12-31T00:00:00Z
5040937038,,2011-12-31T00:00:00Z
5040937038,429756.126790101,2012-12-31T00:00:00Z
5040937038,394990.906043771,2013-12-31T00:00:00Z
5040937038,316229.478943612,2014-12-31T00:00:00Z
5040937038,312563.632661372,2015-12-31T00:00:00Z
5040937038,327984.253791826,2016-12-31T00:00:00Z
5040937038,362158.007704492,2017-12-31T00:00:00Z
5040937038,321504.927290521,2018-12-31T00:00:00Z
5040937038,,2019-12-31T00:00:00Z
5040937038,,2020-12-31T00:00:00Z
5040937050,,2011-12-31T00:00:00Z
5040937050,309350.470369705,2012-12-31T00:00:00Z
5040937050,192994.082059905,2013-12-31T00:00:00Z
5040937050,139156.55484178,2014-12-31T00:00:00Z
5040937050,122135.55127422,2015-12-31T00:00:00Z
5040937050,133171.712589169,2016-12-31T00:00:00Z
5040937050,138442.792737907,2017-12-31T00:00:00Z
5040937050,134492.458356003,2018-12-31T00:00:00Z
5040937050,,2019-12-31T00:00:00Z
5040937050,,2020-12-31T00:00:00Z
5040937078,,2011-12-31T00:00:00Z
5040937078,1061717.29881958,2012-12-31T00:00:00Z
5040937078,885218.337372039,2013-12-31T00:00:00Z
5040937078,675669.164882227,2014-12-31T00:00:00Z
5040937078,559729.262748265,2015-12-31T00:00:00Z
5040937078,690772.258886187,2016-12-31T00:00:00Z
5040937078,647971.244059949,2017-12-31T00:00:00Z
5040937078,654020.730999906,2018-12-31T00:00:00Z
5040937078,802338.694978584,2019-12-31T00:00:00Z
5040937078,820413.920823112,2020-12-31T00:00:00Z
5040937092,,2011-12-31T00:00:00Z
5040937092,1011804.18239559,2012-12-31T00:00:00Z
5040937092,590936.814862437,2013-12-31T00:00:00Z
5040937092,334497.274673935,2014-12-31T00:00:00Z
5040937092,214679.533239556,2015-12-31T00:00:00Z
5040937092,207479.448882714,2016-12-31T00:00:00Z
5040937092,239397.262499492,2017-12-31T00:00:00Z
5040937092,209746.065187277,2018-12-31T00:00:00Z
5040937092,,2019-12-31T00:00:00Z
5040937092,,2020-12-31T00:00:00Z
5040937101,,2010-12-31T00:00:00Z
5040937101,207791.338601497,2011-12-31T00:00:00Z
5040937101,427890.156601918,2012-12-31T00:00:00Z
5040937101,275621.054019748,2013-12-31T00:00:00Z
5040937101,,2014-12-31T00:00:00Z
5040937101,,2015-12-31T00:00:00Z
5040937101,,2016-12-31T00:00:00Z
5040937101,,2017-12-31T00:00:00Z
5040937101,104741.840014508,2018-12-31T00:00:00Z
5040937101,256102.924569794,2019-12-31T00:00:00Z
5040937137,,2011-12-31T00:00:00Z
5040937137,547871.014131386,2012-12-31T00:00:00Z
5040937137,614173.384105633,2013-12-31T00:00:00Z
5040937137,931373.423744944,2014-12-31T00:00:00Z
5040937137,570827.394284939,2015-12-31T00:00:00Z
5040937137,504941.121985439,2016-12-31T00:00:00Z
5040937137,436520.813426279,2017-12-31T00:00:00Z
5040937137,428745.065808513,2018-12-31T00:00:00Z
5040937137,335118.016950697,2019-12-31T00:00:00Z
5040937137,438092.428622187,2020-12-31T00:00:00Z
5040937241,,2011-12-31T00:00:00Z
5040937241,275354.503226547,2012-12-31T00:00:00Z
5040937241,305516.515620672,2013-12-31T00:00:00Z
5040937241,173786.35513512,2014-12-31T00:00:00Z
5040937241,77184.6681715616,2015-12-31T00:00:00Z
5040937241,106911.583748664,2016-12-31T00:00:00Z
5040937241,132413.793103448,2017-12-31T00:00:00Z
5040937241,214670.610161251,2018-12-31T00:00:00Z
5040937241,128019.054626788,2019-12-31T00:00:00Z
5040937241,107280.791620213,2020-12-31T00:00:00Z
5040937274,,2011-12-31T00:00:00Z
5040937274,1263042.90711984,2012-12-31T00:00:00Z
5040937274,1295200.85110808,2013-12-31T00:00:00Z
5040937274,1133498.39400428,2014-12-31T00:00:00Z
5040937274,1314826.12728795,2015-12-31T00:00:00Z
5040937274,1678968.39180271,2016-12-31T00:00:00Z
5040937274,1751797.2462532,2017-12-31T00:00:00Z
5040937274,1425706.41415954,2018-12-31T00:00:00Z
5040937274,1610544.06269935,2019-12-31T00:00:00Z
5040937274,1796127.25725411,2020-12-31T00:00:00Z
5040937450,,2011-12-31T00:00:00Z
5040937450,284530.728823376,2012-12-31T00:00:00Z
5040937450,275954.622984646,2013-12-31T00:00:00Z
5040937450,273896.108690836,2014-12-31T00:00:00Z
5040937450,244632.23149845,2015-12-31T00:00:00Z
5040937450,260621.506519304,2016-12-31T00:00:00Z
5040937450,287101.469263039,2017-12-31T00:00:00Z
5040937450,175913.042471668,2018-12-31T00:00:00Z
5040937450,207031.106939634,2019-12-31T00:00:00Z
5040937450,225079.458947888,2020-12-31T00:00:00Z
5040937492,,2011-12-31T00:00:00Z
5040937492,249026.304751632,2012-12-31T00:00:00Z
5040937492,264570.325068487,2013-12-31T00:00:00Z
5040937492,245923.241640586,2014-12-31T00:00:00Z
5040937492,167524.152130139,2015-12-31T00:00:00Z
5040937492,98095.9710502239,2016-12-31T00:00:00Z
5040937492,131951.148644216,2017-12-31T00:00:00Z
5040937492,134648.174515285,2018-12-31T00:00:00Z
5040937492,204361.117784977,2019-12-31T00:00:00Z
5040937492,161301.674026234,2020-12-31T00:00:00Z
5040937497,,2010-12-31T00:00:00Z
5040937497,266193.711028566,2011-12-31T00:00:00Z
5040937497,270676.384553789,2012-12-31T00:00:00Z
5040937497,276087.445113608,2013-12-31T00:00:00Z
5040937497,212327.440885689,2014-12-31T00:00:00Z
5040937497,197058.468156351,2015-12-31T00:00:00Z
5040937497,246798.656941068,2016-12-31T00:00:00Z
5040937497,250587.477588818,2017-12-31T00:00:00Z
5040937497,294946.402626795,2018-12-31T00:00:00Z
5040937497,390821.729892032,2019-12-31T00:00:00Z
5040937497,364130.344747611,2020-12-31T00:00:00Z
5040937520,,
5040937524,,2011-12-31T00:00:00Z
5040937524,399435.344873164,2012-12-31T00:00:00Z
5040937524,321920.258619729,2013-12-31T00:00:00Z
5040937524,218464.724444945,2014-12-31T00:00:00Z
5040937524,217461.457213249,2015-12-31T00:00:00Z
5040937524,227625.33287021,2016-12-31T00:00:00Z
5040937536,,2011-12-31T00:00:00Z
5040937536,531974.653963689,2012-12-31T00:00:00Z
5040937536,420254.337716382,2013-12-31T00:00:00Z
5040937536,302859.970151191,2014-12-31T00:00:00Z
5040937536,257554.846640572,2015-12-31T00:00:00Z
5040937536,304083.636722284,2016-12-31T00:00:00Z
5040937536,383724.962742874,2017-12-31T00:00:00Z
5040937536,308504.39569344,2018-12-31T00:00:00Z
5040937536,,2019-12-31T00:00:00Z
5040937536,,2020-12-31T00:00:00Z
5040937540,,2011-12-31T00:00:00Z
5040937540,400851.246426563,2012-12-31T00:00:00Z
5040937540,329607.833440483,2013-12-31T00:00:00Z
5040937540,254705.285698185,2014-12-31T00:00:00Z
5040937540,231366.18127455,2015-12-31T00:00:00Z
5040937540,245412.941871873,2016-12-31T00:00:00Z
5040937540,270738.07340332,2017-12-31T00:00:00Z
5040937540,270992.671379247,2018-12-31T00:00:00Z
5040937540,270404.735513597,2019-12-31T00:00:00Z
5040937540,320036.150484163,2020-12-31T00:00:00Z
5040937553,,2011-12-31T00:00:00Z
5040937553,1166144.73447685,2012-12-31T00:00:00Z
5040937553,927863.771986219,2013-12-31T00:00:00Z
5040937553,638711.796768543,2014-12-31T00:00:00Z
5040937553,349073.410081086,2015-12-31T00:00:00Z
5040937553,430135.849639149,2016-12-31T00:00:00Z
5040937553,321154.415220457,2017-12-31T00:00:00Z
5040937553,427436.998622478,2018-12-31T00:00:00Z
5040937553,508757.50969162,2019-12-31T00:00:00Z
5040937553,422992.179366118,2020-12-31T00:00:00Z
5040937555,,2011-12-31T00:00:00Z
5040937555,453402.096363288,2012-12-31T00:00:00Z
5040937555,432980.273856242,2013-12-31T00:00:00Z
5040937555,303951.847581399,2014-12-31T00:00:00Z
5040937555,287419.591768713,2015-12-31T00:00:00Z
5040937555,284126.432789163,2016-12-31T00:00:00Z
5040937555,338352.27767237,2017-12-31T00:00:00Z
5040937555,295017.934246059,2018-12-31T00:00:00Z
5040937555,353103.278294657,2019-12-31T00:00:00Z
5040937555,319580.938613569,2020-12-31T00:00:00Z
5040937614,,2011-12-31T00:00:00Z
5040937614,1499685.42153514,2012-12-31T00:00:00Z
5040937614,1109160.44376308,2013-12-31T00:00:00Z
5040937649,,2011-12-31T00:00:00Z
5040937649,892342.261369765,2012-12-31T00:00:00Z
5040937649,277258.51562457,2013-12-31T00:00:00Z
5040937649,488222.698072805,2014-12-31T00:00:00Z
5040937649,190091.256433736,2016-12-31T00:00:00Z
5040937649,206145.16063523,2017-12-31T00:00:00Z
5040937649,202393.492848076,2018-12-31T00:00:00Z
5040937649,,2019-12-31T00:00:00Z
5040937649,,2020-12-31T00:00:00Z
5040937677,,
5040937708,,2015-12-31T00:00:00Z
5040937708,221246.458304661,2016-12-31T00:00:00Z
5040937708,149465.903090858,2017-12-31T00:00:00Z
5040937708,188176.461736141,2018-12-31T00:00:00Z
5040937708,166020.78116705,2019-12-31T00:00:00Z
5040937708,159208.829591723,2020-12-31T00:00:00Z
5040937711,,2011-12-31T00:00:00Z
5040937711,551838.717936148,2012-12-31T00:00:00Z
5040937711,422498.063069746,2013-12-31T00:00:00Z
5040937711,268277.760783114,2014-12-31T00:00:00Z
5040937711,278579.222989731,2015-12-31T00:00:00Z
5040937711,297828.280322202,2016-12-31T00:00:00Z
5040937711,346042.765075298,2017-12-31T00:00:00Z
5040937711,402087.615696145,2018-12-31T00:00:00Z
5040937711,464502.441822441,2019-12-31T00:00:00Z
5040937711,546198.404518314,2020-12-31T00:00:00Z
5040937814,,2011-12-31T00:00:00Z
5040937814,165861.327910153,2012-12-31T00:00:00Z
5040937814,139353.757995427,2013-12-31T00:00:00Z
5040937814,145243.476881593,2014-12-31T00:00:00Z
5040937814,129891.724639684,2015-12-31T00:00:00Z
5040937814,186342.994609753,2016-12-31T00:00:00Z
5040937814,140814.751634784,2017-12-31T00:00:00Z
5040937814,229715.633653726,2018-12-31T00:00:00Z
5040937814,315594.717336493,2019-12-31T00:00:00Z
5040937814,344266.467705771,2020-12-31T00:00:00Z
5040937980,,2011-12-31T00:00:00Z
5040937980,302049.672044113,2012-12-31T00:00:00Z
5040937980,176890.190975923,2013-12-31T00:00:00Z
5040937980,186511.963504329,2014-12-31T00:00:00Z
5040937980,173925.770554613,2015-12-31T00:00:00Z
5040937980,198796.902808559,2016-12-31T00:00:00Z
5040937980,245619.369457489,2017-12-31T00:00:00Z
5040937980,200309.103963589,2018-12-31T00:00:00Z
5040937980,221984.871958443,2019-12-31T00:00:00Z
5040937980,214431.383875067,2020-12-31T00:00:00Z
5040937986,,2011-12-31T00:00:00Z
5040937986,441811.971957577,2012-12-31T00:00:00Z
5040937986,408789.889267455,2013-12-31T00:00:00Z
5040937986,267030.246252677,2014-12-31T00:00:00Z
5040937986,169286.809482289,2015-12-31T00:00:00Z
5040937986,206648.550354493,2016-12-31T00:00:00Z
5040937986,177825.242440097,2017-12-31T00:00:00Z
5040937986,155752.601664602,2018-12-31T00:00:00Z
5040937986,204036.169587978,2019-12-31T00:00:00Z
5040937986,180294.180923705,2020-12-31T00:00:00Z
5040937999,,2011-12-31T00:00:00Z
5040937999,491537.934911898,2012-12-31T00:00:00Z
5040937999,461713.666818535,2013-12-31T00:00:00Z
5040937999,391742.242935719,2014-12-31T00:00:00Z
5040937999,260198.38626612,2015-12-31T00:00:00Z
5040937999,228993.967294476,2016-12-31T00:00:00Z
5040937999,199124.324763413,2017-12-31T00:00:00Z
5040937999,256864.384568785,2018-12-31T00:00:00Z
5040937999,302668.905261633,2019-12-31T00:00:00Z
5040937999,368469.241620013,2020-12-31T00:00:00Z
5040938038,,2011-12-31T00:00:00Z
5040938038,471641.548711823,2012-12-31T00:00:00Z
5040938038,407563.094472743,2013-12-31T00:00:00Z
5040938038,325228.220444043,2014-12-31T00:00:00Z
5040938038,282800.225785362,2015-12-31T00:00:00Z
5040938038,318831.028105082,2016-12-31T00:00:00Z
5040938038,349079.412311699,2017-12-31T00:00:00Z
5040938038,369603.613604143,2018-12-31T00:00:00Z
5040938038,360214.305927947,2019-12-31T00:00:00Z
5040938038,332015.994590751,2020-12-31T00:00:00Z
5040938057,,2011-12-31T00:00:00Z
5040938057,532017.097089899,2012-12-31T00:00:00Z
5040938057,333719.803577871,2013-12-31T00:00:00Z
5040938057,319914.346895075,2014-12-31T00:00:00Z
5040938057,241332.760168028,2015-12-31T00:00:00Z
5040938057,280247.771216858,2016-12-31T00:00:00Z
5040938057,316651.243664769,2017-12-31T00:00:00Z
5040938057,348622.017854658,2018-12-31T00:00:00Z
