Instrument,Full-Time Employees (Pvt),Date
5081872903,,
5081872917,,
5081872919,10,2019-12-31T00:00:00Z
5081872922,,
5081872930,,2015-12-31T00:00:00Z
5081872930,,2016-12-31T00:00:00Z
5081872930,12,2017-12-31T00:00:00Z
5081872930,33,2018-12-31T00:00:00Z
5081872930,38,2019-12-31T00:00:00Z
5081872930,54,2020-12-31T00:00:00Z
5081872951,,
5081872963,,
5081872965,7,2017-12-31T00:00:00Z
5081872965,,2018-12-31T00:00:00Z
5081872965,,2019-12-31T00:00:00Z
5081872965,,2020-12-31T00:00:00Z
5081872968,10,2020-12-31T00:00:00Z
5081872982,,
5081872986,11,2018-12-31T00:00:00Z
5081872992,,
5081873000,,
5081873003,,
5081873008,,2019-12-31T00:00:00Z
5081873008,82,2020-12-31T00:00:00Z
5081873012,,2018-12-31T00:00:00Z
5081873012,48,2019-12-31T00:00:00Z
5081873028,7,2020-12-31T00:00:00Z
5081873055,9,2017-12-31T00:00:00Z
5081873072,31,2018-12-31T00:00:00Z
5081873074,8,2019-12-31T00:00:00Z
5081873077,6,2018-12-31T00:00:00Z
5081873077,,2019-12-31T00:00:00Z
5081873087,,
5081873100,,
5081873102,,
5081873115,,
5081873127,,
5081873130,16,2018-12-31T00:00:00Z
5081873130,,2019-12-31T00:00:00Z
5081873130,,2020-12-31T00:00:00Z
5081873147,,
5081873180,,
5081873183,7,2019-12-31T00:00:00Z
5081873184,,
5081873200,,
5081873204,6,2020-12-31T00:00:00Z
5081873253,,
5081873262,,2017-12-31T00:00:00Z
5081873262,42,2018-12-31T00:00:00Z
5081873273,,
5081873282,4,2019-12-31T00:00:00Z
5081873291,2,2019-12-31T00:00:00Z
5081873291,9,2020-12-31T00:00:00Z
5081873295,,
5081873296,,
5081873304,,
5081873308,3,2019-12-31T00:00:00Z
5081873308,,2020-12-31T00:00:00Z
5081873317,,
5081873322,16,2019-12-31T00:00:00Z
5081873380,,2019-12-31T00:00:00Z
5081873380,5,2020-12-31T00:00:00Z
5081873383,,
5081873408,,2016-12-31T00:00:00Z
5081873408,17,2017-12-31T00:00:00Z
5081873408,17,2018-12-31T00:00:00Z
5081873408,19,2019-12-31T00:00:00Z
5081873408,19,2020-12-31T00:00:00Z
5081873412,7,2020-12-31T00:00:00Z
5081873416,16,2017-12-31T00:00:00Z
5081873416,,2018-12-31T00:00:00Z
5081873416,,2019-12-31T00:00:00Z
5081873416,,2020-12-31T00:00:00Z
5081873418,11,2019-12-31T00:00:00Z
5081873420,30,2018-12-31T00:00:00Z
5081873420,,2019-12-31T00:00:00Z
5081873426,,
5081873430,11,2018-12-31T00:00:00Z
5081873430,,2019-12-31T00:00:00Z
5081873439,,
5081873447,7,2018-12-31T00:00:00Z
5081873447,7,2019-12-31T00:00:00Z
5081873447,,2020-12-31T00:00:00Z
5081873453,6,2017-12-31T00:00:00Z
5081873456,30,2019-12-31T00:00:00Z
5081873457,40,2020-12-31T00:00:00Z
5081873458,9,2018-12-31T00:00:00Z
5081873460,,
5081873466,13,2019-12-31T00:00:00Z
5081873467,18,2020-12-31T00:00:00Z
5081873473,,2017-12-31T00:00:00Z
5081873473,,2018-12-31T00:00:00Z
5081873473,42,2019-12-31T00:00:00Z
5081873473,,2020-12-31T00:00:00Z
5081873481,,
5081873485,135,2020-12-31T00:00:00Z
5081873487,8,2019-12-31T00:00:00Z
5081873487,,2020-12-31T00:00:00Z
5081873491,30,2017-12-31T00:00:00Z
5081873491,,2018-12-31T00:00:00Z
5081873491,,2019-12-31T00:00:00Z
5081873491,,2020-12-31T00:00:00Z
5081873493,,2018-12-31T00:00:00Z
5081873493,96,2019-12-31T00:00:00Z
5081873493,107,2020-12-31T00:00:00Z
5081873504,6,2019-12-31T00:00:00Z
5081873512,10,2020-12-31T00:00:00Z
5081873518,,
5081873519,15,2019-12-31T00:00:00Z
5081873520,14,2019-12-31T00:00:00Z
5081873520,,2020-12-31T00:00:00Z
5081873522,26,2019-12-31T00:00:00Z
5081873527,15,2019-12-31T00:00:00Z
5081873529,9,2018-12-31T00:00:00Z
5081873529,,2019-12-31T00:00:00Z
5081873529,,2020-12-31T00:00:00Z
5081873537,,
5081873540,,
5081873547,,
5081873548,,2019-12-31T00:00:00Z
5081873548,53,2020-12-31T00:00:00Z
5081873550,19,2018-12-31T00:00:00Z
5081873550,,2019-12-31T00:00:00Z
5081873554,,2019-12-31T00:00:00Z
5081873554,17,2020-12-31T00:00:00Z
5081873555,5,2017-12-31T00:00:00Z
5081873560,,
5081873570,5,2019-12-31T00:00:00Z
5081873570,,2020-12-31T00:00:00Z
5081873571,3,2019-12-31T00:00:00Z
5081873571,10,2020-12-31T00:00:00Z
5081873575,3,2020-12-31T00:00:00Z
5081873584,9,2020-12-31T00:00:00Z
5081873586,,
5081873591,5,2019-12-31T00:00:00Z
5081873609,,
5081873610,10,2020-12-31T00:00:00Z
5081873623,,2019-12-31T00:00:00Z
5081873623,14,2020-12-31T00:00:00Z
5081873624,,
5081873625,,
5081873627,,
5081873628,,
5081873640,16,2019-12-31T00:00:00Z
5081873640,,2020-12-31T00:00:00Z
5081873642,,2019-12-31T00:00:00Z
5081873642,247,2020-12-31T00:00:00Z
5081873646,14,2020-12-31T00:00:00Z
5081873650,,2019-12-31T00:00:00Z
5081873650,37,2020-12-31T00:00:00Z
5081873653,4,2019-12-31T00:00:00Z
5081873667,7,2018-12-31T00:00:00Z
5081873668,7,2019-12-31T00:00:00Z
5081873678,,
5081873679,,
5081873685,9,2019-12-31T00:00:00Z
5081873685,,2020-12-31T00:00:00Z
5081873697,10,2018-12-31T00:00:00Z
5081873697,,2019-12-31T00:00:00Z
5081873697,,2020-12-31T00:00:00Z
5081873701,,
5081873703,,
5081873706,15,2020-12-31T00:00:00Z
5081873710,,
5081873714,,2018-12-31T00:00:00Z
5081873714,25,2019-12-31T00:00:00Z
5081873717,48,2019-12-31T00:00:00Z
5081873720,7,2018-12-31T00:00:00Z
5081873731,,2019-12-31T00:00:00Z
5081873731,199,2020-12-31T00:00:00Z
5081873737,13,2020-12-31T00:00:00Z
5081873741,3,2019-12-31T00:00:00Z
5081873741,,2020-12-31T00:00:00Z
5081873752,17,2020-12-31T00:00:00Z
5081873765,11,2019-12-31T00:00:00Z
5081873769,,
5081873770,,
5081873776,,2019-12-31T00:00:00Z
5081873776,135,2020-12-31T00:00:00Z
5081873784,,2019-12-31T00:00:00Z
5081873784,9,2020-12-31T00:00:00Z
5081873787,,
5081873788,4,2018-12-31T00:00:00Z
5081873791,,
5081873794,,
5081873800,8,2020-12-31T00:00:00Z
5081873802,7,2020-12-31T00:00:00Z
5081873806,8,2020-12-31T00:00:00Z
5081873807,10,2020-12-31T00:00:00Z
5081873816,,
5081873820,,
5081873831,3,2020-12-31T00:00:00Z
5081873832,,
5081873842,5,2020-12-31T00:00:00Z
5081873847,2,2020-12-31T00:00:00Z
5081873849,,
5081873851,,
5081873853,,2019-12-31T00:00:00Z
5081873853,33,2020-12-31T00:00:00Z
5081873854,,2019-12-31T00:00:00Z
5081873854,48,2020-12-31T00:00:00Z
5081873882,,2018-12-31T00:00:00Z
5081873882,38,2019-12-31T00:00:00Z
5081873882,38,2020-12-31T00:00:00Z
5081873886,10,2020-12-31T00:00:00Z
5081873887,,
5081873890,6,2019-12-31T00:00:00Z
5081873897,11,2018-12-31T00:00:00Z
5081873897,,2019-12-31T00:00:00Z
5081873905,,
5081873911,13,2018-12-31T00:00:00Z
5081873911,,2019-12-31T00:00:00Z
5081873911,13,2020-12-31T00:00:00Z
5081873923,,2017-12-31T00:00:00Z
5081873923,34,2018-12-31T00:00:00Z
5081873923,40,2019-12-31T00:00:00Z
5081873923,34,2020-12-31T00:00:00Z
5081873930,14,2019-12-31T00:00:00Z
5081873937,13,2019-12-31T00:00:00Z
5081873937,,2020-12-31T00:00:00Z
5081873940,5,2018-12-31T00:00:00Z
5081873947,,
5081873948,6,2018-12-31T00:00:00Z
5081873949,11,2020-12-31T00:00:00Z
5081873957,,
5081873971,,2019-12-31T00:00:00Z
5081873971,9,2020-12-31T00:00:00Z
5081873973,7,2020-12-31T00:00:00Z
5081873999,,2019-12-31T00:00:00Z
5081873999,3,2020-12-31T00:00:00Z
5081874011,,
5081874022,12,2019-12-31T00:00:00Z
5081874032,22,2016-12-31T00:00:00Z
5081874039,,
5081874045,,
5081874052,,
5081874054,12,2019-12-31T00:00:00Z
5081874054,,2020-12-31T00:00:00Z
5081874057,16,2020-12-31T00:00:00Z
5081874068,30,2019-12-31T00:00:00Z
5081874069,,
5081874072,,
5081874082,,
5081874083,9,2020-12-31T00:00:00Z
5081874084,,
5081874093,,
5081874101,,
5081874104,10,2019-12-31T00:00:00Z
5081874105,,
5081874108,,
5081874111,,2016-12-31T00:00:00Z
5081874111,5,2017-12-31T00:00:00Z
5081874111,6,2018-12-31T00:00:00Z
5081874111,7,2019-12-31T00:00:00Z
5081874116,,
5081874119,,
5081874123,18,2019-12-31T00:00:00Z
5081874126,,
5081874129,,
5081874133,7,2020-12-31T00:00:00Z
5081874142,,
5081874188,,
5081874197,,
5081874293,,
5081874300,8,2018-12-31T00:00:00Z
5081874300,,2019-12-31T00:00:00Z
5081874300,,2020-12-31T00:00:00Z
5081874309,,
5081874310,16,2019-12-31T00:00:00Z
5081874311,,
5081874313,,
5081874320,22,2017-12-31T00:00:00Z
5081874406,5,2018-12-31T00:00:00Z
5081874406,,2019-12-31T00:00:00Z
5081874406,,2020-12-31T00:00:00Z
5081874410,,
5081874416,19,2017-12-31T00:00:00Z
5081874416,,2018-12-31T00:00:00Z
5081874416,,2019-12-31T00:00:00Z
5081874478,,
5081874746,10,2016-12-31T00:00:00Z
5081874759,,
5081874792,5,2019-12-31T00:00:00Z
5081874795,,
5081874796,,
5081874820,,
5081874837,16,2020-12-31T00:00:00Z
5081874838,,
5081874865,1,2016-12-31T00:00:00Z
5081874865,,2017-12-31T00:00:00Z
5081874865,,2018-12-31T00:00:00Z
5081874865,,2019-12-31T00:00:00Z
5081874907,14,2019-12-31T00:00:00Z
5081874909,,
5081874910,15,2019-12-31T00:00:00Z
5081874930,,
5081874937,,2019-12-31T00:00:00Z
5081874937,130,2020-12-31T00:00:00Z
5081874940,5,2019-12-31T00:00:00Z
5081874940,,2020-12-31T00:00:00Z
5081874943,14,2019-12-31T00:00:00Z
5081874966,13,2018-12-31T00:00:00Z
5081874966,,2019-12-31T00:00:00Z
5081874966,,2020-12-31T00:00:00Z
5081874967,17,2019-12-31T00:00:00Z
5081874967,,2020-12-31T00:00:00Z
5081874975,,2018-12-31T00:00:00Z
5081874975,34,2019-12-31T00:00:00Z
5081874975,43,2020-12-31T00:00:00Z
5081874980,,2017-12-31T00:00:00Z
5081874980,14,2018-12-31T00:00:00Z
5081874980,15,2019-12-31T00:00:00Z
5081874980,15,2020-12-31T00:00:00Z
5081874985,,
5081874988,,
5081875018,,
5081875057,,
5081875058,,
5081875069,10,2020-12-31T00:00:00Z
5081875111,,
5081875123,7,2020-12-31T00:00:00Z
5081875125,16,2020-12-31T00:00:00Z
5081875133,,
5081875134,6,2020-12-31T00:00:00Z
5081875146,,2017-12-31T00:00:00Z
5081875146,4,2018-12-31T00:00:00Z
5081875149,,2018-12-31T00:00:00Z
5081875149,27,2019-12-31T00:00:00Z
5081875149,39,2020-12-31T00:00:00Z
5081875153,38,2019-12-31T00:00:00Z
5081875166,16,2020-12-31T00:00:00Z
5081875168,,2018-12-31T00:00:00Z
5081875168,11,2019-12-31T00:00:00Z
5081875168,11,2020-12-31T00:00:00Z
5081875177,,2019-12-31T00:00:00Z
5081875177,36,2020-12-31T00:00:00Z
5081875206,16,2018-12-31T00:00:00Z
5081875206,,2019-06-30T00:00:00Z
5081875206,16,2020-12-31T00:00:00Z
5081875207,,
5081875236,,
5081875243,17,2020-12-31T00:00:00Z
5081875256,24,2020-12-31T00:00:00Z
5081875257,5,2020-12-31T00:00:00Z
5081875258,3,2019-12-31T00:00:00Z
5081875265,,2018-12-31T00:00:00Z
5081875265,47,2019-12-31T00:00:00Z
5081875265,56,2020-12-31T00:00:00Z
5081875268,6,2019-12-31T00:00:00Z
5081875269,7,2020-12-31T00:00:00Z
5081875276,2,2017-12-31T00:00:00Z
5081875277,,
5081875289,,
5081875303,13,2020-12-31T00:00:00Z
5081875308,,
5081875309,20,2020-12-31T00:00:00Z
5081875310,,
5081875311,23,2019-12-31T00:00:00Z
5081875313,7,2019-12-31T00:00:00Z
5081875314,30,2019-12-31T00:00:00Z
5081875322,7,2019-12-31T00:00:00Z
5081875329,,
5081875332,,
5081875338,4,2018-12-31T00:00:00Z
5081875339,1,2020-12-31T00:00:00Z
5081875342,,
5081875351,21,2019-12-31T00:00:00Z
5081875362,5,2020-12-31T00:00:00Z
5081875365,9,2018-12-31T00:00:00Z
5081875365,,2019-12-31T00:00:00Z
5081875378,34,2019-12-31T00:00:00Z
5081875382,,
5081875396,32,2018-12-31T00:00:00Z
5081875406,36,2019-12-31T00:00:00Z
5081875406,,2020-12-31T00:00:00Z
5081875411,9,2020-12-31T00:00:00Z
5081875413,8,2020-12-31T00:00:00Z
5081875419,19,2018-12-31T00:00:00Z
5081875419,,2019-12-31T00:00:00Z
5081875432,,
5081875434,14,2020-12-31T00:00:00Z
5081875437,70,2017-12-31T00:00:00Z
5081875438,5,2019-12-31T00:00:00Z
5081875452,,
5081875455,9,2020-12-31T00:00:00Z
5081875459,8,2019-12-31T00:00:00Z
5081875468,10,2019-12-31T00:00:00Z
5081875468,,2020-12-31T00:00:00Z
5081875470,7,2019-12-31T00:00:00Z
5081875486,215,2020-12-31T00:00:00Z
5081875493,16,2020-12-31T00:00:00Z
5081875494,,
5081875500,9,2019-12-31T00:00:00Z
5081875504,,
5081875518,13,2019-12-31T00:00:00Z
5081875518,,2020-12-31T00:00:00Z
5081875519,9,2018-12-31T00:00:00Z
5081875522,,
5081875524,9,2020-12-31T00:00:00Z
5081875535,7,2018-12-31T00:00:00Z
5081875537,4,2019-12-31T00:00:00Z
5081875540,,
5081875544,33,2017-12-31T00:00:00Z
5081875544,,2018-12-31T00:00:00Z
5081875544,,2019-12-31T00:00:00Z
5081875544,,2020-12-31T00:00:00Z
5081875555,,
5081875572,43,2019-12-31T00:00:00Z
5081875584,,
5081875585,10,2019-12-31T00:00:00Z
5081875585,,2020-12-31T00:00:00Z
5081875587,7,2019-12-31T00:00:00Z
5081875593,7,2020-06-30T00:00:00Z
5081875598,18,2020-12-31T00:00:00Z
5081875614,,
5081875619,23,2019-12-31T00:00:00Z
5081875639,,
5081875646,7,2020-12-31T00:00:00Z
5081875647,9,2019-12-31T00:00:00Z
5081875659,21,2020-12-31T00:00:00Z
5081875669,5,2018-12-31T00:00:00Z
5081875669,,2019-12-31T00:00:00Z
5081875679,,
5081875687,,
5081875690,,
5081875695,,
5081875701,,2017-12-31T00:00:00Z
5081875701,9,2018-12-31T00:00:00Z
5081875706,,2019-12-31T00:00:00Z
5081875706,13,2020-12-31T00:00:00Z
5081875736,,
5081875741,,
5081875746,,2018-12-31T00:00:00Z
5081875746,51,2019-12-31T00:00:00Z
5081875746,51,2020-12-31T00:00:00Z
5081875750,,
5081875762,,
5081875764,22,2018-12-31T00:00:00Z
5081875764,,2019-12-31T00:00:00Z
5081875766,,
5081875770,,2017-12-31T00:00:00Z
5081875770,6,2018-12-31T00:00:00Z
5081875777,,
5081875780,19,2020-12-31T00:00:00Z
5081875792,,
5081875796,9,2019-12-31T00:00:00Z
5081875805,9,2020-12-31T00:00:00Z
5081875810,,
5081875813,6,2018-12-31T00:00:00Z
5081875818,,
5081875827,7,2019-12-31T00:00:00Z
5081875831,14,2020-12-31T00:00:00Z
5081875832,5,2019-12-31T00:00:00Z
5081875835,10,2019-12-31T00:00:00Z
5081875841,8,2018-12-31T00:00:00Z
5081875841,,2019-12-31T00:00:00Z
5081875841,,2020-12-31T00:00:00Z
5081875847,14,2019-12-31T00:00:00Z
5081875847,,2020-12-31T00:00:00Z
5081875850,,
5081875865,,
5081875873,15,2020-12-31T00:00:00Z
5081875878,7,2020-12-31T00:00:00Z
5081875886,7,2020-12-31T00:00:00Z
5081875888,7,2018-12-31T00:00:00Z
5081875890,,
5081875894,11,2020-12-31T00:00:00Z
5081875903,,
5081875906,,2017-12-31T00:00:00Z
5081875906,3,2018-12-31T00:00:00Z
5081875906,3,2019-12-31T00:00:00Z
5081875906,3,2020-12-31T00:00:00Z
5081875907,,
5081875916,6,2018-12-31T00:00:00Z
5081875916,,2019-12-31T00:00:00Z
5081875918,14,2017-12-31T00:00:00Z
5081875918,,2018-12-31T00:00:00Z
5081875918,,2019-12-31T00:00:00Z
5081875918,,2020-12-31T00:00:00Z
5081875926,,
5081875938,6,2019-12-31T00:00:00Z
5081875938,,2020-12-31T00:00:00Z
5081875939,7,2019-12-31T00:00:00Z
5081875940,,
5081875945,35,2020-12-31T00:00:00Z
5081875954,,
5081875964,,2018-12-31T00:00:00Z
5081875964,3,2019-12-31T00:00:00Z
5081875964,2,2020-12-31T00:00:00Z
5081875968,15,2019-12-31T00:00:00Z
5081875977,26,2018-12-31T00:00:00Z
5081875977,,2019-12-31T00:00:00Z
5081875994,,2017-12-31T00:00:00Z
5081875994,67,2018-12-31T00:00:00Z
5081875994,60,2019-12-31T00:00:00Z
5081875994,70,2020-12-31T00:00:00Z
5081875996,1,2019-12-31T00:00:00Z
5081876001,,
5081876005,,2017-12-31T00:00:00Z
5081876005,32,2018-12-31T00:00:00Z
5081876005,43,2019-12-31T00:00:00Z
5081876005,33,2020-12-31T00:00:00Z
5081876007,,
5081876020,,
5081876026,,2017-12-31T00:00:00Z
5081876026,9,2018-12-31T00:00:00Z
5081876026,7,2019-12-31T00:00:00Z
5081876026,10,2020-12-31T00:00:00Z
5081876030,13,2018-12-31T00:00:00Z
5081876053,17,2018-12-31T00:00:00Z
5081876053,,2019-12-31T00:00:00Z
5081876057,9,2020-12-31T00:00:00Z
5081876058,,
5081876061,12,2019-12-31T00:00:00Z
5081876066,,
5081876079,8,2018-12-31T00:00:00Z
5081876080,18,2020-12-31T00:00:00Z
5081876081,,
5081876083,28,2020-12-31T00:00:00Z
5081876085,20,2019-12-31T00:00:00Z
5081876093,,
5081876102,6,2019-12-31T00:00:00Z
5081876107,3,2016-12-31T00:00:00Z
5081876109,71,2019-12-31T00:00:00Z
5081876117,7,2017-12-31T00:00:00Z
5081876117,,2018-12-31T00:00:00Z
5081876117,,2019-12-31T00:00:00Z
5081876117,,2020-12-31T00:00:00Z
5081876118,,
5081876123,,
5081876128,,
5081876134,10,2018-12-31T00:00:00Z
5081876134,,2019-12-31T00:00:00Z
5081876134,,2020-12-31T00:00:00Z
5081876138,,
5081876139,,
5081876140,,
5081876142,,
5081876158,,
5081876166,,
5081876167,14,2019-12-31T00:00:00Z
5081876170,,
5081876171,6,2019-12-31T00:00:00Z
5081876191,,
5081876195,21,2020-12-31T00:00:00Z
5081876200,,
5081876208,,2019-12-31T00:00:00Z
5081876208,20,2020-12-31T00:00:00Z
5081876210,5,2019-12-31T00:00:00Z
5081876228,,2019-12-31T00:00:00Z
5081876228,48,2020-12-31T00:00:00Z
5081876232,25,2018-12-31T00:00:00Z
5081876235,6,2018-12-31T00:00:00Z
5081876236,,2019-12-31T00:00:00Z
5081876236,30,2020-12-31T00:00:00Z
5081876243,,
5081876248,10,2020-12-31T00:00:00Z
5081876249,19,2018-12-31T00:00:00Z
5081876249,,2019-12-31T00:00:00Z
5081876252,,2019-12-31T00:00:00Z
5081876252,364,2020-12-31T00:00:00Z
5081876256,,
5081876257,11,2019-12-31T00:00:00Z
5081876276,5,2019-12-31T00:00:00Z
5081876278,2,2019-12-31T00:00:00Z
5081876283,,
5081876284,40,2020-12-31T00:00:00Z
5081876287,5,2019-12-31T00:00:00Z
5081876300,,
5081876306,32,2019-06-30T00:00:00Z
5081876306,19,2020-12-31T00:00:00Z
5081876312,7,2019-12-31T00:00:00Z
5081876312,,2020-12-31T00:00:00Z
5081876313,,
5081876321,7,2020-12-31T00:00:00Z
5081876323,,
5081876329,16,2020-12-31T00:00:00Z
5081876336,,
5081876338,,2019-12-31T00:00:00Z
5081876338,166,2020-12-31T00:00:00Z
5081876348,,
5081876356,,
5081876357,,
5081876358,,
5081876363,3,2019-12-31T00:00:00Z
5081876373,19,2020-12-31T00:00:00Z
5081876375,,
5081876379,82,2020-12-31T00:00:00Z
5081876381,,
5081876382,,
5081876387,15,2020-12-31T00:00:00Z
5081876392,7,2019-12-31T00:00:00Z
5081876393,10,2018-12-31T00:00:00Z
5081876393,,2019-12-31T00:00:00Z
5081876401,,
5081876402,4,2020-12-31T00:00:00Z
5081876407,,
5081876450,5,2019-12-31T00:00:00Z
5081876450,,2020-12-31T00:00:00Z
5081876451,3,2019-12-31T00:00:00Z
5081876455,6,2019-12-31T00:00:00Z
5081876480,,
5081876481,,
5081876491,,
5081876517,,2017-12-31T00:00:00Z
5081876517,27,2018-12-31T00:00:00Z
5081876517,29,2019-12-31T00:00:00Z
5081876517,31,2020-12-31T00:00:00Z
5081876519,,
5081876520,7,2020-12-31T00:00:00Z
5081876525,,
5081876528,,
5081876532,28,2020-12-31T00:00:00Z
5081876541,,
5081876544,3,2019-12-31T00:00:00Z
5081876553,12,2019-12-31T00:00:00Z
5081876562,,
5081876571,,2018-12-31T00:00:00Z
5081876571,50,2019-12-31T00:00:00Z
5081876571,55,2020-12-31T00:00:00Z
5081876573,4,2018-12-31T00:00:00Z
5081876575,,2018-12-31T00:00:00Z
5081876575,22,2019-12-31T00:00:00Z
5081876575,28,2020-12-31T00:00:00Z
5081876581,16,2020-12-31T00:00:00Z
5081876586,5,2020-12-31T00:00:00Z
5081876587,17,2019-12-31T00:00:00Z
5081876587,,2020-12-31T00:00:00Z
5081876596,,
5081876604,16,2020-12-31T00:00:00Z
5081876613,10,2019-12-31T00:00:00Z
5081876621,7,2019-12-31T00:00:00Z
5081876622,11,2020-12-31T00:00:00Z
5081876624,7,2019-12-31T00:00:00Z
5081876624,,2020-12-31T00:00:00Z
5081876627,,
5081876628,12,2020-12-31T00:00:00Z
5081876642,25,2018-12-31T00:00:00Z
5081876642,,2019-12-31T00:00:00Z
5081876642,,2020-12-31T00:00:00Z
5081876646,,2017-12-31T00:00:00Z
5081876646,4,2018-12-31T00:00:00Z
5081876646,4,2019-12-31T00:00:00Z
5081876646,,2020-12-31T00:00:00Z
5081876648,,
5081876651,4,2020-12-31T00:00:00Z
5081876654,,
5081876656,16,2020-12-31T00:00:00Z
5081876661,5,2019-12-31T00:00:00Z
5081876664,28,2020-12-31T00:00:00Z
5081876666,,
5081876673,,
5081876677,15,2019-12-31T00:00:00Z
5081876679,,2019-12-31T00:00:00Z
5081876679,38,2020-12-31T00:00:00Z
5081876684,13,2020-12-31T00:00:00Z
5081876697,,2019-12-31T00:00:00Z
5081876697,106,2020-12-31T00:00:00Z
5081876700,19,2020-12-31T00:00:00Z
5081876702,10,2020-12-31T00:00:00Z
5081876703,7,2020-12-31T00:00:00Z
5081876705,35,2020-12-31T00:00:00Z
5081876713,,
5081876718,6,2020-12-31T00:00:00Z
5081876719,,
5081876720,279,2020-12-31T00:00:00Z
5081876722,,2018-12-31T00:00:00Z
5081876722,10,2019-12-31T00:00:00Z
5081876723,3,2020-12-31T00:00:00Z
5081876725,,2019-12-31T00:00:00Z
5081876725,363,2020-12-31T00:00:00Z
5081876728,13,2020-12-31T00:00:00Z
5081876734,12,2020-12-31T00:00:00Z
5081876736,,
5081876740,10,2020-12-31T00:00:00Z
5081876741,,
5081876745,11,2017-12-31T00:00:00Z
5081876745,,2018-12-31T00:00:00Z
5081876745,,2019-12-31T00:00:00Z
5081876745,,2020-12-31T00:00:00Z
5081876761,,
5081876771,,2019-12-31T00:00:00Z
5081876771,210,2020-12-31T00:00:00Z
5081876773,,
5081876775,,
5081876776,6,2020-12-31T00:00:00Z
5081876778,,
5081876779,4,2017-12-31T00:00:00Z
5081876784,,
5081876792,,
5081876805,,
5081876838,14,2020-12-31T00:00:00Z
5081876841,,
5081876842,,2018-12-31T00:00:00Z
5081876842,144,2019-12-31T00:00:00Z
5081876842,204,2020-12-31T00:00:00Z
5081876856,,
5081876861,21,2019-12-31T00:00:00Z
5081876868,,
5081876873,6,2020-06-30T00:00:00Z
5081876873,,2021-06-30T00:00:00Z
5081876891,,2019-12-31T00:00:00Z
5081876891,1,2020-12-31T00:00:00Z
5081876894,,2018-12-31T00:00:00Z
5081876894,18,2019-12-31T00:00:00Z
5081876894,18,2020-12-31T00:00:00Z
5081876896,,
5081876898,,
5081876899,31,2019-12-31T00:00:00Z
5081876900,50,2020-12-31T00:00:00Z
5081876901,,
5081876907,,2018-12-31T00:00:00Z
5081876907,210,2019-12-31T00:00:00Z
5081876907,242,2020-12-31T00:00:00Z
5081876920,,2018-12-31T00:00:00Z
5081876920,50,2019-12-31T00:00:00Z
5081876920,55,2020-12-31T00:00:00Z
5081876931,,
5081876941,7,2020-12-31T00:00:00Z
5081876944,33,2020-03-31T00:00:00Z
5081876953,,
5081876955,,
5081876963,,
5081876975,,
