Instrument,Full-Time Employees (Pvt),Date
5060887461,4.0,2012
5060887461,4.0,2013
5060887461,3.0,2014
5060887461,3.0,2015
5060887461,3.0,2016
5060887461,3.0,2017
5060887462,2.0,2015
5060887462,2.0,2016
5060887462,2.0,2017
5060887463,1.0,2014
5060887463,2.0,2015
5060887463,2.0,2016
5060887463,2.0,2017
5060887466,4.0,2009
5060887466,4.0,2010
5060887466,4.0,2011
5060887466,4.0,2012
5060887466,4.0,2013
5060887466,3.0,2014
5060887466,3.0,2015
5060887466,3.0,2016
5060887466,3.0,2017
5060887469,1.0,2009
5060887469,1.0,2010
5060887469,1.0,2011
5060887469,1.0,2017
5060887470,1.0,2011
5060887474,7.0,2010
5060887474,7.0,2011
5060887474,6.0,2015
5060887474,6.0,2016
5060887474,6.0,2017
5060887481,1.0,2009
5060887481,1.0,2010
5060887481,1.0,2011
5060887481,1.0,2014
5060887481,1.0,2015
5060887481,1.0,2016
5060887486,1.0,2009
5060887486,1.0,2010
5060887486,1.0,2011
5060887495,150.0,2010
5060887495,150.0,2011
5060887512,6.0,2016
5060887512,6.0,2017
5060887526,1.0,2009
5060887526,1.0,2010
5060887526,1.0,2011
5060887526,1.0,2012
5060887526,1.0,2013
5060887526,1.0,2019
5060887526,1.0,2020
5060887530,35.0,2013
5060887530,25.0,2016
5060887530,25.0,2017
5060887535,35.0,2009
5060887535,35.0,2010
5060887535,35.0,2011
5060887535,35.0,2012
5060887535,35.0,2013
5060887535,25.0,2014
5060887535,25.0,2015
5060887535,25.0,2016
5060887535,25.0,2017
5060887538,1.0,2016
5060887538,1.0,2017
5060887540,1.0,2012
5060887540,1.0,2013
5060887540,1.0,2014
5060887540,1.0,2015
5060887540,1.0,2016
5060887557,1.0,2012
5060887557,2.0,2015
5060887557,2.0,2016
5060887557,2.0,2017
5060887566,35.0,2010
5060887566,35.0,2011
5060887566,35.0,2012
5060887566,35.0,2013
5060887566,30.0,2014
5060887566,30.0,2015
5060887566,35.0,2016
5060887566,30.0,2017
5060887582,15.0,2012
5060887582,15.0,2013
5060887582,10.0,2014
5060887582,10.0,2015
5060887582,10.0,2016
5060887582,10.0,2017
5060887586,1.0,2011
5060887591,1.0,2011
5060887591,1.0,2014
5060887591,1.0,2015
5060887591,1.0,2016
5060887591,1.0,2017
5060887607,35.0,2011
5060887607,17.0,2014
5060887607,17.0,2015
5060887607,17.0,2016
5060887607,17.0,2017
5060887611,1.0,2009
5060887611,1.0,2010
5060887611,1.0,2011
5060887611,1.0,2015
5060887616,1.0,2009
5060887616,1.0,2010
5060887616,1.0,2011
5060887616,1.0,2015
5060887616,1.0,2016
5060887616,1.0,2017
5060887621,4.0,2009
5060887621,4.0,2010
5060887621,4.0,2011
5060887621,4.0,2012
5060887621,3.0,2015
5060887621,3.0,2016
5060887621,3.0,2017
5060887621,3.0,2019
5060887621,3.0,2020
5060887624,1.0,2011
5060887624,1.0,2014
5060887624,1.0,2015
5060887626,15.0,2012
5060887626,15.0,2013
5060887626,15.0,2014
5060887626,15.0,2015
5060887626,15.0,2016
5060887626,15.0,2017
5060887631,1.0,2011
5060887631,1.0,2012
5060887631,1.0,2013
5060887631,1.0,2014
5060887631,1.0,2016
5060887631,1.0,2017
5060887642,1.0,2012
5060887642,1.0,2013
5060887642,1.0,2014
5060887642,1.0,2015
5060887642,1.0,2019
5060887677,1.0,2016
5060887677,1.0,2017
5060887681,1.0,2012
5060887681,1.0,2015
5060887681,1.0,2016
5060887690,1.0,2011
5060887702,1.0,2011
5060887702,1.0,2012
5060887702,1.0,2014
5060887706,1.0,2009
5060887706,1.0,2010
5060887706,1.0,2011
5060887720,1.0,2009
5060887720,1.0,2010
5060887720,1.0,2011
5060887720,1.0,2012
5060887720,1.0,2016
5060887720,1.0,2017
5060887731,6.0,2016
5060887731,6.0,2017
5060887737,1.0,2010
5060887737,1.0,2011
5060887737,1.0,2012
5060887737,1.0,2013
5060887781,1.0,2011
5060887781,1.0,2013
5060887781,1.0,2014
5060887781,1.0,2015
5060887781,1.0,2016
5060887781,1.0,2017
5060887790,1.0,2011
5060887790,1.0,2012
5060887790,2.0,2013
5060887790,2.0,2014
5060887790,2.0,2015
5060887790,2.0,2016
5060887790,2.0,2017
5060887795,15.0,2011
5060887795,15.0,2012
