Instrument,Full-Time Employees (Pvt),Date
5060878944,,2015-12-31T00:00:00Z
5060878944,,2016-12-31T00:00:00Z
5060878944,,2017-12-31T00:00:00Z
5060878944,,2018-12-31T00:00:00Z
5060878944,,2019-12-31T00:00:00Z
5060878948,,2006-12-31T00:00:00Z
5060878948,,2007-12-31T00:00:00Z
5060878948,,2008-12-31T00:00:00Z
5060878948,,2009-12-31T00:00:00Z
5060878948,,2010-12-31T00:00:00Z
5060878948,1,2011-12-31T00:00:00Z
5060878948,,2012-12-31T00:00:00Z
5060878948,,2013-12-31T00:00:00Z
5060878948,,2014-12-31T00:00:00Z
5060878948,1,2015-12-31T00:00:00Z
5060878948,1,2016-12-31T00:00:00Z
5060878948,,2017-12-31T00:00:00Z
5060878948,,2018-12-31T00:00:00Z
5060878948,,2019-12-31T00:00:00Z
5060878948,,2020-12-31T00:00:00Z
5060878952,,
5060878953,,2007-12-31T00:00:00Z
5060878953,,2008-12-31T00:00:00Z
5060878953,1,2009-12-31T00:00:00Z
5060878953,1,2010-12-31T00:00:00Z
5060878953,1,2011-12-31T00:00:00Z
5060878953,,2012-12-31T00:00:00Z
5060878953,,2013-12-31T00:00:00Z
5060878953,,2014-12-31T00:00:00Z
5060878953,,2015-12-31T00:00:00Z
5060878953,,2016-12-31T00:00:00Z
5060878953,,2017-12-31T00:00:00Z
5060878953,,2018-12-31T00:00:00Z
5060878953,1,2019-12-31T00:00:00Z
5060878961,,
5060878963,,2006-12-31T00:00:00Z
5060878963,,2007-12-31T00:00:00Z
5060878963,,2008-12-31T00:00:00Z
5060878963,1,2009-12-31T00:00:00Z
5060878963,1,2010-12-31T00:00:00Z
5060878963,1,2011-12-31T00:00:00Z
5060878963,1,2012-12-31T00:00:00Z
5060878963,,2013-12-31T00:00:00Z
5060878963,,2014-12-31T00:00:00Z
5060878963,,2015-12-31T00:00:00Z
5060878963,,2016-12-31T00:00:00Z
5060878963,,2017-12-31T00:00:00Z
5060878963,,2018-12-31T00:00:00Z
5060878963,,2019-12-31T00:00:00Z
5060878963,,2020-12-31T00:00:00Z
5060878964,,
5060878969,,2007-12-31T00:00:00Z
5060878969,,2008-12-31T00:00:00Z
5060878969,15,2009-12-31T00:00:00Z
5060878969,15,2010-12-31T00:00:00Z
5060878969,15,2011-12-31T00:00:00Z
5060878969,15,2012-12-31T00:00:00Z
5060878971,,
5060878973,,2006-12-31T00:00:00Z
5060878973,,2007-12-31T00:00:00Z
5060878973,,2008-12-31T00:00:00Z
5060878973,1,2009-12-31T00:00:00Z
5060878973,1,2010-12-31T00:00:00Z
5060878973,1,2011-12-31T00:00:00Z
5060878973,,2012-12-31T00:00:00Z
5060878973,,2013-12-31T00:00:00Z
5060878973,1,2014-12-31T00:00:00Z
5060878973,1,2015-12-31T00:00:00Z
5060878973,,2016-12-31T00:00:00Z
5060878973,,2017-12-31T00:00:00Z
5060878973,,2018-12-31T00:00:00Z
5060878973,,2019-12-31T00:00:00Z
5060878979,,2007-12-31T00:00:00Z
5060878979,,2008-12-31T00:00:00Z
5060878979,,2009-12-31T00:00:00Z
5060878979,15,2010-12-31T00:00:00Z
5060878979,15,2011-12-31T00:00:00Z
5060878979,15,2012-12-31T00:00:00Z
5060878979,7,2013-12-31T00:00:00Z
5060878979,6,2014-12-31T00:00:00Z
5060878979,6,2015-12-31T00:00:00Z
5060878979,6,2016-12-31T00:00:00Z
5060878979,6,2017-12-31T00:00:00Z
5060878979,,2018-12-31T00:00:00Z
5060878979,,2019-12-31T00:00:00Z
5060878979,,2020-12-31T00:00:00Z
5060878980,,2006-12-31T00:00:00Z
5060878980,,2007-12-31T00:00:00Z
5060878980,,2008-12-31T00:00:00Z
5060878980,1,2009-12-31T00:00:00Z
5060878980,1,2010-12-31T00:00:00Z
5060878980,,2011-12-31T00:00:00Z
5060878980,,2012-12-31T00:00:00Z
5060878980,,2013-12-31T00:00:00Z
5060878980,,2014-12-31T00:00:00Z
5060878980,1,2015-12-31T00:00:00Z
5060878980,2,2016-12-31T00:00:00Z
5060878980,2,2017-12-31T00:00:00Z
5060878980,,2018-12-31T00:00:00Z
5060878980,2,2019-12-31T00:00:00Z
5060878983,,
5060878984,,2007-12-31T00:00:00Z
5060878984,,2008-12-31T00:00:00Z
5060878984,1,2009-12-31T00:00:00Z
5060878984,1,2010-12-31T00:00:00Z
5060878984,1,2011-12-31T00:00:00Z
5060878984,1,2012-12-31T00:00:00Z
5060878984,1,2013-12-31T00:00:00Z
5060878984,,2014-12-31T00:00:00Z
5060878984,2,2015-12-31T00:00:00Z
5060878984,2,2016-12-31T00:00:00Z
5060878984,2,2017-12-31T00:00:00Z
5060878984,,2018-12-31T00:00:00Z
5060878984,,2019-12-31T00:00:00Z
5060878984,,2020-12-31T00:00:00Z
5060878996,,
5060878997,,2006-12-31T00:00:00Z
5060878997,,2007-12-31T00:00:00Z
5060878997,,2008-12-31T00:00:00Z
5060878997,1,2009-12-31T00:00:00Z
5060878997,1,2010-12-31T00:00:00Z
5060878997,1,2011-12-31T00:00:00Z
5060878997,,2012-12-31T00:00:00Z
5060878997,,2013-12-31T00:00:00Z
5060878997,,2014-12-31T00:00:00Z
5060878997,,2015-12-31T00:00:00Z
5060878997,,2016-12-31T00:00:00Z
5060878997,,2017-12-31T00:00:00Z
5060878997,,2018-12-31T00:00:00Z
5060878997,,2019-12-31T00:00:00Z
5060878997,,2020-12-31T00:00:00Z
5060878998,,
5060879006,,
5060879007,,2006-12-31T00:00:00Z
5060879007,,2007-12-31T00:00:00Z
5060879007,,2008-12-31T00:00:00Z
5060879007,,2009-12-31T00:00:00Z
5060879007,,2010-12-31T00:00:00Z
5060879007,1,2011-12-31T00:00:00Z
5060879007,,2012-12-31T00:00:00Z
5060879007,,2013-12-31T00:00:00Z
5060879007,,2014-12-31T00:00:00Z
5060879007,,2015-12-31T00:00:00Z
5060879007,1,2016-12-31T00:00:00Z
5060879007,1,2017-12-31T00:00:00Z
5060879007,,2018-12-31T00:00:00Z
5060879007,,2019-12-31T00:00:00Z
5060879010,,
5060879011,,
5060879020,,
5060879025,,2006-12-31T00:00:00Z
5060879025,,2007-12-31T00:00:00Z
5060879025,,2008-12-31T00:00:00Z
5060879025,,2009-12-31T00:00:00Z
5060879025,,2010-12-31T00:00:00Z
5060879025,4,2011-12-31T00:00:00Z
5060879025,,2012-12-31T00:00:00Z
5060879025,,2013-12-31T00:00:00Z
5060879025,4,2014-12-31T00:00:00Z
5060879025,4,2015-12-31T00:00:00Z
5060879025,4,2016-12-31T00:00:00Z
5060879025,4,2017-12-31T00:00:00Z
5060879025,,2018-12-31T00:00:00Z
5060879025,4,2019-12-31T00:00:00Z
5060879033,,2007-12-31T00:00:00Z
5060879033,,2008-12-31T00:00:00Z
5060879033,,2009-12-31T00:00:00Z
5060879033,,2010-12-31T00:00:00Z
5060879033,,2011-12-31T00:00:00Z
5060879033,7,2012-12-31T00:00:00Z
5060879033,7,2013-12-31T00:00:00Z
5060879033,6,2014-12-31T00:00:00Z
5060879033,6,2015-12-31T00:00:00Z
5060879033,6,2016-12-31T00:00:00Z
5060879033,6,2017-12-31T00:00:00Z
5060879033,,2018-12-31T00:00:00Z
5060879033,,2019-12-31T00:00:00Z
5060879035,,
5060879037,,2006-12-31T00:00:00Z
5060879037,,2007-12-31T00:00:00Z
5060879037,,2008-12-31T00:00:00Z
5060879037,1,2009-12-31T00:00:00Z
5060879037,1,2010-12-31T00:00:00Z
5060879037,1,2011-12-31T00:00:00Z
5060879037,1,2012-12-31T00:00:00Z
5060879037,1,2013-12-31T00:00:00Z
5060879037,1,2014-12-31T00:00:00Z
5060879037,1,2015-12-31T00:00:00Z
5060879037,1,2016-12-31T00:00:00Z
5060879037,,2017-12-31T00:00:00Z
5060879037,,2018-12-31T00:00:00Z
5060879037,1,2019-12-31T00:00:00Z
5060879038,,
5060879041,,2006-12-31T00:00:00Z
5060879041,,2007-12-31T00:00:00Z
5060879041,,2008-12-31T00:00:00Z
5060879041,,2009-12-31T00:00:00Z
5060879041,,2010-12-31T00:00:00Z
5060879041,,2011-12-31T00:00:00Z
5060879041,,2012-12-31T00:00:00Z
5060879041,,2013-12-31T00:00:00Z
5060879041,,2014-12-31T00:00:00Z
5060879041,,2015-12-31T00:00:00Z
5060879041,1,2016-12-31T00:00:00Z
5060879041,1,2017-12-31T00:00:00Z
5060879041,,2018-12-31T00:00:00Z
5060879041,,2019-12-31T00:00:00Z
5060879060,,2006-12-31T00:00:00Z
5060879060,,2007-12-31T00:00:00Z
5060879060,,2008-12-31T00:00:00Z
5060879060,,2009-12-31T00:00:00Z
5060879060,,2010-12-31T00:00:00Z
5060879060,,2011-12-31T00:00:00Z
5060879060,,2012-12-31T00:00:00Z
5060879060,,2013-12-31T00:00:00Z
5060879060,,2014-12-31T00:00:00Z
5060879060,,2015-12-31T00:00:00Z
5060879060,,2016-12-31T00:00:00Z
5060879060,1,2017-12-31T00:00:00Z
5060879060,,2018-12-31T00:00:00Z
5060879060,,2019-12-31T00:00:00Z
5060879069,,2007-12-31T00:00:00Z
5060879069,,2008-12-31T00:00:00Z
5060879069,1,2009-12-31T00:00:00Z
5060879069,1,2010-12-31T00:00:00Z
5060879069,1,2011-12-31T00:00:00Z
5060879069,,2012-12-31T00:00:00Z
5060879069,,2013-12-31T00:00:00Z
5060879069,,2014-12-31T00:00:00Z
5060879069,,2015-12-31T00:00:00Z
5060879069,2,2016-12-31T00:00:00Z
5060879069,2,2017-12-31T00:00:00Z
5060879069,2,2018-12-31T00:00:00Z
5060879069,2,2019-12-31T00:00:00Z
5060879069,,2020-06-30T00:00:00Z
5060879074,,2007-12-31T00:00:00Z
5060879074,,2008-12-31T00:00:00Z
5060879074,,2009-12-31T00:00:00Z
5060879074,,2010-12-31T00:00:00Z
5060879074,15,2011-12-31T00:00:00Z
5060879074,15,2012-12-31T00:00:00Z
5060879074,15,2013-12-31T00:00:00Z
5060879074,10,2014-12-31T00:00:00Z
5060879074,10,2015-12-31T00:00:00Z
5060879074,10,2016-12-31T00:00:00Z
5060879074,10,2017-12-31T00:00:00Z
5060879074,,2018-12-31T00:00:00Z
5060879074,,2019-12-31T00:00:00Z
5060879079,,2006-12-31T00:00:00Z
5060879079,,2007-12-31T00:00:00Z
5060879079,,2008-12-31T00:00:00Z
5060879079,15,2009-12-31T00:00:00Z
5060879079,15,2010-12-31T00:00:00Z
5060879079,15,2011-12-31T00:00:00Z
5060879079,,2012-12-31T00:00:00Z
5060879079,,2013-12-31T00:00:00Z
5060879079,,2014-12-31T00:00:00Z
5060879079,,2015-12-31T00:00:00Z
5060879079,,2016-12-31T00:00:00Z
5060879079,,2017-12-31T00:00:00Z
5060879079,,2018-12-31T00:00:00Z
5060879079,,2019-12-31T00:00:00Z
5060879095,,
5060879109,,
5060879114,,
5060879118,,
5060879130,,2006-12-31T00:00:00Z
5060879130,,2007-12-31T00:00:00Z
5060879130,,2008-12-31T00:00:00Z
5060879130,,2009-12-31T00:00:00Z
5060879130,,2010-12-31T00:00:00Z
5060879130,1,2011-12-31T00:00:00Z
5060879130,1,2012-12-31T00:00:00Z
5060879130,1,2013-12-31T00:00:00Z
5060879130,1,2014-12-31T00:00:00Z
5060879130,,2015-12-31T00:00:00Z
5060879130,,2016-12-31T00:00:00Z
5060879130,,2017-12-31T00:00:00Z
5060879130,,2018-12-31T00:00:00Z
5060879130,,2019-12-31T00:00:00Z
5060879130,,2020-12-31T00:00:00Z
5060879131,,
5060879135,,
5060879146,,
5060879148,,
5060879154,,
5060879155,,2006-12-31T00:00:00Z
5060879155,,2007-12-31T00:00:00Z
5060879155,,2008-12-31T00:00:00Z
5060879155,4,2009-12-31T00:00:00Z
5060879155,4,2010-12-31T00:00:00Z
5060879155,4,2011-12-31T00:00:00Z
5060879155,4,2012-12-31T00:00:00Z
5060879155,,2013-12-31T00:00:00Z
5060879155,3,2014-12-31T00:00:00Z
5060879155,3,2015-12-31T00:00:00Z
5060879155,3,2016-12-31T00:00:00Z
5060879155,3,2017-12-31T00:00:00Z
5060879155,,2018-12-31T00:00:00Z
5060879155,,2019-12-31T00:00:00Z
5060879155,,2020-12-31T00:00:00Z
5060879161,,2006-12-31T00:00:00Z
5060879161,,2007-12-31T00:00:00Z
5060879161,,2008-12-31T00:00:00Z
5060879161,,2009-12-31T00:00:00Z
5060879161,,2010-12-31T00:00:00Z
5060879161,1,2011-12-31T00:00:00Z
5060879161,1,2012-12-31T00:00:00Z
5060879161,1,2013-12-31T00:00:00Z
5060879161,1,2014-12-31T00:00:00Z
5060879161,1,2015-12-31T00:00:00Z
5060879161,1,2016-12-31T00:00:00Z
5060879161,,2017-12-31T00:00:00Z
5060879161,,2018-12-31T00:00:00Z
5060879161,,2019-12-31T00:00:00Z
5060879163,,
5060879173,,
5060879174,,
5060879184,,
5060879186,,
5060879187,,
5060879191,,
5060879192,,
5060879193,,2007-12-31T00:00:00Z
5060879193,,2008-12-31T00:00:00Z
5060879193,,2009-12-31T00:00:00Z
5060879193,,2010-12-31T00:00:00Z
5060879193,1,2011-12-31T00:00:00Z
5060879193,,2012-12-31T00:00:00Z
5060879193,,2013-12-31T00:00:00Z
5060879193,,2014-12-31T00:00:00Z
5060879193,,2015-12-31T00:00:00Z
5060879193,,2016-12-31T00:00:00Z
5060879193,,2017-12-31T00:00:00Z
5060879193,,2018-12-31T00:00:00Z
5060879193,,2019-12-31T00:00:00Z
5060879196,,
5060879201,,
5060879210,,
5060879232,,
5060879233,,
5060879234,,
5060879237,,
5060879239,,
5060879240,,
5060879243,,
5060879247,,2010-12-31T00:00:00Z
5060879247,,2011-12-31T00:00:00Z
5060879247,1,2012-12-31T00:00:00Z
5060879247,1,2013-12-31T00:00:00Z
5060879247,1,2014-12-31T00:00:00Z
5060879247,,2015-12-31T00:00:00Z
5060879247,,2016-12-31T00:00:00Z
5060879247,,2017-12-31T00:00:00Z
5060879247,,2018-12-31T00:00:00Z
5060879247,,2019-12-31T00:00:00Z
5060879250,,2007-12-31T00:00:00Z
5060879250,,2008-12-31T00:00:00Z
5060879250,,2009-12-31T00:00:00Z
5060879250,,2010-12-31T00:00:00Z
5060879250,1,2011-12-31T00:00:00Z
5060879250,1,2012-12-31T00:00:00Z
5060879250,1,2013-11-15T00:00:00Z
5060879250,,2014-11-15T00:00:00Z
5060879250,,2015-11-15T00:00:00Z
5060879250,,2016-11-15T00:00:00Z
5060879250,,2017-11-15T00:00:00Z
5060879251,,2007-06-30T00:00:00Z
5060879251,,2008-06-30T00:00:00Z
5060879251,1,2009-06-30T00:00:00Z
5060879251,1,2010-06-30T00:00:00Z
5060879251,1,2011-06-30T00:00:00Z
5060879251,1,2012-06-30T00:00:00Z
5060879251,,2013-06-30T00:00:00Z
5060879251,2,2014-06-30T00:00:00Z
5060879251,2,2015-06-30T00:00:00Z
5060879251,2,2016-06-30T00:00:00Z
5060879251,2,2017-06-30T00:00:00Z
5060879251,,2018-06-30T00:00:00Z
5060879251,,2019-06-30T00:00:00Z
5060879251,,2020-06-30T00:00:00Z
5060879260,,
5060879261,,
5060879266,,2014-12-31T00:00:00Z
5060879266,1,2015-12-31T00:00:00Z
5060879266,1,2016-12-31T00:00:00Z
5060879266,,2018-01-01T00:00:00Z
5060879266,,2018-01-01T00:00:00Z
5060879266,,2018-12-31T00:00:00Z
5060879266,,2019-07-31T00:00:00Z
5060879270,,
5060879279,,
5060879281,,
5060879307,,
5060879317,,
5060879327,,
5060879338,1,2010-12-31T00:00:00Z
5060879338,1,2011-12-31T00:00:00Z
5060879338,,2012-12-31T00:00:00Z
5060879338,1,2013-12-31T00:00:00Z
5060879338,,2014-12-31T00:00:00Z
5060879338,,2015-12-31T00:00:00Z
5060879338,,2016-12-31T00:00:00Z
5060879338,,2017-12-31T00:00:00Z
5060879338,,2018-12-31T00:00:00Z
5060879338,,2019-12-31T00:00:00Z
5060879339,4,2014-12-31T00:00:00Z
5060879339,4,2015-12-31T00:00:00Z
5060879339,,2016-12-31T00:00:00Z
5060879339,,2017-12-31T00:00:00Z
5060879339,,2018-12-31T00:00:00Z
5060879339,4,2019-12-31T00:00:00Z
5060879340,,2006-12-31T00:00:00Z
5060879340,,2007-12-31T00:00:00Z
5060879340,,2008-12-31T00:00:00Z
5060879340,,2009-12-31T00:00:00Z
5060879340,,2010-12-31T00:00:00Z
5060879340,1,2011-12-31T00:00:00Z
5060879340,1,2012-12-31T00:00:00Z
5060879340,,2013-12-31T00:00:00Z
5060879340,,2014-12-31T00:00:00Z
5060879340,1,2015-12-31T00:00:00Z
5060879340,1,2016-12-31T00:00:00Z
5060879340,1,2017-12-31T00:00:00Z
5060879340,,2018-12-31T00:00:00Z
5060879340,,2019-12-31T00:00:00Z
5060879340,,2020-12-31T00:00:00Z
5060879341,,2007-12-31T00:00:00Z
5060879341,,2008-12-31T00:00:00Z
5060879341,,2009-12-31T00:00:00Z
5060879341,,2010-12-31T00:00:00Z
5060879341,15,2011-12-31T00:00:00Z
5060879341,15,2012-12-31T00:00:00Z
5060879341,15,2013-12-31T00:00:00Z
5060879341,10,2014-12-31T00:00:00Z
5060879341,10,2015-12-31T00:00:00Z
5060879341,10,2016-12-31T00:00:00Z
5060879341,10,2017-12-31T00:00:00Z
5060879341,,2018-12-31T00:00:00Z
5060879341,,2019-12-31T00:00:00Z
5060879342,,2007-12-31T00:00:00Z
5060879342,,2008-12-31T00:00:00Z
5060879342,1,2009-12-31T00:00:00Z
5060879342,1,2010-12-31T00:00:00Z
5060879342,1,2011-12-31T00:00:00Z
5060879342,,2012-12-31T00:00:00Z
5060879342,,2013-12-31T00:00:00Z
5060879342,,2014-12-31T00:00:00Z
5060879342,1,2015-12-31T00:00:00Z
5060879342,1,2016-12-31T00:00:00Z
5060879342,,2017-12-31T00:00:00Z
5060879342,,2018-12-31T00:00:00Z
5060879342,,2019-12-31T00:00:00Z
5060879342,,2020-12-31T00:00:00Z
5060879349,,
5060879351,,
5060879357,,2006-12-31T00:00:00Z
5060879357,,2007-12-31T00:00:00Z
5060879357,,2008-12-31T00:00:00Z
5060879357,1,2009-12-31T00:00:00Z
5060879357,1,2010-12-31T00:00:00Z
5060879357,1,2011-12-31T00:00:00Z
5060879357,1,2012-12-31T00:00:00Z
5060879357,,2013-07-31T00:00:00Z
5060879357,1,2014-12-31T00:00:00Z
5060879357,1,2015-12-31T00:00:00Z
5060879357,1,2016-12-31T00:00:00Z
5060879357,,2017-07-31T00:00:00Z
5060879357,,2018-07-31T00:00:00Z
5060879357,,2019-07-31T00:00:00Z
5060879366,,
5060879379,,
5060879380,,
5060879386,,
5060879387,,
5060879394,,
5060879398,,2014-12-31T00:00:00Z
5060879398,,2015-12-31T00:00:00Z
5060879398,,2016-12-31T00:00:00Z
5060879398,,2017-12-31T00:00:00Z
5060879398,,2018-12-31T00:00:00Z
5060879398,29,2019-12-31T00:00:00Z
5060879403,,2006-12-31T00:00:00Z
5060879403,,2007-12-31T00:00:00Z
5060879403,,2008-12-31T00:00:00Z
5060879403,4,2009-12-31T00:00:00Z
5060879403,4,2010-12-31T00:00:00Z
5060879403,4,2011-12-31T00:00:00Z
5060879403,4,2012-12-31T00:00:00Z
5060879403,4,2013-12-31T00:00:00Z
5060879403,3,2014-12-31T00:00:00Z
5060879403,3,2015-12-31T00:00:00Z
5060879403,3,2016-12-31T00:00:00Z
5060879403,3,2017-12-31T00:00:00Z
5060879403,,2018-12-31T00:00:00Z
5060879403,,2019-12-31T00:00:00Z
5060879408,,
5060879415,,
5060879419,,
5060879422,,
5060879423,,
5060879426,,
5060879431,,
5060879437,,
5060879441,,
5060879445,,
5060879450,,
5060879455,,
5060879456,,
5060879463,,
5060879472,,
5060879474,,
5060879475,,
5060879478,,
5060879497,,
5060879499,,
5060879508,,
5060879515,,
5060879517,,
5060879525,,
5060879526,,
5060879527,,
5060879529,,
5060879530,,2007-12-31T00:00:00Z
5060879530,,2008-12-31T00:00:00Z
5060879530,1,2009-12-31T00:00:00Z
5060879530,1,2010-12-31T00:00:00Z
5060879530,1,2011-12-31T00:00:00Z
5060879530,,2012-12-31T00:00:00Z
5060879530,,2013-12-31T00:00:00Z
5060879530,1,2014-12-31T00:00:00Z
5060879530,,2015-12-31T00:00:00Z
5060879530,,2016-12-31T00:00:00Z
5060879530,,2017-12-31T00:00:00Z
5060879530,,2018-12-31T00:00:00Z
5060879530,,2019-12-31T00:00:00Z
5060879536,,2010-12-31T00:00:00Z
5060879536,,2011-12-31T00:00:00Z
5060879536,1,2012-12-31T00:00:00Z
5060879538,,
5060879542,,
5060879543,,
5060879553,,
5060879561,,2014-12-31T00:00:00Z
5060879561,507,2015-12-31T00:00:00Z
5060879561,750,2016-12-31T00:00:00Z
5060879561,750,2017-12-31T00:00:00Z
5060879561,,2018-12-31T00:00:00Z
5060879561,,2019-12-31T00:00:00Z
5060879579,,
5060879592,,
5060879593,,2014-12-31T00:00:00Z
5060879593,6,2015-12-31T00:00:00Z
5060879593,6,2016-12-31T00:00:00Z
5060879593,,2017-12-31T00:00:00Z
5060879593,,2018-12-31T00:00:00Z
5060879598,,
5060879606,,
5060879607,,
5060879611,,
5060879612,,
5060879613,,
5060879621,,
5060879628,,
5060879634,,
5060879644,,
5060879648,,
5060879651,,
5060879654,,
5060879659,,
5060879664,,
5060879665,,
5060879670,,
5060879673,,
5060879679,,
5060879681,15,2015-12-31T00:00:00Z
5060879683,,2007-12-31T00:00:00Z
5060879683,,2008-12-31T00:00:00Z
5060879683,,2009-12-31T00:00:00Z
5060879683,,2010-12-31T00:00:00Z
5060879683,,2011-12-31T00:00:00Z
5060879683,,2012-12-31T00:00:00Z
5060879683,,2013-12-31T00:00:00Z
5060879683,,2014-12-31T00:00:00Z
5060879683,,2015-12-31T00:00:00Z
5060879683,2,2016-12-31T00:00:00Z
5060879683,2,2017-12-31T00:00:00Z
5060879683,,2018-12-31T00:00:00Z
5060879683,,2019-12-31T00:00:00Z
5060879684,,
5060879705,,
5060879731,,
5060879733,,2006-12-31T00:00:00Z
5060879733,,2007-12-31T00:00:00Z
5060879733,,2008-12-31T00:00:00Z
5060879733,,2009-12-31T00:00:00Z
5060879733,,2010-12-31T00:00:00Z
5060879733,1,2011-12-31T00:00:00Z
5060879733,,2012-12-31T00:00:00Z
5060879733,,2013-12-31T00:00:00Z
5060879733,,2014-12-31T00:00:00Z
5060879733,,2015-12-31T00:00:00Z
5060879733,,2016-12-31T00:00:00Z
5060879733,,2017-12-31T00:00:00Z
5060879733,,2018-12-31T00:00:00Z
5060879733,,2019-12-31T00:00:00Z
5060879733,,2020-12-31T00:00:00Z
5060879746,,
5060879749,,
5060879755,,
5060879756,,
5060879761,,
5060879778,,
5060879781,,
5060879789,,
5060879794,,
5060879795,,
5060879797,4,2015-12-31T00:00:00Z
5060879797,4,2016-12-31T00:00:00Z
5060879797,4,2017-12-31T00:00:00Z
5060879797,,2018-12-31T00:00:00Z
5060879797,,2019-12-31T00:00:00Z
5060879830,,
5060879842,,
5060879843,,
5060879848,,
5060879850,,
5060879851,,
5060879852,,
5060879879,,
5060879880,,
5060879884,,
5060879886,,
5060879887,,2006-12-31T00:00:00Z
5060879887,,2007-12-31T00:00:00Z
5060879887,,2008-12-31T00:00:00Z
5060879887,,2009-12-31T00:00:00Z
5060879887,,2010-12-31T00:00:00Z
5060879887,,2011-12-31T00:00:00Z
5060879887,7,2012-12-31T00:00:00Z
5060879887,,2013-12-31T00:00:00Z
5060879887,6,2014-12-31T00:00:00Z
5060879887,6,2015-12-31T00:00:00Z
5060879887,6,2016-12-31T00:00:00Z
5060879887,6,2017-12-31T00:00:00Z
5060879887,,2018-12-31T00:00:00Z
5060879887,,2019-12-31T00:00:00Z
5060879904,,
5060879908,,
5060879912,,
5060879915,,
5060879923,,
5060879935,,
5060879938,,
5060879942,,2006-12-31T00:00:00Z
5060879942,,2007-12-31T00:00:00Z
5060879942,,2008-12-31T00:00:00Z
5060879942,1,2009-12-31T00:00:00Z
5060879942,1,2010-12-31T00:00:00Z
5060879942,1,2011-12-31T00:00:00Z
5060879942,1,2012-12-31T00:00:00Z
5060879942,,2013-12-31T00:00:00Z
5060879942,,2014-12-31T00:00:00Z
