Instrument,Revenue from Business Activities - Total,Date
5063191610,,
5063191925,,
5063191933,,
5063191982,,
5063191992,,
5063192122,,
5063192205,,
5063282442,4496153.36528403,2015-12-31T00:00:00Z
5063282442,5465199.47087896,2016-12-31T00:00:00Z
5063282442,3514543.84066184,2017-12-31T00:00:00Z
5063282442,3390647.39418625,2018-12-31T00:00:00Z
5063282442,3428171.28748215,2019-12-31T00:00:00Z
5063282442,3727055.43594284,2020-12-31T00:00:00Z
5063297241,,
5063313957,0.0,2016-12-31T00:00:00Z
5063313957,0.0,2017-12-31T00:00:00Z
5063313957,0.0,2018-12-31T00:00:00Z
5063313957,0.0,2019-12-31T00:00:00Z
5063313957,0.0,2020-12-31T00:00:00Z
5063353452,240778.649787591,2016-09-30T00:00:00Z
5063353452,4824935.99944702,2017-09-30T00:00:00Z
5063353452,11202611.1309883,2018-09-30T00:00:00Z
5063353452,10374201.2218656,2019-09-30T00:00:00Z
5063353452,6532222.77605799,2020-09-30T00:00:00Z
5063735128,,
5063737684,1905555.29605252,2014-12-31T00:00:00Z
5063737684,1509490.39223735,2015-12-31T00:00:00Z
5063737684,1340617.31536302,2016-12-31T00:00:00Z
5063737684,1385181.50475484,2017-12-31T00:00:00Z
5063737684,1053067.12257143,2018-12-31T00:00:00Z
5063737684,974001.484279826,2019-12-31T00:00:00Z
5063737684,1168971.14176779,2020-12-31T00:00:00Z
5063763695,5711874.34945801,2013-12-31T00:00:00Z
5063763695,,2014-12-31T00:00:00Z
5063763695,3857379.39248201,2015-12-31T00:00:00Z
5063763695,308905.687742995,2016-12-31T00:00:00Z
5063763810,4821666.10284989,2014-12-31T00:00:00Z
5063763810,4626916.20229273,2015-12-31T00:00:00Z
5063763810,5331125.82168495,2016-12-31T00:00:00Z
5063763810,5963256.0303928,2017-12-31T00:00:00Z
5063763810,6428837.66198108,2018-12-31T00:00:00Z
5063763847,5074106.02095374,2014-12-31T00:00:00Z
5063763847,4300506.30686987,2015-12-31T00:00:00Z
5063763847,5402155.06161351,2016-12-31T00:00:00Z
5063763847,6238645.32413406,2017-12-31T00:00:00Z
5063763847,6650937.30268691,2018-12-31T00:00:00Z
5063763847,6071840.85394621,2019-12-31T00:00:00Z
5063763847,5549413.18487024,2020-12-31T00:00:00Z
5063764057,13335862.8867157,2014-12-31T00:00:00Z
5063764057,14403924.2541877,2015-12-31T00:00:00Z
5063764057,524257.762492838,2016-12-31T00:00:00Z
5063764057,5166637.39616677,2017-12-31T00:00:00Z
5063764057,10028302.9907844,2018-12-31T00:00:00Z
5063764057,8068981.81634084,2019-12-31T00:00:00Z
5063764057,,2020-12-31T00:00:00Z
5063765506,69705569.2651727,2014-12-31T00:00:00Z
5063765506,54189263.2097339,2015-12-31T00:00:00Z
5063765506,35698151.892954,2016-12-31T00:00:00Z
5063765506,31547575.3777006,2017-12-31T00:00:00Z
5063770819,,
5064611730,6938707.60127586,2018-12-31T00:00:00Z
5064611730,16529247.6576639,2019-12-31T00:00:00Z
5064611730,18247255.5543719,2020-12-31T00:00:00Z
5064705883,,
5065875254,,
5065875577,11607473.2489813,2018-12-31T00:00:00Z
5065875577,22136893.7133681,2019-12-31T00:00:00Z
5065875577,8425.97812040648,2020-12-31T00:00:00Z
5066545550,1963804.24135028,2015-12-31T00:00:00Z
5066545550,7059662.89538264,2016-12-31T00:00:00Z
5066545550,4372319.72789549,2017-12-31T00:00:00Z
5066545550,3738923.24273492,2018-12-31T00:00:00Z
5066545550,4773778.85013897,2019-12-31T00:00:00Z
5066545550,3892588.57572601,2020-12-31T00:00:00Z
5066545600,0.0,2016-12-31T00:00:00Z
5066545600,5819990.62384227,2017-12-31T00:00:00Z
5066545600,6601253.88361429,2018-12-31T00:00:00Z
5066545600,7144800.79803258,2019-12-31T00:00:00Z
5066545600,8396647.1839114,2020-12-31T00:00:00Z
5066545616,0.0,2016-12-31T00:00:00Z
5066545616,0.0,2017-12-31T00:00:00Z
5066545616,0.0,2018-12-31T00:00:00Z
5066545616,0.0,2019-12-31T00:00:00Z
5066545616,0.0,2020-12-31T00:00:00Z
5066545625,2738188.7228752,2015-12-31T00:00:00Z
5066545625,8420659.40542315,2016-12-31T00:00:00Z
5066545625,8829775.19611644,2017-12-31T00:00:00Z
5066545625,6119423.10161792,2018-12-31T00:00:00Z
5066545625,5520744.60364424,2019-12-31T00:00:00Z
5066545663,0.0,2015-12-31T00:00:00Z
5066545663,18804991.271086,2016-12-31T00:00:00Z
5066545663,17040227.2399933,2017-12-31T00:00:00Z
5066545664,0.0,2015-12-31T00:00:00Z
5066545664,26985867.4034618,2016-12-31T00:00:00Z
5066545664,27236170.6958701,2017-12-31T00:00:00Z
5066555711,4204174.36895946,2015-12-31T00:00:00Z
5066555711,5629186.44091537,2016-12-31T00:00:00Z
5066555711,4711167.24059911,2017-12-31T00:00:00Z
5066555711,4582557.53688884,2018-12-31T00:00:00Z
5066555711,3895095.97427051,2019-12-31T00:00:00Z
5066555711,5064439.48216786,2020-12-31T00:00:00Z
5066556120,4844439.93305816,2015-12-31T00:00:00Z
5066556120,4135188.8708744,2016-12-31T00:00:00Z
5066556120,5254195.20591828,2017-12-31T00:00:00Z
5066556120,5052582.35791745,2018-12-31T00:00:00Z
5066556120,6119613.90350799,2019-12-31T00:00:00Z
5066556120,4905412.47738905,2020-12-31T00:00:00Z
5066556777,3603063.07639854,2015-12-31T00:00:00Z
5066556777,5419554.84186447,2016-12-31T00:00:00Z
5066556777,6546248.14124171,2017-12-31T00:00:00Z
5066556777,7076566.79132637,2018-12-31T00:00:00Z
5066556777,6376109.68151231,2019-12-31T00:00:00Z
5066607259,35360657.6732279,2015-12-31T00:00:00Z
5066607259,21852813.0528527,2016-12-31T00:00:00Z
5066607259,4278464.53763626,2017-12-31T00:00:00Z
5066607259,2428338.59655441,2018-12-31T00:00:00Z
5066607259,1856096.72083127,2019-12-31T00:00:00Z
5066607259,866062.561236717,2020-12-31T00:00:00Z
5066620092,2444669.12525928,2016-12-31T00:00:00Z
5066620092,8800468.1560613,2017-12-31T00:00:00Z
5066620092,9814319.94824394,2018-12-31T00:00:00Z
5066620092,10264949.6611973,2019-12-31T00:00:00Z
5066620092,6721584.06516477,2020-12-31T00:00:00Z
5066620732,3235763.24379246,2016-12-31T00:00:00Z
5066620732,3354929.46548551,2017-12-31T00:00:00Z
5066620732,3636112.99930742,2018-12-31T00:00:00Z
5066620732,3261989.32222082,2019-12-31T00:00:00Z
5066621268,3160930.55620847,2015-12-31T00:00:00Z
5066621268,5416694.604015,2016-12-31T00:00:00Z
5066621268,6401529.49303555,2017-12-31T00:00:00Z
5066621268,7212704.27873576,2018-12-31T00:00:00Z
5066621268,6970884.14855648,2019-12-31T00:00:00Z
5066621268,7119524.87993991,2020-12-31T00:00:00Z
5066621491,6516823.58550608,2011-12-31T00:00:00Z
5066621491,7672828.13982866,2012-12-31T00:00:00Z
5066621491,6432160.50832782,2013-12-31T00:00:00Z
5066621491,6516324.24159623,2014-12-31T00:00:00Z
5066625433,3724130.56997885,2015-12-31T00:00:00Z
5066625433,4457323.1586712,2016-12-31T00:00:00Z
5066625433,5509360.21995207,2017-12-31T00:00:00Z
5066625433,5221801.13178856,2018-12-31T00:00:00Z
5066625433,3281098.54204553,2019-12-31T00:00:00Z
5066625433,2902162.84375013,2020-12-31T00:00:00Z
5067159856,,
5067168389,2410806.80321337,2017-12-31T00:00:00Z
5067168389,4154222.5155276,2018-12-31T00:00:00Z
5067168389,5222390.53459531,2019-12-31T00:00:00Z
5067168389,4368816.32645532,2020-12-31T00:00:00Z
5067169661,560714.028275911,2015-12-31T00:00:00Z
5067169661,9844819.50130617,2016-12-31T00:00:00Z
5067169661,828953.261063722,2017-12-31T00:00:00Z
5067169661,457480.987500375,2018-12-31T00:00:00Z
5067169661,10886795.5229932,2019-12-31T00:00:00Z
5067169661,518784.2731349,2020-12-31T00:00:00Z
5067176082,,
5067179420,129811797.742685,2010-12-31T00:00:00Z
5067179420,135821153.667673,2011-12-31T00:00:00Z
5067179420,157445621.162007,2012-12-31T00:00:00Z
5067179420,161912289.377802,2013-12-31T00:00:00Z
5067179420,160389277.727173,2014-12-31T00:00:00Z
5067179420,126867670.636705,2015-12-31T00:00:00Z
5067179420,117498332.503163,2016-12-31T00:00:00Z
5067179420,67324931.697574,2017-12-31T00:00:00Z
5067179420,69807909.3297549,2018-12-31T00:00:00Z
5067179420,66941416.9716645,2019-12-31T00:00:00Z
5067179420,61433379.8440801,2020-12-31T00:00:00Z
5067452384,,
5067485444,,
5067496226,227788319.138872,2020-12-31T00:00:00Z
5067496226,227788319.138872,2020-12-31T00:00:00Z
5067504105,,
5067508797,0.0,2015-12-31T00:00:00Z
5067508797,22259562.7103631,2016-12-31T00:00:00Z
5067508797,7383436.43835398,2017-12-31T00:00:00Z
5067508797,15847534.9390453,2018-12-31T00:00:00Z
5067508797,12577847.7321241,2019-12-31T00:00:00Z
5067508797,1907577.45168949,2020-12-31T00:00:00Z
5067840337,,
5067945633,,
5068308116,254689.012127225,2018-12-31T00:00:00Z
5068308116,262638.027233694,2019-12-31T00:00:00Z
5068308116,4885467.44057239,2020-12-31T00:00:00Z
5068340548,114072704.979228,2020-12-31T00:00:00Z
5068340548,114072704.979228,2020-12-31T00:00:00Z
5068476941,801727.533095267,2014-12-31T00:00:00Z
5068476941,1087494.35455242,2015-12-31T00:00:00Z
5068476941,668818.950468244,2016-12-31T00:00:00Z
5068476941,1487998.35189042,2017-12-31T00:00:00Z
5068476941,856793.021482558,2018-12-31T00:00:00Z
5068476941,791212.697027966,2019-12-31T00:00:00Z
5068476941,898593.236258539,2020-12-31T00:00:00Z
5068481659,69663427.3086994,2020-12-31T00:00:00Z
5068481659,69663427.3086994,2020-12-31T00:00:00Z
5068481981,,
5068485207,,
5069410287,,
5071150165,0.0,2018-12-31T00:00:00Z
5071150165,24853246.5623797,2019-12-31T00:00:00Z
5071153616,24302334.0844174,2020-12-31T00:00:00Z
5071153616,24302334.0844174,2020-12-31T00:00:00Z
5071514732,4348276.59066008,2016-12-31T00:00:00Z
5071514732,5563130.16121025,2017-12-31T00:00:00Z
5071514732,5992509.0212146,2018-12-31T00:00:00Z
5071532292,2815538.79953037,2019-12-31T00:00:00Z
5071532292,3759586.11096466,2020-12-31T00:00:00Z
5071536410,0.0,2018-12-31T00:00:00Z
5071536410,1535789.79805515,2019-12-31T00:00:00Z
5071536410,7820374.27524613,2020-12-31T00:00:00Z
5071555001,,
5071561715,,
5072804455,,
5072805138,,
5073093345,228885.560761203,2017-12-31T00:00:00Z
5073093345,836255.568549073,2018-12-31T00:00:00Z
5073093345,15758167.8886655,2019-12-31T00:00:00Z
5073093345,17809211.3500617,2020-12-31T00:00:00Z
5073151627,,
5073157223,,
5073345851,,
5073622555,84995129.3120835,2013-12-31T00:00:00Z
5073622555,89635748.5497714,2014-12-31T00:00:00Z
5073622555,70736852.7557963,2015-12-31T00:00:00Z
5073622555,75632792.7472845,2016-12-31T00:00:00Z
5073622555,84427406.1218166,2017-12-31T00:00:00Z
5073622555,95434223.3553807,2018-12-31T00:00:00Z
5073622555,1936884518.87845,2021-12-31T00:00:00Z
5073651375,3357680.88212621,2016-12-31T00:00:00Z
5073651375,4579406.66382229,2017-12-31T00:00:00Z
5073651375,8895299.67416053,2018-12-31T00:00:00Z
5073651375,13850999.5029456,2019-12-31T00:00:00Z
5073651375,15400661.5030361,2020-12-31T00:00:00Z
5073651385,4416088.06300798,2016-12-31T00:00:00Z
5073651385,6082421.84615419,2017-12-31T00:00:00Z
5073651385,6859509.27978386,2018-12-31T00:00:00Z
5073651385,6941765.33739501,2019-12-31T00:00:00Z
5073651385,6347747.94729104,2020-12-31T00:00:00Z
5073651386,4745134.59227434,2016-12-31T00:00:00Z
5073651386,6069584.87819615,2017-12-31T00:00:00Z
5073651386,8092371.34959333,2018-12-31T00:00:00Z
5073651386,7438605.05283753,2019-12-31T00:00:00Z
5073651386,6631778.07051436,2020-12-31T00:00:00Z
5073651420,3557420.82528102,2016-12-31T00:00:00Z
5073651420,7108047.14461272,2017-12-31T00:00:00Z
5073651420,7101531.47962276,2018-12-31T00:00:00Z
5073651420,7362054.42818258,2019-12-31T00:00:00Z
5073651420,6453445.97662424,2020-12-31T00:00:00Z
5073651468,0.0,2016-12-31T00:00:00Z
5073651468,2151524.27115531,2017-12-31T00:00:00Z
5073651468,12977702.593801,2018-12-31T00:00:00Z
5073651468,9786081.71201855,2019-12-31T00:00:00Z
5073651468,6892130.12863983,2020-12-31T00:00:00Z
5073651858,4632989.43325962,2016-12-31T00:00:00Z
5073651858,6368710.45231265,2017-12-31T00:00:00Z
5073651858,7729338.04983497,2018-12-31T00:00:00Z
5073651858,7838192.488815,2019-12-31T00:00:00Z
5073651858,7280151.75398209,2020-12-31T00:00:00Z
5073651899,54905486.6177338,2020-12-31T00:00:00Z
5073651899,54905486.6177338,2020-12-31T00:00:00Z
5073651918,3321093.67296838,2016-12-31T00:00:00Z
5073651918,4360814.89812178,2017-12-31T00:00:00Z
5073651918,6079946.91963201,2018-12-31T00:00:00Z
5073651918,6593249.56630621,2019-12-31T00:00:00Z
5073651918,5368521.30015873,2020-12-31T00:00:00Z
5073651967,2916250.84069101,2016-12-31T00:00:00Z
5073651967,11472979.5607588,2017-12-31T00:00:00Z
5073651967,15657901.6910008,2018-12-31T00:00:00Z
5073651967,19276880.4796029,2019-12-31T00:00:00Z
5073651967,14834521.0997055,2020-12-31T00:00:00Z
5073652044,0.0,2016-12-31T00:00:00Z
5073652044,0.0,2017-12-31T00:00:00Z
5073652044,0.0,2018-12-31T00:00:00Z
5073652044,0.0,2019-12-31T00:00:00Z
5073652044,0.0,2020-12-31T00:00:00Z
5073652072,0.0,2016-12-31T00:00:00Z
5073652072,6411944.39156754,2017-12-31T00:00:00Z
5073652072,6489097.25442065,2018-12-31T00:00:00Z
5073652072,6024636.53116493,2019-12-31T00:00:00Z
5073652072,5396145.70943956,2020-12-31T00:00:00Z
5073652101,0.0,2015-12-31T00:00:00Z
5073652101,4863953.6396045,2016-12-31T00:00:00Z
5073652101,5609391.6872477,2017-12-31T00:00:00Z
5073652101,8864186.0478601,2018-12-31T00:00:00Z
5073652101,7193597.55579926,2019-12-31T00:00:00Z
5073652101,5098356.71055127,2020-12-31T00:00:00Z
5073652273,18559129.9926085,2016-12-31T00:00:00Z
5073652273,22371323.1501885,2017-12-31T00:00:00Z
5073652273,13472077.2093256,2018-12-31T00:00:00Z
5073652273,0.0,2019-12-31T00:00:00Z
5073652273,0.0,2020-12-31T00:00:00Z
5073652295,0.0,2016-12-31T00:00:00Z
5073652295,8459319.67740294,2017-12-31T00:00:00Z
5073652295,8382109.30834357,2018-12-31T00:00:00Z
5073652295,7985606.47031992,2019-12-31T00:00:00Z
5073652295,7591059.68083,2020-12-31T00:00:00Z
5073665798,1954972.57011423,2016-12-31T00:00:00Z
5073665798,5652867.8334452,2017-12-31T00:00:00Z
5073665798,6301308.68777735,2018-12-31T00:00:00Z
5073665798,4256009.98917415,2019-12-31T00:00:00Z
5073665798,8645160.20948794,2020-12-31T00:00:00Z
5073665865,4017799.94246898,2016-12-31T00:00:00Z
5073665865,5308207.35411907,2017-12-31T00:00:00Z
5073665865,3897319.88571892,2018-12-31T00:00:00Z
5073665865,9987069.75624632,2019-12-31T00:00:00Z
5073665865,9311665.74460718,2020-12-31T00:00:00Z
5073665871,4547897.35723782,2016-12-31T00:00:00Z
5073665871,6872379.7894586,2017-12-31T00:00:00Z
5073665871,7401845.61173995,2018-12-31T00:00:00Z
5073665871,8000620.85732505,2019-12-31T00:00:00Z
5073665871,7671586.43375287,2020-12-31T00:00:00Z
5073666464,5487558.23232305,2018-12-31T00:00:00Z
5073666464,5487558.23232305,2018-12-31T00:00:00Z
5073666464,4873988.50886261,2019-12-31T00:00:00Z
5073666464,3407401.55712185,2020-12-31T00:00:00Z
5073666482,7513387.34713318,2018-12-31T00:00:00Z
5073666482,7513387.34713318,2018-12-31T00:00:00Z
5073666482,6273283.87959838,2019-12-31T00:00:00Z
5073666482,5531707.9650223,2020-12-31T00:00:00Z
5073666674,0.0,2018-12-31T00:00:00Z
5073666674,0.0,2019-12-31T00:00:00Z
5073666674,0.0,2020-12-31T00:00:00Z
5073666678,6172426.94721273,2018-12-31T00:00:00Z
5073666678,6172426.94721273,2018-12-31T00:00:00Z
5073666678,5537123.93492257,2019-12-31T00:00:00Z
5073666678,4762277.50729303,2020-12-31T00:00:00Z
5073666772,2208944.48857036,2018-12-31T00:00:00Z
5073666772,317235.798161443,2019-12-31T00:00:00Z
5073666772,338638.994079628,2020-12-31T00:00:00Z
5073666805,6416047.87093268,2018-12-31T00:00:00Z
5073666805,8934811.46697006,2019-12-31T00:00:00Z
5073666805,12339364.9965563,2020-12-31T00:00:00Z
5073666812,20783.4104536461,2018-12-31T00:00:00Z
5073666812,36398.5139518328,2019-12-31T00:00:00Z
5073666812,46609.5245394637,2020-12-31T00:00:00Z
5073666943,5584219.53774652,2018-12-31T00:00:00Z
5073666943,4897988.7789996,2019-12-31T00:00:00Z
5073666943,4888027.23139378,2020-12-31T00:00:00Z
5073667000,5722324.6853172,2018-12-31T00:00:00Z
5073667000,5722324.6853172,2018-12-31T00:00:00Z
5073667000,5191906.77916065,2019-12-31T00:00:00Z
5073667000,5787793.70511212,2020-12-31T00:00:00Z
5073671945,,
5073674941,44816924.358835,2020-12-31T00:00:00Z
5074624637,3783379.61538932,2016-12-31T00:00:00Z
5074624637,5315715.76933981,2017-12-31T00:00:00Z
5074624637,11860686.5159876,2018-12-31T00:00:00Z
5074624637,16094684.7894853,2020-12-31T00:00:00Z
5074624637,16094684.7894853,2020-12-31T00:00:00Z
5074753805,0.0,2018-12-31T00:00:00Z
5074753805,0.0,2019-12-31T00:00:00Z
5074753805,0.0,2020-12-31T00:00:00Z
5074857483,1883964.33307565,2019-12-31T00:00:00Z
5076086441,,
5076370506,0.0,2019-12-31T00:00:00Z
5076370506,277747969.915829,2020-12-31T00:00:00Z
5076942523,11121971.1450839,2020-12-31T00:00:00Z
5076950843,,2016-12-31T00:00:00Z
5076950843,5722744.53638658,2017-12-31T00:00:00Z
5076950843,5380496.57957358,2019-12-31T00:00:00Z
5076950843,5380496.57957358,2019-12-31T00:00:00Z
5076950843,6490029.65377992,2020-12-31T00:00:00Z
5078355367,592903.47088017,2016-12-31T00:00:00Z
5078355367,10415746.2562904,2017-12-31T00:00:00Z
5078355367,14135424.6412011,2018-12-31T00:00:00Z
5078521479,,
5078521557,0.0,2018-12-31T00:00:00Z
5078521557,0.0,2020-12-31T00:00:00Z
5078521557,0.0,2020-12-31T00:00:00Z
5078521579,0.0,2018-12-31T00:00:00Z
5078521579,45334748.7104118,2020-12-31T00:00:00Z
5078521726,15543583.1572304,2020-12-31T00:00:00Z
5078521726,15543583.1572304,2020-12-31T00:00:00Z
5079143312,,
5079219899,,
5079219912,,
5079219917,,
5079242370,1223824.26984291,2016-12-31T00:00:00Z
5079242370,1635381.27646523,2017-12-31T00:00:00Z
5079242370,1444631.49466852,2018-12-31T00:00:00Z
5079242370,1224696.24912307,2019-12-31T00:00:00Z
5079684218,1318578.26558576,2018-12-31T00:00:00Z
5079684218,1366991.68960352,2019-12-31T00:00:00Z
5079684218,1274669.17110099,2020-12-31T00:00:00Z
5079897001,15574620.6209397,2020-12-31T00:00:00Z
5079901788,8001906.10766299,2020-12-31T00:00:00Z
5079905935,3753965.40342633,2017-12-31T00:00:00Z
5079905935,5922657.08548873,2018-12-31T00:00:00Z
5079905935,6892627.34356004,2019-12-31T00:00:00Z
5079906356,,
5079907959,,
5079909479,180150980.008016,2017-08-31T00:00:00Z
5079909479,1883259.43888629,2020-12-31T00:00:00Z
5080039973,,
5080201049,,
5081122035,0.0,2017-12-31T00:00:00Z
5081122035,132469.175006897,2020-12-31T00:00:00Z
5081122035,132469.175006897,2020-12-31T00:00:00Z
5081155179,,
5081169593,0.0,2019-12-31T00:00:00Z
5081169593,1222406.77516429,2020-12-31T00:00:00Z
5081394732,,
5081406812,,
5081414354,5391511.82069999,2018-12-31T00:00:00Z
5081414354,5486166.01539,2019-12-31T00:00:00Z
5081414354,4320073.64289803,2020-12-31T00:00:00Z
5081414396,5407867.99579073,2018-12-31T00:00:00Z
5081414396,4204597.08821719,2019-12-31T00:00:00Z
5081414396,3430759.64836702,2020-12-31T00:00:00Z
5081414745,4206611.467322,2018-12-31T00:00:00Z
5081414745,5063715.76283654,2019-12-31T00:00:00Z
5081414745,4957461.55742397,2020-12-31T00:00:00Z
5081414822,4315037.78596954,2017-12-31T00:00:00Z
5081414822,9057754.61622719,2018-12-31T00:00:00Z
5081414822,13188319.05831,2019-12-31T00:00:00Z
5081414847,6784000.32109428,2018-12-31T00:00:00Z
5081414847,2741149.33664131,2019-12-31T00:00:00Z
5081414847,2177528.72539517,2020-12-31T00:00:00Z
5081414874,1693510.9426903,2017-12-31T00:00:00Z
5081414874,4701600.976647,2018-12-31T00:00:00Z
5081414874,6980552.50382494,2019-12-31T00:00:00Z
5081414901,3782088.78752326,2018-12-31T00:00:00Z
5081414901,3853806.4100064,2019-12-31T00:00:00Z
5081414901,7425739.85694861,2020-12-31T00:00:00Z
5081414907,3146657.53418605,2018-12-31T00:00:00Z
5081414907,8386103.86914618,2019-12-31T00:00:00Z
5081414907,4055668.58263869,2020-12-31T00:00:00Z
5081415014,11291786.771854,2018-12-31T00:00:00Z
5081415014,10469577.5568203,2019-12-31T00:00:00Z
5081415014,7738140.995109,2020-12-31T00:00:00Z
5081415017,3784241.27125189,2017-12-31T00:00:00Z
5081415017,5697482.97578089,2018-12-31T00:00:00Z
5081415017,4726915.76342599,2019-12-31T00:00:00Z
5081415017,3971622.11733641,2020-12-31T00:00:00Z
5081415042,3323500.99118216,2018-12-31T00:00:00Z
5081415042,6517495.15914396,2019-12-31T00:00:00Z
5081415042,10117999.8533448,2020-12-31T00:00:00Z
