Instrument,Total Assets,Date
5040934440,,2020-12-31T00:00:00Z
5040934642,938660.777030419,2011-12-31T00:00:00Z
5040934642,981664.569476901,2012-12-31T00:00:00Z
5040934642,1433987.7684915,2013-12-31T00:00:00Z
5040934642,1297376.87366167,2014-12-31T00:00:00Z
5040934642,1207945.88112853,2015-12-31T00:00:00Z
5040934642,1163714.25263402,2016-12-31T00:00:00Z
5040934642,1192640.42890216,2017-12-31T00:00:00Z
5040934642,1154803.38476854,2018-12-31T00:00:00Z
5040934642,,2019-12-31T00:00:00Z
5040934642,,2020-12-31T00:00:00Z
5040934798,3850015.05872904,2011-12-31T00:00:00Z
5040934798,5409131.76343699,2012-12-31T00:00:00Z
5040934798,4336251.09209897,2013-12-31T00:00:00Z
5040934798,4150026.76659529,2014-12-31T00:00:00Z
5040934798,3726554.89943211,2015-12-31T00:00:00Z
5040934798,4702327.19694338,2016-12-31T00:00:00Z
5040934798,5786401.85207749,2017-12-31T00:00:00Z
5040934798,6110410.13115399,2018-12-31T00:00:00Z
5040934798,6837009.02214527,2019-12-31T00:00:00Z
5040934798,5797339.67521188,2020-12-31T00:00:00Z
5040934829,2309674.39681424,2011-12-31T00:00:00Z
5040934829,3675355.02426748,2012-12-31T00:00:00Z
5040934829,3966338.62486194,2013-12-31T00:00:00Z
5040934832,1915135.6958806,2011-12-31T00:00:00Z
5040934832,1861944.99370843,2012-12-31T00:00:00Z
5040934832,2430971.10264906,2013-12-31T00:00:00Z
5040935378,3210690.85162664,2010-12-31T00:00:00Z
5040935378,2715758.12334772,2011-12-31T00:00:00Z
5040935378,3334711.48660795,2012-12-31T00:00:00Z
5040935378,3129090.21973856,2013-12-31T00:00:00Z
5040935378,2011509.6359743,2014-12-31T00:00:00Z
5040935378,1120047.96488608,2015-12-31T00:00:00Z
5040935378,1115549.38057196,2016-12-31T00:00:00Z
5040935378,1616790.544657,2017-12-31T00:00:00Z
5040935378,1658930.16310324,2018-12-31T00:00:00Z
5040935378,,2019-12-31T00:00:00Z
5040935378,,2020-12-31T00:00:00Z
5040935472,,
5040935473,1639393.63517719,2011-12-31T00:00:00Z
5040935473,1741686.14057163,2012-12-31T00:00:00Z
5040935473,1899840.10022584,2013-12-31T00:00:00Z
5040935509,4298263.22658368,2011-12-31T00:00:00Z
5040935509,4958835.16088441,2012-12-31T00:00:00Z
5040935509,4617476.8804708,2013-12-31T00:00:00Z
5040935509,3125133.83297645,2014-12-31T00:00:00Z
5040935509,2891581.25749451,2015-12-31T00:00:00Z
5040935509,2599282.15815677,2016-12-31T00:00:00Z
5040935509,2838430.60801755,2017-12-31T00:00:00Z
5040935509,3599384.16659914,2018-12-31T00:00:00Z
5040935509,3539141.52920806,2019-12-31T00:00:00Z
5040935509,3898040.3128971,2020-12-31T00:00:00Z
5040935598,2458755.8143426,2011-12-31T00:00:00Z
5040935598,1522200.25166277,2012-12-31T00:00:00Z
5040935598,2500865.43692201,2013-12-31T00:00:00Z
5040935598,1952221.62740899,2014-12-31T00:00:00Z
5040935598,1685897.87099256,2015-12-31T00:00:00Z
5040935598,1700937.8256339,2016-12-31T00:00:00Z
5040935598,1127695.8693798,2017-12-31T00:00:00Z
5040935598,643962.633266579,2018-12-31T00:00:00Z
5040935601,,
5040935707,5315898.67148546,2011-12-31T00:00:00Z
5040935707,5361136.07765594,2012-12-31T00:00:00Z
5040935707,4922605.21240295,2013-12-31T00:00:00Z
5040935707,4585117.77301927,2014-12-31T00:00:00Z
5040935707,4281431.7065997,2015-12-31T00:00:00Z
5040935707,4401759.87032534,2016-12-31T00:00:00Z
5040935707,4749116.60777385,2017-12-31T00:00:00Z
5040935707,4822369.10646278,2018-12-31T00:00:00Z
5040935707,4842454.20577782,2019-12-31T00:00:00Z
5040935707,5868918.96618053,2020-12-31T00:00:00Z
5040935710,2056923.9754028,2010-12-31T00:00:00Z
5040935710,2278218.38503497,2011-12-31T00:00:00Z
5040935710,1960093.47474384,2012-12-31T00:00:00Z
5040935710,1525641.65966075,2013-12-31T00:00:00Z
5040935710,1481263.38329764,2014-12-31T00:00:00Z
5040935710,1361343.01681034,2015-12-31T00:00:00Z
5040935710,1252055.11172861,2016-12-31T00:00:00Z
5040935710,1499329.84038016,2017-12-31T00:00:00Z
5040935710,1093451.56099876,2018-12-31T00:00:00Z
5040935710,,2019-12-31T00:00:00Z
5040935710,,2020-12-31T00:00:00Z
5040935733,1890205.13335341,2011-12-31T00:00:00Z
5040935733,2261549.52363832,2012-12-31T00:00:00Z
5040935733,2081499.43128431,2013-12-31T00:00:00Z
5040935733,1807012.84796574,2014-12-31T00:00:00Z
5040935733,1740537.11622435,2015-12-31T00:00:00Z
5040935733,2048164.87206206,2016-12-31T00:00:00Z
5040935733,3092116.48592665,2017-12-31T00:00:00Z
5040935733,3012143.03078009,2018-12-31T00:00:00Z
5040935733,3349471.42987333,2019-12-31T00:00:00Z
5040935733,3412723.39383765,2020-12-31T00:00:00Z
5040935778,2829033.22959542,2011-12-31T00:00:00Z
5040935778,3474384.32500449,2012-12-31T00:00:00Z
5040935778,3449054.61319091,2013-12-31T00:00:00Z
5040935778,2906049.25053533,2014-12-31T00:00:00Z
5040935778,2394171.81384194,2015-12-31T00:00:00Z
5040935778,2906333.21755239,2016-12-31T00:00:00Z
5040935778,3113074.204947,2017-12-31T00:00:00Z
5040935778,3230115.6423999,2018-12-31T00:00:00Z
5040935778,2874213.97976852,2019-12-31T00:00:00Z
5040935778,2721645.15790578,2020-12-31T00:00:00Z
5040935786,1727570.85968611,2011-12-31T00:00:00Z
5040935786,2100485.34963149,2012-12-31T00:00:00Z
5040935786,2573232.448115,2013-12-31T00:00:00Z
5040935786,2730995.71734475,2014-12-31T00:00:00Z
5040935786,2832417.02300957,2015-12-31T00:00:00Z
5040935786,2760217.66817182,2016-12-31T00:00:00Z
5040935786,3724869.01425612,2017-12-31T00:00:00Z
5040935786,3473786.56510818,2018-12-31T00:00:00Z
5040935786,4134352.50159482,2019-12-31T00:00:00Z
5040935786,3061238.76473263,2020-12-31T00:00:00Z
5040935805,2688859.1157374,2010-12-31T00:00:00Z
5040935805,2696181.77559147,2011-12-31T00:00:00Z
5040935805,2836419.19827431,2012-12-31T00:00:00Z
5040935805,2798740.58322206,2013-12-31T00:00:00Z
5040935805,2293897.21627409,2014-12-31T00:00:00Z
5040935805,2231272.20072852,2015-12-31T00:00:00Z
5040935805,2584809.54034966,2016-12-31T00:00:00Z
5040935805,3183623.73583526,2017-12-31T00:00:00Z
5040935805,2933774.75777605,2018-12-31T00:00:00Z
5040935805,3064909.32288344,2019-12-31T00:00:00Z
5040935805,3435805.9664953,2020-12-31T00:00:00Z
5040935981,2476993.60840612,2011-12-31T00:00:00Z
5040935981,3194858.88908862,2012-12-31T00:00:00Z
5040935981,3753688.40973905,2013-12-31T00:00:00Z
5040935981,2984073.875803,2014-12-31T00:00:00Z
5040935981,1946650.37670536,2015-12-31T00:00:00Z
5040935981,1948361.69966424,2016-12-31T00:00:00Z
5040935981,2090045.08346533,2017-12-31T00:00:00Z
5040935981,1863474.82838853,2018-12-31T00:00:00Z
5040935981,2074523.83122209,2019-12-31T00:00:00Z
5040935981,,2020-12-31T00:00:00Z
5040936224,12185858.1802363,2011-12-31T00:00:00Z
5040936224,10142369.2252382,2012-12-31T00:00:00Z
5040936224,10025880.6850964,2013-12-31T00:00:00Z
5040936224,8063570.66381156,2014-12-31T00:00:00Z
5040936224,7416231.13645105,2015-12-31T00:00:00Z
5040936224,6749334.25958087,2016-12-31T00:00:00Z
5040936224,6487998.05044474,2017-12-31T00:00:00Z
5040936224,7054880.94273444,2018-12-31T00:00:00Z
5040936224,5770983.32270118,2019-12-31T00:00:00Z
5040936224,6239405.91520069,2020-12-31T00:00:00Z
5040936236,2339791.85490078,2011-12-31T00:00:00Z
5040936236,2886212.47528312,2012-12-31T00:00:00Z
5040936236,3535268.61513608,2013-12-31T00:00:00Z
5040936236,2952623.12633833,2014-12-31T00:00:00Z
5040936236,3025181.56519378,2015-12-31T00:00:00Z
5040936236,2571378.95102466,2016-12-31T00:00:00Z
5040936236,2747410.74692336,2017-12-31T00:00:00Z
5040936236,2167687.2677602,2018-12-31T00:00:00Z
5040936236,2129659.16340108,2019-12-31T00:00:00Z
5040936236,2681425.52372958,2020-12-31T00:00:00Z
5040936237,1514721.62740899,2014-12-31T00:00:00Z
5040936237,1543021.33532433,2015-12-31T00:00:00Z
5040936237,2014009.49403728,2016-12-31T00:00:00Z
5040936237,2712440.59948824,2017-12-31T00:00:00Z
5040936237,2394457.49939227,2018-12-31T00:00:00Z
5040936237,1923699.07955892,2019-12-31T00:00:00Z
5040936237,2085009.15142401,2020-12-31T00:00:00Z
5040936268,,
5040936277,5185724.32486698,2011-12-31T00:00:00Z
5040936277,4955959.01492001,2012-12-31T00:00:00Z
5040936277,4726934.04546429,2013-12-31T00:00:00Z
5040936277,3734609.20770878,2014-12-31T00:00:00Z
5040936277,2695762.34756442,2015-12-31T00:00:00Z
5040936277,3260507.12052796,2016-12-31T00:00:00Z
5040936277,3951261.11855733,2017-12-31T00:00:00Z
5040936277,2901941.2643106,2018-12-31T00:00:00Z
5040936277,3340472.06780279,2019-12-31T00:00:00Z
5040936277,3297427.10919922,2020-12-31T00:00:00Z
5040936425,1893049.55995047,2011-12-31T00:00:00Z
5040936425,2244112.8887291,2012-12-31T00:00:00Z
5040936425,2159965.71221338,2013-12-31T00:00:00Z
5040936425,2029844.75374732,2014-12-31T00:00:00Z
5040936425,1511346.41055228,2015-12-31T00:00:00Z
5040936425,2060900.77573231,2016-12-31T00:00:00Z
5040936425,2453271.59741684,2017-12-31T00:00:00Z
5040936425,2202761.98965122,2018-12-31T00:00:00Z
5040936425,2056069.44317871,2019-12-31T00:00:00Z
5040936425,2423670.12905256,2020-12-31T00:00:00Z
5040936593,4734799.04962688,2011-12-31T00:00:00Z
5040936593,6168254.53891785,2012-12-31T00:00:00Z
5040936593,5485056.7891466,2013-12-31T00:00:00Z
5040936593,4283859.74304069,2014-12-31T00:00:00Z
5040936593,3513088.53141474,2015-12-31T00:00:00Z
5040936593,3573115.66516152,2016-12-31T00:00:00Z
5040936593,3554648.47081759,2017-12-31T00:00:00Z
5040936593,3380717.006031,2018-12-31T00:00:00Z
5040936593,3744304.20122118,2019-12-31T00:00:00Z
5040936593,4429289.21997225,2020-12-31T00:00:00Z
5040936670,2958203.66094435,2011-12-31T00:00:00Z
5040936670,3677512.13374079,2012-12-31T00:00:00Z
5040936670,2975619.40556847,2013-12-31T00:00:00Z
5040936670,2648420.77087794,2014-12-31T00:00:00Z
5040936670,2378673.7256499,2015-12-31T00:00:00Z
5040936670,2324997.10547644,2016-12-31T00:00:00Z
5040936670,2404654.56317778,2017-12-31T00:00:00Z
5040936670,2499565.90690729,2018-12-31T00:00:00Z
5040936670,3409049.48509979,2019-12-31T00:00:00Z
5040936670,4358409.40090232,2020-12-31T00:00:00Z
5040936695,1809749.56199114,2010-12-31T00:00:00Z
5040936695,2547100.35806311,2011-12-31T00:00:00Z
5040936695,2049433.75876326,2012-12-31T00:00:00Z
5040936695,2355472.03402403,2013-12-31T00:00:00Z
5040936695,1943522.48394004,2014-12-31T00:00:00Z
5040936695,1557388.17620308,2015-12-31T00:00:00Z
5040936695,2181081.39400255,2016-12-31T00:00:00Z
5040936695,1818813.20823687,2017-12-31T00:00:00Z
5040936695,1987567.57382477,2018-12-31T00:00:00Z
5040936695,1529891.55199125,2019-12-31T00:00:00Z
5040936695,1577542.28890521,2020-12-31T00:00:00Z
5040936962,3673434.33302415,2010-12-31T00:00:00Z
5040936962,4088946.89288224,2011-12-31T00:00:00Z
5040936962,5927377.31439871,2012-12-31T00:00:00Z
5040936962,7419019.8308689,2013-12-31T00:00:00Z
5040936962,4576150.96359743,2014-12-31T00:00:00Z
5040936962,3981764.2933098,2015-12-31T00:00:00Z
5040936962,7063966.70513762,2020-12-31T00:00:00Z
5040936962,7063966.70513762,2020-12-31T00:00:00Z
5040936963,2713917.61202021,2011-12-31T00:00:00Z
5040936963,4128527.77278447,2012-12-31T00:00:00Z
5040936963,4129864.99184017,2013-12-31T00:00:00Z
5040936963,4125267.66595289,2014-12-31T00:00:00Z
5040936963,2186814.18131632,2015-12-31T00:00:00Z
5040936963,2938867.66238277,2016-12-31T00:00:00Z
5040936963,3297307.17680029,2017-12-31T00:00:00Z
5040936963,2645768.46053226,2018-12-31T00:00:00Z
5040936963,4152465.14171147,2019-12-31T00:00:00Z
5040936963,3362244.83848028,2020-12-31T00:00:00Z
5040937024,1761871.29806244,2011-12-31T00:00:00Z
5040937024,2054287.2550782,2012-12-31T00:00:00Z
5040937024,2481578.55694575,2013-12-31T00:00:00Z
5040937024,2347831.90578158,2014-12-31T00:00:00Z
5040937024,2805267.08749067,2015-12-31T00:00:00Z
5040937024,3690980.66458261,2016-12-31T00:00:00Z
5040937024,5736078.95698794,2017-12-31T00:00:00Z
5040937024,6836329.54032435,2018-12-31T00:00:00Z
5040937024,8545634.73981591,2019-12-31T00:00:00Z
5040937024,9850779.32827382,2020-12-31T00:00:00Z
5040937027,2510959.40835927,2011-12-31T00:00:00Z
5040937027,3126909.94067949,2012-12-31T00:00:00Z
5040937027,3413612.91067043,2013-12-31T00:00:00Z
5040937027,3442317.98715203,2014-12-31T00:00:00Z
5040937027,2695309.84863911,2015-12-31T00:00:00Z
5040937027,3169271.73787195,2016-12-31T00:00:00Z
5040937027,3153527.47654441,2017-12-31T00:00:00Z
5040937027,2248023.42945119,2018-12-31T00:00:00Z
5040937027,2056980.77098332,2019-12-31T00:00:00Z
5040937027,1714405.62375407,2020-12-31T00:00:00Z
5040937038,3382357.86232975,2011-12-31T00:00:00Z
5040937038,3217868.05680388,2012-12-31T00:00:00Z
5040937038,3178873.44839523,2013-12-31T00:00:00Z
5040937038,2366970.02141328,2014-12-31T00:00:00Z
5040937038,2264417.74700785,2015-12-31T00:00:00Z
5040937038,2460113.46532361,2016-12-31T00:00:00Z
5040937038,3028146.70403314,2017-12-31T00:00:00Z
5040937038,3161008.02204035,2018-12-31T00:00:00Z
5040937038,,2019-12-31T00:00:00Z
5040937038,,2020-12-31T00:00:00Z
5040937050,1973362.78151457,2011-12-31T00:00:00Z
5040937050,3041164.83911559,2012-12-31T00:00:00Z
5040937050,2896164.05387139,2013-12-31T00:00:00Z
5040937050,2476579.22912206,2014-12-31T00:00:00Z
5040937050,2271205.23088758,2015-12-31T00:00:00Z
5040937050,2214542.08637258,2016-12-31T00:00:00Z
5040937050,2356768.61216035,2017-12-31T00:00:00Z
5040937050,1730815.97925614,2018-12-31T00:00:00Z
5040937050,,2019-12-31T00:00:00Z
5040937050,,2020-12-31T00:00:00Z
5040937078,2241742.79690794,2011-12-31T00:00:00Z
5040937078,2352687.39888549,2012-12-31T00:00:00Z
5040937078,2534658.68816247,2013-12-31T00:00:00Z
5040937078,2550722.69807281,2014-12-31T00:00:00Z
5040937078,1760220.81947555,2015-12-31T00:00:00Z
5040937078,1908764.61734399,2016-12-31T00:00:00Z
5040937078,2101133.17899354,2017-12-31T00:00:00Z
5040937078,2160741.77827682,2018-12-31T00:00:00Z
5040937078,1776633.55508977,2019-12-31T00:00:00Z
5040937078,2375406.56804113,2020-12-31T00:00:00Z
5040937092,1502526.52009504,2011-12-31T00:00:00Z
5040937092,1531367.96692432,2012-12-31T00:00:00Z
5040937092,1496134.38174835,2013-12-31T00:00:00Z
5040937092,1431879.01498929,2014-12-31T00:00:00Z
5040937092,1359646.1458404,2015-12-31T00:00:00Z
5040937092,1594650.92045849,2016-12-31T00:00:00Z
5040937092,1602899.96344584,2017-12-31T00:00:00Z
5040937092,1374396.61060113,2018-12-31T00:00:00Z
5040937092,,2019-12-31T00:00:00Z
5040937092,,2020-12-31T00:00:00Z
5040937101,2830911.4019719,2010-12-31T00:00:00Z
5040937101,2711407.82384633,2011-12-31T00:00:00Z
5040937101,4596800.2876146,2012-12-31T00:00:00Z
5040937101,3346685.78870152,2013-12-31T00:00:00Z
5040937101,,2014-12-31T00:00:00Z
5040937101,,2015-12-31T00:00:00Z
5040937101,,2016-12-31T00:00:00Z
5040937101,2022907.27427806,2017-12-31T00:00:00Z
5040937101,2046256.95995925,2018-12-31T00:00:00Z
5040937101,3299348.4006197,2019-12-31T00:00:00Z
5040937137,5006692.76846367,2011-12-31T00:00:00Z
5040937137,5477260.4709689,2012-12-31T00:00:00Z
5040937137,4823368.4453456,2013-12-31T00:00:00Z
5040937137,4228452.89079229,2014-12-31T00:00:00Z
5040937137,2833661.39505419,2015-12-31T00:00:00Z
5040937137,2660298.71483154,2016-12-31T00:00:00Z
5040937137,2755940.05117583,2017-12-31T00:00:00Z
5040937137,2643106.02289696,2018-12-31T00:00:00Z
5040937137,2370135.78784289,2019-12-31T00:00:00Z
5040937137,,2020-12-31T00:00:00Z
5040937241,6868286.31663488,2011-12-31T00:00:00Z
5040937241,7316196.29696207,2012-12-31T00:00:00Z
5040937241,6832830.55569293,2013-12-31T00:00:00Z
5040937241,5873929.33618844,2014-12-31T00:00:00Z
5040937241,4194099.41401389,2015-12-31T00:00:00Z
5040937241,4578210.02662962,2016-12-31T00:00:00Z
5040937241,5159132.44791032,2017-12-31T00:00:00Z
5040937241,5260050.70207323,2018-12-31T00:00:00Z
5040937241,4978697.71256721,2019-12-31T00:00:00Z
5040937241,4802923.79253663,2020-12-31T00:00:00Z
5040937274,2833550.8483084,2011-12-31T00:00:00Z
5040937274,2766852.4177602,2012-12-31T00:00:00Z
5040937274,2811598.50320624,2013-12-31T00:00:00Z
5040937274,2520610.27837259,2014-12-31T00:00:00Z
5040937274,2063281.97470531,2015-12-31T00:00:00Z
5040937274,2410675.00289452,2016-12-31T00:00:00Z
5040937274,2687461.92274887,2017-12-31T00:00:00Z
5040937274,2733165.86986468,2018-12-31T00:00:00Z
5040937274,2241524.65141711,2019-12-31T00:00:00Z
5040937274,2752188.76414973,2020-12-31T00:00:00Z
5040937450,8402603.48693237,2011-12-31T00:00:00Z
5040937450,7969261.19000539,2012-12-31T00:00:00Z
5040937450,6933550.9289023,2013-12-31T00:00:00Z
5040937450,7175321.19914347,2014-12-31T00:00:00Z
5040937450,5613814.79218987,2015-12-31T00:00:00Z
5040937450,7320365.86777816,2016-12-31T00:00:00Z
5040937450,7020348.48300232,2017-12-31T00:00:00Z
5040937450,6797434.79921747,2018-12-31T00:00:00Z
5040937450,6983960.63063884,2019-12-31T00:00:00Z
5040937450,8466407.86206414,2020-12-31T00:00:00Z
5040937492,2115249.47294448,2011-12-31T00:00:00Z
5040937492,2966564.80316376,2012-12-31T00:00:00Z
5040937492,3224205.85859585,2013-12-31T00:00:00Z
5040937492,2307280.51391863,2014-12-31T00:00:00Z
5040937492,1602298.6945406,2015-12-31T00:00:00Z
5040937492,1432557.60101887,2016-12-31T00:00:00Z
5040937492,1826611.4292677,2017-12-31T00:00:00Z
5040937492,1949020.10719205,2018-12-31T00:00:00Z
5040937492,2974004.37437346,2019-12-31T00:00:00Z
5040937492,2200188.85741265,2020-12-31T00:00:00Z
5040937497,1349754.37150022,2010-12-31T00:00:00Z
5040937497,1372352.17347656,2011-12-31T00:00:00Z
5040937497,1353945.71274492,2012-12-31T00:00:00Z
5040937497,1476847.50177209,2013-12-31T00:00:00Z
5040937497,1436563.16916488,2014-12-31T00:00:00Z
5040937497,905450.34955542,2015-12-31T00:00:00Z
5040937497,938172.976728031,2016-12-31T00:00:00Z
5040937497,1116485.92664798,2017-12-31T00:00:00Z
5040937497,1659277.43757741,2018-12-31T00:00:00Z
5040937497,1898295.81700538,2019-12-31T00:00:00Z
5040937497,2058662.37657235,2020-12-31T00:00:00Z
5040937520,4703343.03784761,2011-12-31T00:00:00Z
5040937520,5937084.30702858,2012-12-31T00:00:00Z
5040937520,4868865.70067422,2013-12-31T00:00:00Z
5040937520,1599973.23340471,2014-12-31T00:00:00Z
5040937520,556913.052331501,2015-12-31T00:00:00Z
5040937520,565474.122959361,2016-12-31T00:00:00Z
5040937520,981479.225051785,2017-12-31T00:00:00Z
5040937524,7662550.61406151,2011-12-31T00:00:00Z
5040937524,9757684.70249865,2012-12-31T00:00:00Z
5040937524,9690091.15935579,2013-12-31T00:00:00Z
5040937524,7245048.17987152,2014-12-31T00:00:00Z
5040937524,7016674.58539786,2015-12-31T00:00:00Z
5040937524,6961329.16521941,2016-12-31T00:00:00Z
5040937536,2962553.96044574,2011-12-31T00:00:00Z
5040937536,3186050.69207262,2012-12-31T00:00:00Z
5040937536,3252724.06574024,2013-12-31T00:00:00Z
5040937536,2667692.71948608,2014-12-31T00:00:00Z
5040937536,2050159.50587117,2015-12-31T00:00:00Z
5040937536,2272779.90042839,2016-12-31T00:00:00Z
5040937536,2527111.00280249,2017-12-31T00:00:00Z
5040937536,2250107.0762962,2018-12-31T00:00:00Z
5040937536,,2019-12-31T00:00:00Z
5040937536,,2020-12-31T00:00:00Z
5040937540,7067730.81685239,2011-12-31T00:00:00Z
5040937540,7833902.57055546,2012-12-31T00:00:00Z
5040937540,7402040.78268467,2013-12-31T00:00:00Z
5040937540,6069994.64668094,2014-12-31T00:00:00Z
5040937540,5331455.46279328,2015-12-31T00:00:00Z
5040937540,6517772.37466713,2016-12-31T00:00:00Z
5040937540,7210917.50944316,2017-12-31T00:00:00Z
5040937540,7485964.32333569,2018-12-31T00:00:00Z
5040937540,7808370.54588536,2019-12-31T00:00:00Z
5040937540,9045104.27960223,2020-12-31T00:00:00Z
5040937553,3261386.07234883,2011-12-31T00:00:00Z
5040937553,3617832.10497933,2012-12-31T00:00:00Z
5040937553,2757199.6109655,2013-12-31T00:00:00Z
5040937553,3101579.22912206,2014-12-31T00:00:00Z
5040937553,1995520.26063938,2015-12-31T00:00:00Z
5040937553,2527266.41194859,2016-12-31T00:00:00Z
5040937553,2235043.25575728,2017-12-31T00:00:00Z
5040937553,2763147.23280123,2018-12-31T00:00:00Z
5040937553,2519365.71584799,2019-12-31T00:00:00Z
5040937553,2294967.29968873,2020-12-31T00:00:00Z
5040937555,3003212.52886256,2011-12-31T00:00:00Z
5040937555,3863922.34405896,2012-12-31T00:00:00Z
5040937555,4344163.65824308,2013-12-31T00:00:00Z
5040937555,3420770.87794433,2014-12-31T00:00:00Z
5040937555,3387180.70544583,2015-12-31T00:00:00Z
5040937555,3850295.24140327,2016-12-31T00:00:00Z
5040937555,4221883.75776776,2017-12-31T00:00:00Z
5040937555,4033245.74299374,2018-12-31T00:00:00Z
5040937555,4336781.19019411,2019-12-31T00:00:00Z
5040937555,4950745.52046538,2020-12-31T00:00:00Z
5040937614,2059532.17548439,2011-12-31T00:00:00Z
5040937614,2972496.85421535,2012-12-31T00:00:00Z
5040937614,2160295.40246938,2013-12-31T00:00:00Z
5040937649,2452732.3227253,2011-12-31T00:00:00Z
5040937649,4589789.68182635,2012-12-31T00:00:00Z
5040937649,3488782.28903945,2013-12-31T00:00:00Z
5040937649,3589132.76231263,2014-12-31T00:00:00Z
5040937649,1242445.29350469,2016-12-31T00:00:00Z
5040937649,1233824.78372121,2017-12-31T00:00:00Z
5040937649,1284452.52179147,2018-12-31T00:00:00Z
5040937649,,2019-12-31T00:00:00Z
5040937649,,2020-12-31T00:00:00Z
5040937677,,
5040937708,2503450.30430553,2015-12-31T00:00:00Z
5040937708,2829338.89081857,2016-12-31T00:00:00Z
5040937708,2851590.10600707,2017-12-31T00:00:00Z
5040937708,1998796.11515622,2018-12-31T00:00:00Z
5040937708,2098104.43816641,2019-12-31T00:00:00Z
5040937708,2054815.28112941,2020-12-31T00:00:00Z
5040937711,8435063.41398119,2011-12-31T00:00:00Z
5040937711,8575229.19288154,2012-12-31T00:00:00Z
5040937711,8062575.21058965,2013-12-31T00:00:00Z
5040937711,6390390.79229122,2014-12-31T00:00:00Z
5040937711,6071517.45514604,2015-12-31T00:00:00Z
5040937711,8226351.74250318,2016-12-31T00:00:00Z
5040937711,10091385.402705,2017-12-31T00:00:00Z
5040937711,9101485.17716786,2018-12-31T00:00:00Z
5040937711,9244395.33400164,2019-12-31T00:00:00Z
5040937711,11221161.3565092,2020-12-31T00:00:00Z
5040937814,1791319.47930261,2011-12-31T00:00:00Z
5040937814,2772065.43232069,2012-12-31T00:00:00Z
5040937814,2988147.63529664,2013-12-31T00:00:00Z
5040937814,3074143.46895075,2014-12-31T00:00:00Z
5040937814,6975044.68426888,2015-12-31T00:00:00Z
5040937814,13035313.1874493,2016-12-31T00:00:00Z
5040937814,13433897.8920434,2017-12-31T00:00:00Z
5040937814,12245939.7826062,2018-12-31T00:00:00Z
