Instrument,Total Fixed Assets - Net,Date
5040935805,439649.484297406,
5040935805,536316.413013761,
5040935805,615535.270870493,
5040935981,170832.915035304,
5040935981,200790.940140212,
5040935981,775266.636994544,
5040935981,549919.700214133,
5040935981,379420.348876671,
5040935981,323260.391339585,
5040935981,238333.130254661,
5040935981,215310.173984512,
5040935981,125763.237036362,
5040935981,,
5040936224,3184419.23501656,
5040936224,3768650.00898796,
5040936224,3275967.22878855,
5040936224,2603185.2248394,
5040936224,3545329.07984344,
5040936224,3122380.45617691,
5040936224,2661142.92676983,
5040936224,2760484.79516594,
5040936224,2418322.24551171,
5040936224,2923442.80068548,
5040936236,228390.723822909,
5040936236,289052.669422973,
5040936236,539208.413695333,
5040936236,684154.175588865,
5040936236,770718.794542863,
5040936236,722125.738103508,
5040936236,628609.723406848,
5040936236,467778.71670506,
5040936236,398705.914517452,
5040936236,302754.753494445,
5040936237,592478.586723769,
5040936237,412226.520962013,
5040936237,908301.493574158,
5040936237,1650298.52564884,
5040936237,1428918.7030456,
5040936237,1325412.37583159,
5040936237,1239813.94047494,
5040936268,,
5040936277,1754341.93354081,
5040936277,2367068.12870753,
5040936277,2846380.82521471,
5040936277,1861081.37044968,
5040936277,1457951.5373651,
5040936277,1501794.60460808,
5040936277,2212257.82868283,
5040936277,1322999.98842418,
5040936277,1474642.30383669,
5040936277,1642360.01818627,
5040936425,88511.8629321019,
5040936425,194499.37084307,
5040936425,146382.473665991,
5040936425,203024.625267666,
5040936425,160410.869024186,
5040936425,116244.066226699,
5040936425,89435.8474473011,
5040936425,245060.020604952,
5040936425,190125.763237036,
5040936425,200398.698982268,
5040936593,894321.185958572,
5040936593,1775840.37389898,
5040936593,1473550.59921204,
5040936593,1103586.72376874,
5040936593,884748.523722256,
5040936593,1023735.09320366,
5040936593,897648.348970391,
5040936593,862051.00304444,
5040936593,882848.810717215,
5040936593,876671.446391308,
5040936670,1064317.50493592,
5040936670,1342620.88801007,
5040936670,1161993.3072878,
5040936670,787071.734475375,
5040936670,561438.041584651,
5040936670,611439.157114739,
5040936670,533690.751797246,
5040936670,444974.359567991,
5040936670,1683792.03499499,
5040936670,2287506.26610243,
5040936695,275687.931567556,
5040936695,552488.036676371,
5040936695,490562.646054287,
5040936695,1219359.41183258,
5040936695,493977.516059957,
5040936695,636100.364261635,
5040936695,758133.611207595,
5040936695,353235.043255757,
5040936695,387558.313172121,
5040936695,290941.401622163,
5040936695,224880.215437345,
5040936962,555670.067676664,
5040936962,486564.267309172,
5040936962,962430.343339924,
5040936962,2106061.35535664,
5040936962,1597965.73875803,
5040936962,1751057.71623792,
5040936962,3635505.19357885,
5040936962,3635505.19357885,
5040936963,192249.774119064,
5040936963,222182.275750494,
5040936963,297050.92066004,
5040936963,600107.066381156,
5040936963,542772.460915405,
5040936963,490911.196017136,
5040936963,514438.893627391,
5040936963,475071.4806626,
5040936963,364417.205868951,
5040936963,392403.735179939,
5040937024,22253.4551417194,
5040937024,54467.0142009707,
5040937024,104017.275769415,
5040937024,25026.7665952891,
5040937024,70363.5828864907,
5040937024,94014.1252749797,
5040937024,193858.900938223,
5040937024,190190.653686319,
5040937024,154583.978857195,
5040937024,245164.900500122,
5040937027,746411.002911354,
5040937027,784828.330037749,
5040937027,646852.282280797,
5040937027,1500535.33190578,
5040937027,1115862.34982692,
5040937027,998610.628690518,
5040937027,910076.763738272,
5040937027,1275191.86914698,
5040937027,622322.974573954,
5040937027,588255.86682055,
5040937038,45176.1871298062,
5040937038,66870.3936724789,
5040937038,191220.348482601,
5040937038,117371.520342612,
5040937038,104753.501210435,
5040937038,74562.9269422253,
5040937038,45692.701352504,
5040937038,139025.547825483,
5040937038,,
5040937038,,
5040937050,911722.383964127,
5040937050,1315836.77871652,
5040937050,1177653.59444802,
5040937050,1323206.63811563,
5040937050,1031131.92606168,
5040937050,824707.653120297,
5040937050,817838.430608017,
5040937050,195168.254482735,
5040937050,,
5040937050,,
5040937078,90352.3742596125,
5040937078,96171.1306848823,
5040937078,68905.2635049371,
5040937078,48313.704496788,
5040937078,29978.0538021222,
5040937078,29871.4831538729,
5040937078,25831.6071646156,
5040937078,20026.1613437207,
5040937078,31782.5571858197,
5040937078,25647.3029529372,
5040937092,37479.50339658,
5040937092,73341.7220923962,
5040937092,49123.8481446681,
5040937092,34662.7408993576,
5040937092,20588.7011018349,
5040937092,247539.654972791,
5040937092,259169.002071402,
5040937092,250037.621401368,
5040937092,,
5040937092,,
5040937101,1433920.78051462,
5040937101,1261419.53619115,
5040937101,1389358.25993169,
5040937101,1882531.3617856,
5040937101,,
5040937101,,
5040937101,,
5040937101,590593.395881564,
5040937101,425295.472698438,
5040937101,384580.333545976,
5040937137,3128032.6607101,
5040937137,3288333.63293187,
5040937137,2932265.13690388,
5040937137,1757226.98072805,
5040937137,1303310.02963868,
5040937137,1296283.43174713,
5040937137,1363957.59717314,
5040937137,879646.24306898,
5040937137,830105.714025335,
5040937137,,
5040937241,2739350.13218218,
5040937241,2641200.79094014,
5040937241,2346240.70685591,
5040937241,1724839.40042827,
5040937241,1411117.89859499,
5040937241,1289105.01331481,
5040937241,1243085.17119532,
5040937241,1065438.08674916,
5040937241,1613391.96208876,
5040937241,1663344.17514776,
5040937274,1257403.87511294,
5040937274,1575588.71112709,
5040937274,1121111.71554325,
5040937274,1340337.25910064,
5040937274,1100364.26163488,
5040937274,1164061.59546139,
5040937274,1404532.71597417,
5040937274,1350666.18819961,
5040937274,887633.281691424,
5040937274,845311.789598853,
5040937450,510825.552989994,
5040937450,522020.492539996,
5040937450,473764.897878443,
5040937450,700749.464668094,
5040937450,623769.7685468,
5040937450,531666.087761954,
5040937450,462044.59607652,
5040937450,438260.386400732,
5040937450,334799.052219083,
5040937450,251926.462187715,
5040937492,105243.784091289,
5040937492,118461.261909042,
5040937492,67586.5024809192,
5040937492,59288.0085653105,
5040937492,37331.1613384918,
5040937492,66342.4800277874,
5040937492,163640.794443768,
5040937492,115758.158056189,
5040937492,98309.486922446,
5040937492,124272.840671959,
5040937497,341475.145144114,
5040937497,321922.163102767,
5040937497,260650.728024447,
5040937497,175889.751578392,
5040937497,566782.655246253,
5040937497,277155.59175547,
5040937497,322218.362857474,
5040937497,435360.058486658,
5040937497,499149.177538287,
5040937497,650118.4726146,
5040937497,668695.135172945,
5040937520,2508449.62018539,
5040937520,2580801.72568758,
5040937520,2244201.57262252,
5040937520,1599973.23340471,
5040937520,555668.680286884,
5040937520,565474.122959361,
5040937520,207505.787742171,
5040937524,697386.473914935,
5040937524,1032356.64209959,
5040937524,834281.192819346,
5040937524,887178.800856531,
5040937524,872304.803276092,
5040937524,778742.618964918,
5040937536,302680.453769702,
5040937536,312601.114506561,
5040937536,496348.68041475,
5040937536,321868.308351178,
5040937536,231340.075567321,
5040937536,290494.384624291,
5040937536,296088.704764226,
5040937536,262655.260629493,
5040937536,,
5040937536,,
5040937540,1787973.09507078,
5040937540,2121696.926119,
5040937540,1954238.99246658,
5040937540,2197269.80728051,
5040937540,2083418.17688183,
5040937540,2366562.46381846,
5040937540,2773364.20129158,
5040937540,2914443.14538067,
5040937540,2850405.54087305,
5040937540,2841721.16718544,
5040937553,327611.016296891,
5040937553,273054.107495955,
5040937553,214133.821274912,
5040937553,116434.689507495,
5040937553,125794.701237585,
5040937553,114044.228320019,
5040937553,167905.446570001,
5040937553,120620.000694549,
5040937553,103435.705823385,
5040937553,198766.597885263,
5040937555,1538500.15058729,
5040937555,1913895.38019054,
5040937555,1749501.34348779,
5040937555,1395610.27837259,
5040937555,1241770.17579583,
5040937555,1765659.37246729,
5040937555,2039965.88278299,
5040937555,1601977.1493396,
5040937555,1437505.69579878,
5040937555,1760104.45447021,
5040937614,106582.337784024,
5040937614,127449.218047816,
5040937614,113578.293193545,
5040937649,1587524.67958371,
5040937649,1724429.26478519,
5040937649,1331124.4086181,
5040937649,1633565.31049251,
5040937649,438230.867199259,
5040937649,402948.702327282,
5040937649,373898.850521491,
5040937649,,
5040937649,,
5040937677,,
5040937708,77037.9420348877,
5040937708,109181.42873683,
5040937708,110759.10807847,
5040937708,94805.9314480188,
5040937708,88854.4609496036,
5040937708,154116.975017195,
5040937711,3651909.11220426,
5040937711,4493978.06938702,
5040937711,3808581.8373638,
5040937711,3288677.73019272,
5040937711,3669087.5359171,
5040937711,4603913.39585504,
5040937711,5718045.57085415,
5040937711,5256809.47364765,
5040937711,4817278.77517543,
5040937711,4595064.05996806,
5040937814,555499.782485025,
5040937814,1366888.36958476,
5040937814,1232217.33181676,
5040937814,1218415.41755889,
5040937814,5758275.0740967,
5040937814,9770637.95299294,
5040937814,9588400.14621664,
5040937814,8460069.22337852,
5040937814,9377790.94140162,
5040937814,10314412.6184731,
5040937980,984338.921795001,
5040937980,2287255.07819522,
5040937980,2249806.3069746,
5040937980,3130620.98501071,
5040937980,2473132.87630942,
5040937980,2085909.459303,
5040937980,5193005.97051298,
5040937980,6133793.27908134,
5040937980,5604893.83031076,
5040937980,5073036.52409098,
5040937986,374627.714754208,
5040937986,469171.310444005,
5040937986,399749.435405437,
5040937986,290149.892933619,
5040937986,265277.49496595,
5040937986,228783.142294778,
5040937986,266357.987084196,
5040937986,225844.166367625,
5040937986,214162.03408366,
5040937986,,
5040937999,481210.052538232,
5040937999,505842.171490203,
5040937999,4217727.44506536,
5040937999,4338463.59743041,
5040937999,4754632.45774791,
5040937999,4319208.0583536,
5040937999,4008407.45704886,
5040937999,4510169.35418524,
5040937999,4356830.40189556,
5040937999,5727159.32804066,
5040938038,815681.156510391,
5040938038,861225.957217329,
5040938038,731088.142689943,
5040938038,483806.209850107,
5040938038,296499.920812688,
5040938038,391108.023619312,
5040938038,895698.793712684,
5040938038,733096.414969845,
5040938038,705139.888818008,
5040938038,607607.922685039,
5040938057,3537630.09068701,
5040938057,6019054.4670142,
5040938057,6653479.05642649,
5040938057,4987152.03426124,
5040938057,3946356.2524039,
5040938057,3917448.18802825,
5040938057,3840989.39929329,
5040938057,3472050.19273733,
5040938057,3660234.21124579,
5040938057,3945021.50876089,
5040938066,2577385.13536124,
5040938066,2289232.42854575,
5040938066,1823681.6510888,
5040938066,1385438.97216274,
5040938066,1225932.71340981,
5040938066,1162093.31943962,
5040938066,1089314.00024369,
5040938066,438260.386400732,
5040938066,350975.120750934,
5040938066,515277.632054465,
5040938088,215053.76344086,
5040938088,250476.859753037,
5040938088,357900.413445982,
5040938088,1326014.20965003,
5040938088,1743040.68522484,
5040938088,1875381.79596823,
5040938088,1839990.7375246,
5040938088,847325.453880833,
5040938088,1128526.28288979,
5040938088,2114508.33864941,
5040938088,2120565.63960876,
5040938144,616403.975504467,
5040938144,671939.600934747,
5040938144,809554.42361901,
5040938144,66247.3233404711,
5040938144,46833.6387701079,
5040938144,36586.7778163714,
5040938144,44474.2293164372,
5040938153,2071279.03334817,
5040938153,1619512.84796574,
5040938153,1266883.86615082,
5040938153,1568715.98934815,
5040938153,2211039.35664677,
5040938153,1998448.84068205,
5040938153,1812403.17142076,
5040938153,1776775.20138962,
5040938156,70441.3880801794,
5040938156,96171.1306848823,
5040938156,46651.1712246345,
5040938156,232735.546038544,
5040938156,174212.086246295,
5040938156,83014.9357415769,
5040938156,281954.429145851,
5040938156,83693.1482746247,
5040938156,9457.30466816957,
5040938156,6109.32475884244,
5040938167,1059967.20543453,
5040938167,2459284.55869135,
5040938167,2920396.28768772,
5040938167,2455701.28479657,
5040938167,1894386.75083147,
5040938167,1656246.38184555,
5040938167,1821128.3051054,
5040938167,557028.256566382,
5040938210,5860355.38600542,
5040938210,8286715.80082689,
5040938210,2162108.6988774,
5040938210,2823072.80513919,
5040938210,2342247.56216204,
5040938210,2570969.65278411,
5040938210,2570969.65278411,
5040938213,1164876.35110263,
5040938213,1096350.88980766,
5040938213,1267988.72459324,
5040938213,791220.556745182,
5040938213,578293.626552637,
5040938213,617922.889892324,
5040938213,632752.528329475,
5040938213,613055.205065577,
5040938213,747858.379659163,
5040938213,,
5040938241,7839908.97834889,
5040938241,8150997.6631314,
5040938241,8364571.48508976,
5040938241,6166622.05567452,
5040938241,4549989.81877418,
5040938256,681323.829602115,
5040938256,635448.499011325,
5040938256,1111715.54324712,
5040938256,1145877.94432548,
5040938256,1533858.2320867,
5040938256,1948245.91872178,
5040938256,3023760.2047033,
5040938256,2530936.36774052,
5040938256,2145037.82010389,
5040938256,2175357.60500822,
5040938302,3592343.47287756,
5040938302,9079094.01402121,
5040938302,7746072.56482535,
5040938302,5731263.38329764,
5040938302,6019819.4529288,
5040938302,5711589.67233993,
5040938302,5488119.89764835,
5040938302,4982925.67168671,
5040938302,4622596.37291534,
5040938302,4768882.8267991,
5040938307,883612.756416692,
5040938307,1298220.38468452,
5040938307,1317442.26299392,
5040938307,1001472.1627409,
5040938307,337224.824091043,
5040938307,271969.433831191,
5040938307,234434.019739247,
5040938307,250847.928507762,
5040938307,156520.550441994,
5040938307,8160.50548502547,
5040938343,59231.0009035237,
5040938343,42602.912097789,
5040938343,282709.394523845,
5040938343,211589.935760171,
5040938343,199212.651869952,
5040938343,203658.677781637,
5040938343,514804.435238211,
5040938343,658085.128549434,
5040938343,707873.872231842,
5040938343,778279.065971858,
5040938348,1457350.33296523,
5040938348,1381269.09940679,
5040938348,1038853.99667013,
5040938348,612687.366167024,
5040938348,412792.144618657,
5040938348,295704.52703485,
5040938348,405385.646399415,
5040938348,288816.604350192,
5040938348,509887.906680033,
5040938348,665897.247578079,
5040938350,2638249.46466809,
5040938350,2119278.71671305,
5040938350,2635984.7169156,
5040938350,4241623.00475204,
5040938350,3620104.8768912,
5040938350,3416567.93948783,
5040938350,3192622.90304154,
5040938369,611384.399156711,
5040938369,630774.761819162,
5040938369,544153.767535401,
5040938389,,
5040938428,,
5040938460,1177470.88529321,
5040938460,1125723.65559013,
5040938460,1153873.80909581,
5040938460,906483.358884328,
5040938460,728720.556745182,
5040938533,,
5040938537,301843.857711742,
5040938537,344418.479237821,
5040938537,565253.943919688,
5040938537,973233.404710921,
5040938537,744700.106337248,
5040938537,882366.562463818,
5040938537,962958.45010357,
5040938537,989732.251380416,
5040938537,1132894.37710745,
5040938537,1130346.58832581,
5040938605,517799.785867238,
5040938605,426706.486572094,
5040938605,347227.046428158,
5040938605,26562.6903862556,
5040938605,31717.7353073958,
5040938605,546682.766791215,
5040938605,245048.321850336,
5040938617,,
5040938619,1860589.63290165,
5040938619,1698723.71022829,
5040938619,1223810.23028864,
5040938619,673179.871520343,
5040938619,585533.609357678,
5040938619,506773.185133727,
5040938619,425734.12940173,
5040938619,308495.491219744,
5040938619,193884.990431058,
5040938619,108184.987001481,
5040938881,959575.678479403,
5040938881,866259.212655042,
5040938881,754660.995994263,
5040938881,654309.421841542,
5040938881,549107.445869816,
5040938881,467755.007525761,
5040938881,677226.757645912,
5040938881,475881.787768993,
5040938881,504647.771803518,
5040938881,497557.677286982,
5040938883,92926.5862791577,
5040938883,424823.478231771,
5040938883,393133.201509977,
5040938883,274631.983251735,
5040938883,257762.312633833,
5040938883,160976.49268083,
5040938883,104434.410096098,
5040938883,119653.953941757,
5040938883,80683.4361651637,
5040938883,212453.294450014,
5040938883,176150.339826764,
5040938925,397885.085165479,
5040938925,344058.96099227,
5040938925,390518.108237311,
5040938925,340872.591006424,
5040938965,593815.881939564,
5040938965,830127.628977171,
5040938965,662182.879185006,
5040938965,455165.952890792,
5040938965,319916.740197742,
5040938965,269422.25309714,
5040938965,224808.090654319,
5040938965,190885.202634656,
5040938965,173380.114827303,
5040938965,352184.101003742,
5040939008,462302.981628351,
5040939008,559410.390077296,
5040939008,553220.249575524,
5040939008,234475.374732334,
5040939008,79300.4366614629,
5040939008,132106.05534329,
5040939008,171195.321067381,
5040939008,145739.520992742,
5040939008,113118.56374738,
5040939008,1498268.80705068,
5040939098,,
5040939135,8873774.38677509,
5040939135,8925759.48229373,
5040939135,8900153.30596904,
5040939135,7167425.05353319,
5040939135,5713138.30629652,
5040939135,7548917.44818803,
5040939135,9536127.69586938,
5040939135,9685369.32640328,
5040939135,10955641.1191105,
5040939135,13901187.9364413,
5040939142,131345.581099622,
5040939142,167355.743303973,
5040939142,104511.811153421,
5040939142,60894.0042826553,
5040939142,108939.116269599,
5040939142,195669.792752113,
5040939142,375654.928719386,
5040939142,404343.246090268,
5040939142,355417.843798414,
5040939177,657731.820767661,
5040939177,625741.506381449,
5040939177,662347.724313008,
5040939177,771011.777301927,
5040939177,816194.936537026,
5040939177,870788.468218131,
5040939177,1039356.64676496,
5040939177,937872.596571243,
5040939177,939123.302651964,
5040939177,984623.276093216,
5040939243,529230.666265101,
5040939243,483372.281143268,
5040939243,858843.11689168,
5040939243,674384.368308351,
5040939243,603294.192176294,
5040939243,587240.940141253,
5040939243,558425.734129402,
5040939243,714922.384155023,
5040939243,568098.970199581,
5040939243,1286795.13633873,
5040939314,10440718.803333,
5040939314,12989214.4526335,
5040939314,12036167.0210837,
5040939314,10036134.9036403,
5040939314,8614787.6648793,
5040939314,8799467.4076647,
5040939314,9408919.21530401,
5040939314,8124023.2905414,
5040939314,7953157.75084298,
5040939314,9333869.59512235,
5040939315,88679.1821436937,
5040939315,72442.9264785188,
5040939315,66102.896328899,
5040939319,139878.860890807,
5040939319,455150.098867518,
5040939319,215287.737170928,
5040939319,116970.021413276,
5040939319,74209.8237516686,
5040939319,64142.6421211069,
5040939319,101864.262215182,
5040939319,352830.865755264,
5040939319,332406.816731979,
5040939319,,
5040939434,972793.896195161,
5040939434,940140.212115765,
5040939434,867250.218419795,
5040939434,664213.062098501,
5040939434,1934659.15518451,
5040939434,1567673.96086604,
5040939434,1585597.66053369,
5040939434,876405.014643407,
5040939494,1500686.00876753,
5040939494,1864641.38055006,
5040939494,2281621.41667903,
5040939494,1654041.75588865,
5040939494,1378198.60177832,
5040939494,12637242.2154607,
5040939494,12637242.2154607,
5040939496,1771425.74551209,
5040939496,1298046.0385439,
5040939496,1238602.68331863,
5040939496,1083130.71668403,
5040939496,1070427.68368466,
5040939496,812274.995080278,
5040939496,698418.846258999,
5040939496,628242.343697175,
5040939498,,
5040939503,1261809.06248926,
5040939503,1261921.49382592,
5040939503,1348193.42081611,
5040939503,1296342.08660963,
5040939503,1334180.94218415,
5040939503,1003981.99054277,
5040939503,1001042.02848211,
5040939503,1164250.0304618,
5040939503,1339553.40502622,
5040939503,1256037.54670555,
5040939503,1279683.83870178,
5040939520,255762.822494761,
5040939520,233075.661747482,
5040939520,293366.888369585,
5040939520,258312.315579513,
5040939520,188302.997858672,
5040939520,136202.176519831,
5040939520,788236.656246382,
5040939520,935542.829292068,
5040939520,1024691.21511339,
5040939520,1316185.1818099,
5040939520,1348115.50612621,
5040939522,81149.8176220594,
5040939522,153873.809095812,
5040939522,446730.296886076,
5040939522,365096.359743041,
5040939522,213579.492748705,
5040939522,130832.464976265,
5040939522,81515.7792128671,
5040939522,46882.0540127565,
5040939522,31782.5571858197,
5040939522,,
5040939528,937824.180972459,
5040939528,907603.810893403,
5040939528,761419.646242355,
5040939528,907119.914346895,
5040939528,1481481.48148148,
5040939528,1828412.64327892,
5040939528,1410137.68734008,
5040939528,2488800.39820806,
5040939528,4527020.86940673,
5040939528,8789680.45792094,
5040939549,888297.694341264,
5040939549,812511.234945174,
5040939549,981982.427509355,
5040939549,758966.809421842,
5040939549,600466.073893075,
5040939549,603334.491142758,
5040939549,920555.623248446,
5040939549,450878.025628856,
5040939549,441880.069260913,
5040939549,448944.380326187,
5040939550,983836.964160225,
5040939550,1219306.12978609,
5040939550,1346125.31526631,
5040939550,1033324.4111349,
5040939550,954659.607683432,
5040939550,1036470.99687391,
5040939550,1096746.6796637,
5040939550,1088010.92757012,
5040939550,1437733.52774993,
5040939550,1694120.93869129,
5040939639,5343004.38376334,
5040939639,6288513.39205465,
5040939639,5709411.00835765,
5040939639,4642130.62098501,
5040939639,4784271.13735605,
5040939639,3943614.6810235,
5040939639,5246862.43450713,
5040939639,4812761.17934411,
5040939639,4463683.58698624,
5040939639,4274705.93035591,
5040939643,262691.162199244,
5040939643,153334.531727485,
5040939643,76323.294265038,
5040939643,68254.817987152,
5040939643,43326.7720989163,
5040939643,29524.1403265023,
5040939643,67137.8091872792,
5040939643,173637.237084284,
5040939643,768818.919165224,
5040939643,856037.025379172,
5040939657,188903.389887227,
5040939657,292288.333632932,
5040939657,363978.04262895,
5040939657,219486.08137045,
5040939657,131564.062535351,
5040939657,98413.8010883409,
5040939657,73473.8637748264,
5040939657,145276.488360517,
5040939657,184999.544336098,
5040939657,168572.727590669,
5040939661,2166340.30712151,
5040939661,2099688.78626644,
5040939661,2194139.85259752,
5040939661,2015396.53495541,
5040939661,1840471.09207709,
5040939661,1531256.36326614,
5040939661,1591756.39689707,
5040939661,1212988.91190447,
5040939661,1078055.72597729,
5040939661,274537.50113916,
5040939661,562491.985217827,
5040939684,691864.939932403,
5040939684,884055.365809815,
5040939684,755814.911890279,
5040939684,570396.145610278,
5040939684,421615.8736623,
5040939684,538265.601481996,
5040939684,578408.675520897,
5040939684,541400.905228796,
5040939684,572769.525198214,
5040939684,551999.90673708,
5040939687,54713.3821905431,
5040939687,102282.940859249,
5040939687,125611.987537708,
5040939687,79362.9550321199,
5040939687,70024.2086925044,
5040939687,103045.038786616,
5040939687,128548.799805044,
5040939687,107655.086992256,
5040939687,273398.341383396,
5040939687,216486.552652747,
5040939752,912057.022387311,
5040939752,934927.197555276,
5040939752,813181.016435059,
5040939752,624866.167023555,
5040939752,509513.789904749,
5040939752,661688.086141021,
5040939752,666138.662117704,
5040939752,594186.625302418,
5040939752,590540.417388135,
5040939752,600496.625048089,
5040939754,544624.033731553,
5040939754,552220.025166277,
5040939754,362494.43647693,
5040939754,446332.976445396,
5040939754,353967.2843277,
5040939754,2094245.68715989,
5040939754,2535396.61264774,
5040939754,13853241.8072164,
5040939754,14477467.420031,
5040939754,12115785.9149675,
5040939757,427165.947194057,
5040939757,437174.186589969,
5040939757,364802.268268961,
5040939757,245449.678800857,
5040939757,152152.763637186,
5040939757,114044.228320019,
5040939757,92238.3331302547,
5040939757,135321.286767685,
5040939757,118586.530575048,
5040939757,,
5040939806,2975772.1781615,
5040939806,2994067.94894841,
5040939806,3283714.94980466,
5040939806,3822805.1391863,
5040939806,5760085.06979796,
5040939806,5246150.28366331,
5040939806,5348117.46070428,
5040939806,4976327.45667751,
5040939806,4933586.98623895,
5040939806,6207113.62920995,
5040939932,1424890.40591641,
5040939932,1400862.84378932,
5040939932,1190346.66930419,
5040939932,1237687.36616702,
5040939932,1014389.46582502,
5040939932,985758.944077805,
5040939932,974046.545631778,
5040939932,849549.121974371,
5040939932,866217.078283058,
5040939932,716142.645635878,
5040939995,1557909.17913195,
5040939995,1801366.16933309,
5040939995,1644330.15182236,
5040939995,1202756.95931478,
5040939995,981583.293739678,
5040939995,893481.532939678,
5040939995,1542098.20884611,
5040939995,2027156.86387998,
5040939995,1939077.73626173,
5040939995,1821657.98155726,
5040940002,1908275.60820533,
5040940002,1865180.65791839,
5040940002,1423107.99004335,
5040940002,990497.858672377,
5040940002,964388.334577705,
5040940002,1070973.71772606,
5040940002,1575118.80102352,
5040940002,5583594.75384028,
5040940002,6812972.75129864,
5040940002,6674943.75080148,
5040940004,2499565.90690729,
