Instrument,Total Assets,Date
5060878942,23304.6748479505,2017-12-31T00:00:00Z
5060878942,21896.7107074043,2018-12-31T00:00:00Z
5060878942,21022.0949263503,2019-12-31T00:00:00Z
5060878943,,2014-12-31T00:00:00Z
5060878943,25820.1800588612,2015-12-31T00:00:00Z
5060878943,,2016-12-31T00:00:00Z
5060878943,30139.5256774751,2017-12-31T00:00:00Z
5060878943,29964.2742453436,2018-12-31T00:00:00Z
5060878943,30156.0657354886,2019-12-31T00:00:00Z
5060878943,34109.0131900342,2020-12-31T00:00:00Z
5060878944,49147.0949182513,2006-12-31T00:00:00Z
5060878944,55496.899846816,2007-12-31T00:00:00Z
5060878944,54992.1723207671,2008-12-31T00:00:00Z
5060878944,57715.1978468763,2009-12-31T00:00:00Z
5060878944,55390.6895859809,2010-12-31T00:00:00Z
5060878944,56872.2977346278,2011-12-31T00:00:00Z
5060878944,,2012-12-31T00:00:00Z
5060878944,,2013-12-31T00:00:00Z
5060878944,,2014-12-31T00:00:00Z
5060878944,54726.9252071546,2015-12-31T00:00:00Z
5060878944,55502.2918418839,2016-12-31T00:00:00Z
5060878944,64453.6773791102,2017-12-31T00:00:00Z
5060878944,62994.9536654739,2018-12-31T00:00:00Z
5060878944,63491.424343654,2019-12-31T00:00:00Z
5060878948,54995.6321505391,2006-12-31T00:00:00Z
5060878948,63664.847910132,2007-12-31T00:00:00Z
5060878948,66834.4585622231,2008-12-31T00:00:00Z
5060878948,71250.0858958942,2009-12-31T00:00:00Z
5060878948,68803.3843890041,2010-12-31T00:00:00Z
5060878948,70214.7313915858,2011-12-31T00:00:00Z
5060878948,,2012-12-31T00:00:00Z
5060878948,,2013-12-31T00:00:00Z
5060878948,,2014-12-31T00:00:00Z
5060878948,67123.8909221229,2015-12-31T00:00:00Z
5060878948,67318.4503784693,2016-12-31T00:00:00Z
5060878948,79152.3134319406,2017-12-31T00:00:00Z
5060878948,77914.7857601615,2018-12-31T00:00:00Z
5060878948,78927.8411766025,2019-12-31T00:00:00Z
5060878948,88147.7528089888,2020-12-31T00:00:00Z
5060878952,49420.5539647141,2006-12-31T00:00:00Z
5060878952,56379.2836822525,2007-12-31T00:00:00Z
5060878952,56443.9132804965,2008-12-31T00:00:00Z
5060878952,60950.7673366546,2009-12-31T00:00:00Z
5060878952,59677.9479633469,2010-12-31T00:00:00Z
5060878952,60171.6245954693,2011-12-31T00:00:00Z
5060878952,,2012-12-31T00:00:00Z
5060878952,,2013-12-31T00:00:00Z
5060878952,,2014-12-31T00:00:00Z
5060878952,52519.9878367959,2015-12-31T00:00:00Z
5060878952,53429.7308662742,2016-12-31T00:00:00Z
5060878952,60547.222322189,2017-12-31T00:00:00Z
5060878952,58627.8672355262,2018-12-31T00:00:00Z
5060878952,58145.6852678071,2019-12-31T00:00:00Z
5060878953,450420.760084616,2007-12-31T00:00:00Z
5060878953,455856.166394096,2008-12-31T00:00:00Z
5060878953,670229.470881292,2009-12-31T00:00:00Z
5060878953,438043.863286737,2010-12-31T00:00:00Z
5060878953,501622.692556634,2011-12-31T00:00:00Z
5060878953,,2012-12-31T00:00:00Z
5060878953,,2013-12-31T00:00:00Z
5060878953,316771.801850844,2014-12-31T00:00:00Z
5060878953,359648.461680477,2015-12-31T00:00:00Z
5060878953,261713.414634146,2016-12-31T00:00:00Z
5060878953,298608.785883087,2017-12-31T00:00:00Z
5060878953,383171.059271493,2018-12-31T00:00:00Z
5060878953,379063.258076811,2019-12-31T00:00:00Z
5060878961,49855.2407595571,2006-12-31T00:00:00Z
5060878961,55224.8012254723,2007-12-31T00:00:00Z
5060878961,55242.9236381935,2008-12-31T00:00:00Z
5060878961,56717.9751474546,2009-12-31T00:00:00Z
5060878961,54196.5487258377,2010-12-31T00:00:00Z
5060878961,53541.359223301,2011-12-31T00:00:00Z
5060878961,56592.173316445,2012-12-31T00:00:00Z
5060878961,,2013-12-31T00:00:00Z
5060878961,,2014-12-31T00:00:00Z
5060878961,,2015-12-31T00:00:00Z
5060878961,50303.2905803196,2016-12-31T00:00:00Z
5060878961,57419.1048571874,2017-12-31T00:00:00Z
5060878961,55670.2679144876,2018-12-31T00:00:00Z
5060878961,56722.2720444813,2019-12-31T00:00:00Z
5060878963,45507.6338396168,2006-12-31T00:00:00Z
5060878963,47015.9749069954,2007-12-31T00:00:00Z
5060878963,37574.3419857145,2008-12-31T00:00:00Z
5060878963,50202.7286262383,2009-12-31T00:00:00Z
5060878963,26260.5845762825,2010-12-31T00:00:00Z
5060878963,27253.7346278317,2011-12-31T00:00:00Z
5060878963,27965.1678277391,2012-12-31T00:00:00Z
5060878963,,2013-12-31T00:00:00Z
5060878963,,2014-12-31T00:00:00Z
5060878963,,2015-12-31T00:00:00Z
5060878963,12620.7422203532,2016-12-31T00:00:00Z
5060878963,14278.6674823958,2017-12-31T00:00:00Z
5060878963,27748.0158730159,2018-12-31T00:00:00Z
5060878963,31329.2043136112,2019-12-31T00:00:00Z
5060878963,27223.6809965804,2020-12-31T00:00:00Z
5060878964,37939.4175320991,2006-12-31T00:00:00Z
5060878964,42268.9328178569,2007-12-31T00:00:00Z
5060878964,40376.2318111293,2008-12-31T00:00:00Z
5060878964,42210.845788238,2009-12-31T00:00:00Z
5060878964,23006.3942211223,2010-12-31T00:00:00Z
5060878964,22428.0,2011-12-31T00:00:00Z
5060878964,23347.8467384421,2012-12-31T00:00:00Z
5060878964,24992.838881711,2013-12-31T00:00:00Z
5060878964,22621.3633339382,2014-12-31T00:00:00Z
5060878964,20694.8121762361,2015-12-31T00:00:00Z
5060878964,20500.1682085786,2016-12-31T00:00:00Z
5060878964,23861.6499322225,2017-12-31T00:00:00Z
5060878964,23279.1425818882,2018-12-31T00:00:00Z
5060878964,23175.4814698563,2019-12-31T00:00:00Z
5060878969,44148.8657086585,2007-12-31T00:00:00Z
5060878969,44690.5131323297,2008-12-31T00:00:00Z
5060878969,47344.728855294,2009-12-31T00:00:00Z
5060878969,46108.8087753328,2010-12-31T00:00:00Z
5060878969,45270.213592233,2011-12-31T00:00:00Z
5060878969,44783.7370698755,2012-12-31T00:00:00Z
5060878971,57430.767606656,2006-12-31T00:00:00Z
5060878971,68820.2057042819,2007-12-31T00:00:00Z
5060878971,71519.7718790624,2008-12-31T00:00:00Z
5060878971,160253.235412014,2009-12-31T00:00:00Z
5060878971,87063.5944084008,2010-12-31T00:00:00Z
5060878971,82802.5372168285,2011-12-31T00:00:00Z
5060878971,,2012-12-31T00:00:00Z
5060878971,,2013-12-31T00:00:00Z
5060878971,,2014-12-31T00:00:00Z
5060878971,,2015-12-31T00:00:00Z
5060878971,79497.0353238015,2016-12-31T00:00:00Z
5060878971,95742.133611641,2017-12-31T00:00:00Z
5060878971,96635.2188274154,2018-12-31T00:00:00Z
5060878971,96036.4549469767,2019-12-31T00:00:00Z
5060878973,38641.6647972447,2006-12-31T00:00:00Z
5060878973,43950.0765920198,2007-12-31T00:00:00Z
5060878973,43336.1988230525,2008-12-31T00:00:00Z
5060878973,46977.9963351085,2009-12-31T00:00:00Z
5060878973,46844.8264330145,2010-12-31T00:00:00Z
5060878973,47938.6796116505,2011-12-31T00:00:00Z
5060878973,,2012-12-31T00:00:00Z
5060878973,,2013-12-31T00:00:00Z
5060878973,51446.3315792657,2014-12-31T00:00:00Z
5060878973,47392.0678533031,2015-12-31T00:00:00Z
5060878973,47731.2447434819,2016-12-31T00:00:00Z
5060878973,55605.2470579768,2017-12-31T00:00:00Z
5060878973,55792.8479677035,2018-12-31T00:00:00Z
5060878973,56937.9413940766,2019-12-31T00:00:00Z
5060878979,858364.432124882,2007-12-31T00:00:00Z
5060878979,693250.988943403,2008-12-31T00:00:00Z
5060878979,654013.313863597,2009-12-31T00:00:00Z
5060878979,630054.992977059,2010-12-31T00:00:00Z
5060878979,770588.944983819,2011-12-31T00:00:00Z
5060878979,812112.373337555,2012-12-31T00:00:00Z
5060878979,812668.58179619,2013-12-31T00:00:00Z
5060878979,981944.281134701,2014-12-31T00:00:00Z
5060878979,1237051.10717738,2015-12-31T00:00:00Z
5060878979,1222867.52523129,2016-12-31T00:00:00Z
5060878979,1393575.74885138,2017-12-31T00:00:00Z
5060878979,1483717.25617029,2018-12-31T00:00:00Z
5060878979,1339407.03540121,2019-12-31T00:00:00Z
5060878979,,2020-12-31T00:00:00Z
5060878980,130338.871221018,2006-12-31T00:00:00Z
5060878980,99729.2873294916,2007-12-31T00:00:00Z
5060878980,99163.7802099495,2008-12-31T00:00:00Z
5060878980,96636.760579511,2009-12-31T00:00:00Z
5060878980,76387.1981807237,2010-12-31T00:00:00Z
5060878980,,2011-12-31T00:00:00Z
5060878980,,2012-12-31T00:00:00Z
5060878980,,2013-12-31T00:00:00Z
5060878980,,2014-12-31T00:00:00Z
5060878980,247371.129766184,2015-12-31T00:00:00Z
5060878980,279111.269974769,2016-12-31T00:00:00Z
5060878980,340197.322488934,2017-12-31T00:00:00Z
5060878980,325893.602624094,2018-12-31T00:00:00Z
5060878980,288902.764388046,2019-12-31T00:00:00Z
5060878983,51530.9510299415,2006-12-31T00:00:00Z
5060878983,69589.4084178277,2007-12-31T00:00:00Z
5060878983,74833.6338603039,2008-12-31T00:00:00Z
5060878983,78290.0131707038,2009-12-31T00:00:00Z
5060878983,72744.217778075,2010-12-31T00:00:00Z
5060878983,80401.216828479,2011-12-31T00:00:00Z
5060878983,,2012-12-31T00:00:00Z
5060878983,,2013-12-31T00:00:00Z
5060878983,87107.6513639388,2014-12-31T00:00:00Z
5060878983,80949.196902727,2015-12-31T00:00:00Z
5060878983,80875.5046257359,2016-12-31T00:00:00Z
5060878983,96471.0716042274,2017-12-31T00:00:00Z
5060878983,95783.3402146986,2018-12-31T00:00:00Z
5060878983,97051.7566082999,2019-12-31T00:00:00Z
5060878984,240618.54256328,2007-12-31T00:00:00Z
5060878984,205127.046029549,2008-12-31T00:00:00Z
5060878984,160559.554486629,2009-12-31T00:00:00Z
5060878984,53433.1884154906,2010-12-31T00:00:00Z
5060878984,27935.5210355987,2011-12-31T00:00:00Z
5060878984,20571.4323411442,2012-12-31T00:00:00Z
5060878984,40130.5220331528,2013-12-31T00:00:00Z
5060878984,,2014-12-31T00:00:00Z
5060878984,18563.3952715544,2015-12-31T00:00:00Z
5060878984,27871.3730025231,2016-12-31T00:00:00Z
5060878984,55301.3399551349,2017-12-31T00:00:00Z
5060878984,,2018-12-31T00:00:00Z
5060878984,96500.1345200996,2019-12-31T00:00:00Z
5060878984,105231.998045921,2020-12-31T00:00:00Z
5060878996,40450.8386007047,2006-12-31T00:00:00Z
5060878996,46940.9293165074,2007-12-31T00:00:00Z
5060878996,47122.2096420235,2008-12-31T00:00:00Z
5060878996,49996.8647998626,2009-12-31T00:00:00Z
5060878996,30065.5207009565,2010-12-31T00:00:00Z
5060878996,30591.1067961165,2011-12-31T00:00:00Z
5060878996,,2012-12-31T00:00:00Z
5060878996,,2013-12-31T00:00:00Z
5060878996,,2014-12-31T00:00:00Z
5060878996,,2015-12-31T00:00:00Z
5060878996,30799.2430613961,2016-12-31T00:00:00Z
5060878996,37341.8385096148,2017-12-31T00:00:00Z
5060878996,38607.3148912744,2018-12-31T00:00:00Z
5060878996,39835.874268547,2019-12-31T00:00:00Z
5060878997,45263.3245800399,2006-12-31T00:00:00Z
5060878997,50186.0091910424,2007-12-31T00:00:00Z
5060878997,4508.86904013083,2008-12-31T00:00:00Z
5060878997,4939.87287407662,2009-12-31T00:00:00Z
5060878997,4143.74958196776,2010-12-31T00:00:00Z
5060878997,51743.9741100324,2011-12-31T00:00:00Z
5060878997,,2012-12-31T00:00:00Z
5060878997,,2013-12-31T00:00:00Z
5060878997,4364.54363999274,2014-12-31T00:00:00Z
5060878997,4950.95622332512,2015-12-31T00:00:00Z
5060878997,48696.5832632464,2016-12-31T00:00:00Z
5060878997,55565.7801609866,2017-12-31T00:00:00Z
5060878997,52168.7998898982,2018-12-31T00:00:00Z
5060878997,54763.5024549918,2019-12-31T00:00:00Z
5060878997,38816.145578896,2020-12-31T00:00:00Z
5060878998,9124.42992802274,2014-12-31T00:00:00Z
5060878998,24880.7680194611,2015-12-31T00:00:00Z
5060878998,36583.5681244744,2016-12-31T00:00:00Z
5060878998,54356.737563129,2017-12-31T00:00:00Z
5060878998,45734.8036517112,2018-12-31T00:00:00Z
5060879006,,2014-12-31T00:00:00Z
5060879006,,2015-12-31T00:00:00Z
5060879006,,2016-12-31T00:00:00Z
5060879006,35158.4673888269,2017-12-31T00:00:00Z
5060879006,23139.3476465731,2018-12-31T00:00:00Z
5060879006,44331.6705154362,2019-12-31T00:00:00Z
5060879007,27557.9234900569,2006-12-31T00:00:00Z
5060879007,30607.9655700635,2007-12-31T00:00:00Z
5060879007,27553.2491857816,2008-12-31T00:00:00Z
5060879007,29650.9763499971,2009-12-31T00:00:00Z
5060879007,10431.3423851247,2010-12-31T00:00:00Z
5060879007,9161.73462783171,2011-12-31T00:00:00Z
5060879007,,2012-12-31T00:00:00Z
5060879007,,2013-12-31T00:00:00Z
5060879007,,2014-12-31T00:00:00Z
5060879007,,2015-12-31T00:00:00Z
5060879007,7274.21152228764,2016-12-31T00:00:00Z
5060879007,7901.12882523002,2017-12-31T00:00:00Z
5060879007,8857.86540049546,2018-12-31T00:00:00Z
5060879007,6981.42501625451,2019-12-31T00:00:00Z
5060879010,14201.9526286639,2015-12-31T00:00:00Z
5060879010,26516.7893187553,2016-12-31T00:00:00Z
5060879010,30859.1067765502,2017-12-31T00:00:00Z
5060879010,32233.5420680796,2018-12-31T00:00:00Z
5060879010,29859.3143958927,2019-12-31T00:00:00Z
5060879011,25216.5729147765,2014-12-31T00:00:00Z
5060879011,84095.2422323824,2015-12-31T00:00:00Z
5060879011,109805.613961312,2016-12-31T00:00:00Z
5060879011,137929.727330526,2017-12-31T00:00:00Z
5060879011,124680.20001835,2018-12-31T00:00:00Z
5060879011,43869.0446830931,2019-12-31T00:00:00Z
5060879020,,
5060879025,84870.9834919043,2006-12-31T00:00:00Z
5060879025,131109.052447297,2007-12-31T00:00:00Z
5060879025,106392.376399547,2008-12-31T00:00:00Z
5060879025,110725.949149631,2009-12-31T00:00:00Z
5060879025,93243.5021068825,2010-12-31T00:00:00Z
5060879025,91677.3203883495,2011-12-31T00:00:00Z
5060879025,,2012-12-31T00:00:00Z
5060879025,,2013-12-31T00:00:00Z
5060879025,107609.121151636,2014-12-31T00:00:00Z
5060879025,88907.14696843,2015-12-31T00:00:00Z
5060879025,63079.9621530698,2016-12-31T00:00:00Z
5060879025,69402.1664807284,2017-12-31T00:00:00Z
5060879025,59248.0617487843,2018-12-31T00:00:00Z
5060879025,58717.5862610138,2019-12-31T00:00:00Z
5060879033,2614181.25319133,2007-12-31T00:00:00Z
5060879033,2350545.15592457,2008-12-31T00:00:00Z
5060879033,1707876.18106854,2009-12-31T00:00:00Z
5060879033,2246182.64998997,2010-12-31T00:00:00Z
5060879033,2023912.25889968,2011-12-31T00:00:00Z
5060879033,2200248.54865949,2012-12-31T00:00:00Z
5060879033,2241558.23734778,2013-12-31T00:00:00Z
5060879033,1621958.21689953,2014-12-31T00:00:00Z
5060879033,1239018.64662634,2015-12-31T00:00:00Z
5060879033,1338435.1450799,2016-12-31T00:00:00Z
5060879033,1280969.83001643,2017-12-31T00:00:00Z
5060879033,1409113.18698963,2018-12-31T00:00:00Z
5060879033,1337678.44091205,2019-12-31T00:00:00Z
5060879035,343413.201420489,2015-12-31T00:00:00Z
5060879035,284603.195962994,2016-12-31T00:00:00Z
5060879035,388114.106116769,2017-12-31T00:00:00Z
5060879037,172545.347778467,2006-12-31T00:00:00Z
5060879037,252200.919104238,2007-12-31T00:00:00Z
5060879037,270904.628115346,2008-12-31T00:00:00Z
5060879037,268597.219836225,2009-12-31T00:00:00Z
5060879037,255695.538759949,2010-12-31T00:00:00Z
5060879037,277020.258899676,2011-12-31T00:00:00Z
5060879037,287937.526388009,2012-12-31T00:00:00Z
5060879037,142569.095857272,2013-12-31T00:00:00Z
5060879037,136317.667694913,2014-12-31T00:00:00Z
5060879037,171866.606574646,2015-12-31T00:00:00Z
5060879037,195863.971825063,2016-12-31T00:00:00Z
5060879037,227141.013183623,2017-12-31T00:00:00Z
5060879037,232882.523626021,2018-12-31T00:00:00Z
5060879037,233590.75622716,2019-12-31T00:00:00Z
5060879038,,2014-12-31T00:00:00Z
5060879038,,2015-12-31T00:00:00Z
5060879038,32097.5820016821,2016-12-31T00:00:00Z
5060879038,38531.771451878,2017-12-31T00:00:00Z
5060879038,39863.508120011,2018-12-31T00:00:00Z
5060879038,38214.6940788736,2019-12-31T00:00:00Z
5060879038,41718.4416218857,2020-12-31T00:00:00Z
5060879041,57285.1902191842,2006-12-31T00:00:00Z
5060879041,66689.2990006565,2007-12-31T00:00:00Z
5060879041,66895.7940202122,2008-12-31T00:00:00Z
5060879041,73825.0157475806,2009-12-31T00:00:00Z
5060879041,54147.976723965,2010-12-31T00:00:00Z
5060879041,55394.2265372168,2011-12-31T00:00:00Z
5060879041,,2012-12-31T00:00:00Z
5060879041,,2013-12-31T00:00:00Z
5060879041,,2014-12-31T00:00:00Z
5060879041,,2015-12-31T00:00:00Z
5060879041,57114.4659377628,2016-12-31T00:00:00Z
5060879041,67142.836578256,2017-12-31T00:00:00Z
5060879041,70428.6058353977,2018-12-31T00:00:00Z
5060879041,73337.7239199157,2019-12-31T00:00:00Z
5060879060,47783.4153679682,2006-12-31T00:00:00Z
5060879060,56314.8880297615,2007-12-31T00:00:00Z
5060879060,61245.3418319565,2008-12-31T00:00:00Z
5060879060,69549.0751875394,2009-12-31T00:00:00Z
5060879060,69334.8806099926,2010-12-31T00:00:00Z
5060879060,72403.5339805825,2011-12-31T00:00:00Z
5060879060,,2012-12-31T00:00:00Z
5060879060,,2013-12-31T00:00:00Z
5060879060,,2014-12-31T00:00:00Z
5060879060,,2015-12-31T00:00:00Z
5060879060,,2016-12-31T00:00:00Z
5060879060,102694.713355166,2017-12-31T00:00:00Z
5060879060,105663.08835673,2018-12-31T00:00:00Z
5060879060,108943.647288299,2019-12-31T00:00:00Z
5060879069,424813.626085054,2007-12-31T00:00:00Z
5060879069,524372.974937448,2008-12-31T00:00:00Z
5060879069,598708.526599095,2009-12-31T00:00:00Z
5060879069,381265.266537355,2010-12-31T00:00:00Z
5060879069,255233.449838188,2011-12-31T00:00:00Z
5060879069,,2012-12-31T00:00:00Z
5060879069,,2013-12-31T00:00:00Z
5060879069,,2014-12-31T00:00:00Z
5060879069,,2015-12-31T00:00:00Z
5060879069,236203.805719092,2016-12-31T00:00:00Z
5060879069,271041.770132316,2017-12-31T00:00:00Z
5060879069,279919.90090834,2018-12-31T00:00:00Z
5060879069,304701.993139475,2019-12-31T00:00:00Z
5060879069,,2020-06-30T00:00:00Z
5060879074,755775.753154862,2007-12-31T00:00:00Z
5060879074,659836.792887994,2008-12-31T00:00:00Z
5060879074,675791.44476894,2009-12-31T00:00:00Z
5060879074,687659.688315163,2010-12-31T00:00:00Z
5060879074,528227.572815534,2011-12-31T00:00:00Z
5060879074,587739.405214271,2012-12-31T00:00:00Z
5060879074,480606.523352668,2013-12-31T00:00:00Z
5060879074,390255.005141233,2014-12-31T00:00:00Z
5060879074,409591.79418121,2015-12-31T00:00:00Z
5060879074,366771.593776283,2016-12-31T00:00:00Z
5060879074,400876.093137079,2017-12-31T00:00:00Z
5060879074,375779.440774383,2018-12-31T00:00:00Z
5060879074,489987.074860435,2019-12-31T00:00:00Z
5060879079,70749.9637112205,2006-12-31T00:00:00Z
5060879079,74055.1316653293,2007-12-31T00:00:00Z
5060879079,68566.7659104569,2008-12-31T00:00:00Z
5060879079,68747.0365916509,2009-12-31T00:00:00Z
5060879079,47705.8658283727,2010-12-31T00:00:00Z
5060879079,27150.2653721683,2011-12-31T00:00:00Z
5060879079,,2012-12-31T00:00:00Z
5060879079,,2013-12-31T00:00:00Z
5060879079,12416.3793624871,2014-12-31T00:00:00Z
5060879079,11672.3319685929,2015-12-31T00:00:00Z
5060879079,8429.35239697225,2016-12-31T00:00:00Z
5060879079,7680.12619810223,2017-12-31T00:00:00Z
5060879079,3541.60932195614,2018-12-31T00:00:00Z
5060879079,1566.03815886824,2019-12-31T00:00:00Z
5060879095,57475.1261514376,2008-12-31T00:00:00Z
5060879095,61784.0720380233,2009-12-31T00:00:00Z
5060879095,60164.5241120995,2010-12-31T00:00:00Z
5060879095,60679.8705501618,2011-12-31T00:00:00Z
5060879109,252491.621507151,2015-12-31T00:00:00Z
5060879109,426854.972666106,2016-12-31T00:00:00Z
5060879109,769115.773563177,2017-12-31T00:00:00Z
5060879109,1161316.96715295,2018-12-31T00:00:00Z
5060879109,1105374.98598749,2019-12-31T00:00:00Z
5060879109,1552991.48754275,2020-12-31T00:00:00Z
5060879114,30238.3112562753,2014-12-31T00:00:00Z
5060879114,50894.9511842834,2015-12-31T00:00:00Z
5060879114,57084.882253995,2016-12-31T00:00:00Z
5060879114,73273.2452825662,2017-12-31T00:00:00Z
5060879114,74457.3928800807,2018-12-31T00:00:00Z
5060879114,73708.181064054,2019-12-31T00:00:00Z
5060879114,81359.0009770396,2020-12-31T00:00:00Z
5060879118,,2014-12-31T00:00:00Z
5060879118,13848.644128539,2015-12-31T00:00:00Z
5060879118,13817.7249789739,2016-12-31T00:00:00Z
5060879118,15741.8337112079,2017-12-31T00:00:00Z
5060879118,15044.660060556,2018-12-31T00:00:00Z
5060879118,13884.0100441674,2019-12-31T00:00:00Z
5060879118,15277.7234978017,2020-12-31T00:00:00Z
5060879130,38662.501154643,2006-12-31T00:00:00Z
5060879130,52621.4165876432,2007-12-31T00:00:00Z
5060879130,46627.6400944913,2008-12-31T00:00:00Z
5060879130,53036.4914390426,2009-12-31T00:00:00Z
5060879130,54566.4102735603,2010-12-31T00:00:00Z
5060879130,57410.3300970874,2011-12-31T00:00:00Z
5060879130,64202.3300612202,2012-12-31T00:00:00Z
5060879130,73914.5751436347,2013-12-31T00:00:00Z
5060879130,72226.9642533116,2014-12-31T00:00:00Z
5060879130,66993.9075379286,2015-12-31T00:00:00Z
5060879130,69443.1244743482,2016-12-31T00:00:00Z
5060879130,85008.6611245067,2017-12-31T00:00:00Z
5060879130,86625.3899440316,2018-12-31T00:00:00Z
5060879130,90238.5153465014,2019-12-31T00:00:00Z
5060879130,104290.18075232,2020-12-31T00:00:00Z
5060879131,,2014-12-31T00:00:00Z
5060879131,,2015-12-31T00:00:00Z
5060879131,26798.3599663583,2016-12-31T00:00:00Z
5060879131,30691.24650616,2017-12-31T00:00:00Z
5060879131,29266.3547114414,2018-12-31T00:00:00Z
5060879131,28986.0883797054,2019-12-31T00:00:00Z
5060879135,,2014-12-31T00:00:00Z
5060879135,27257.5884275801,2015-12-31T00:00:00Z
5060879135,189452.806980656,2016-12-31T00:00:00Z
