Instrument,Full-Time Employees (Pvt),Date
5083262882,7,2016-12-31T00:00:00Z
5083262902,,
5083263077,27,2019-12-31T00:00:00Z
5083263158,,
5083263429,12,2019-12-31T00:00:00Z
5083263483,8,2019-12-31T00:00:00Z
5083263494,8,2019-12-31T00:00:00Z
5083263506,,
5083263640,,
5083263643,,
5083263707,,
5083263739,6,2017-12-31T00:00:00Z
5083263874,142,2016-12-31T00:00:00Z
5083264010,35,2015-12-31T00:00:00Z
5083264010,,2016-12-31T00:00:00Z
5083264010,,2017-12-31T00:00:00Z
5083264010,,2018-12-31T00:00:00Z
5083264010,,2019-12-31T00:00:00Z
5083264024,6,2016-12-31T00:00:00Z
5083264100,,
5083264334,,
5083264409,,
5083264434,12,2018-12-31T00:00:00Z
5083264513,8,2018-12-31T00:00:00Z
5083264525,,
5083264533,,
5083264573,11,2014-12-31T00:00:00Z
5083264573,,2015-12-31T00:00:00Z
5083264573,,2016-12-31T00:00:00Z
5083264573,,2017-12-31T00:00:00Z
5083264573,,2018-12-31T00:00:00Z
5083264573,,2019-12-31T00:00:00Z
5083264573,13,2020-12-31T00:00:00Z
5083264605,20,2020-12-31T00:00:00Z
5083264617,,
5083264765,7,2015-12-31T00:00:00Z
5083264874,,
5083264908,35,2018-12-31T00:00:00Z
5083264908,,2019-12-31T00:00:00Z
5083264964,,2013-12-31T00:00:00Z
5083264964,98,2014-12-31T00:00:00Z
5083264964,,2015-12-31T00:00:00Z
5083264964,,2016-12-31T00:00:00Z
5083264964,94,2017-12-31T00:00:00Z
5083264964,94,2018-12-31T00:00:00Z
5083264964,90,2019-12-31T00:00:00Z
5083264964,91,2020-12-31T00:00:00Z
5083264993,6,2019-12-31T00:00:00Z
5083265180,,
5083265265,16,2018-12-31T00:00:00Z
5083265385,,2008-12-31T00:00:00Z
5083265385,82,2009-12-31T00:00:00Z
5083265385,82,2010-12-31T00:00:00Z
5083265385,85,2011-12-31T00:00:00Z
5083265385,101,2012-12-31T00:00:00Z
5083265385,98,2013-12-31T00:00:00Z
5083265385,,2014-12-31T00:00:00Z
5083265385,95,2015-12-31T00:00:00Z
5083265385,84,2016-12-31T00:00:00Z
5083265385,92,2017-12-31T00:00:00Z
5083265385,69,2018-12-31T00:00:00Z
5083265385,71,2019-12-31T00:00:00Z
5083265385,68,2020-12-31T00:00:00Z
5083265453,,2019-12-31T00:00:00Z
5083265453,187,2020-12-31T00:00:00Z
5083265478,,
5083265672,,
5083265745,5,2016-12-31T00:00:00Z
5083265747,,
5083265801,20,2017-12-31T00:00:00Z
5083265828,41,2019-12-31T00:00:00Z
5083265888,,
5083265989,16,2016-12-31T00:00:00Z
5083266110,,
5083266116,42,2015-12-31T00:00:00Z
5083266116,,2016-12-31T00:00:00Z
5083266116,,2017-12-31T00:00:00Z
5083266116,,2018-12-31T00:00:00Z
5083266116,,2019-12-31T00:00:00Z
5083266116,,2020-12-31T00:00:00Z
5083266271,,
5083266310,11,2016-12-31T00:00:00Z
5083266858,,
5083266892,,
5083266951,15,2015-12-31T00:00:00Z
5083276865,,
5083277508,67,2020-12-31T00:00:00Z
5083277739,,
5083277895,16,2018-12-31T00:00:00Z
5083277895,,2019-12-31T00:00:00Z
5083277895,,2020-12-31T00:00:00Z
5083277908,,
5083278025,,
5083278125,,
5083278261,59,2017-12-31T00:00:00Z
5083278261,,2018-12-31T00:00:00Z
5083278261,,2019-12-31T00:00:00Z
5083278261,,2020-12-31T00:00:00Z
5083278570,,2015-12-31T00:00:00Z
5083278570,,2016-12-31T00:00:00Z
5083278570,100,2017-12-31T00:00:00Z
5083278570,100,2018-12-31T00:00:00Z
5083278570,101,2019-12-31T00:00:00Z
5083278570,101,2020-12-31T00:00:00Z
5083278576,35,2019-03-31T00:00:00Z
5083278576,,2020-03-31T00:00:00Z
5083278576,,2021-03-31T00:00:00Z
5083278829,,
5083278862,10,2014-12-31T00:00:00Z
5083278889,,
5083278917,7,2019-12-31T00:00:00Z
5083278917,,2020-12-31T00:00:00Z
5083279059,,
5083279147,,2008-12-31T00:00:00Z
5083279147,46,2009-12-31T00:00:00Z
5083279147,5,2010-12-31T00:00:00Z
5083279147,,2011-12-31T00:00:00Z
5083279147,51,2012-12-31T00:00:00Z
5083279147,,2013-12-31T00:00:00Z
5083279147,45,2014-12-31T00:00:00Z
5083279147,70,2015-12-31T00:00:00Z
5083279147,74,2016-12-31T00:00:00Z
5083279147,78,2017-12-31T00:00:00Z
5083279147,78,2018-12-31T00:00:00Z
5083279147,87,2019-12-31T00:00:00Z
5083279147,67,2020-12-31T00:00:00Z
5083279159,29,2017-12-31T00:00:00Z
5083279159,,2018-12-31T00:00:00Z
5083279159,,2019-12-31T00:00:00Z
5083279159,,2020-12-31T00:00:00Z
5083279203,17,2019-12-31T00:00:00Z
5083279273,22,2019-12-31T00:00:00Z
5083279457,,
5083279464,,2013-12-31T00:00:00Z
5083279464,3,2014-12-31T00:00:00Z
5083279464,40,2015-12-31T00:00:00Z
5083279464,40,2016-12-31T00:00:00Z
5083279464,40,2017-12-31T00:00:00Z
5083279464,,2018-12-31T00:00:00Z
5083279464,65,2019-12-31T00:00:00Z
5083279464,8,2020-12-31T00:00:00Z
5083279478,14,2017-12-31T00:00:00Z
5083279478,,2018-12-31T00:00:00Z
5083279478,,2019-12-31T00:00:00Z
5083279478,,2020-12-31T00:00:00Z
5083279587,8,2020-12-31T00:00:00Z
5083279986,3,2016-12-31T00:00:00Z
5083279986,,2017-12-31T00:00:00Z
5083279986,,2018-12-31T00:00:00Z
5083279986,,2019-12-31T00:00:00Z
5083279993,612,2019-12-31T00:00:00Z
5083279993,770,2020-12-31T00:00:00Z
5083280256,10,2018-12-31T00:00:00Z
5083280278,8,2015-12-31T00:00:00Z
5083280549,,
5083280581,,
5083280645,,
5083280869,5,2020-12-31T00:00:00Z
5083281067,16,2016-12-31T00:00:00Z
5083281067,,2017-12-31T00:00:00Z
5083281067,,2018-12-31T00:00:00Z
5083281067,,2019-12-31T00:00:00Z
5083281067,,2020-12-31T00:00:00Z
5083281251,12,2019-12-31T00:00:00Z
5083281251,,2020-12-31T00:00:00Z
5083281279,,
5083281574,,
5083281589,26,2016-12-31T00:00:00Z
5083281594,7,2017-12-31T00:00:00Z
5083281849,9,2015-12-31T00:00:00Z
5083281879,19,2020-12-31T00:00:00Z
5083282541,5,2015-12-31T00:00:00Z
5083282749,24,2016-12-31T00:00:00Z
5083282861,,
5083282982,,
5083283668,,
5083283739,17,2015-12-31T00:00:00Z
5083284069,23,2019-12-31T00:00:00Z
5083284478,,
5083284839,29,2020-12-31T00:00:00Z
5083285171,14,2018-12-31T00:00:00Z
5083285575,,
5083285702,,
5083287987,,2019-12-31T00:00:00Z
5083287987,11,2020-12-31T00:00:00Z
5083288216,8,2015-12-31T00:00:00Z
5083289422,20,2017-12-31T00:00:00Z
5083290123,,2016-12-31T00:00:00Z
5083290123,44,2017-12-31T00:00:00Z
5083290123,53,2018-12-31T00:00:00Z
5083290123,53,2019-12-31T00:00:00Z
5083290123,54,2020-12-31T00:00:00Z
5083290245,,
5083290779,34,2020-12-31T00:00:00Z
5083291679,9,2017-12-31T00:00:00Z
5083291697,4,2019-12-31T00:00:00Z
5083291697,,2020-12-31T00:00:00Z
5083291698,,
5083291937,,
5083291946,11,2018-12-31T00:00:00Z
5083292009,11,2018-12-31T00:00:00Z
5083292009,,2019-12-31T00:00:00Z
5083292026,,
5083292205,5,2018-12-31T00:00:00Z
5083292322,,
5083292523,10,2018-12-31T00:00:00Z
5083292537,,
5083292574,3,2019-12-31T00:00:00Z
5083292797,16,2018-12-31T00:00:00Z
5083292797,16,2019-12-31T00:00:00Z
5083292797,,2020-12-31T00:00:00Z
5083292807,14,2017-12-31T00:00:00Z
5083292854,,
5083292975,21,2020-12-31T00:00:00Z
5083293077,,
5083293090,,
5083293095,,2017-12-31T00:00:00Z
5083293095,48,2018-12-31T00:00:00Z
5083293095,46,2019-12-31T00:00:00Z
5083293095,45,2020-12-31T00:00:00Z
5083293166,33,2020-12-31T00:00:00Z
5083293202,19,2020-12-31T00:00:00Z
5083293263,,2019-12-31T00:00:00Z
5083293263,119,2020-12-31T00:00:00Z
5083293432,,
5083293521,,
5083293603,13,2019-12-31T00:00:00Z
5083293693,,
5083293914,,
5083293934,13,2019-12-31T00:00:00Z
5083294051,,
5083294197,,
5083294276,,
5083294323,,2017-12-31T00:00:00Z
5083294323,57,2018-12-31T00:00:00Z
5083294323,48,2019-12-31T00:00:00Z
5083294323,50,2020-12-31T00:00:00Z
5083294613,,2012-12-31T00:00:00Z
5083294613,114,2013-12-31T00:00:00Z
5083294613,134,2014-12-31T00:00:00Z
5083294613,85,2015-12-31T00:00:00Z
5083294613,100,2016-12-31T00:00:00Z
5083294613,98,2017-12-31T00:00:00Z
5083294613,,2018-12-31T00:00:00Z
5083294613,71,2019-12-31T00:00:00Z
5083294613,71,2020-12-31T00:00:00Z
5083294785,11,2019-12-31T00:00:00Z
5083294786,6,2018-12-31T00:00:00Z
5083294806,,
5083294930,7,2019-12-31T00:00:00Z
5083295070,,
5083295555,,2018-12-31T00:00:00Z
5083295555,38,2019-12-31T00:00:00Z
5083295555,34,2020-12-31T00:00:00Z
5083295752,,
5083295836,30,2019-12-31T00:00:00Z
5083295977,14,2019-12-31T00:00:00Z
5083296020,,
5083296050,,
5083296332,25,2019-12-31T00:00:00Z
5083296625,11,2020-12-31T00:00:00Z
5083296715,,
5083296969,11,2018-12-31T00:00:00Z
5083297040,,
5083297207,48,2020-12-31T00:00:00Z
5083297223,,2019-12-31T00:00:00Z
5083297223,50,2020-12-31T00:00:00Z
5083297674,47,2020-12-31T00:00:00Z
5083297969,14,2020-12-31T00:00:00Z
5083298126,,
5083298239,,
5083298434,30,2020-12-31T00:00:00Z
5083298958,,
5083299041,22,2019-12-31T00:00:00Z
5083299372,,
5083299383,,
5083299606,,
5083299928,5,2018-12-31T00:00:00Z
5083299928,,2019-12-31T00:00:00Z
5083300215,20,2019-12-31T00:00:00Z
5083300216,,
5083300583,8,2020-12-31T00:00:00Z
5083300865,,
5083301261,,
5083303293,,
5083303326,,
5083303455,5,2018-12-31T00:00:00Z
5083303455,,2019-12-31T00:00:00Z
5083304359,,2019-12-31T00:00:00Z
5083304359,822,2020-12-31T00:00:00Z
5083304540,9,2016-12-31T00:00:00Z
5083304983,14,2019-12-31T00:00:00Z
5083305024,76,2020-12-31T00:00:00Z
5083305055,,2018-09-30T00:00:00Z
5083305055,72,2019-09-30T00:00:00Z
5083305055,74,2020-09-30T00:00:00Z
5083305064,,
5083305144,,
5083305208,,
5083305221,12,2020-12-31T00:00:00Z
5083305331,,
5083305497,14,2020-12-31T00:00:00Z
5083305602,,
5083305697,,
5083305774,,
5083305818,,
5083306131,,
5083306137,14,2019-12-31T00:00:00Z
5083306255,21,2020-12-31T00:00:00Z
5083306630,,
5083306824,,
5083306846,,2017-12-31T00:00:00Z
5083306846,95,2018-12-31T00:00:00Z
5083306846,92,2019-12-31T00:00:00Z
5083306846,95,2020-12-31T00:00:00Z
5083306959,16,2019-12-31T00:00:00Z
5083307103,,
5083307128,5,2020-12-31T00:00:00Z
5083307216,,2017-12-31T00:00:00Z
5083307216,2423,2018-12-31T00:00:00Z
5083307216,2385,2019-12-31T00:00:00Z
5083307216,1699,2020-12-31T00:00:00Z
5083307491,,
5083307536,,
5083307671,,
5083307760,4,2017-12-31T00:00:00Z
5083307760,,2018-12-31T00:00:00Z
5083307760,,2019-12-31T00:00:00Z
5083307761,,
5083307798,7,2019-12-31T00:00:00Z
5083307983,12,2020-12-31T00:00:00Z
5083308210,,
5083308245,7,2020-12-31T00:00:00Z
5083308358,,
5083308374,11,2018-12-31T00:00:00Z
5083308560,,
5083308644,,
5083308723,71,2018-12-31T00:00:00Z
5083308723,94,2019-12-31T00:00:00Z
5083308723,94,2020-12-31T00:00:00Z
5083308734,7,2019-12-31T00:00:00Z
5083308804,8,2018-12-31T00:00:00Z
5083309057,,
5083309094,6,2018-12-31T00:00:00Z
5083309126,,
5083309150,10,2020-12-31T00:00:00Z
5083309157,10,2019-12-31T00:00:00Z
5083309159,,2018-12-31T00:00:00Z
5083309159,24,2019-12-31T00:00:00Z
5083309159,24,2020-12-31T00:00:00Z
5083309224,19,2018-12-31T00:00:00Z
5083309546,7,2018-12-31T00:00:00Z
5083309624,,
5083309723,,
5083309770,,
5083309809,7,2019-12-31T00:00:00Z
5083309828,,
5083309881,20,2020-12-31T00:00:00Z
5083310035,9,2020-12-31T00:00:00Z
5083310037,,
5083310055,41,2019-12-31T00:00:00Z
5083310055,,2020-12-31T00:00:00Z
5083310143,47,2017-12-31T00:00:00Z
5083310143,,2018-12-31T00:00:00Z
5083310143,,2019-12-31T00:00:00Z
5083310143,,2020-12-31T00:00:00Z
5083310154,9,2019-12-31T00:00:00Z
5083310189,12,2015-12-31T00:00:00Z
5083310189,,2016-12-31T00:00:00Z
5083310189,,2017-12-31T00:00:00Z
5083310189,,2018-12-31T00:00:00Z
5083310189,,2019-12-31T00:00:00Z
5083310189,,2020-12-31T00:00:00Z
5083310341,5,2020-12-31T00:00:00Z
5083310397,9,2020-12-31T00:00:00Z
5083310412,,
5083310451,,
5083310497,,
5083310544,37,2018-12-31T00:00:00Z
5083310701,,
5083310742,,
5083310757,11,2019-12-31T00:00:00Z
5083310757,,2020-12-31T00:00:00Z
5083310900,,2008-12-31T00:00:00Z
5083310900,11,2009-12-31T00:00:00Z
5083310900,8,2010-12-31T00:00:00Z
5083310900,12,2011-12-31T00:00:00Z
5083310900,22,2012-12-31T00:00:00Z
5083310900,22,2013-12-31T00:00:00Z
5083310900,289,2014-12-31T00:00:00Z
5083310900,210,2015-12-31T00:00:00Z
5083310900,219,2016-12-31T00:00:00Z
5083310900,178,2017-12-31T00:00:00Z
5083310900,238,2018-12-31T00:00:00Z
5083310900,259,2019-12-31T00:00:00Z
5083310900,267,2020-12-31T00:00:00Z
5083310925,38,2020-12-31T00:00:00Z
5083310954,10,2019-12-31T00:00:00Z
5083310954,,2020-12-31T00:00:00Z
5083310985,,
5083311002,3,2020-12-31T00:00:00Z
5083311023,7,2020-12-31T00:00:00Z
5083311032,,
5083311060,,
5083311085,,
5083311178,14,2020-12-31T00:00:00Z
5083311208,,
5083311272,,2018-12-31T00:00:00Z
5083311272,29,2019-12-31T00:00:00Z
5083311272,28,2020-12-31T00:00:00Z
5083311463,8,2019-12-31T00:00:00Z
5083311492,9,2019-12-31T00:00:00Z
5083311508,18,2019-12-31T00:00:00Z
5083311512,40,2020-12-31T00:00:00Z
5083311536,,2017-12-31T00:00:00Z
5083311536,10,2018-12-31T00:00:00Z
5083311536,11,2019-12-31T00:00:00Z
5083311536,11,2020-12-31T00:00:00Z
5083311562,9,2020-12-31T00:00:00Z
5083311570,20,2020-12-31T00:00:00Z
5083311609,8,2017-12-31T00:00:00Z
5083311633,100,2019-12-31T00:00:00Z
5083311648,32,2019-12-31T00:00:00Z
5083311670,31,2020-12-31T00:00:00Z
5083311695,,
5083311711,7,2019-12-31T00:00:00Z
5083311757,,
5083311802,,2018-12-31T00:00:00Z
5083311802,40,2019-12-31T00:00:00Z
5083311802,42,2020-12-31T00:00:00Z
5083311827,11,2020-12-31T00:00:00Z
5083311832,28,2019-12-31T00:00:00Z
5083311832,,2020-12-31T00:00:00Z
5083311861,16,2020-12-31T00:00:00Z
5083311910,5,2020-12-31T00:00:00Z
5083311988,11,2017-12-31T00:00:00Z
5083312002,,
5083312053,5,2017-12-31T00:00:00Z
5083312076,9,2020-12-31T00:00:00Z
5083312081,12,2018-12-31T00:00:00Z
5083312089,,
5083312136,,
5083312155,,
5083312156,,
5083312168,4,2018-12-31T00:00:00Z
5083312212,,
5083312275,30,2020-12-31T00:00:00Z
5083312297,,
5083312305,,
5083312354,16,2019-12-31T00:00:00Z
5083312354,,2020-12-31T00:00:00Z
5083312361,,2018-12-31T00:00:00Z
5083312361,86,2019-12-31T00:00:00Z
5083312361,89,2020-12-31T00:00:00Z
5083312389,,2017-12-31T00:00:00Z
5083312389,240,2018-12-31T00:00:00Z
5083312389,300,2019-12-31T00:00:00Z
5083312389,300,2020-12-31T00:00:00Z
5083312394,15,2019-12-31T00:00:00Z
5083312408,24,2020-12-31T00:00:00Z
5083312425,,
5083312441,,2016-12-31T00:00:00Z
5083312441,90,2017-12-31T00:00:00Z
5083312441,,2018-12-31T00:00:00Z
5083312441,100,2019-12-31T00:00:00Z
5083312441,60,2020-12-31T00:00:00Z
5083312506,3,2020-12-31T00:00:00Z
5083312536,15,2020-12-31T00:00:00Z
5083312557,,2019-12-31T00:00:00Z
5083312557,1600,2020-12-31T00:00:00Z
5083312589,,2017-12-31T00:00:00Z
5083312589,74,2018-12-31T00:00:00Z
5083312589,74,2019-12-31T00:00:00Z
5083312589,,2020-12-31T00:00:00Z
5083312701,,
5083312780,35,2020-12-31T00:00:00Z
5083312799,,
5083312816,12,2020-12-31T00:00:00Z
5083312845,12,2020-12-31T00:00:00Z
5083312894,,2016-12-31T00:00:00Z
5083312894,25,2017-12-31T00:00:00Z
5083312894,25,2018-12-31T00:00:00Z
5083312919,38,2020-12-31T00:00:00Z
5083312981,,
5083312997,61,2019-12-31T00:00:00Z
5083313055,,2015-12-31T00:00:00Z
