Instrument,Total Fixed Assets - Net,Date
5060884758,30056.4872318006,
5060884769,19884.839207717,
5060884769,23228.6964767671,
5060884769,25188.2137515551,
5060884769,28905.2711447059,
5060884769,29188.0141796535,
5060884769,30341.3333333333,
5060884769,,
5060884769,,
5060884769,,
5060884769,,
5060884769,33990.4646761985,
5060884769,39732.6327659217,
5060884769,40614.0127534636,
5060884769,41255.7787592763,
5060884778,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,,
5060884786,-3330.61023740118,
5060884786,-3655.16331773557,
5060884786,-3576.53072663274,
5060884786,-4010.88177821202,
5060884787,16867.4205935525,
5060884787,18648.0414326355,
5060884787,17867.0971890245,
5060884787,18299.1181354865,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884787,,
5060884803,,
5060884803,29623.7174095879,
5060884803,34225.8370221087,
5060884803,63064.2719515552,
5060884803,7186.78115821806,
5060884805,,
5060884805,16043.7657695543,
5060884805,20630.2227660417,
5060884805,22044.9697219928,
5060884805,23918.1445194269,
5060884809,16721.2895458498,
5060884809,16181.2297734628,
5060884809,16492.505805362,
5060884809,,
5060884809,,
5060884809,,
5060884809,,
5060884809,,
5060884809,,
5060884809,,
5060884815,840398.670735548,
5060884815,1102626.87132044,
5060884815,1386495.67543576,
5060884815,1254422.21763465,
5060884815,1315973.82463063,
5060884817,,
5060884817,251758.915054668,
5060884817,247426.254483512,
5060884817,201949.720157813,
5060884817,1619.38658834608,
5060884825,,
5060884825,,
5060884825,59.9800866112451,
5060884825,57.3447105239013,
5060884825,56.0500414770307,
5060884826,,
5060884835,,
5060884841,43656.3814129521,
5060884841,75215.2925228824,
5060884850,,
5060884850,6570.64760302776,
5060884850,,
5060884850,,
5060884850,,
5060884850,,
5060884851,,
5060884851,6570.64760302776,
5060884851,,
5060884851,,
5060884851,,
5060884851,,
5060884852,,
5060884852,6570.64760302776,
5060884852,7257.59047996065,
5060884852,9805.94549958712,
5060884852,,
5060884852,,
5060884856,18960.5184920918,
5060884856,13695.3493424668,
5060884856,20485.4311061824,
5060884856,10642.9597799461,
5060884856,7001.94862942038,
5060884856,,
5060884856,,
5060884856,,
5060884856,155.272908496024,
5060884856,160.490095536244,
5060884856,242.724958082345,
5060884856,-1144.40044860498,
5060884856,516.378803509823,
5060884858,,
5060884858,129.449838187702,
5060884858,,
5060884858,,
5060884858,,
5060884858,7.60200258468088,
5060884858,,
5060884858,5.99800866112451,
5060884858,5.73447105239013,
5060884858,5.60500414770307,
5060884865,,
5060884866,,
5060884866,1490416.19007569,
5060884866,1444410.1798203,
5060884866,1288373.0388109,
5060884866,861291.258435531,
5060884867,23183.7669902913,
5060884867,,
5060884867,6495.8352805344,
5060884869,92545.4005621462,
5060884869,1211.61280910351,
5060884869,303.322570274388,
5060884869,175.370783943194,
5060884869,17724.1656076517,
5060884869,37973.3333333333,
5060884869,,
5060884869,,
5060884869,6350.20867356197,
5060884869,4546.9532259641,
5060884869,1510.87047939445,
5060884869,3.5988051966747,
5060884869,9893.41912102028,
5060884869,29206.2417326189,
5060884869,,
5060884869,,
5060884887,,
5060884892,,
5060884895,1075.14036554772,
5060884895,1771.44659377628,
5060884895,4774.41489425511,
5060884895,1989.81557941096,
5060884895,4413.78382620003,
5060884901,,
5060884902,,
5060884902,,
5060884902,,
5060884902,,
5060884902,,
5060884902,4885.19785051295,
5060884909,,
5060884913,,
5060884913,,
5060884913,80.4692841976464,
5060884913,1643.49940361501,
5060884913,6.72600497724368,
5060884915,34309.391536137,
5060884915,37931.2860164855,
5060884915,36342.796438406,
5060884915,37221.5541430453,
5060884915,34780.2822553675,
5060884915,33656.9579288026,
5060884915,34304.4120751531,
5060884915,,
5060884915,,
5060884915,,
5060884915,27333.8940285955,
5060884915,31189.6450378474,
5060884915,29819.2494724287,
5060884915,29146.021568056,
5060884915,,
5060884917,33781.5547432734,
5060884917,37347.7277700781,
5060884917,35783.6764931997,
5060884917,36648.9148485369,
5060884917,34245.2009899003,
5060884917,33139.1585760518,
5060884917,,
5060884917,,
5060884917,,
5060884917,27801.6094525472,
5060884917,26913.3725820017,
5060884917,30709.8043449575,
5060884917,29360.4917882375,
5060884917,28697.6212362397,
5060884917,31265.2662432829,
5060884918,,
5060884918,5685.44995794786,
5060884918,35666.5587025108,
5060884918,23152.3534269199,
5060884925,,
5060884928,152562.860412907,
5060884928,134213.870865035,
5060884928,104379.303920541,
5060884928,161068.504925523,
5060884928,206982.750931026,
5060884932,412810.598962801,
5060884932,360768.837989642,
5060884932,335936.036678268,
5060884932,456267.537078394,
5060884932,422797.13731523,
5060884932,329550.809061489,
5060884932,350146.453451552,
5060884932,566502.185446848,
5060884932,682661.15042642,
5060884932,,
5060884932,,
5060884932,,
5060884932,,
5060884932,,
5060884932,,
5060884942,6315.45416316232,
5060884942,6419.95657441729,
5060884942,2794.45361959813,
5060884945,,
5060884953,,
5060884954,,
5060884960,,
5060884960,99733.1896551724,
5060884960,195975.444152541,
5060884960,287012.340581705,
5060884960,349608.479250275,
5060884962,,
5060884962,,
5060884962,10796.4155900241,
5060884962,10322.0478943022,
5060884962,10744.3781808399,
5060884963,,
5060884963,3480.86627417998,
5060884963,101542.687827641,
5060884963,123259.014588494,
5060884963,215257.180010313,
5060884978,,
5060884980,,
5060884982,45748.1532382752,
5060884982,42257.106548057,
5060884982,35695.7928802589,
5060884982,32304.2009710787,
5060884982,26527.7510514886,
5060884982,17772.9389705438,
5060884982,841.172445998632,
5060884982,,
5060884982,72898.1108768343,
5060884982,184291.725191592,
5060884982,253542.748177229,
5060884982,191057.417006728,
5060884983,62241.6077029689,
5060884983,65149.0753553906,
5060884983,55213.7805646223,
5060884983,49292.1276168818,
5060884983,46567.4951456311,
5060884983,45258.1934768841,
5060884983,39983.3136322402,
5060884983,36373.8462469001,
5060884983,25034.0678315831,
5060885013,41424.6183080192,
5060885013,47795.9442701875,
5060885013,47901.1615716862,
5060885013,50314.5364484911,
5060885013,43244.1308273694,
5060885013,43048.4660194175,
5060885017,,
5060885024,20702.0120972719,
5060885024,11600.6460037111,
5060885024,1042722.66710247,
5060885024,1025734.88563078,
5060885024,896513.940291142,
5060885024,182280.380793795,
5060885024,109769.375908856,
5060885027,,
5060885030,,
5060885033,,
5060885035,,
5060885035,,
5060885035,481.040294622186,
5060885035,341.774474722452,
5060885035,218.59516176042,
5060885035,112.359550561798,
5060885039,,
5060885039,10117.7039529016,
5060885039,197258.754093641,
5060885039,298245.527112579,
5060885039,291598.098782593,
5060885044,,
5060885044,310.13456686291,
5060885044,353.882511006346,
5060885044,1599.91742361685,
5060885044,1563.79615720916,
5060885052,,
5060885055,16867.4205935525,
5060885055,18648.0414326355,
5060885055,17867.0971890245,
5060885055,18299.1181354865,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885055,,
5060885061,,
5060885061,6366.29520605551,
5060885061,10850.3856719569,
5060885061,,
5060885061,,
5060885061,15623.2045926687,
5060885061,,
5060885072,,
5060885078,,
5060885078,,
5060885078,1807.7878144456,
5060885078,478.254885769337,
5060885078,2469.56482747797,
5060885081,,
5060885081,2487.34230445753,
5060885081,78606.2787154665,
5060885081,57554.6953848977,
5060885081,37520.6488352801,
5060885090,31036.0512529526,
5060885090,34312.3933182581,
5060885090,32875.4560322053,
5060885090,33670.3745060986,
5060885090,31462.0159186677,
5060885090,30445.8640776699,
5060885090,,
5060885090,,
5060885090,,
5060885090,36795.6265769554,
5060885090,41986.0606278715,
5060885090,40141.2973667309,
5060885090,39235.0290339215,
5060885093,25978.0947730962,
5060885093,35929.2435626231,
5060885093,49019.3735061014,
5060885093,41179.2360991811,
5060885093,42237.335295298,
5060885093,115395.067961165,
5060885093,88823.6357399198,
5060885093,56604.1317315886,
5060885093,76022.2222222222,
5060885093,,
5060885093,66489.9285113541,
5060885093,57665.6829932463,
5060885093,77763.0745939994,
5060885093,63299.7556218192,
5060885094,16867.4205935525,
5060885094,18648.0414326355,
5060885094,17867.0971890245,
5060885094,18299.1181354865,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885094,,
5060885097,30361.3570683945,
5060885097,33566.4745787439,
5060885097,32160.7749402441,
5060885097,32938.4126438756,
5060885097,13679.1385191626,
5060885097,13237.3333333333,
5060885097,13491.9780451763,
5060885097,,
5060885097,,
5060885097,,
5060885097,10750.4625735913,
5060885097,12266.9353774547,
5060885097,11727.9566932746,
5060885097,11463.1751227496,
5060885099,33734.8279911851,
5060885099,37296.0682763148,
5060885099,35734.1804000503,
5060885099,36598.2219549905,
5060885099,34197.8329208749,
5060885099,33093.3203883495,
5060885099,,
5060885099,,
5060885099,30925.5307566685,
5060885099,27763.1541794724,
5060885099,26876.145920942,
5060885099,30667.3264476194,
5060885099,29319.8802642444,
5060885099,28657.9265968657,
5060885099,31222.0200293112,
5060885104,,
5060885104,,
5060885104,671.776970045945,
5060885104,356.684099458666,
5060885104,69.5020514315181,
5060885105,844.538868581835,
5060885105,,
5060885105,898.785311919039,
5060885105,695.756742827693,
5060885105,2237.97739281653,
5060885105,1203.88349514563,
5060885105,971.078741819717,
5060885105,351.870687522336,
5060885105,117.341075424908,
5060885105,,
5060885105,,
5060885105,1073.64355034129,
5060885105,11725.4449949537,
5060885105,1935.96843261664,
5060885114,18648.0414326355,
5060885114,17867.0971890245,
5060885114,18299.1181354865,
5060885114,,
5060885114,25242.7184466019,
5060885114,25728.3090563648,
5060885114,,
5060885114,,
5060885114,21177.0072001825,
5060885114,20500.4205214466,
5060885114,23392.2337783856,
5060885114,22364.4371043215,
5060885114,21859.516176042,
5060885114,23815.3395212506,
5060885115,,
5060885115,1986395.94196804,
5060885115,180631.71027219,
5060885115,289351.56895128,
5060885115,634378.573190144,
5060885115,453756.216414265,
5060885116,,
5060885117,,
5060885117,,
5060885117,4299.49256846727,
5060885132,76591.2389979688,
5060885132,94173.8876985127,
5060885132,89546.5121174275,
5060885132,84445.6991154773,
5060885132,107798.697531401,
5060885132,100381.147074088,
5060885132,,
5060885132,-77.8193069645815,
5060885132,-52.4235304597637,
5060885132,-30.8023718048369,
5060885132,31.3560193276447,
5060885132,298.677477393275,
5060885132,290.623650046609,
5060885132,287.121373780029,
5060885140,,
5060885142,127765.858320392,
5060885142,88983.7573591253,
5060885142,79273.761111311,
5060885142,85470.444536196,
5060885142,48010.245947582,
5060885146,,
5060885146,2344.09167367536,
5060885146,2245.07863389355,
5060885146,1735.64088448482,
5060885146,1349.86435889963,
5060885147,38640.6882991779,
5060885147,50649.5149172077,
5060885147,48528.4102822158,
5060885147,49701.8124033671,
5060885147,28760.6180188616,
5060885152,131.959198215912,
5060885152,145.889561601867,
5060885152,139.779986301561,
5060885152,143.159823627097,
5060885152,133.770316366798,
5060885152,129.449838187702,
5060885152,131.940046442896,
5060885152,137.449487313412,
5060885152,120.97018085042,
5060885152,108.600036924013,
5060885152,105.130361648444,
5060885152,119.96017322249,
5060885152,114.689421047803,
5060885152,112.100082954061,
5060885158,17867.0971890245,
5060885158,18299.1181354865,
5060885158,17098.9231489532,
5060885158,16546.6666666667,
5060885158,,
5060885158,,
5060885168,167196.978746973,
5060885168,,
5060885168,119860.606278715,
5060885168,77936.3359023764,
5060885168,3350.6714794969,
5060885168,793.844650708354,
5060885170,,
5060885173,50602.2485847376,
5060885173,55944.1097089503,
5060885173,53601.2775890748,
5060885173,54897.340090477,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885173,,
5060885174,,
5060885174,91453.4831132832,
5060885174,87623.5864748885,
5060885174,89742.2980014889,
5060885174,83856.3173031904,
5060885174,81147.9482200647,
5060885174,,
5060885174,,
5060885174,75832.3232323233,
5060885174,68077.8770864782,
5060885174,65902.8490328007,
5060885174,59641.3070860474,
5060885174,,
5060885174,59974.6765912607,
5060885174,3122.20322423058,
5060885179,,
5060885180,,
5060885181,,
5060885184,,
5060885184,,
5060885184,,
5060885184,23224.60776218,
5060885184,22420.0165908123,
5060885184,24425.9892525647,
5060885188,,
5060885188,407.905803195963,
5060885188,10284.1856503641,
5060885188,1929.07606202404,
5060885188,4914.17617649037,
5060885188,1658.52467024915,
5060885206,50250.6828888508,
5060885206,64604.4788095412,
5060885206,72217.5256146825,
5060885206,84947.8039283056,
5060885206,90005.6451073507,
5060885206,99555.7540453074,
5060885206,,
5060885206,,
5060885206,,
5060885206,122390.156492653,
5060885206,,
5060885206,165181.415769964,
5060885206,174269.933021378,
5060885206,183908.806582517,
5060885224,66917.1598918344,
5060885224,9575.0,
5060885224,46497.7147587001,
5060885224,39901.1950637673,
5060885224,23947.178440912,
5060885233,1897.16662503665,
5060885233,1778.13288477712,
5060885233,590.312016410552,
5060885233,620.183044315992,
5060885233,1747.27036298007,
5060885241,,
5060885241,5719.259882254,
5060885241,11250.308897446,
5060885241,12068.5383980182,
5060885247,46276.4413243425,
5060885247,0.729447808009337,
5060885247,0.698899931507807,
5060885247,0.715799118135486,
5060885247,24118.0389271621,
5060885247,42971.2103559871,
5060885247,35472.0946801773,
5060885247,,
5060885247,40392.7538861671,
5060885247,49882.5273400593,
5060885247,47239.9683305143,
5060885247,33459.067345628,
5060885247,4956.10160751519,
5060885264,,
5060885264,7322.55046257359,
5060885264,2679.91026979043,
5060885264,2175.27984218736,
5060885264,1505.24628388225,
5060885264,18.3194919394235,
5060885265,,
5060885267,,
5060885267,,
5060885267,9535.63416945574,
5060885267,2043.47875951922,
5060885267,1654.27213416138,
5060885268,,
5060885281,,
5060885281,2069.0180824222,
5060885281,3456.16055469584,
5060885281,2497.8438388843,
5060885281,21420.3528910611,
5060885287,,
5060885289,,
5060885296,,
5060885297,88017.6366459965,
5060885297,88542.157275021,
5060885297,87618.1427765982,
5060885297,94643.0406459308,
5060885297,99397.6189942381,
5060885297,118945.151441133,
5060885302,37296.0682763148,
5060885302,35734.1804000503,
5060885302,36598.2219549905,
5060885302,34197.8329208749,
5060885302,33093.3203883495,
5060885307,,
5060885307,4153.03826745164,
5060885307,,
5060885307,21225.8464079273,
5060885307,9460.26052059279,
5060885313,,
5060885319,47433.9548875447,
5060885319,174682.306560135,
5060885319,171080.853156752,
5060885319,175657.58326452,
5060885319,140293.691007331,
5060885329,32459.4650362181,
5060885329,25119.8486122792,
5060885329,103327.827161382,
5060885329,82978.5186714377,
5060885329,67354.1017420353,
5060885335,,
5060885335,1503.36417157275,
5060885335,3124.96251244587,
5060885335,5032.57179557758,
5060885335,2163.53160101339,
5060885339,57010.8866338528,
5060885339,67974.8486395798,
5060885339,68993.5840986288,
5060885339,76241.6394663002,
5060885339,76404.2940271554,
5060885339,79073.2297734628,
5060885339,,
5060885339,,
5060885339,90359.0878848364,
5060885339,86410.1497594509,
5060885339,,
5060885339,,
5060885339,108785.897788788,
5060885339,112657.960226891,
5060885339,130522.288715193,
5060885355,16867.4205935525,
5060885355,18648.0414326355,
5060885355,17867.0971890245,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885355,,
5060885356,,
5060885360,,
5060885360,4390220.56667499,
5060885360,4141746.21530698,
5060885360,4170654.14282458,
5060885360,3476994.44903202,
5060885360,2879577.60688743,
5060885368,775718.834504404,
5060885368,749109.766610597,
5060885368,823276.05235062,
5060885368,756426.896963024,
5060885368,756882.014662691,
5060885372,,
5060885381,,
5060885388,197351.212519412,
5060885388,907755.477291842,
5060885388,1184518.9717014,
5060885388,229.218276906138,
5060885388,135869.179203193,
5060885388,,
5060885388,,
5060885397,33060.1470025468,
5060885397,36550.1641257568,
5060885397,35019.5132860877,
5060885397,35866.2744087499,
5060885397,33513.8920473547,
5060885397,32431.4692556634,
5060885397,16190.3762930125,
5060885397,16866.4403331776,
5060885397,14844.2629891732,
5060885397,13326.3213909493,
5060885397,12900.5571909167,
5060885397,14720.3248521491,
5060885397,14073.550325718,
5060885397,13755.8123893012,
5060885397,14986.5779189057,
5060885418,,
5060885428,19727.6757441419,
5060885428,45034.1149627512,
5060885428,1460.47299340713,
5060885428,15842.4756464417,
5060885428,9665.10723296889,
5060885428,10701.6470531783,
5060885428,6912.33140655106,
5060885428,9371.56693495953,
5060885433,,
5060885439,,
5060885439,3096.21530698066,
5060885439,6261.06932498411,
5060885439,638.728323699422,
5060885439,14588.7047956416,
5060885439,33398.8764044944,
5060885450,,
5060885451,,
5060885451,45342.6829268293,
5060885451,50035.3882511006,
5060885451,46185.7280484448,
5060885451,48386.8685962828,
5060885451,5796.28724963361,
5060885453,191366.297064541,
5060885453,170801.934398654,
5060885458,,
5060885462,,
5060885462,,
5060885462,,
5060885462,780.22103876768,
5060885462,1298.90977192161,
5060885462,822.006472491909,
5060885462,,
5060885462,,
5060885462,,
5060885462,,
5060885462,71.488645920942,
5060885462,3066.18202756685,
5060885462,1688.22827782365,
5060885469,0.0,
5060885469,,
5060885469,,
5060885469,,
5060885469,,
5060885488,19695.0908162521,
5060885488,18870.2981507108,
5060885488,19326.5761896581,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885488,,
5060885502,,
5060885509,,
5060885512,,
5060885515,16867.4205935525,
5060885515,18648.0414326355,
5060885515,17867.0971890245,
5060885515,18299.1181354865,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885515,,
5060885517,424240.337287711,
5060885517,,
5060885517,8481.36033882669,
5060885517,3604.13445570635,
5060885517,2412.49414754866,
5060885517,1432.77669902913,
5060885517,,
5060885517,334225.293454655,
5060885517,265797.967700962,
5060885517,243233.728999468,
5060885517,188929.878048781,
5060885517,198886.181787647,
5060885517,112702.965868428,
5060885517,75259.7583122212,
5060885521,,
5060885525,549366.297064541,
5060885525,442963.708999159,
5060885525,392744.856707573,
5060885525,307407.617671346,
5060885525,226490.426652916,
5060885527,,
5060885527,5565.9693019344,
5060885527,24218.7713679059,
5060885527,47172.5272960822,
5060885540,,
5060885540,504071.961732548,
5060885540,568691.126545987,
5060885540,513797.905771172,
5060885540,449138.847162747,
5060885546,,
5060885546,,
5060885546,,
5060885546,,
5060885546,8407.5062215546,
5060885550,30793.4753097816,
5060885550,,
5060885550,15599.2370532983,
5060885550,7479.81466189559,
5060885550,44802.8271640921,
5060885555,,
5060885564,33566.4599897877,
5060885564,32160.7609622454,
5060885564,57263.9294508389,
5060885564,53508.1265467193,
5060885564,55493.8511326861,
5060885564,82228.9951446063,
5060885564,87970.4208703302,
5060885564,,
5060885564,59925.5003746701,
5060885564,74751.8923465097,
5060885564,103961.084919807,
5060885564,104275.621616662,
5060885564,93501.5581911531,
5060885564,82623.3512457255,
5060885570,33735.3690238978,
5060885570,37296.6664235174,
5060885570,35734.7534979942,
5060885570,36598.8089102674,
5060885570,34198.381379172,
5060885570,33093.8511326861,
5060885570,33730.4728731265,
5060885570,,
5060885570,,
5060885570,,
5060885570,,
5060885570,,
5060885570,,
5060885570,,
5060885575,,
5060885575,10227.9751892347,
5060885575,36056.1293650508,
5060885575,17871.7886962107,
5060885575,28607.0331592045,
5060885575,41273.2901807523,
5060885576,,
5060885577,,
5060885581,14943.3107807257,
5060885581,10413.0992430614,
5060885581,14558.9664231475,
5060885581,14202.4153592073,
5060885581,8289.30789408784,
5060885583,,
5060885583,606215.002102607,
5060885583,1494652.99120692,
5060885583,1799881.72080007,
5060885583,732947.660471269,
5060885585,833.683767872162,
5060885585,615.395688631374,
5060885585,,
5060885586,,
5060885591,,
5060885591,96100.5466778806,
5060885591,133252.996005326,
5060885591,205878.876502431,
5060885591,167263.087684685,
5060885597,,
5060885598,,
5060885598,137236.879730866,
5060885598,147741.773731121,
5060885598,195340.707863107,
5060885598,193164.249041544,
5060885598,180343.966780655,
5060885607,142405.189620759,
5060885607,160855.388190832,
5060885607,173433.137089992,
5060885607,258660.956562421,
5060885607,234455.936324433,
5060885607,225132.278097886,
5060885608,16867.4205935525,
5060885608,18937.5300897221,
5060885608,17867.0971890245,
5060885608,18299.1181354865,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885608,,
5060885609,745.918739514188,
5060885609,714.681091961253,
5060885609,731.961862222986,
5060885609,683.954250551803,
5060885609,1584.03883495146,
5060885609,4273.77559636901,
5060885609,6159.23523105259,
5060885609,6354.0676223311,
5060885609,7623.78775208784,
5060885609,5906.00294365013,
5060885609,6168.91591991459,
5060885609,10845.2610331223,
5060885609,,
5060885609,,
5060885623,,
5060885624,37347.7277700781,
5060885624,35783.6764931997,
5060885624,36648.9148485369,
5060885624,34245.2009899003,
5060885624,33139.1585760518,
5060885624,,
5060885624,,
5060885624,,
5060885624,,
5060885624,26913.3725820017,
5060885624,30709.8043449575,
5060885624,29360.4917882375,
5060885624,28697.6212362397,
5060885627,,
5060885630,3562898.35182961,
5060885630,5397913.77926909,
5060885630,5171859.49315777,
5060885630,,
5060885630,,
5060885630,,
5060885630,,
5060885630,-4.12348461940237,
5060885630,,
5060885630,,
5060885630,,
5060885630,,
5060885630,,
5060885630,,
5060885630,,
5060885631,,
5060885635,,
5060885655,,
5060885655,282864.539529016,
5060885655,310136.6346373,
5060885655,256564.822460776,
5060885655,2419.89328072103,
5060885658,,
5060885673,,
5060885673,,
5060885673,32538.285289284,
5060885673,,
5060885673,,
5060885673,,
5060885674,,
5060885674,74328.2169890665,
5060885674,72787.0347044781,
5060885674,59963.0700064226,
5060885674,49753.3798175011,
5060885674,44838.7884709331,
5060885675,,
5060885677,1851.63062955441,
5060885677,1551.74516400336,
5060885677,13923.7773059344,
5060885677,21020.2770896413,
5060885677,12203.2150303791,
5060885679,,
5060885684,,
5060885684,,
5060885684,,
5060885684,545.462886503349,
5060885684,267.011187588279,
5060885685,16867.4205935525,
5060885685,18648.0414326355,
