Instrument,Company Common Name,Country ISO Code of Headquarters,Organization Status Code
5082934865,Stec Joint Venture,TH,Act
5082934867,STSRT Joint Venture,TH,Act
5082934871,Sub Rungrueang Anan Co Ltd,TH,Act
5082934874,Sulcon-SKV Consortium,TH,Act
5082934881,Suphasin Logistics Co Ltd,TH,Act
5082934892,T M P Joint Venture,TH,Act
5082934893,T N N S Joint Venture,TH,Act
5082934895,T S C Joint Venture,TH,Act
5082934898,TMSEngineering and PKD Engineering Co Ltd,TH,Act
5082934908,Team Burapa Travel,TH,Act
5082934909,Temco-Siriphol Joint Venture,TH,Act
5082934910,Ten Consultants & PPAConsultants Co Ltd,TH,Act
5082934912,Textile Central Co Ltd,TH,Act
5082934915,Thai Diamond Joint Venture,TH,Act
5082934918,Thai Oil & Logistics Partnership Ltd,TH,Act
5082934919,Thai Polycons P S M Joint Venture,TH,Act
5082934921,Thai SKY Nirada Construction Joint Venture,TH,Act
5082934924,Thai Songpon Yontakarn Co Ltd,TH,Act
5082934925,Thai Vichitprapha-TV Metal Part Joint Venture,TH,Act
5082934926,Thai Vijitprapa TNumchoke Krankorsang Joint Venture,TH,Act
5082934943,Joint Venture of Sri and Fec,TH,Act
5082934955,Tonbaeb Karaked Joint Venture,TH,Act
5082934962,Transtech Intergroup Co Ltd,TH,Act
5082934976,Twub Joint Venture,TH,Act
5082934980,Unique Chun Wo Joint Venture,TH,Act
5082934981,Uniway Engineering Cool Inspired Products Co Ltd,TH,Act
5082934987,Vichitbhan Construction See Sang Karn Yotah 1979 Krung T Co Ltd,TH,Act
5082935000,WG Pro Joint Venture,TH,Act
5082935005,Working Engineering and Working Engineering & Supply Co Ltd,TH,Act
5082935006,WS Joint Venture,TH,Act
5082935012,Zublin W&F Stecon Joint Venture,TH,Act
5082935018,93 Service Group Co Ltd,TH,Act
5082935019,ANKRecycle Co Ltd,TH,Act
5082935024,Akp International Partnership Ltd,TH,Act
5082935025,Anuttriya Consultant Partnership Ltd,TH,Act
5082935028,Apk Logistics Co Ltd,TH,Act
5082935030,Asa-Iso Joint Venture,TH,Act
5082935032,Asia Commercial Export Co Ltd,TH,Act
5082935038,BK 186 Partnership Ltd,TH,Act
5082935039,BL Technology Co Ltd,TH,Act
5082935057,Bos Service Plus Co Ltd,TH,Act
5082935067,CHAINUTHCHAPORN COMPANY LIMITED,TH,Act
5082935083,Cholthon Supply Partnership & Poncharoenlarb Ltd Co,TH,Act
5082935087,Clean for Green Co Ltd,TH,Act
5082935100,Dbiz Innovate Co Ltd,TH,Act
5082935105,DSPT-WML Joint Venture,TH,Act
5082935106,Duangbanthakan Service Co Ltd,TH,Act
5082935111,Ep Story Co Ltd,TH,Act
5082935121,Five Tigers Star Mech Joint Venture,TH,Act
5082935125,Four M Best Solution Co Ltd,TH,Act
5082935126,G One Service Co Ltd,TH,Act
5082935128,General Automatic Cars Parking System Co Ltd,TH,Act
5082935134,Hand To Hand Supply Co Ltd,TH,Act
5082935138,Hitech Education Co Ltd,TH,Act
5082935144,Icons Global Logistics Co Ltd,TH,Act
5082935152,Izawa Metal Thailand Co Ltd,TH,Act
5082935153,J M K Autopoint Partnership Ltd,TH,Act
5082935156,Jarn Charoen Yong Partnership Ltd,TH,Act
5082935158,Jie Tai Group Co Ltd,TH,Act
5082935163,JV Teerakarn Paadreaw,TH,Act
5082935167,KPK Together GP Ltd,TH,Act
5082935174,Kazusa Thailand Co Ltd,TH,Act
5082935175,Kearns International Consulting Thailand Co Ltd,TH,Act
5082935181,Kwamtungjaijarearn Partnership Ltd,TH,Act
5082935185,Kittinun Shipping Partnership Ltd,TH,Act
5082935192,Krabi Phut Phol Partnership Ltd,TH,Act
5082935196,Krung Thai Tractor Reuziti Joint Venture,TH,Act
5082935201,KTP-Vincy Joint Venture,TH,Act
5082935220,LPS Subcontract Co Ltd,TH,Act
5082935225,Masa Japan Co Ltd,TH,Act
5082935230,Meekunanan Co Ltd,TH,Act
5082935231,Mahanakorn Metalscrap Co Ltd,,Act
5082935234,Middee Public Co Ltd,TH,Act
5082935235,Midoriya Procurement Thailand Co Ltd,TH,Act
5082935241,Modern Technology Consultant and Kraftig Consultant Co Ltd,TH,Act
5082935247,Muttayan Co Ltd,TH,Act
5082935256,Napat Solution Co Ltd,TH,Act
5082935263,Neramit Management Co Ltd,TH,Act
5082935268,NNN Nutthakijkarnchang Co Ltd,TH,Act
5082935278,Ocb Oilfield Services Ltd,TH,Act
5082935289,PBL.Inter Group Co Ltd,TH,Act
5082935291,PRProperty Partnership Ltd,TH,Act
5082935298,Phakorn Supply Partnership Ltd,TH,Act
5082935305,Pisitpong Transport Partnership Ltd,TH,Act
5082935306,Plachiva Transport Co Ltd,TH,Act
5082935308,Pongpiboon Jaroensup Co Ltd,TH,Act
5082935318,PRScrap Co Ltd,TH,Act
5082935320,Quality Perfect Resource Co Ltd,TH,Act
5082935326,Rapier-Behr Co Ltd,TH,Act
5082935331,Rotsuporn Co Ltd,TH,Act
5082935334,Royal Siam Property Co Ltd,TH,Act
5082935335,RPN and Vongvarit Joint Venture,TH,Act
5082935336,RT Property and Development Co Ltd,TH,Act
5082935346,SWP Business Partnership Ltd,TH,Act
5082935352,Samila Cold Storage Co Ltd,TH,Act
5082935354,Samutprakarn Subcontract Co Ltd,TH,Act
5082935362,Sarat Inter Supply Co Ltd,TH,Act
5082935369,Ssu Security Guard Co Ltd,TH,Act
5082935372,SGK Joint Venture,TH,Act
5082935373,SG-Union Joint Venture,TH,Act
5082935375,Si Kingdom Center Corp Co Ltd,TH,Act
5082935376,SIAM AIRNET COMPANY LIMITED,TH,Act
5082935379,Siam Victory Intertrade Co Ltd,TH,Act
5082935381,Sikor and Energy for Environment Joint Venture Co Ltd,TH,Act
5082935384,ST1 Jointventure,TH,Act
5082935385,SKN Team Joint Venture,TH,Act
5082935386,SNNP Joint Venture,TH,Act
5082935390,Sornsri Co Ltd,TH,Act
5082935397,Sri Trang Logistics Co Ltd,TH,Act
5082935398,Srinarin Supply Co Ltd,TH,Act
5082935401,Stadt Tech Co Ltd,TH,Act
5082935408,Sun Fuji Thailand Co Ltd,TH,Act
5082935437,Thai N-Tech Machine Co Ltd,TH,Act
5082935440,Thai Petroleum Support Co Ltd,TH,Act
5082935441,Thai Polycons and Laemthong Pattalung Joint Venture,TH,Act
5082935445,Thai Vijitprapa Kritsaraphat Jointventure,TH,Act
5082935446,Thanachai Sheep Service Co Ltd,TH,Act
5082935450,TK Telecom & Network Supply Co Ltd,TH,Act
5082935457,En True System Co Ltd,TH,Act
5082935462,TSK Logistics Co Ltd,TH,Act
5082935465,Two Star Supply Co Ltd,TH,Act
5082935484,Vip Accommodation Co Ltd,TH,Act
5082935494,Wassanaadisorns Interfoods Co Ltd,TH,Act
5082935495,Watana Phanit Publishing Samranrasd Co Ltd,TH,Act
5082935505,Xin Hua Tai Co Ltd,TH,Act
5082935507,Yeg Techno Sol Co Ltd,TH,Act
5082935508,Yi Shiang Industrial Thailand Co Ltd,TH,Act
5082935610,Cig Blusolutions Co Ltd,TH,Act
5082935611,Swap & Go Co Ltd,TH,Act
5082935619,HN Medical Group Co Ltd,TH,Act
5082935728,DHL Ecommerce Solutions Thailand Ltd,TH,Act
5082935736,Asian Marine Joint Venture Co Ltd,,Act
5082937443,Nissen Kohki Thai Co Ltd,TH,Act
5082937444,D-Tops Engineering and Supply Co Ltd,TH,Act
5082937447,K Worth & Success Co Ltd,TH,Act
5082937453,Delta Seal Alliance Co Ltd,TH,Act
5082937454,Harpers Sea Freight Co Ltd,TH,Act
5082937457,Interthai Industrial Systems Ltd,TH,Act
5082937458,Isis Asia Group Co Ltd,TH,Act
5082937463,Majorchem Tanker Co Ltd,TH,Act
5082937468,Hydro Engineered Products Co Ltd,TH,Act
5082937469,K U K Business Co Ltd,TH,Act
5082937476,Keeps Fresh Co Ltd,TH,Act
5082937478,Itx Transport Co Ltd,TH,Act
5082937481,Vig Car Rent Co Ltd,TH,Act
5082937489,Skystar Airways Co Ltd,TH,Act
5082937490,Technology Inc Co Ltd,TH,Act
5082937491,Jirasin Service Co Ltd,TH,Act
5082937492,Thailand Productivity Institute,TH,Act
5082937494,NSF Asia-Pacific Co Ltd,TH,Act
5082937495,Environs Expert Co Ltd,TH,Act
5082937498,M & E Asia Co Ltd,TH,Act
5082937502,KKG Engineering Limited,TH,Act
5082937507,Brentwood Asia Ltd,TH,Act
5082937509,JJ Garden & Project Co Ltd,TH,Act
5082937510,Delta Transformer Core Co Ltd,TH,Act
5082937520,Air Radiators Thailand Co Ltd,TH,Act
5082937531,Hobie Thailand Ltd,TH,Act
5082937532,Tokai Kogyo Seiki Thailand Co Ltd,TH,Act
5082937539,RCS Heavy Industries Co Ltd,TH,Act
5082937541,Thai Industech Co Ltd,TH,Act
5082937544,Heritage Trans International Co Ltd,TH,Act
5082937550,Thai Hirakawa Co Ltd,TH,Act
5082937558,Mot Radio Co Ltd,TH,Act
5082937649,Bangkok-Amc Co Ltd,TH,Act
5082937650,Patterer Technical Parts Co Ltd,TH,Act
5082937664,Itd-NSC Joint Venture,TH,Act
5082937674,Petch Pairat Civil Partnership Ltd,TH,Act
5082937685,WNP Worldwide Co Ltd,TH,Act
5082937686,Line Maker Engineering Co Ltd,TH,Act
5082937687,K Pile Co Ltd,TH,Act
5082937688,Sanwa Engineering Thailand Co Ltd,TH,Act
5082937691,PSN Interset Co Ltd,TH,Act
5082937706,Poly Protech Co Ltd,TH,Act
5082937709,Born Pipe Co Ltd,TH,Act
5082937710,Synergy W Precision Co Ltd,TH,Act
5082937711,Tsukatani Thailand Co Ltd,TH,Act
5082937719,Chokchai Agricultural Machinery Co Ltd,TH,Act
5082937723,Intent Security Co Ltd,TH,Act
5082937724,Dokkhamtaiyota Limited Partnership,TH,Act
5082937726,Hyper Solutions Co Ltd,TH,Act
5082937728,Kanok Product,TH,Act
5082937733,Innova Electric Co Ltd,TH,Act
5082937736,CKE and S Co Ltd,TH,Act
5082937737,Hylax Thailand Co Ltd,TH,Act
5082937751,Japan Machine Tools Asia Co Ltd,TH,Act
5082937768,K W Global Technology Thailand Co Ltd,TH,Act
5082937773,JJ Force Group Security Co Ltd,TH,Act
5082937775,Katatong Transport Co Ltd,TH,Act
5082937778,Inter Transport & Logistics Co Ltd,TH,Act
5082937794,KPExpert Engineering Co Ltd,TH,Act
5082937804,Kaew Sarnsiri Co Ltd,TH,Act
5082937805,JHM Controls & Engineering Co Ltd,TH,Act
5082937812,BUG Studio Co Ltd,TH,Act
5082937814,V 2 S Engineering Co Ltd,TH,Act
5082937823,Joel Thai Co Ltd,TH,Act
5082937830,Siam Vacuum Coat 2009 Co Ltd,TH,Act
5082937832,Hat Yai Somchai Paktai Partnership Ltd,TH,Act
5082937837,Kendek Industry Thailand Co Ltd,TH,Act
5082937841,CHAyothaya Demolition & Construction Co Ltd,TH,Act
5082937845,Kawamoto Pump Asia Co Ltd,TH,Act
5082937850,BSK Tech & Service Co Ltd,TH,Act
5082937855,Soccer Pro Bangkok Co Ltd,TH,Act
5082937857,Chanthaburi SK Center Co Ltd,TH,Act
5082937864,Chaiyaphum Charoen Motors Co Ltd,TH,Act
5082937876,ChorHomnan Construction Co Ltd,TH,Act
5082937879,BPP Transport Co Ltd,TH,Act
5082937892,Chokbuncha Civil Partnership Ltd,TH,Act
5082937894,Boat Lagoon Yachting Co Ltd,TH,Act
5082937905,Wealth Working Marine Co Ltd,TH,Act
5082937911,Chiang Saen Food Products Co Ltd,TH,Act
5082937914,Boonjin Enterprise Co Ltd,TH,Act
5082937915,Prime Cars Rent Co Ltd,TH,Act
5082937917,Chongnoncee Ltd,TH,Act
5082937919,CH Switch Tech Co Ltd,TH,Act
5082937922,Chai Siam Stell Co Ltd,TH,Act
5082937941,CAL Law Office Co Ltd,TH,Act
5082937942,Siam Chai Point Co Ltd,TH,Act
5082937947,Co-Pac Engineering Ltd,TH,Act
5082937951,D Advance Engineering Co Ltd,TH,Act
5082937952,BKK Grand Estate Company Limited,TH,Act
5082937956,A P S Mult-Trade Co Ltd,TH,Act
5082937960,V Group Suzuki Car Co Ltd,TH,Act
5082937962,Consortium Experteam and SVS Oilfield Services Joint Venture,TH,Act
5082937964,Vega Instruments Co Ltd,TH,Act
5082937967,Asada Inter Ltd,TH,Act
5082937970,Ai Decoration Co Ltd,TH,Act
5082937978,Super Scales & System Co Ltd,TH,Act
5082937982,Colbree Tsukuba Co Ltd,TH,Act
5082937983,Sirikrai Industrial Co Ltd,TH,Act
5082937999,Lor Construction Thailand Ltd,TH,Act
5082938001,Freight Mark Logistics Co Ltd,TH,Act
5082938005,Chanin Transport Co Ltd,TH,Act
5082938009,Mitrcharoen Cable Works Co Ltd,TH,Act
5082938012,Lela Fishery Co Ltd,TH,Act
5082938023,Midea Engineering Co Ltd,TH,Act
5082938025,Knack Group Co Ltd,TH,Act
5082938027,Master Progression Technology Co Ltd,TH,Act
5082938037,Kpi 1389 International Co Ltd,TH,Act
5082938040,Metadec Co Ltd,TH,Act
5082938042,M-Rich Corp Co Ltd,TH,Act
5082938044,Mactech Elevator and Service Co Ltd,TH,Act
5082938047,Mobicrat Co Ltd,TH,Act
5082938051,M U I Rubber Belt Co Ltd,TH,Act
5082938053,Khlong Toei Market 2551 Co Ltd,TH,Act
5082938056,Logistplus Co Ltd,TH,Act
5082938063,Moderate Co Ltd,TH,Act
5082938064,Ladkrabang Bore Pile Co Ltd,TH,Act
5082938067,Sinvayupuck Co Ltd,TH,Act
5082938075,B2C Marketing Co Ltd,TH,Act
5082938079,KM Grand Pack Co Ltd,TH,Act
5082938088,Mega J Co Ltd,TH,Act
5082938089,Book Center Muangthai Co Ltd,TH,Act
5082938090,Mar Com Mix Co Ltd,TH,Act
5082938102,Meangtongkakhongkao Soonheng Co Ltd,TH,Act
5082938111,Master Driver and Services Thailand Co Ltd,TH,Act
5082938119,Keen Biz Co Ltd,TH,Act
5082938129,Ming Transport Co Ltd,TH,Act
5082938134,Neo Siam Logistics and Transport Co Ltd,TH,Act
5082938135,Kuang Seng Lee Co Ltd,TH,Act
5082938136,Mahachok Asset Co Ltd,TH,Act
5082938139,Kitsawat Transport Co Ltd,TH,Act
5082938141,MK Cold Storage Co Ltd,TH,Act
5082938154,M Gain Engineering Partnership Ltd,TH,Act
5082938155,Narong Accounting Co Ltd,TH,Act
5082938158,Palang Sang Co Ltd,TH,Act
5082938161,Sirivatana Securityprint Co Ltd,TH,Act
5082938183,Janita Cleaning Service Co Ltd,TH,Act
5082938190,Ono Tech Thailand Co Ltd,TH,Act
5082938191,N & F Marketing & Service Co Ltd,TH,Act
5082938194,Nesco Lighting & Pole Co Ltd,TH,Act
5082938200,New International General Co Ltd,TH,Act
5082938208,PN Subcontract Service Co Ltd,TH,Act
5082938224,Nuntakri Co Ltd,TH,Act
5082938227,Natapob Co Ltd,TH,Act
5082938236,Nano Seimitsu Co Ltd,TH,Act
5082938238,Narac Arms Industry Co Ltd,TH,Act
5082938244,Pasuda Supplies and Services Co Ltd,TH,Act
5082938245,SCT Rental Car Co Ltd,TH,Act
5082938247,Nitirat Law and Collection Co Ltd,TH,Act
5082938253,Nung Thai International Co Ltd,TH,Act
5082938256,Rharkphoom Logistics Partnership Ltd,TH,Act
5082938262,Paisan Capital Co Ltd,TH,Act
5082938263,PNP Recycle Co Ltd,TH,Act
5082938270,Avatar Electric Co Ltd,TH,Act
5082938272,B B Group Success Partnership Ltd,TH,Act
5082938275,Numpaeng Engineering Co Ltd,TH,Act
5082938280,VTC Mechanic System Co Ltd,TH,Act
5082938293,ToToo Chiang Mai Seafood Co Ltd,TH,Act
5082938295,SSM & Machinery Co Ltd,TH,Act
5082938306,Poem D & C Thailand Co Ltd,TH,Act
5082938307,Ipaint Tech Co Ltd,TH,Act
5082938315,Thanyaphat Furniture & Design Co Ltd,TH,Act
5082938317,Aumi Construction Co Ltd,TH,Act
5082938324,EMTech Engineering Thailand Co Ltd,TH,Act
5082938326,Professional Chauffeur Supply Co Ltd,TH,Act
5082938330,PCC International Co Ltd,TH,Act
5082938338,Prathan Electricity Co Ltd,TH,Act
5082938342,Quadel Solution Printing Co Ltd,TH,Act
5082938345,SaS Inkjet Supply Co Ltd,TH,Act
5082938346,TR Modern Industry Co Ltd,TH,Act
5082938356,PCMC Engineering Co Ltd,TH,Act
5082938361,Rangsan Vip Co Ltd,TH,Act
5082938365,Poonsub Wattana Co Ltd,TH,Act
5082938368,Pdca Engineering Co Ltd,TH,Act
5082938369,Poomjai Engineering Co Ltd,TH,Act
5082938370,Master Roller Thailand Co Ltd,TH,Act
5082938373,Prolific Heating International Co Ltd,TH,Act
5082938379,RTN Logistics Co Ltd,TH,Act
5082938386,Parkin Import & Export Co Ltd,TH,Act
5082938388,Petlada Transport 2001 Co Ltd,TH,Act
5082938389,Photonics Science Co Ltd,TH,Act
5082938398,Transpower Battery Co Ltd,TH,Act
5082938407,Psa Chemtech Co Ltd,TH,Act
5082938414,Prolog Titanium Corp Co Ltd,TH,Act
5082938417,Pinkanjana Navy Co Ltd,TH,Act
5082938419,Petchudom Enterprise Co Ltd,TH,Act
5082938421,Pronchai Air and Service Co Ltd,TH,Act
5082938425,Ison Import Export Co Ltd,TH,Act
5082938427,Prombot Co Ltd,TH,Act
5082938428,Pathra Nakornlaung Co Ltd,TH,Act
5082938430,Thitichai Co Ltd,TH,Act
5082938434,Ponkpun Construction Co Ltd,TH,Act
5082938441,Pro Serve Packing Co Ltd,TH,Act
5082938445,Masscotte Group Co Ltd,TH,Act
5082938446,Ratchasima Pechtawee Co Ltd,TH,Act
5082938452,Aquamarine Logistics Co Ltd,TH,Act
5082938454,Kanne Giesser South-East-Asia Ltd,TH,Act
5082938458,Security Pro-Active Guard International Thailand Co Ltd,TH,Act
5082938463,Princess Ocean Co Ltd,TH,Act
5082938466,Ratchaburi Tractor Partnership Ltd,TH,Act
5082938474,Piriyasanti Co Ltd,TH,Act
5082938477,Animate 2005 ThailandCompany Ltd,TH,Act
5082938480,Phaisan Mueathong Partnership Ltd,TH,Act
5082938486,Phuket Island Marina Co Ltd,TH,Act
5082938491,Envi System and Technology Co Ltd,TH,Act
5082938508,SGS Import Export Co Ltd,TH,Act
5082938511,BS Machanical Engineering Co Ltd,TH,Act
5082938516,Best Way Con Co Ltd,TH,Act
5082938522,Switch Flex Pak Co Ltd,TH,Act
5082938524,Irr Corp Co Ltd,TH,Act
5082938525,Rich Max Interprint Co Ltd,TH,Act
5082938528,Sang Charoen Marine Service Co Ltd,TH,Act
5082938533,Thrive Precision Industry Co Ltd,TH,Act
5082938534,Sajja Pack Co Ltd,TH,Act
5082938535,Tatsumi Shokai Thailand Co Ltd,TH,Act
5082938561,Potential Legal and Business Co Ltd,TH,Act
5082938565,Advance Auto Products Technology Co Ltd,TH,Act
5082938576,Reung Narong Co Ltd,TH,Act
5082938577,EN Soft Co Ltd,TH,Act
5082938584,SVTranspro Co Ltd,TH,Act
5082938592,Samantong Engineering Partnership Ltd,TH,Act
5082939001,Roomy Route Co Ltd,TH,Act
5082939006,Samco Service Co Ltd,TH,Act
5082939007,Siam Alpha Tech Co Ltd,TH,Act
5082939010,SN Service Solutions Co Ltd,TH,Act
5082939016,Thavorn Service Co Ltd,TH,Act
5082939018,SJ Screwthai Co Ltd,TH,Act
5082939022,SYN Co Ltd,TH,Act
5082939031,Chusei Thailand Co Ltd,TH,Act
5082939040,Saha Oil Transport Co Ltd,TH,Act
5082939053,Sarawut Civil Partnership Ltd,TH,Act
5082939055,SKhemrat Transport Co Ltd,TH,Act
5082939056,SSitthichok Construction Co Ltd,TH,Act
5082939060,RJC Plus Co Ltd,TH,Act
5082939075,Norhtern Construction Material Co Ltd,TH,Act
5082939101,Herry Logistics Co Ltd,TH,Act
5082939105,Assist Work Thailand Co Ltd,TH,Act
5082939110,Yee Thai International Logistics Thailand Co Ltd,TH,Act
5082939115,I GREEN TRADING COMPANY LIMITED,TH,Act
5082939123,SCT Enc Thai Co Ltd,TH,Act
5082939125,Springtime Bedding Partnership Ltd,TH,Act
5082939131,Sangratsamee Transport Co Ltd,TH,Act
5082939135,Socomec Ups Thailand Ltd,TH,Act
5082939137,18 July Co Ltd,TH,Act
5082939139,Somchai Aluminium Co Ltd,TH,Act
5082939140,Allways Express Transport Thailand Co Ltd,TH,Act
5082939152,Siam Products Aircondition Co Ltd,TH,Act
5082939153,Imperial Fire Engineering Co Ltd,TH,Act
5082939156,Siam Sanitech 1995 Co Ltd,TH,Act
5082939168,Super Force Security Guards Co Ltd,TH,Act
5082939183,Sun-Shine Asia Co Ltd,TH,Act
5082939184,Siam Neji Co Ltd,TH,Act
5082939190,Sinjalearn Business & Engineering Partnership Ltd,TH,Act
5082939191,Smart Tech & Mat Co Ltd,TH,Act
5082939193,Songyuth Logistics Co Ltd,TH,Act
5082939206,Tanawan Electric Construction Co Ltd,TH,Act
5082939207,Chaianan Logistics Partnership Ltd,TH,Act
5082939211,SP Technical Engineering Co Ltd,TH,Act
5082939212,Srithai Logistics Co Ltd,TH,Act
5082939220,ASAssociated Engineering 1964 and Sahakol Equipment Jo Co Ltd,TH,Act
5082939221,ASAssociated Engineering 1964 and Sukontha Joint Ventu Co Ltd,TH,Act
5082939225,Tae Kyung Industry Thailand Co Ltd,TH,Act
5082939226,Alternative Trucking Services Co Ltd,TH,Act
5082939238,BCKT Bilfinger Berger Ag CHKarnchang Public Kumakai Kumicompany Co Ltd,TH,Act
5082939243,Angtai Co Ltd,TH,Act
5082939247,Siam JS Leasing Business Co Ltd,TH,Act
5082939249,Surin Kusuma Partnership Ltd,TH,Act
5082939262,Chec Joint Venture,TH,Act
5082939269,Cna Msi Joint Venture,TH,Act
5082939270,Sinthawee Khehakij Partnership Ltd,TH,Act
5082939271,Best Rebuild Recycle Partnership Ltd,TH,Act
5082939280,DEXIAN (THAILAND) LIMITED,TH,Act
5082939283,2 B S Enterprise Co Ltd,TH,Act
5082939288,T P I Lather Co Ltd,TH,Act
5082939292,SP Logistics Co Ltd,TH,Act
5082939295,Fujikura Thailand Branch Ltd,TH,Act
5082939296,Fujimaki Steel Thailand Co Ltd,TH,Act
5082939306,Ids Joint Venture,TH,Act
5082939307,A W Panich 2001 Co Ltd,TH,Act
5082939311,Ion Joint Venture,TH,Act
5082939314,JTC Logistics Co Ltd,TH,Act
5082939315,Jalways Bangkok Branch Co Ltd,TH,Act
5082939316,Gen Power Engineers Co Ltd,TH,Act
5082939319,Joint Venture of A F S,TH,Act
5082939321,Joint Venture of C S E and N T R,TH,Act
5082939322,Joint Venture of Fruedel and ST Power Engineering CorpLimited Co Ltd,TH,Act
5082939324,Joint Venture of Hydrotech and Cooperation,TH,Act
5082939326,Joint Venture of Obayashi-Nowarat,TH,Act
5082939329,Joint Venture of Sumitomo Italian-Thai,TH,Act
5082939330,Joint Venture of Sumitomo Mitsui Vichitbhan Siam Syntech Krung Thon SV SK JV,TH,Act
5082939333,Joint Venture Oil & Gas Asia Services,TH,Act
5082939336,Firesun Paradise Co Ltd,TH,Act
5082939338,K Y T B W Joint Venture,TH,Act
5082939339,KajimaTokyu-Unique Joint Venture,TH,Act
5082939344,Kone Thai Lift Joint Venture,TH,Act
5082939345,Twin Lotus Retail Co Ltd,TH,Act
5082939354,Thananukulchai Co Ltd,TH,Act
5082939355,United Electric Wire Thailand Co Ltd,TH,Act
5082939358,Uretek Ground Engineering Co Ltd,TH,Act
5082939359,Tu Logistics Co Ltd,TH,Act
5082939360,NNK Joint Venture,TH,Act
5082939361,Northwest Airlines Thailand Branch Inc,TH,Act
5082939366,Oei Yamanaka Co Ltd,TH,Act
5082939371,Thiangtat Business Supply Partnership Ltd,TH,Act
5082939373,Yamato Electric Thailand Co Ltd,TH,Act
5082939381,Petro Bangkok SCS Development Joint Venture,TH,Act
5082939383,Unithai Charoen Fuengfoo Co Ltd,TH,Act
5082939384,Pornpat Engineering Co Ltd,TH,Act
5082939394,Talay Thai Transportation 2 Co Ltd,TH,Act
5082939395,RPE Joint Venture,TH,Act
5082939400,S-One Logistics Co Ltd,TH,Act
5082939407,Thaikij Machinery Partnership Ltd,TH,Act
5082939412,SCS Joint Venture,TH,Act
5082939413,Se & SGCL Joint Venture,TH,Act
5082939420,Sansui Kensetsu Co Ltd,TH,Act
5082939430,Sri U-Thong and Teama Joint Venture,TH,Act
5082939431,Joint Venture of Sri and PWH,TH,Act
5082939434,Audomtouchmvisit Partnership Ltd,TH,Act
5082939435,Ukie Word Sales and Service Co Ltd,TH,Act
5082939438,T-Com Joint Venture,TH,Act
5082939440,Thai Denki Engineering & Service Co Ltd,TH,Act
5082939441,Thatongmai Intertrade Co Ltd,TH,Act
5082939447,Ti Joint Venture,TH,Act
5082939449,TN Joint Venture,TH,Act
5082939455,I Top Plus Co Ltd,TH,Act
5082939457,Thaisomdej Service Co Ltd,TH,Act
5082939459,Trade Beer Co Ltd,TH,Act
5082939472,Tong Num Chai Transport Partnership Ltd,TH,Act
5082939475,Asahi Giken Manufacturing Co Ltd,TH,Act
5082939476,Udomsueksa Partnership Ltd,TH,Act
5082939478,Thai Airtropolis Gsa Co Ltd,TH,Act
5082939487,Security Tisguard Group Co Ltd,TH,Act
5082939494,Thai-Ishe Industries Co Ltd,TH,Act
5082939495,Toon Dumrong Co Ltd,TH,Act
5082939506,Security Guard TPGuard Co Ltd,TH,Act
5082939510,Kop Civil Building Co Ltd,TH,Act
5082939514,Thai Wan Xiang Travel Trade Group Co Ltd,TH,Act
5082939521,Nagano Engineering Thailand Co Ltd,TH,Act
5082939522,TPS Product Sales Co Ltd,TH,Act
5082939524,Thongpad Cold Storage Co Ltd,TH,Act
5082939535,Andaman Leisure-Phuket Co Ltd,TH,Act
5082939537,VCC Inter Marine Service & Transport Co Ltd,TH,Act
5082939544,Yokrungrueng Konsong Co Ltd,TH,Act
5082939550,VTV Engineering Co Ltd,TH,Act
5082939553,S S M Industry Co Ltd,TH,Act
5082939557,Water Tech & Service Co Ltd,TH,Act
5082939559,Windsor Transaction Co Ltd,TH,Act
5082939560,Sungwalchok Charoenying Partnership Ltd,TH,Act
5082939566,Vasana Assets Co Ltd,TH,Act
5082939574,Wongwaiwit Industrial Supply Corp Ltd,TH,Act
5082939578,Topocean Thailand Ltd,TH,Act
5082939579,Topmost Technology Innovaation Co Ltd,TH,Act
5082939586,Air Sawadee Co Ltd,TH,Act
5082939591,Yong Kim Ann International Co Ltd,TH,Act
5082939606,Yoshimoto Flexo Printing Thailand Co Ltd,TH,Act
5082939608,Interstevedoring 7 Co Ltd,TH,Act
5082939609,Viraya Oil Transport Co Ltd,TH,Act
5082939617,Wongtaveesub Transport Co Ltd,TH,Act
5082939618,Zhongqi Thailand Co Ltd,TH,Act
5082939622,Wongthai Printing Plas Co Ltd,TH,Act
5082939626,Yala Material and Construction Partnership Ltd,TH,Act
5082939629,Comco Asia Co Ltd,TH,Act
5082939639,Rakangthong Plastic Co Ltd,TH,Act
5082939660,WTL Transport Bangkok Co Ltd,TH,Act
5082939662,Green Dii Co Ltd,TH,Act
5082939669,Pornamphol Transport Partnership Ltd,TH,Act
5082939672,Siam Intercool Co Ltd,TH,Act
5082939674,PP Solutions & Partner Co Ltd,TH,Act
5082939675,Phetsomwong Civil Engineering Partnership Ltd,TH,Act
5082939682,Klanglek Khonkaen Partnership Ltd,TH,Act
5082939684,Lawan Panit Partnership Ltd,TH,Act
5082939690,Highway Cement Co Ltd,TH,Act
5082939691,Songkhun Civil 1988 Partnership Ltd,TH,Act
5082939693,Towan Transport Co Ltd,TH,Act
5082939706,S Seven Co Ltd,TH,Act
5082939711,VSN Engineering & Supply Co Ltd,TH,Act
5082939712,Pakk Construction Company Limited,TH,Act
5082939722,Brta Co Ltd,TH,Act
