Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5036215191,Passenger Transportation Services,,
5036215333,Passenger Transportation Services,,
5036219259,Professional & Commercial Services,,
5036222332,Professional & Commercial Services,,
5036224430,Freight & Logistics Services,,
5036232206,Professional & Commercial Services,,
5036351108,Professional & Commercial Services,,
5036352324,Transport Infrastructure,,
5036372983,Construction & Engineering,,
5036381425,Passenger Transportation Services,,
5036388496,Professional & Commercial Services,,
5036395521,Professional & Commercial Services,,
5036753402,Freight & Logistics Services,,
5036786510,Professional & Commercial Services,,
5036786978,Professional & Commercial Services,,
5036793801,Professional & Commercial Services,,
5036854379,Professional & Commercial Services,,
5036855936,Passenger Transportation Services,,
5036856823,Freight & Logistics Services,,
5036866851,Construction & Engineering,,
5036879015,Professional & Commercial Services,,
5036881392,Freight & Logistics Services,,
5036883884,Passenger Transportation Services,,
5037045508,Construction & Engineering,,
5037061110,Investment Banking & Investment Services,,
5037076794,Professional & Commercial Services,,
5037129775,Professional & Commercial Services,,
5037132652,Aerospace & Defense,,
5037275186,Professional & Commercial Services,,
5037316371,Construction & Engineering,,
5037317861,,,
5037319084,Construction & Engineering,,
5037336269,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5037347078,Freight & Logistics Services,,
5037355208,Professional & Commercial Services,,
5037360961,Banking Services,,
5037437084,Construction & Engineering,,
5037438939,Investment Holding Companies,,
5037589273,Professional & Commercial Services,,
5037589824,Professional & Commercial Services,,
5037618152,,,
5037631039,Passenger Transportation Services,,
5037631099,Professional & Commercial Services,,
5037639151,Passenger Transportation Services,4522,
5037649682,Professional & Commercial Services,,
5037659593,Professional & Commercial Services,,
5037784150,Professional & Commercial Services,,
5037840344,Construction & Engineering,,
5037840939,,,
5037845625,Professional & Commercial Services,,
5037853221,Professional & Commercial Services,,
5037856523,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5037927982,Professional & Commercial Services,,
5037931206,Professional & Commercial Services,,
5037935731,Professional & Commercial Services,,
5037944344,Professional & Commercial Services,,
5037947806,Professional & Commercial Services,,
5037947824,Professional & Commercial Services,,
5037951539,Professional & Commercial Services,,
5037958107,Professional & Commercial Services,,
5037961886,Professional & Commercial Services,,
5037962759,Professional & Commercial Services,,
5037967426,Professional & Commercial Services,,
5037988170,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5037988559,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5038030668,Professional & Commercial Services,,
5038031102,Professional & Commercial Services,,
5038033261,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5038036483,Construction & Engineering,,
5038045227,Professional & Commercial Services,,
5038054765,Professional & Commercial Services,,
5038058799,Professional & Commercial Services,,
5038060678,Professional & Commercial Services,,
5038065400,Professional & Commercial Services,,
5038071756,Freight & Logistics Services,,
5038072449,Professional & Commercial Services,,
5038072574,Freight & Logistics Services,,
5038073214,Professional & Commercial Services,,
5038073344,Freight & Logistics Services,,
5038076771,Professional & Commercial Services,,
5038910902,Professional & Commercial Services,,
5039145537,Professional & Commercial Services,,
5039189219,Professional & Commercial Services,,
5039610460,Professional & Commercial Services,,
5039610462,Transport Infrastructure,,
5039612813,Passenger Transportation Services,,
5039612880,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5039612916,Construction & Engineering,,
5039612930,Construction & Engineering,,
5039612933,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5039612960,Professional & Commercial Services,,
5039612967,,,
5039612975,Professional & Commercial Services,,
5039613023,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5039613031,Professional & Commercial Services,,
5039613174,Professional & Commercial Services,,
5039613237,Construction & Engineering,,
5039680591,Professional & Commercial Services,,
5039683014,Professional & Commercial Services,,
5039844488,Freight & Logistics Services,,
5039924917,Professional & Commercial Services,,
5039937952,Freight & Logistics Services,,
5040038567,Professional & Commercial Services,,
5040038666,Freight & Logistics Services,,
5040044234,Freight & Logistics Services,,
5040045970,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5040046550,Freight & Logistics Services,,
5040053957,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5040054588,Freight & Logistics Services,,
5040055078,Professional & Commercial Services,,
5040057659,Professional & Commercial Services,,
5040186373,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5040186654,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5040188570,Construction & Engineering,,
5040188583,Construction & Engineering,,
5040188619,Diversified Industrial Goods Wholesale,,
5040190166,Construction & Engineering,,
5040190173,Professional & Commercial Services,,
5040195352,Construction & Engineering,,
5040195549,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5040251921,Professional & Commercial Services,,
5040257393,Construction & Engineering,,
5040257458,Professional & Commercial Services,,
5040258070,Aerospace & Defense,,
5040258072,Aerospace & Defense,,
5040258819,Professional & Commercial Services,,
5040260302,Professional & Commercial Services,,
5040266386,Freight & Logistics Services,,
5040269953,Professional & Commercial Services,,
5040271118,Construction & Engineering,,
5040272630,Professional & Commercial Services,,
5040274676,Professional & Commercial Services,,
5040274677,Professional & Commercial Services,,
5040276207,Professional & Commercial Services,,
5040692610,Professional & Commercial Services,,
5040692751,Professional & Commercial Services,,
5040692849,Professional & Commercial Services,,
5040694073,,,
5040694450,Professional & Commercial Services,,
5040695753,Professional & Commercial Services,,
5040697119,Freight & Logistics Services,,
5040697849,Professional & Commercial Services,,
5040698467,Professional & Commercial Services,,
5040698597,Professional & Commercial Services,,
5040698605,Professional & Commercial Services,,
5040698769,Professional & Commercial Services,,
5040698824,Professional & Commercial Services,,
5040704573,Professional & Commercial Services,,
