Instrument,Organization Ultimate Parent,Ultimate Parent Id,Country ISO2 Code of Ultimate Parent Headquarters
5062226113,Zhongxin Dongtai Laiyang Nanometer Gene Biotechnology Co Ltd,5074547212,CN
5062226116,,,
5062226127,Xinhe County Yonghong Co Ltd,5062226127,CN
5062226141,Tonghua Yufeng Brewing Co Ltd,5062226141,CN
5062226145,,,
5062226147,,,
5062226151,,,
5062226163,,,
5062226164,,,
5062226170,,,
5062226172,,,
5062226183,,,
5062226187,,,
5062226189,,,
5062226194,,,
5062226200,,,
5062226207,,,
5062226212,,,
5062226216,,,
5062226218,,,
5062226223,Zhaosu County Grassland Cereal & Oil Industry Co Ltd,5062226223,CN
5062226242,,,
5062226244,Hengan International Group Company Ltd,4295871680,CN
5062226246,,,
5062226255,,,
5062226259,,,
5062226262,,,
5062226264,,,
5062226267,,,
5062226276,,,
5062226283,Guangdong Yuequn BIotechnology Co Ltd,5062226283,CN
5062226291,,,
5062226294,,,
5062226296,,,
5062226306,Yanggu Jianfa Foodstuff Co Ltd,5062226306,CN
5062226313,,,
5062226317,,,
5062226319,,,
5062226323,,,
5062226335,,,
5062226338,Shandong GuAjing Wine Supply Co Ltd,5062226338,CN
5062226340,,,
5062226341,,,
5062226344,,,
5062226345,,,
5062226350,Sichuan Nanchong Lvbao Fungus Industry Technology Co Ltd,5062226350,CN
5062226352,Shenzhen Taihong Industry Co Ltd,5081171080,CN
5062226357,,,
5062226364,,,
5062226372,,,
5062226379,,,
5062226380,,,
5062226382,,,
5062226384,,,
5062226389,,,
5062226393,,,
5062226405,,,
5062226416,,,
5062226420,,,
5062226426,,,
5062226429,,,
5062226430,,,
5062226433,,,
5062226448,,,
5062226454,,,
5062226466,,,
5062226470,,,
5062226473,,,
5062226478,,,
5062226486,,,
5062226495,,,
5062226504,,,
5062226511,,,
5062226512,Zhejiang Fengyu Ocean Biological Products CoLTD,5062226512,CN
5062226518,,,
5062226520,,,
5062226529,,,
5062226530,,,
5062226541,,,
5062226544,,,
5062226553,,,
5062226556,,,
5062226561,,,
5062226565,,,
5062226566,,,
5062226577,,,
5062226579,,,
5062226593,,,
5062226594,,,
5062226595,,,
5062226604,,,
5062226607,,,
5062226612,,,
5062226619,,,
5062226626,,,
5062226627,,,
5062226633,,,
5062226650,,,
5062226656,,,
5062226657,,,
5062226665,,,
5062226668,,,
5062226670,,,
5062226672,,,
5062226677,Fuqing Jianing Cosmetics Co Ltd,5062226677,CN
5062226678,,,
5062226687,Jiangsu Kangli Feedstuff Co Ltd,5073149206,CN
5062226696,Fugou County Changcheng Foodgrain & Cooking Oil Trade Co Ltd,5076392069,CN
5062226697,,,
5062226705,,,
5062226714,,,
5062226724,,,
5062226725,,,
5062226729,,,
5062226730,Hubei Lvsheng Livestock Technology Development Co Ltd,5062226730,CN
5062226732,Sichuan Panxing Green Food Group Co Ltd,5076391348,CN
5062226733,,,
5062226734,,,
5062226745,Shaanxi Qinyang Changsheng Wine Industry Co Ltd,5062226745,CN
5062226752,,,
5062226769,,,
5062226771,,,
5062226791,,,
5062226792,Guangzhou Ding Yi Foods Co Ltd,5081700059,CN
5062226798,,,
5062226803,Lingbi County Yongsheng Powder Manufacturing Co Ltd,5062226803,CN
5062226812,,,
5062226813,,,
5062226815,,,
5062226831,,,
5062226836,,,
5062226837,,,
5062226838,,,
5062226840,,,
5062226842,,,
5062226866,Huaiyang County Fengyuanchun Plant Oil Co Ltd,5062226866,CN
5062226867,Crosston International Investment Ltd,5000087882,HK
5062226868,,,
5062226871,,,
5062226873,,,
5062226885,,,
5062226893,,,
5062226896,,,
5062226904,,,
5062226908,,,
5062226913,Shanghai Qiao Lian Foods and Beverage Management Co Ltd,5082313856,CN
5062226919,,,
5062226921,,,
5062226925,,,
5062226927,,,
5062226931,,,
5062226939,,,
5062226942,Heilongjiang Supply & Distribution Cooperative Association,5044724265,CN
5062226946,,,
5062226952,,,
5062226959,,,
5062226977,,,
5062226984,,,
5062226987,,,
5062226994,,,
5062226995,,,
5062226996,,,
5062226998,,,
5062226999,,,
5062227005,,,
5062227009,,,
5062227014,,,
5062227018,,,
5062227020,,,
5062227023,,,
5062227027,,,
5062227029,,,
5062227030,,,
5062227033,Guangdong Mingde Shengke Agriculture & Animal Husbandry Co Ltd,5076390637,CN
5062227039,,,
5062227045,,,
5062227058,,,
5062227063,Xinjiang Tianshanxue Food Co Ltd,5062227063,CN
5062227071,,,
5062227075,,,
5062227088,,,
5062227095,,,
5062227104,,,
5062227105,Qiqihar Honghe Rices CoLTD,5062227105,CN
5062227106,,,
5062227107,,,
5062227111,,,
5062227129,,,
5062227139,,,
5062227140,,,
5062227141,,,
5062227147,,,
5062227154,,,
5062227162,,,
5062227180,,,
5062227183,,,
5062227191,Guangdong Agribusiness Group Corp,5000704161,CN
5062227192,,,
5062227213,Jiangxi Chunxin Enterprise Management Consulting Service Co Ltd,5080180457,CN
5062227217,,,
5062227218,,,
5062227233,,,
5062227234,,,
5062227241,,,
5062227247,,,
5062227249,,,
5062227254,,,
5062227259,,,
5062227260,,,
5062227262,,,
5062227263,,,
5062227266,,,
5062227272,,,
5062227273,Liaoning Xibo Foodstuff Co Ltd,5062227273,CN
5062227277,,,
5062227278,,,
5062227288,Hunan Resun Co Ltd,5084581049,CN
5062227290,,,
5062227317,Weifang Jinhe Xinshidai Food CoLTD,5062227317,CN
5062227333,,,
5062227334,,,
5062227336,Sichuan Jitailong Food Group Co Ltd,5058646223,CN
5062227338,Rong County Yangguang Agricultural Development Co Ltd,5063188785,CN
5062227339,,,
5062227344,,,
5062227350,,,
5062227362,,,
5062227372,,,
5062227375,,,
5062227388,Lijiang Zhongyuan Green Food Co Ltd,5062227388,CN
5062227389,Dehong Aohuan Group Co Ltd,5062227389,CN
5062227396,,,
5062227415,,,
5062227417,Shandong Xinkang Agricultural Development Co Ltd,5079918653,CN
5062227421,,,
5062227426,,,
5062227457,,,
5062227459,,,
5062227461,,,
5062227462,,,
5062227499,,,
5062227500,,,
5062227510,,,
5062227513,,,
5062227522,,,
5062227530,,,
5062227531,,,
5062227541,,,
5062227559,,,
5062227560,,,
5062227586,,,
5062227613,,,
5062227653,,,
5062227657,,,
5062227660,,,
5062227664,,,
5062227671,Jixi County Banqiao Green Agricultural Products Development Co Ltd,5062227671,CN
5062227672,,,
5062227684,,,
5062227698,,,
5062227704,,,
5062227732,,,
5062227735,,,
5062227737,,,
5062227738,,,
5062227744,,,
5062227745,,,
5062227756,,,
5062227762,,,
5062227768,,,
5062227776,,,
5062227781,,,
5062227783,,,
5062227784,Panshi Jinxuan Cereal & Oil Co Ltd,5062227784,CN
5062227793,,,
5062227797,,,
5062227804,,,
5062227816,,,
5062227825,,,
5062227827,,,
5062227828,,,
5062227831,,,
5062227833,,,
5062227835,,,
5062227836,,,
5062227847,,,
5062227848,,,
5062227850,,,
5062227852,,,
5062227857,,,
5062227859,,,
5062227869,,,
5062227880,,,
5062227889,,,
5062227890,,,
5062227896,Xinjiang Ruijiahong New Energy Material Co Ltd,5087081395,CN
5062227897,Restricted Data Order Investigation 526747234,5083720811,CN
5062227899,,,
5062227905,,,
5062227906,,,
5062227910,,,
5062227921,Zhanjiang Guolian Aquatic Products Co Ltd,4298346985,CN
5062227923,,,
5062227930,,,
5062227933,,,
5062227955,,,
5062227970,,,
5062227977,,,
5062227979,,,
5062227982,Pingyuan County Juyuan State-Owned Assets Management CoLTD,5076391486,CN
5062227983,,,
5062227988,,,
5062227994,,,
5062228004,Shenyang Donghui Enterprise Management Co Ltd,5064634793,CN
5062228012,,,
5062228028,,,
5062228047,,,
5062228048,,,
5062228049,,,
5062228050,,,
5062228052,,,
5062228056,,,
5062228063,,,
5062228069,Qingdao Countree Food CoLTD,5071489044,CN
5062228075,,,
5062228079,Anhui Fengyang County Shengyuan Agricultural Development Co Ltd,5062228079,CN
5062228082,,,
5062228083,,,
5062228085,Shijiazhuang Jinqiao Amylum Co Ltd,5062228085,CN
5062228086,Liaoning Academy of Agricultural Sciences,5083305852,CN
5062228088,,,
5062228089,,,
5062228094,,,
5062228108,,,
5062228111,,,
5062228114,,,
5062228115,,,
5062228124,,,
5062228132,,,
5062228161,,,
5062228175,,,
5062228183,Henan Shangdu Technology Development Group Co Ltd,5062270474,CN
5062228186,Hubei Kewang Animal Husbandry CoLTD,5058633630,CN
5062228187,,,
5062228190,,,
5062228194,,,
5062228196,,,
5062228197,,,
5062228200,,,
5062228201,,,
5062228207,,,
5062228208,,,
5062228214,,,
5062228216,,,
5062228228,,,
5062228240,Wudi Yongli Salt Industry Co Ltd,5062228240,CN
5062228267,,,
5062228269,,,
5062228270,Xinba Erhuyou Qi Xianda Foodstuff Co Ltd,5062228270,CN
5062228271,Hebei Xingbai Pharmaceutical Group Co Ltd,5071488163,CN
5062228273,,,
5062228293,,,
5062228295,,,
5062228312,,,
5062228318,,,
5062228323,,,
5062228334,,,
5062228358,,,
5062228365,,,
5062228367,,,
5062228369,Want Want Holdings Ltd,4295887587,SG
5062228383,,,
5062228385,,,
5062228387,Pingyu Kangbo Huixin Grease CoLTD,5062228387,CN
5062228395,,,
5062228396,,,
5062228397,,,
5062228399,Hongyuan County Guozhong Foodstuff Co Ltd,5062228399,CN
5062228416,,,
5062228418,,,
5062228421,,,
5062228434,,,
5062228435,,,
5062228436,,,
5062228448,Yunnan Dehong Liliang Biology Products Co Ltd,5062195483,CN
5062228450,,,
5062228451,,,
5062228458,,,
5062228477,,,
5062228484,,,
5062228508,,,
5062228517,,,
5062228525,,,
5062228526,,,
5062228541,China Vanke Co Ltd,4295863798,CN
5062228549,,,
5062228568,Jiangsu Tianya Investment Co Ltd,5074547395,CN
5062228570,,,
5062228571,,,
5062228577,,,
5062228585,,,
5062228591,,,
5062228617,,,
5062228686,,,
5062228730,,,
5062228731,,,
5062228743,,,
5062228761,,,
5062228765,Fujian Minzhong Organic Food Co Ltd,5058568544,CN
5062228767,,,
5062228775,,,
5062228776,,,
5062228785,,,
5062228788,,,
5062228812,,,
5062228856,Sichuan Tequ Investment Group Co Ltd,5000915264,CN
5062228991,,,
5062228999,,,
5062229000,ORIENSSPES PTE. LTD.,5082039940,SG
5062229011,,,
5062229027,,,
5062229031,,,
5062229036,,,
5062229078,,,
5062229088,,,
5062229092,,,
5062229114,,,
5062229128,"HAINAN WANWEI BIO-PHARMACEUTICAL TECHNOLOGY CO., LTD.",5062229128,CN
5062229133,,,
5062229161,,,
5062229212,,,
5062229213,,,
5062229220,,,
5062229223,,,
5062229227,Guangshui Taifeng Cereal Trade Co Ltd,5062229227,CN
5062229229,,,
5062229230,Hunan Changjiang Lianxin Food Co Ltd,5062229230,CN
5062229237,,,
5062229259,,,
5062229264,,,
5062229267,,,
5062229273,,,
5062229289,,,
5062229290,,,
5062229292,,,
5062229298,,,
5062229327,Heze Jiahong Dehydration Foodstuff Co Ltd,5062229327,CN
5062229333,Shandong LuAn Chinese Herb Slices Co Ltd,5062397436,CN
5062229338,,,
5062229388,,,
5062229419,,,
5062229436,,,
5062229448,,,
5062229450,,,
5062229456,,,
5062229459,,,
5062229477,,,
5062229532,,,
5062229533,,,
5062229535,,,
5062229542,,,
5062229543,,,
5062229544,,,
5062229556,,,
5062229563,,,
5062229565,,,
5062229574,,,
5062229596,,,
5062229608,,,
5062229617,,,
5062229626,,,
5062229645,,,
5062229648,,,
5062229653,,,
5062229655,,,
5062229670,,,
5062229672,,,
5062229698,,,
5062229699,,,
5062229709,,,
5062229717,,,
5062229730,,,
5062229732,,,
5062229742,,,
5062229749,,,
5062229750,,,
5062229761,,,
5062229762,,,
5062229764,,,
5062229772,Hubei Jinhe Grain & Oil Food Co Ltd,5062229772,CN
5062229785,Kunming Jianguo Saba Ham Co Ltd,5062229785,CN
5062229795,,,
5062229798,,,
5062229803,,,
5062229804,,,
5062229806,,,
5062229817,,,
5062229820,,,
5062229826,,,
5062229827,Gulin County Shunchun Meat Foodstuff Co Ltd,5062229827,CN
5062229829,,,
5062229844,,,
5062229850,"HUNAN HUAQIANG FOODGRAIN & COOKING OIL DEVELOPMENT CO., LTD.",5062229850,CN
5062229853,,,
5062229870,,,
5062229879,,,
5062229882,,,
5062229892,,,
5062229903,,,
5062229905,,,
5062229929,,,
5062229961,,,
5062230008,,,
5062230009,,,
5062230010,,,
5062230020,,,
5062230044,,,
5062230056,,,
5062230057,,,
5062230126,,,
5062230142,,,
5062230165,,,
5062230174,,,
5062230175,,,
5062230177,,,
5062230178,,,
5062230208,,,
5062230222,,,
5062230232,,,
5062230233,,,
5062230271,,,
5062230279,,,
5062230293,,,
5062230306,,,
5062230307,,,
5062230317,,,
5062230329,,,
5062230330,,,
5062230368,,,
5062230370,,,
5062230381,,,
5062230392,,,
5062230393,,,
5062230394,,,
5062230395,,,
5062230452,,,
5062230454,,,
5062230477,,,
5062230485,,,
5062230497,,,
5062230510,,,
5062230529,,,
5062230542,,,
5062230543,,,
5062230553,,,
5062230554,,,
5062230555,,,
5062230557,,,
5062230566,Luohe Hengda Food Industry CoLTD,5084862726,CN
5062230569,,,
5062230578,,,
5062230579,,,
5062230580,,,
5062230582,,,
5062230591,,,
5062230592,,,
5062230625,,,
5062230636,,,
5062230645,,,
5062230648,,,
5062230649,,,
5062230658,,,
5062230660,,,
5062230675,,,
5062230687,,,
5062230700,,,
5062230721,,,
5062230722,,,
5062230742,,,
5062230754,,,
5062230755,,,
5062230784,,,
5062230785,,,
5062230828,,,
5062230846,,,
5062230866,,,
5062230904,,,
5062230961,,,
5062230972,,,
5062230975,,,
5062231009,,,
5062231021,ORIENSSPES PTE. LTD.,5082039940,SG
5062231086,,,
5062231116,Wulan Haote Jingu Grain & Oil Rice Industry Processing Co Ltd,5062231116,CN
5062231128,,,
5062231129,Guilin Risheng Food CoLTD,5062231129,CN
5062231155,,,
5062231168,,,
5062231174,Jilin Lvjiazu Industry Co Ltd,5062231174,CN
5062231187,Huangshan Kaishen Tea Industry Co Ltd,5062231187,CN
5062231193,,,
5062231201,,,
5062231231,,,
5062231238,,,
5062231253,,,
5062231288,,,
5062231321,Zhangjiajie Yunwuwang Tea Industry Co Ltd,5062231321,CN
5062231327,,,
5062231343,,,
5062231359,,,
5062231367,,,
5062231409,,,
5062231423,,,
5062231437,,,
5062231452,,,
5062231460,,,
5062231465,,,
5062231470,,,
5062231496,,,
5062231526,,,
5062231527,,,
5062231529,,,
5062231566,,,
5062231579,,,
5062231636,,,
5062231666,,,
5062231733,,,
5062231781,,,
5062231804,,,
5062231834,,,
5062231859,,,
5062231869,,,
5062231870,,,
5062231905,,,
5062231908,,,
5062231925,,,
5062232002,,,
5062232043,,,
5062232071,,,
5062232097,,,
5062232119,,,
5062232134,,,
5062232154,,,
5062232182,,,
5062232184,,,
5062232201,Silver Fountain International Limited,5085577151,VG
5062232215,Guangdong Xindadi Bio-Tech Co Ltd,5062232215,CN
5062232313,,,
5062232321,,,
5062232373,,,
5062232376,,,
5062232405,,,
5062232414,,,
5062232478,,,
5062232492,,,
5062232535,,,
5062232537,,,
5062232580,,,
5062232646,,,
5062232658,,,
5062232703,,,
5062232718,,,
5062232719,,,
5062232734,,,
5062232777,,,
5062232818,,,
5062232819,,,
5062232835,,,
5062232847,Jilin Yushuqian Wine Industry Co Ltd,5062232847,CN
5062232944,,,
5062232981,,,
5062233023,,,
5062233044,,,
5062233110,,,
5062233112,,,
5062233113,,,
5062233130,,,
5062233313,,,
5062233323,,,
5062233355,John Swire & Sons Ltd,4295896847,GB
5062233364,,,
5062233376,,,
5062233415,,,
5062233419,Shandong Huaxin Trading Co Ltd,5076390628,CN
5062233437,,,
5062233451,,,
5062233456,,,
5062233486,,,
5062233517,Xinzheng Taida Investment Co. Ltd,5068665176,CN
5062233523,,,
5062233531,,,
5062233543,,,
5062233548,,,
5062233549,,,
5062233564,,,
5062233567,,,
5062233570,,,
5062233587,Shandong Changyi Aoli Salination CoLTD,5062233587,CN
5062233640,,,
5062233671,,,
5062233673,,,
5062233681,New Hope Liuhe Co Ltd,4295865441,CN
5062233685,,,
5062233688,,,
5062233689,Jiangsu Yilinyuan Flower and Tree Co Ltd,5062233689,CN
5062233692,,,
5062233693,,,
5062233695,,,
5062233700,,,
5062233718,,,
5062233722,,,
5062233731,,,
5062233782,,,
5062233800,,,
5062233821,,,
5062233834,,,
5062233845,Zhonghui Accountant Firm Co Ltd,5062233845,CN
5062233846,,,
5062233862,,,
5062233868,,,
5062233880,,,
5062233895,,,
5062233922,,,
5062233923,Hebei Guangyu Starch Sugar Industry Co Ltd,5062233923,CN
5062233924,,,
5062233934,,,
5062233946,,,
5062233955,State-owned Assets Supervision and Administration Commission of Hunan People's Government,5000045256,CN
5062233964,,,
5062233985,,,
5062233988,,,
5062233998,,,
5062234006,,,
5062234012,,,
5062234013,,,
5062234016,,,
5062234035,Zhongzheng International Co Ltd,4295871656,HK
5062234042,,,
5062234051,,,
5062234056,,,
5062234061,,,
5062234090,,,
5062234103,,,
5062234104,,,
5062234109,,,
5062234111,Jinan Chuanmi Foodstuff Co Ltd,5062234111,CN
5062234115,Citic Corp Ltd,5055471423,CN
5062234147,,,
5062234148,,,
5062234150,,,
5062234151,,,
5062234153,,,
5062234154,,,
5062234182,Hebei Sansheng Pharmaceutical Group Co Ltd,5064655537,CN
5062234212,Shanghai Pehchaolin Daily Chemical Co Ltd,5064634975,CN
5062234214,Zhoushan Haili Ocean Fishery Co Ltd,5062234214,CN
5062234215,,,
5062234218,,,
5062234239,Gissing Co Ltd,5063361536,HK
5062234266,,,
5062234272,,,
5062234318,,,
5062234321,,,
5062234322,,,
5062234349,Zhangzhou Rida Industrial & Trade Co Ltd,5062234349,CN
5062234378,EPE Co Ltd,5035421139,JP
5062234419,,,
5062234426,Yantai Haiyu Foodstuffs Co Ltd,5062234426,CN
5062234494,,,
5062234497,,,
5062234502,,,
5062234515,,,
5062234523,,,
5062234530,,,
5062234539,,,
5062234542,,,
5062234551,Shanghai Lianglong Oil Development Co Ltd,5062234551,CN
5062234562,Sichuan Zhitai Commerce & Trade CoLTD,5062234562,CN
5062234577,,,
5062234605,New Hope Liuhe Co Ltd,4295865441,CN
5062234615,,,
5062234619,Bakk AL Holdings Ltd,5050265379,
5062234636,Gaitianli Medicine Holding Group Co Ltd,5073669656,CN
5062234639,,,
5062234651,,,
5062234668,,,
5062234673,Shaanxi Xinlong Medicine Co Ltd,5062234673,CN
5062234691,,,
5062234695,,,
5062234699,,,
5062234703,Hng Chembio Pharmacy Co Ltd,5035548132,CN
5062234722,,,
5062234738,Heze Lanwang Property Co Ltd,5066564752,CN
5062234806,Shandong Tianyin Biotechnology Co Ltd,5062234806,CN
5062234822,Lingao Siyuan Industry Co Ltd,5082215457,CN
5062234834,Shaanxi Jiahui Food Co Ltd,5062234834,CN
5062234846,,,
5062234855,,,
5062234871,,,
5062234877,,,
5062234883,,,
5062234884,,,
5062234911,,,
5062234914,,,
5062234915,,,
5062234917,,,
5062234922,,,
5062234944,,,
5062234955,,,
5062234962,,,
5062234967,China Resources Pharmaceutical Group Ltd,5067509793,HK
5062234973,Liaoning Huajie Medicine Logistics CoLTD,5062234973,CN
5062234976,Guangdong Tongzhou Medicine CoLTD,5062234976,CN
5062234978,,,
5062234990,Sino-Kemmed Trading Co Ltd,5063362259,HK
5062235010,Genertec Universal Medical Group Co Ltd,5040951705,CN
5062235024,Fujian Quanan Medicine CoLTD,5062235024,CN
5062235027,,,
5062235054,,,
5062235057,,,
5062235060,,,
5062235065,,,
5062235090,,,
5062235092,,,
5062235109,Chuchang Investment Group Co Ltd,5034848118,CN
