Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5062225966,Beverages,,
5062225971,Food & Tobacco,,
5062225990,Food & Tobacco,,
5062225996,Food & Tobacco,,
5062225997,Beverages,,
5062226006,Food & Tobacco,,
5062226008,Food & Tobacco,,
5062226010,Food & Tobacco,,
5062226012,Food & Tobacco,,
5062226014,Food & Tobacco,,
5062226017,Food & Tobacco,,
5062226021,Food & Tobacco,,
5062226024,Food & Tobacco,,
5062226033,Food & Tobacco,,
5062226035,Food & Tobacco,,
5062226037,Food & Tobacco,,
5062226043,Food & Tobacco,,
5062226052,Food & Tobacco,,
5062226057,Food & Tobacco,,
5062226064,Food & Tobacco,,
5062226065,Food & Tobacco,,
5062226084,Food & Tobacco,,
5062226086,Food & Tobacco,,
5062226088,Beverages,,
5062226091,Food & Tobacco,,
5062226093,Food & Tobacco,,
5062226095,Food & Tobacco,,
5062226103,Food & Tobacco,,
5062226105,Food & Tobacco,,
5062226106,Food & Tobacco,,
5062226113,Personal & Household Products & Services,,
5062226116,Food & Tobacco,,
5062226127,Food & Tobacco,,
5062226141,Beverages,,
5062226145,Food & Tobacco,,
5062226147,Food & Tobacco,,
5062226151,Food & Tobacco,,
5062226163,Food & Tobacco,,
5062226164,Food & Tobacco,,
5062226170,Food & Tobacco,,
5062226172,Food & Tobacco,,
5062226183,Food & Tobacco,,
5062226187,Food & Tobacco,,
5062226189,Food & Tobacco,,
5062226194,Food & Tobacco,,
5062226200,Food & Tobacco,,
5062226207,Food & Tobacco,,
5062226212,Food & Tobacco,,
5062226216,Food & Tobacco,,
5062226218,Food & Tobacco,,
5062226223,Food & Tobacco,,
5062226242,Food & Tobacco,,
5062226244,Personal & Household Products & Services,,
5062226246,Food & Tobacco,,
5062226255,Food & Tobacco,,
5062226259,Food & Tobacco,,
5062226262,Food & Tobacco,,
5062226264,Food & Tobacco,,
5062226267,Food & Tobacco,,
5062226276,Food & Tobacco,,
5062226283,Food & Tobacco,,
5062226291,Food & Tobacco,,
5062226294,Food & Tobacco,,
5062226296,Food & Tobacco,,
5062226306,Food & Tobacco,,
5062226313,Food & Tobacco,,
5062226317,Food & Tobacco,,
5062226319,Food & Tobacco,,
5062226323,Food & Tobacco,,
5062226335,Food & Tobacco,,
5062226338,Beverages,,
5062226340,Food & Tobacco,,
5062226341,Food & Tobacco,,
5062226344,Food & Tobacco,,
5062226345,Food & Tobacco,,
5062226350,Food & Tobacco,,
5062226352,Food & Tobacco,,
5062226357,Food & Tobacco,,
5062226364,Personal & Household Products & Services,,
5062226372,Food & Tobacco,,
5062226379,Food & Tobacco,,
5062226380,Food & Tobacco,,
5062226382,Food & Tobacco,,
5062226384,Food & Tobacco,,
5062226389,Beverages,,
5062226393,Food & Tobacco,,
5062226405,Food & Tobacco,,
5062226416,Food & Tobacco,,
5062226420,Food & Tobacco,,
5062226426,Food & Tobacco,,
5062226429,Food & Tobacco,,
5062226430,Food & Tobacco,,
5062226433,Food & Tobacco,,
5062226448,Food & Tobacco,,
5062226454,Food & Tobacco,,
5062226466,Food & Tobacco,,
5062226470,Food & Tobacco,,
5062226473,Food & Tobacco,,
5062226478,Food & Tobacco,,
5062226486,Food & Tobacco,,
5062226495,Food & Tobacco,,
5062226504,Beverages,,
5062226511,Food & Tobacco,,
5062226512,Food & Tobacco,,
5062226518,Food & Tobacco,,
5062226520,Beverages,,
5062226529,Food & Tobacco,,
5062226530,Beverages,,
5062226541,Food & Tobacco,,
5062226544,Food & Tobacco,,
5062226553,Food & Tobacco,,
5062226556,Food & Tobacco,,
5062226561,Food & Tobacco,,
5062226565,Food & Tobacco,,
5062226566,Food & Tobacco,,
5062226577,Food & Tobacco,,
5062226579,Beverages,,
5062226593,Food & Tobacco,,
5062226594,Food & Tobacco,,
5062226595,Food & Tobacco,,
5062226604,Food & Tobacco,,
5062226607,Food & Tobacco,,
5062226612,Food & Tobacco,,
5062226619,Food & Tobacco,,
5062226626,Beverages,,
5062226627,Food & Tobacco,,
5062226633,Personal & Household Products & Services,,
5062226650,Food & Tobacco,,
5062226656,Food & Tobacco,,
5062226657,Food & Tobacco,,
5062226665,Food & Tobacco,,
5062226668,Food & Tobacco,,
5062226670,Food & Tobacco,,
5062226672,Food & Tobacco,,
5062226677,Personal & Household Products & Services,,
5062226678,Food & Tobacco,,
5062226687,Food & Tobacco,,
5062226696,Food & Tobacco,,
5062226697,Food & Tobacco,,
5062226705,Food & Tobacco,,
5062226714,Food & Tobacco,,
5062226724,Food & Tobacco,,
5062226725,Food & Tobacco,,
5062226729,Food & Tobacco,,
5062226730,Food & Tobacco,,
5062226732,Food & Tobacco,,
5062226733,Food & Tobacco,,
5062226734,Food & Tobacco,,
5062226745,Beverages,,
5062226752,Food & Tobacco,,
5062226769,Food & Tobacco,,
5062226771,Food & Tobacco,,
5062226791,Food & Tobacco,,
5062226792,Food & Tobacco,,
5062226798,Food & Tobacco,,
5062226803,Food & Tobacco,,
5062226812,Food & Tobacco,,
5062226813,Food & Tobacco,,
5062226815,Food & Tobacco,,
5062226831,Food & Tobacco,,
5062226836,Food & Tobacco,,
5062226837,Food & Tobacco,,
5062226838,Food & Tobacco,,
5062226840,Food & Tobacco,,
5062226842,Personal & Household Products & Services,,
5062226866,Food & Tobacco,,
5062226867,Beverages,,
5062226868,Food & Tobacco,,
5062226871,Food & Tobacco,,
5062226873,Food & Tobacco,,
5062226885,Food & Tobacco,,
5062226893,Food & Tobacco,,
5062226896,Food & Tobacco,,
5062226904,Food & Tobacco,,
5062226908,Beverages,,
5062226913,Food & Tobacco,,
5062226919,Food & Tobacco,,
5062226921,Food & Tobacco,,
5062226925,Personal & Household Products & Services,,
5062226927,Food & Tobacco,,
5062226931,Food & Tobacco,,
5062226939,Food & Tobacco,,
5062226942,Food & Tobacco,,
5062226946,Food & Tobacco,,
5062226952,Beverages,,
5062226959,Food & Tobacco,,
5062226977,Food & Tobacco,,
5062226984,Food & Tobacco,,
5062226987,Food & Tobacco,,
5062226994,Food & Tobacco,,
5062226995,Food & Tobacco,,
5062226996,Food & Tobacco,,
5062226998,Food & Tobacco,,
5062226999,Beverages,,
5062227005,Food & Tobacco,,
5062227009,Food & Tobacco,,
5062227014,Food & Tobacco,,
5062227018,Food & Tobacco,,
5062227020,Food & Tobacco,,
5062227023,Food & Tobacco,,
5062227027,Food & Tobacco,,
5062227029,Food & Tobacco,,
5062227030,Food & Tobacco,,
5062227033,Food & Tobacco,,
5062227039,Food & Tobacco,,
5062227045,Food & Tobacco,,
5062227058,Food & Tobacco,,
5062227063,Food & Tobacco,,
5062227071,Food & Tobacco,,
5062227075,Food & Tobacco,,
5062227088,Food & Tobacco,,
5062227095,Food & Tobacco,,
5062227104,Food & Tobacco,,
5062227105,Food & Tobacco,,
5062227106,Food & Tobacco,,
5062227107,Food & Tobacco,,
5062227111,Food & Tobacco,,
5062227129,Food & Tobacco,,
5062227139,Beverages,,
5062227140,Food & Tobacco,,
5062227141,Food & Tobacco,,
5062227147,Beverages,,
5062227154,Food & Tobacco,,
5062227162,Food & Tobacco,,
5062227180,Food & Tobacco,,
5062227183,Food & Tobacco,,
5062227191,Food & Tobacco,,
5062227192,Food & Tobacco,,
5062227213,Food & Tobacco,,
5062227217,Food & Tobacco,,
5062227218,Food & Tobacco,,
5062227233,Food & Tobacco,,
5062227234,Food & Tobacco,,
5062227241,Food & Tobacco,,
5062227247,Food & Tobacco,,
5062227249,Food & Tobacco,,
5062227254,Food & Tobacco,,
5062227259,Food & Tobacco,,
5062227260,Food & Tobacco,,
5062227262,Food & Tobacco,,
5062227263,Food & Tobacco,,
5062227266,Food & Tobacco,,
5062227272,Food & Tobacco,,
5062227273,Food & Tobacco,,
5062227277,Food & Tobacco,,
5062227278,Food & Tobacco,,
5062227288,Personal & Household Products & Services,,
5062227290,Food & Tobacco,,
5062227317,Food & Tobacco,,
5062227333,Food & Tobacco,,
5062227334,Beverages,,
5062227336,Food & Tobacco,,
5062227338,Food & Tobacco,,
5062227339,Beverages,,
5062227344,Beverages,,
5062227350,Beverages,,
5062227362,Food & Tobacco,,
5062227372,Food & Tobacco,,
5062227375,Food & Tobacco,,
5062227388,Food & Tobacco,,
5062227389,Food & Tobacco,,
5062227396,Personal & Household Products & Services,,
5062227415,Food & Tobacco,,
5062227417,Food & Tobacco,,
5062227421,Food & Tobacco,,
5062227426,Food & Tobacco,,
5062227457,Food & Tobacco,,
5062227459,Food & Tobacco,,
5062227461,Personal & Household Products & Services,,
5062227462,Food & Tobacco,,
5062227499,Food & Tobacco,,
5062227500,Food & Tobacco,,
5062227510,Food & Tobacco,,
5062227513,Food & Tobacco,,
5062227522,Food & Tobacco,,
5062227530,Food & Tobacco,,
5062227531,Food & Tobacco,,
5062227541,Food & Tobacco,,
5062227559,Food & Tobacco,,
5062227560,Food & Tobacco,,
5062227586,Food & Tobacco,,
5062227613,Food & Tobacco,,
5062227653,Food & Tobacco,,
5062227657,Food & Tobacco,,
5062227660,Food & Tobacco,,
5062227664,Food & Tobacco,,
5062227671,Food & Tobacco,,
5062227672,Food & Tobacco,,
5062227684,Beverages,,
5062227698,Food & Tobacco,,
5062227704,Beverages,,
5062227732,Food & Tobacco,,
5062227735,Food & Tobacco,,
5062227737,Food & Tobacco,,
5062227738,Food & Tobacco,,
5062227744,Food & Tobacco,,
5062227745,Food & Tobacco,,
5062227756,Food & Tobacco,,
5062227762,Food & Tobacco,,
5062227768,Food & Tobacco,,
5062227776,Food & Tobacco,,
5062227781,Food & Tobacco,,
5062227783,Food & Tobacco,,
5062227784,Food & Tobacco,,
5062227793,Food & Tobacco,,
5062227797,Food & Tobacco,,
5062227804,Food & Tobacco,,
5062227816,Food & Tobacco,,
5062227825,Food & Tobacco,,
5062227827,Personal & Household Products & Services,,
5062227828,Food & Tobacco,,
5062227831,Food & Tobacco,,
5062227833,Food & Tobacco,,
5062227835,Food & Tobacco,,
5062227836,Food & Tobacco,,
5062227847,Food & Tobacco,,
5062227848,Food & Tobacco,,
5062227850,Food & Tobacco,,
5062227852,Beverages,,
5062227857,Food & Tobacco,,
5062227859,Food & Tobacco,,
5062227869,Food & Tobacco,,
5062227880,Food & Tobacco,,
5062227889,Food & Tobacco,,
5062227890,Food & Tobacco,,
5062227896,Food & Tobacco,,
5062227897,Food & Tobacco,,
5062227899,Food & Tobacco,,
5062227905,Food & Tobacco,,
5062227906,Food & Tobacco,,
5062227910,Food & Tobacco,,
5062227921,Food & Tobacco,,
5062227923,Food & Tobacco,,
5062227930,Food & Tobacco,,
5062227933,Food & Tobacco,,
5062227955,Food & Tobacco,,
5062227970,Food & Tobacco,,
5062227977,Food & Tobacco,,
5062227979,Food & Tobacco,,
5062227982,Food & Tobacco,,
5062227983,Food & Tobacco,,
5062227988,Food & Tobacco,,
5062227994,Food & Tobacco,,
5062228004,Food & Tobacco,,
5062228012,Food & Tobacco,,
5062228028,Food & Tobacco,,
5062228047,Food & Tobacco,,
5062228048,Food & Tobacco,,
5062228049,Beverages,,
5062228050,Food & Tobacco,,
5062228052,Food & Tobacco,,
5062228056,Food & Tobacco,,
5062228063,Food & Tobacco,,
5062228069,Food & Tobacco,,
5062228075,Food & Tobacco,,
5062228079,Food & Tobacco,,
5062228082,Food & Tobacco,,
5062228083,Food & Tobacco,,
5062228085,Food & Tobacco,,
5062228086,Food & Tobacco,,
5062228088,Food & Tobacco,,
5062228089,Beverages,,
5062228094,Personal & Household Products & Services,,
5062228108,Food & Tobacco,,
5062228111,Food & Tobacco,,
5062228114,Food & Tobacco,,
5062228115,Food & Tobacco,,
5062228124,Food & Tobacco,,
5062228132,Food & Tobacco,,
5062228161,Food & Tobacco,,
5062228175,Food & Tobacco,,
5062228183,Food & Tobacco,,
5062228186,Food & Tobacco,,
5062228187,Food & Tobacco,,
5062228190,Food & Tobacco,,
5062228194,Food & Tobacco,,
5062228196,Food & Tobacco,,
5062228197,Food & Tobacco,,
5062228200,Food & Tobacco,,
5062228201,Food & Tobacco,,
5062228207,Food & Tobacco,,
5062228208,Food & Tobacco,,
5062228214,Food & Tobacco,,
5062228216,Food & Tobacco,,
5062228228,Food & Tobacco,,
5062228240,Food & Tobacco,,
5062228267,Food & Tobacco,,
5062228269,Food & Tobacco,,
5062228270,Food & Tobacco,,
5062228271,Food & Tobacco,,
5062228273,Food & Tobacco,,
5062228293,Beverages,,
5062228295,Food & Tobacco,,
5062228312,Food & Tobacco,,
5062228318,Food & Tobacco,,
5062228323,Food & Tobacco,,
5062228334,Food & Tobacco,,
5062228358,Food & Tobacco,,
5062228365,Food & Tobacco,,
5062228367,Food & Tobacco,,
5062228369,Food & Tobacco,,
5062228383,Food & Tobacco,,
5062228385,Food & Tobacco,,
5062228387,Food & Tobacco,,
5062228395,Food & Tobacco,,
5062228396,Food & Tobacco,,
5062228397,Food & Tobacco,,
5062228399,Food & Tobacco,,
5062228416,Food & Tobacco,,
5062228418,Food & Tobacco,,
5062228421,Food & Tobacco,,
5062228434,Food & Tobacco,,
5062228435,Food & Tobacco,,
5062228436,Food & Tobacco,,
5062228448,Food & Tobacco,,
5062228450,Beverages,,
5062228451,Food & Tobacco,,
5062228458,Food & Tobacco,,
5062228477,Food & Tobacco,,
5062228484,Food & Tobacco,,
5062228508,Food & Tobacco,,
5062228517,Personal & Household Products & Services,,
5062228525,Food & Tobacco,,
5062228526,Food & Tobacco,,
5062228541,Food & Tobacco,,
5062228549,Food & Tobacco,,
5062228568,Food & Tobacco,,
5062228570,Food & Tobacco,,
5062228571,Food & Tobacco,,
5062228577,Food & Tobacco,,
5062228585,Food & Tobacco,,
5062228591,Food & Tobacco,,
5062228617,Food & Tobacco,,
5062228686,Beverages,,
5062228730,Food & Tobacco,,
5062228731,Food & Tobacco,,
5062228743,Beverages,,
5062228761,Food & Tobacco,,
5062228765,Food & Tobacco,,
5062228767,Food & Tobacco,,
5062228775,Food & Tobacco,,
5062228776,Food & Tobacco,,
5062228785,Food & Tobacco,,
5062228788,Beverages,,
5062228812,Food & Tobacco,,
5062228856,Food & Tobacco,,
5062228991,Food & Tobacco,,
5062228999,Food & Tobacco,,
5062229000,Food & Tobacco,,
5062229011,Food & Tobacco,,
5062229027,Food & Tobacco,,
5062229031,Food & Tobacco,,
5062229036,Food & Tobacco,,
5062229078,Food & Drug Retailing,,
5062229088,Food & Drug Retailing,,
5062229092,Personal & Household Products & Services,,
5062229114,Food & Tobacco,,
5062229128,Food & Drug Retailing,,
5062229133,Food & Drug Retailing,,
5062229161,Food & Tobacco,,
5062229212,Food & Tobacco,,
5062229213,Food & Tobacco,,
5062229220,Food & Tobacco,,
5062229223,Food & Tobacco,,
5062229227,Food & Tobacco,,
5062229229,Personal & Household Products & Services,,
5062229230,Food & Tobacco,,
5062229237,Food & Tobacco,,
5062229259,Food & Tobacco,,
5062229264,Food & Tobacco,,
5062229267,Food & Tobacco,,
5062229273,Beverages,,
5062229289,Food & Tobacco,,
5062229290,Beverages,,
5062229292,Food & Tobacco,,
5062229298,Food & Tobacco,,
5062229327,Food & Tobacco,,
5062229333,Beverages,,
5062229338,Food & Tobacco,,
5062229388,Food & Tobacco,,
5062229419,Food & Tobacco,,
5062229436,Personal & Household Products & Services,,
5062229448,Food & Tobacco,,
5062229450,Food & Tobacco,,
5062229456,Food & Tobacco,,
5062229459,Food & Tobacco,,
5062229477,Food & Tobacco,,
5062229532,Food & Tobacco,,
5062229533,Food & Tobacco,,
5062229535,Beverages,,
5062229542,Food & Tobacco,,
5062229543,Food & Tobacco,,
5062229544,Food & Tobacco,,
5062229556,Food & Tobacco,,
5062229563,Food & Tobacco,,
5062229565,Food & Tobacco,,
5062229574,Food & Tobacco,,
5062229596,Food & Tobacco,,
5062229608,Food & Tobacco,,
5062229617,Food & Tobacco,,
5062229626,Food & Tobacco,,
5062229645,Food & Tobacco,,
5062229648,Beverages,,
5062229653,Food & Tobacco,,
5062229655,Food & Tobacco,,
5062229670,Food & Tobacco,,
5062229672,Beverages,,
5062229698,Food & Tobacco,,
5062229699,Food & Tobacco,,
5062229709,Food & Tobacco,,
5062229717,Food & Tobacco,,
5062229730,Food & Tobacco,,
5062229732,Food & Tobacco,,
5062229742,Food & Tobacco,,
5062229749,Food & Tobacco,,
5062229750,Food & Tobacco,,
5062229761,Food & Tobacco,,
5062229762,Food & Tobacco,,
5062229764,Food & Tobacco,,
5062229772,Food & Tobacco,,
5062229785,Food & Tobacco,,
5062229795,Food & Tobacco,,
5062229798,Food & Tobacco,,
5062229803,Food & Tobacco,,
5062229804,Food & Tobacco,,
5062229806,Food & Tobacco,,
5062229817,Food & Tobacco,,
5062229820,Food & Tobacco,,
5062229826,Food & Tobacco,,
5062229827,Food & Tobacco,,
5062229829,Food & Tobacco,,
5062229844,Food & Tobacco,,
5062229850,Food & Tobacco,,
5062229853,Food & Tobacco,,
5062229870,Food & Tobacco,,
5062229879,Food & Tobacco,,
5062229882,Food & Tobacco,,
5062229892,Food & Tobacco,,
5062229903,Food & Tobacco,,
5062229905,Food & Tobacco,,
5062229929,Food & Tobacco,,
5062229961,Food & Tobacco,,
5062230008,Food & Tobacco,,
5062230009,Food & Tobacco,,
5062230010,Food & Tobacco,,
5062230020,Food & Tobacco,,
5062230044,Personal & Household Products & Services,,
5062230056,Beverages,,
5062230057,Food & Tobacco,,
5062230126,Food & Tobacco,,
5062230142,Food & Tobacco,,
5062230165,Food & Tobacco,,
5062230174,Food & Tobacco,,
5062230175,Food & Tobacco,,
5062230177,Food & Tobacco,,
5062230178,Food & Tobacco,,
5062230208,Food & Tobacco,,
5062230222,Personal & Household Products & Services,,
5062230232,Beverages,,
5062230233,Food & Tobacco,,
5062230271,Food & Tobacco,,
5062230279,Food & Tobacco,,
5062230293,Beverages,,
5062230306,Food & Tobacco,,
5062230307,Food & Tobacco,,
5062230317,Food & Tobacco,,
5062230329,Food & Tobacco,,
5062230330,Food & Tobacco,,
5062230368,Food & Tobacco,,
5062230370,Beverages,,
5062230381,Beverages,,
5062230392,Food & Tobacco,,
5062230393,Food & Tobacco,,
5062230394,Food & Tobacco,,
5062230395,Food & Tobacco,,
5062230452,Beverages,,
5062230454,Food & Tobacco,,
5062230477,Food & Tobacco,,
5062230485,Food & Tobacco,,
5062230497,Beverages,,
5062230510,Food & Tobacco,,
5062230529,Food & Tobacco,,
5062230542,Food & Tobacco,,
5062230543,Food & Tobacco,,
5062230553,Personal & Household Products & Services,,
5062230554,Food & Tobacco,,
5062230555,Food & Tobacco,,
5062230557,Food & Tobacco,,
5062230566,Food & Tobacco,,
5062230569,Food & Tobacco,,
5062230578,Food & Tobacco,,
5062230579,Personal & Household Products & Services,,
5062230580,Food & Tobacco,,
5062230582,Food & Tobacco,,
5062230591,Food & Tobacco,,
5062230592,Food & Tobacco,,
5062230625,Food & Tobacco,,
5062230636,Personal & Household Products & Services,,
5062230645,Food & Tobacco,,
5062230648,Food & Tobacco,,
5062230649,Food & Tobacco,,
5062230658,Food & Tobacco,,
5062230660,Food & Tobacco,,
5062230675,Food & Tobacco,,
5062230687,Food & Tobacco,,
5062230700,Food & Tobacco,,
5062230721,Beverages,,
5062230722,Food & Tobacco,,
5062230742,Food & Tobacco,,
5062230754,Food & Tobacco,,
5062230755,Food & Tobacco,,
5062230784,Food & Tobacco,,
5062230785,Food & Tobacco,,
5062230828,Food & Tobacco,,
5062230846,Food & Tobacco,,
5062230866,Food & Tobacco,,
5062230904,Food & Tobacco,,
5062230961,Food & Tobacco,,
5062230972,Food & Tobacco,,
5062230975,Food & Tobacco,,
5062231009,Food & Tobacco,,
5062231021,Food & Tobacco,,
5062231086,Food & Tobacco,,
5062231116,Food & Tobacco,,
5062231128,Food & Tobacco,,
5062231129,Food & Tobacco,,
5062231155,Food & Tobacco,,
5062231168,Food & Tobacco,,
5062231174,Beverages,,
5062231187,Food & Tobacco,,
5062231193,Food & Tobacco,,
5062231201,Food & Drug Retailing,,
5062231231,Food & Tobacco,,
5062231238,Food & Tobacco,,
5062231253,Food & Tobacco,,
5062231288,Food & Tobacco,,
5062231321,Food & Tobacco,,
5062231327,Food & Tobacco,,
5062231343,Personal & Household Products & Services,,
5062231359,Food & Tobacco,,
5062231367,Food & Tobacco,,
5062231409,Food & Tobacco,,
5062231423,Food & Tobacco,,
5062231437,Food & Tobacco,,
5062231452,Food & Tobacco,,
5062231460,Food & Tobacco,,
5062231465,Food & Tobacco,,
5062231470,Food & Tobacco,,
5062231496,Food & Tobacco,,
5062231526,Food & Tobacco,,
5062231527,,,
5062231529,Food & Tobacco,,
5062231566,Beverages,,
5062231579,Beverages,,
5062231636,Beverages,,
5062231666,Food & Tobacco,,
5062231733,Food & Tobacco,,
5062231781,Food & Tobacco,,
5062231804,Food & Tobacco,,
5062231834,Food & Tobacco,,
5062231859,Beverages,,
5062231869,Food & Tobacco,,
5062231870,Food & Tobacco,,
5062231905,Food & Tobacco,,
5062231908,Food & Tobacco,,
5062231925,Food & Tobacco,,
5062232002,Food & Tobacco,,
5062232043,Food & Tobacco,,
5062232071,Food & Tobacco,,
5062232097,Food & Tobacco,,
5062232119,Food & Tobacco,,
5062232134,Food & Tobacco,,
5062232154,Food & Tobacco,,
5062232182,Food & Tobacco,,
5062232184,Food & Tobacco,,
5062232201,Beverages,,
5062232215,Food & Tobacco,,
5062232313,Food & Tobacco,,
5062232321,,,
5062232373,Food & Tobacco,,
5062232376,Food & Tobacco,,
5062232405,Food & Tobacco,,
5062232414,Food & Tobacco,,
5062232478,Food & Tobacco,,
5062232492,Personal & Household Products & Services,,
5062232535,Food & Tobacco,,
5062232537,Food & Tobacco,,
5062232580,Food & Tobacco,,
5062232646,Food & Tobacco,,
5062232658,Food & Tobacco,,
5062232703,Food & Tobacco,,
5062232718,Food & Tobacco,,
5062232719,Food & Tobacco,,
5062232734,Food & Tobacco,,
5062232777,Food & Tobacco,,
5062232818,Food & Tobacco,,
5062232819,Food & Tobacco,,
5062232835,Beverages,,
5062232847,Beverages,,
5062232944,Food & Tobacco,,
5062232981,Food & Tobacco,,
5062233023,Food & Tobacco,,
5062233044,Food & Tobacco,,
5062233110,Food & Tobacco,,
5062233112,Food & Tobacco,,
5062233113,Food & Tobacco,,
5062233130,Beverages,,
5062233313,Food & Tobacco,,
5062233323,Personal & Household Products & Services,,
5062233355,Beverages,,
5062233364,Beverages,,
5062233376,Food & Tobacco,,
5062233415,Food & Tobacco,,
5062233419,Food & Tobacco,,
5062233437,Food & Drug Retailing,,
5062233451,Food & Tobacco,,
5062233456,Food & Tobacco,,
5062233486,Food & Tobacco,,
5062233517,Food & Tobacco,,
5062233523,Food & Drug Retailing,,
5062233531,Food & Tobacco,,
5062233543,Food & Tobacco,,
5062233548,Personal & Household Products & Services,,
5062233549,Food & Tobacco,,
5062233564,Food & Tobacco,,
5062233567,Food & Drug Retailing,,
5062233570,Personal & Household Products & Services,,
5062233587,Food & Tobacco,,
5062233640,Food & Drug Retailing,,
5062233671,Food & Tobacco,,
5062233673,Food & Tobacco,,
5062233681,Food & Tobacco,,
5062233685,Food & Tobacco,,
5062233688,Food & Tobacco,,
5062233689,Personal & Household Products & Services,,
5062233692,Food & Tobacco,,
5062233693,Food & Tobacco,,
5062233695,Food & Tobacco,,
