Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5082940131,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940132,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940133,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940136,Professional & Commercial Services,,
5082940137,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940138,Professional & Commercial Services,,
5082940152,Professional & Commercial Services,,
5082940163,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940164,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940168,Electronic Equipment & Parts,,
5082940171,Freight & Logistics Services,,
5082940172,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940173,Passenger Transportation Services,,
5082940174,Freight & Logistics Services,,
5082940184,Construction & Engineering,,
5082940190,Freight & Logistics Services,,
5082940193,Professional & Commercial Services,,
5082940195,Freight & Logistics Services,,
5082940204,Professional & Commercial Services,,
5082940209,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940211,Professional & Commercial Services,,
5082940214,Passenger Transportation Services,,
5082940225,Freight & Logistics Services,,
5082940235,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940236,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940250,Professional & Commercial Services,,
5082940286,Passenger Transportation Services,,
5082940289,Professional & Commercial Services,,
5082940293,Professional & Commercial Services,,
5082940294,Professional & Commercial Services,,
5082940296,Freight & Logistics Services,,
5082940306,Passenger Transportation Services,,
5082940310,Freight & Logistics Services,,
5082940327,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082940351,Freight & Logistics Services,,
5082940354,Freight & Logistics Services,,
5082940355,Aerospace & Defense,,
5082940398,Professional & Commercial Services,,
5083151031,Passenger Transportation Services,,
5083151145,Professional & Commercial Services,,
5083151236,Passenger Transportation Services,,
5083151242,Professional & Commercial Services,,
5083161933,Construction & Engineering,,
5083162018,Professional & Commercial Services,,
5083201623,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083225724,Freight & Logistics Services,,
5083236382,Professional & Commercial Services,,
5083236405,Passenger Transportation Services,,
5083236569,Professional & Commercial Services,,
5083236938,Freight & Logistics Services,,
5083237167,Professional & Commercial Services,,
5083237439,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083237484,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083237764,Construction & Engineering,,
5083237937,Freight & Logistics Services,,
5083238380,Professional & Commercial Services,,
5083238413,Freight & Logistics Services,,
5083238736,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083239021,Construction & Engineering,,
5083239379,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083239519,Professional & Commercial Services,,
5083239646,Professional & Commercial Services,,
5083239677,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240045,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240138,Construction & Engineering,,
5083240392,Professional & Commercial Services,,
5083240472,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240565,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240603,Professional & Commercial Services,,
5083240618,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240635,Construction & Engineering,,
5083240671,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240865,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240891,Professional & Commercial Services,,
5083240894,Freight & Logistics Services,,
5083240919,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240925,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240960,Professional & Commercial Services,,
5083240962,Professional & Commercial Services,,
5083240968,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240973,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240982,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083240989,Professional & Commercial Services,,
5083241058,Construction & Engineering,,
5083241065,Freight & Logistics Services,,
5083241068,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241071,Construction & Engineering,,
5083241077,Professional & Commercial Services,,
5083241092,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241104,Freight & Logistics Services,,
5083241112,Freight & Logistics Services,,
5083241114,Construction & Engineering,,
5083241119,Construction & Engineering,,
5083241125,Freight & Logistics Services,,
5083241129,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241144,Construction & Engineering,,
5083241160,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241230,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241239,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241257,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241274,Professional & Commercial Services,,
5083241281,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241306,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241328,Professional & Commercial Services,,
5083241338,Professional & Commercial Services,,
5083241349,Construction & Engineering,,
5083241357,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241381,Passenger Transportation Services,,
5083241408,Professional & Commercial Services,,
5083241424,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241426,Construction & Engineering,,
5083241446,Freight & Logistics Services,,
5083241458,Freight & Logistics Services,,
5083241464,Professional & Commercial Services,,
5083241468,Freight & Logistics Services,,
5083241473,Construction & Engineering,,
5083241490,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241496,Construction & Engineering,,
5083241507,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241512,Passenger Transportation Services,,
5083241514,Professional & Commercial Services,,
5083241520,Professional & Commercial Services,,
5083241522,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241529,Construction & Engineering,,
5083241534,Construction & Engineering,,
5083241555,Professional & Commercial Services,,
5083241597,Construction & Engineering,,
5083241598,Passenger Transportation Services,,
5083241605,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241615,Investment Banking & Investment Services,,
5083241630,Freight & Logistics Services,,
5083241640,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241679,Passenger Transportation Services,,
5083241703,Professional & Commercial Services,,
5083241730,Construction & Engineering,,
5083241753,Freight & Logistics Services,,
5083241758,Professional & Commercial Services,,
5083241791,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241810,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241822,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241887,Professional & Commercial Services,,
5083241889,Construction & Engineering,,
5083241891,Passenger Transportation Services,,
5083241901,Freight & Logistics Services,,
5083241911,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241929,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241936,Construction & Engineering,,
5083241945,Construction & Engineering,,
5083241947,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241950,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241967,Passenger Transportation Services,,
5083241979,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083241982,Construction & Engineering,,
5083241988,,,
5083242012,Freight & Logistics Services,,
5083242028,Passenger Transportation Services,,
5083242032,Aerospace & Defense,,
5083242044,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242083,Construction & Engineering,,
5083242091,Professional & Commercial Services,,
5083242095,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242109,Construction & Engineering,,
5083242170,Construction & Engineering,,
5083242214,Construction & Engineering,,
5083242252,Professional & Commercial Services,,
5083242255,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242264,Freight & Logistics Services,,
5083242276,Construction & Engineering,,
5083242280,Construction & Engineering,,
5083242307,Professional & Commercial Services,,
5083242315,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242327,Construction & Engineering,,
5083242340,Professional & Commercial Services,,
5083242347,Transport Infrastructure,,
5083242350,Professional & Commercial Services,,
5083242355,Freight & Logistics Services,,
5083242359,Construction & Engineering,,
5083242374,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242390,,,
5083242392,Professional & Commercial Services,,
5083242400,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242405,Construction & Engineering,,
5083242410,Aerospace & Defense,,
5083242415,Construction & Engineering,,
5083242423,Freight & Logistics Services,,
5083242424,Construction & Engineering,,
5083242449,Professional & Commercial Services,,
5083242451,Professional & Commercial Services,,
5083242467,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242476,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242492,Construction & Engineering,,
5083242510,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242511,Freight & Logistics Services,,
5083242523,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242545,Professional & Commercial Services,,
5083242552,Construction & Engineering,,
5083242574,Professional & Commercial Services,,
5083242578,Construction & Engineering,,
5083242579,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242590,Professional & Commercial Services,,
5083242604,Construction & Engineering,,
5083242622,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242624,Aerospace & Defense,,
5083242635,Professional & Commercial Services,,
5083242673,Professional & Commercial Services,,
5083242692,Passenger Transportation Services,,
5083242729,Passenger Transportation Services,,
5083242745,Freight & Logistics Services,,
5083242757,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242758,Construction & Engineering,,
5083242764,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242789,Passenger Transportation Services,,
5083242797,Construction & Engineering,,
5083242822,Professional & Commercial Services,,
5083242846,Professional & Commercial Services,,
5083242858,Professional & Commercial Services,,
5083242876,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242941,Construction & Engineering,,
5083242945,Construction & Engineering,,
5083242956,Professional & Commercial Services,,
5083242973,Construction & Engineering,,
5083242977,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242982,Construction & Engineering,,
5083242987,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083242995,Investment Banking & Investment Services,,
5083243046,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243057,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243088,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243114,Professional & Commercial Services,,
5083243115,Construction & Engineering,,
5083243196,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243221,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243225,Freight & Logistics Services,,
5083243230,Construction & Engineering,,
5083243241,Professional & Commercial Services,,
5083243242,Construction & Engineering,,
5083243312,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243322,Freight & Logistics Services,,
5083243351,Construction & Engineering,,
5083243361,Professional & Commercial Services,,
5083243374,Construction & Engineering,,
5083243385,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243391,Freight & Logistics Services,,
5083243393,Personal & Household Products & Services,,
5083243409,Construction & Engineering,,
5083243418,Freight & Logistics Services,,
5083243436,Construction & Engineering,,
5083243460,Construction & Engineering,,
5083243462,Construction & Engineering,,
5083243470,Professional & Commercial Services,,
5083243476,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243481,Construction & Engineering,,
5083243483,Aerospace & Defense,,
5083243500,Construction & Engineering,,
5083243506,Freight & Logistics Services,,
5083243522,Professional & Commercial Services,,
5083243553,Professional & Commercial Services,,
5083243559,Construction & Engineering,,
5083243568,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243611,Construction & Engineering,,
5083243618,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243678,Passenger Transportation Services,,
5083243680,Professional & Commercial Services,,
5083243684,Professional & Commercial Services,,
5083243702,Professional & Commercial Services,,
5083243716,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243725,Construction & Engineering,,
5083243747,Freight & Logistics Services,,
5083243799,Construction & Engineering,,
5083243802,Passenger Transportation Services,,
5083243819,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243827,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243863,Construction & Engineering,,
5083243873,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083243888,Transport Infrastructure,,
5083243893,Professional & Commercial Services,,
5083243896,Freight & Logistics Services,,
5083243952,Professional & Commercial Services,,
5083243960,Professional & Commercial Services,,
5083243980,Construction & Engineering,,
5083243999,Professional & Commercial Services,,
5083244006,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244012,Passenger Transportation Services,,
5083244038,Freight & Logistics Services,,
5083244070,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244075,Construction & Engineering,,
5083244080,Passenger Transportation Services,,
5083244089,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244099,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244116,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244130,Passenger Transportation Services,,
5083244141,Professional & Commercial Services,,
5083244145,Freight & Logistics Services,,
5083244147,Construction & Engineering,,
5083244166,Passenger Transportation Services,,
5083244169,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244172,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244177,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244236,Construction & Engineering,,
5083244250,Construction & Engineering,,
5083244263,Professional & Commercial Services,,
5083244277,Professional & Commercial Services,,
5083244305,Construction & Engineering,,
5083244308,Professional & Commercial Services,,
5083244318,Professional & Commercial Services,,
5083244323,Construction & Engineering,,
5083244333,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244344,Construction & Engineering,,
5083244359,Aerospace & Defense,,
5083244368,Freight & Logistics Services,,
5083244385,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083244387,Passenger Transportation Services,,
5083244394,Professional & Commercial Services,,
5083244659,Professional & Commercial Services,,
5083254735,Passenger Transportation Services,,
5083254851,Professional & Commercial Services,,
5083255388,Construction & Engineering,,
5083259328,Professional & Commercial Services,,
5083261065,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083261931,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083262124,Professional & Commercial Services,,
5083275861,Passenger Transportation Services,,
5083275895,Freight & Logistics Services,,
5083276001,Construction & Engineering,,
5083276033,Construction & Engineering,,
5083276061,Professional & Commercial Services,,
5083276074,Passenger Transportation Services,,
5083276114,Construction & Engineering,,
5083276177,Professional & Commercial Services,,
5083276359,Construction & Engineering,,
5083276374,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083276391,Construction & Engineering,,
5083276394,Passenger Transportation Services,,
5083276414,Freight & Logistics Services,,
5083276488,Construction & Engineering,,
5083276493,Passenger Transportation Services,,
5083276536,Construction & Engineering,,
5083276568,Passenger Transportation Services,,
5083276625,Passenger Transportation Services,,
5083276670,Freight & Logistics Services,,
5083276760,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083276827,Freight & Logistics Services,,
5083277002,Construction & Engineering,,
5083277012,Professional & Commercial Services,,
5083277079,Professional & Commercial Services,,
5083277122,Passenger Transportation Services,,
5083277170,Construction & Engineering,,
5083277235,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083277288,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083277351,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083277372,Construction & Engineering,,
5083282731,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083282782,Construction & Engineering,,
5083282817,Construction & Engineering,,
5083282945,Automobiles & Auto Parts,,
5083282964,Professional & Commercial Services,,
5083282984,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083282985,Professional & Commercial Services,,
5083283083,Professional & Commercial Services,,
5083283180,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283218,Construction & Engineering,,
5083283222,Passenger Transportation Services,,
5083283238,Freight & Logistics Services,,
5083283268,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283279,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283339,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283422,Professional & Commercial Services,,
5083283432,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283550,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283579,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283766,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283777,Professional & Commercial Services,,
5083283779,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283838,Construction & Engineering,,
5083283869,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083283908,Construction & Engineering,,
5083283933,Construction & Engineering,,
5083284004,,,
5083284023,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284038,Freight & Logistics Services,,
5083284048,Freight & Logistics Services,,
5083284080,Construction & Engineering,,
5083284125,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284168,Professional & Commercial Services,,
5083284185,Passenger Transportation Services,,
5083284263,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284271,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284380,Construction & Engineering,,
5083284424,Construction & Engineering,,
5083284476,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284569,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284597,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284619,Construction & Engineering,,
5083284678,Freight & Logistics Services,,
5083284687,Professional & Commercial Services,,
5083284713,Passenger Transportation Services,,
5083284739,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284756,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284824,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083284870,,,
5083285001,Construction & Engineering,,
5083285043,Construction & Engineering,,
5083285236,Professional & Commercial Services,,
5083285304,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083285312,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083285576,Construction & Engineering,,
5083285660,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083285691,Passenger Transportation Services,,
5083285887,Construction & Engineering,,
5083285987,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286039,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286136,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286141,,,
5083286143,Aerospace & Defense,,
5083286145,Passenger Transportation Services,,
5083286169,Professional & Commercial Services,,
5083286197,Professional & Commercial Services,,
5083286206,Freight & Logistics Services,,
5083286209,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286307,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286419,Aerospace & Defense,,
5083286505,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286639,Construction & Engineering,,
5083286675,Professional & Commercial Services,,
5083286703,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286734,Construction & Engineering,,
5083286949,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083286971,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083287045,Professional & Commercial Services,,
5083287075,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083288043,Freight & Logistics Services,,
5083288779,Construction & Engineering,,
5083289886,Construction & Engineering,,
5083290501,Freight & Logistics Services,,
5083290748,Professional & Commercial Services,,
5083291019,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083291689,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083292961,Construction & Engineering,,
5083292989,Construction & Engineering,,
5083293031,Construction & Engineering,,
5083293132,Professional & Commercial Services,,
5083293541,Construction & Engineering,,
5083294064,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083294545,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083294861,Freight & Logistics Services,,
5083294934,Construction & Engineering,,
5083295686,Construction & Engineering,,
5083295782,Construction & Engineering,,
5083308129,Professional & Commercial Services,,
5083309062,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083309990,Construction & Engineering,,
5083311326,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083311529,Passenger Transportation Services,,
5083312383,Passenger Transportation Services,,
5083312895,Freight & Logistics Services,,
5083312977,Passenger Transportation Services,,
5083313706,Freight & Logistics Services,,
5083326060,Freight & Logistics Services,,
5083327016,Construction & Engineering,,
5083337514,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083337590,Construction & Engineering,,
5083337688,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083337714,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083337796,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083337800,Passenger Transportation Services,,
5083337806,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083337847,Construction & Engineering,,
5083337994,Construction & Engineering,,
5083338005,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338057,Passenger Transportation Services,,
5083338107,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338114,Freight & Logistics Services,,
5083338144,Passenger Transportation Services,,
5083338157,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338200,Construction & Engineering,,
5083338333,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338341,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338487,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338768,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338836,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338871,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083338872,Construction & Engineering,,
5083339092,Professional & Commercial Services,,
5083339297,Aerospace & Defense,,
5083339327,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083339365,Professional & Commercial Services,,
5083339504,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083339578,Freight & Logistics Services,,
5083339802,,,
5083339820,Construction & Engineering,,
5083340410,Construction & Engineering,,
5083340495,Professional & Commercial Services,,
5083340547,Professional & Commercial Services,,
5083340854,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083340868,Freight & Logistics Services,,
5083340921,Construction & Engineering,,
5083340942,Construction & Engineering,,
5083340954,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083340956,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083341312,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083341341,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083341353,Freight & Logistics Services,,
5083341467,Construction & Engineering,,
5083341489,Freight & Logistics Services,,
5083341529,Professional & Commercial Services,,
5083341593,Construction & Engineering,,
5083341600,,,
5083341676,Construction & Engineering,,
5083365457,Professional & Commercial Services,,
5083367043,Construction & Engineering,,
5083367717,Transport Infrastructure,,
5083415781,Construction & Engineering,,
5083421268,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083426980,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083428222,Personal & Household Products & Services,,
5083439461,Professional & Commercial Services,,
5083455014,Transport Infrastructure,,
5083460418,Construction & Engineering,,
5083460421,,,
5083478474,Construction & Engineering,,
5083478490,Professional & Commercial Services,,
5083483341,Professional & Commercial Services,,
5083484009,Professional & Commercial Services,,
5083502345,Software & IT Services,,
5083502346,Aerospace & Defense,,
5083502352,Software & IT Services,,
5083502353,Professional & Commercial Services,,
5083502354,Software & IT Services,,
5083502368,Professional & Commercial Services,,
5083502374,Professional & Commercial Services,,
5083502376,Passenger Transportation Services,,
5083502386,Professional & Commercial Services,,
5083502398,Software & IT Services,,
5083502399,,,
5083502402,Professional & Commercial Services,,
5083502406,Professional & Commercial Services,,
5083502408,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5083502409,Software & IT Services,,
5083502411,Software & IT Services,,
5083502412,Professional & Commercial Services,,
5083502414,Professional & Commercial Services,,
5083502416,Passenger Transportation Services,,
5083502423,Professional & Commercial Services,,
5083502431,,,
5083502436,Software & IT Services,,
5083502445,Professional & Commercial Services,,
5083502446,Software & IT Services,,
5083502452,Professional & Commercial Services,,
5083502454,Professional & Commercial Services,,
5083502462,Freight & Logistics Services,,
5083502469,Software & IT Services,,
5083502471,Software & IT Services,,
5083502472,Professional & Commercial Services,,
5083502474,Food & Drug Retailing,,
5083502476,Professional & Commercial Services,,
5083502495,Professional & Commercial Services,,
5083502497,Professional & Commercial Services,,
5083502498,Professional & Commercial Services,,
5083502502,Professional & Commercial Services,,
5083502511,,,
5083502513,,,
5083502514,Professional & Commercial Services,,
5083502516,Professional & Commercial Services,,
5083502518,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
