Instrument,Company Common Name,Country ISO Code of Headquarters,Organization Status Code
5063191184,Vti Service Varum Og Trones Industrimalerservice ANS,NO,Act
5063191219,Marnar Brygge AS,NO,Act
5063191243,Jaren Byggevare ANS,NO,Act
5063191251,Kri Nor Sveiseservice ANS,NO,Act
5063191376,Gjerald Sag DA,NO,Act
5063191430,Nordskjav Treprodukt ANS,NO,Act
5063191466,T T Sveiseteknikk Da,NO,Act
5063191603,Timber 2000 ANS,NO,Act
5063191610,Aknes Skog DA,NO,Act
5063191925,BYGG & Bo SA,NO,Act
5063191933,Norddal Saglag LL,NO,Act
5063191982,Garmo Sag BA,NO,Act
5063191992,Graveringsloftet ANS,NO,Act
5063192122,Nord-Atndalen Andelssag,NO,Act
5063192205,Molksnesteig ANS,NO,Act
5063282442,Tamek AS,NO,Act
5063297241,Alwa Ab,NO,Act
5063313957,Lns Mining AS,NO,Act
5063353452,Solenis Norway AS,NO,Act
5063735128,Funzionano AS,NO,Act
5063737684,Bog Invest AS,NO,Act
5063763695,Zone Systems Ab,NO,Act
5063763810,La BYGG AS,NO,Act
5063763847,Soudal AS,NO,Act
5063764057,Serimax Ltd,NO,Act
5063765506,Norbar Minerals AS,NO,Act
5063770819,Stene Stal Produkter AS,NO,Act
5064611730,Smartpanel AS,NO,Act
5064705883,N2 Applied AS,NO,Act
5065875254,Malorama AS,NO,Act
5065875577,Betong Ost Trondelag AS,NO,Act
5066545550,KB Stalindustri AS,NO,Act
5066545600,XL-BYGG Ryfylke AS,NO,Act
5066545616,Byggtorget MG Holding AS,NO,Act
5066545625,Indrebo Olje AS,NO,Act
5066545663,Ringalm Ringsaker AS,NO,Act
5066545664,Ringalm Tre AS,NO,Act
5066555711,Namdal Betong & Plast AS,NO,Act
5066556120,Uni Stal AS,NO,Act
5066556777,Sunbelt Massasjebad Norge AS,NO,Act
5066607259,Chemco AS,NO,Act
5066620092,Proturf AS,NO,Act
5066620732,Sola Shipping AS,NO,Act
5066621268,Litex AS,NO,Act
5066621491,Sveiseverkstedet K G Karlsson AS,NO,Act
5066625433,Bredesen Opset AS,NO,Act
5067159856,Biozinc SL,NO,Act
5067168389,Fabtech AS,NO,Act
5067169661,Alfa Neon Skyltfabrik Ab,NO,Act
5067176082,Alanor AS,NO,Act
5067179420,Ranheim Paper & Board AS,NO,Act
5067452384,First Geo AS,NO,Act
5067485444,NCG-Noreko AS,NO,Act
5067496226,Nordic Concrete Group AS,NO,Act
5067504105,Fugger Norge AS,NO,Act
5067508797,Midsund Bruk AS,NO,Act
5067840337,Kvanne Industrier AS,NO,Act
5067945633,Velde AS,NO,Act
5068308116,Gassmann AS,NO,Act
5068340548,Fiven ASA,NO,Act
5068476941,Ulvig Kiaer AS,NO,Act
5068481659,Fibo Holding AS,NO,Act
5068481981,Furnes Jernstoperi AS,NO,Act
5068485207,CC Betong AS,NO,Act
5069410287,Aqua Innovasjon AS,NO,Act
5071150165,TGS AS,NO,Act
5071153616,Ramlo Holding AS,NO,Act
5071514732,IKM Stainless Technology AS,NO,Act
5071532292,Atero AS,NO,Act
5071536410,Moelven Pellets AS,NO,Act
5071555001,Woodland AS,NO,Act
5071561715,Feiring AS,NO,Act
5072804455,Skog AS,NO,Act
5072805138,H2 Energy AS,NO,Act
5073093345,Elementpartner AS,NO,Act
5073151627,Johs Olsen AS,NO,Act
5073157223,Optimera AS,NO,Act
5073345851,Hy2gen Norge AS,NO,Act
5073622555,Glommen Mjosen Skog SA,NO,Act
5073651375,Forcit Norway AS,NO,Act
5073651385,Woodify AS,NO,Act
5073651386,Garda Anleggsikring AS,NO,Act
5073651420,Helm Skandinavien,NO,Act
5073651468,Premator Norge AS,NO,Act
5073651858,Nordcon AS,NO,Act
5073651899,Hallgruppen AS,NO,Act
5073651918,Bergen Armering AS,NO,Act
5073651967,Kamstal AS,NO,Act
5073652044,Ci10 Holdco AS,NO,Act
5073652072,Henkel Norway AS,NO,Act
5073652101,Randers Tegl Norge AS,NO,Act
5073652273,Kemetyl Norge Industri AS,NO,Act
5073652295,Stangeskovene Arnes AS,NO,Act
5073665798,Norsilva AS,NO,Act
5073665865,Landheim AS,NO,Act
5073665871,Strukturplast AS,NO,Act
5073666464,VESTERALSBETONG AS,NO,Act
5073666482,ASKIM MEKANISKE VERKSTED AS,NO,Act
5073666674,Norteak AS,NO,Act
5073666678,Bomekan AS,NO,Act
5073666772,Namdal Bruk AS,NO,Act
5073666805,NORSK EDELMETALLRAFFINERING AS,NO,Act
5073666812,ENSJOVEIEN 3 OG 5 AS,NO,Act
5073666943,Jke Design,NO,Act
5073667000,MBP BIO PRODUCTION AS,NO,Act
5073671945,Nystuen Holding AS,NO,Act
5073674941,Ligaard Holding AS,NO,Act
5074624637,Mcp Holding AS,NO,Act
5074753805,Scancem Holding AS,NO,Act
5074857483,Arba One AS,NO,Act
5076086441,Protronic Ans,NO,Act
5076370506,Bekken Invest As,NO,Act
5076942523,Siai Holding AS,NO,Act
5076950843,Empakk AS,NO,Act
5078355367,DISTRIBUSJON HOSES AS,NO,Act
5078521479,Calora Mooring Systems AS,NO,Act
5078521557,Nordic Steel Invest AS,NO,Act
5078521579,Sjovik Group AS,NO,Act
5078521726,Slattland Group AS,NO,Act
5079143312,H2co AS,NO,Act
5079219899,Tunnsjo Bruk AS,NO,Act
5079219912,Store Bjorhusdal Bruk AS,NO,Act
5079219917,Van Severen & Co AS,NO,Act
5079242370,Quality Steel Solution AS,NO,Act
5079684218,Termorens AS,NO,Act
5079897001,Oslo Finerfabrikk Holding As,NO,Act
5079901788,Relaks AS,NO,Act
5079905935,Endur Industrier AS,NO,Act
5079906356,Aker Clean Hydrogen AS,NO,Act
5079907959,Sydvaranger Mining AS,NO,Act
5079909479,Mezonic AS,NO,Act
5080039973,Medevice AS,NO,Act
5080201049,Arnesen Betong AS,NO,Act
5081122035,Titlis Mining AS,NO,Act
5081155179,Adepth Minerals AS,NO,Act
5081169593,Simployer Group Holding 3 AS,NO,Act
5081394732,Stoneart AS,NO,Act
5081406812,Norwegian Edelsplitt AS,NO,Act
5081414354,Bergneset Pukk & Grus As,NO,Act
5081414396,Stjern Betong AS,NO,Act
5081414745,Christeyns Norge AS,NO,Act
5081414822,Multitech Quality & Service AS,NO,Act
5081414847,MASSIVTRE AS,NO,Act
5081414874,Nci Marine AS,NO,Act
5081414901,Bassengutstyr AS,NO,Act
5081414907,La Pukk As,NO,Act
5081415014,B Group Norge AS,NO,Act
5081415017,Modulvegger Ostfold AS,NO,Act
5081415042,Odda Technology AS,NO,Act
5081415081,Tromek Produksjon AS,NO,Act
5081415151,Hunton Isolasjon AS,NO,Act
5081415194,Macro Design Norge Filial Av Macro Design Ab,NO,Act
5081415196,Asker Og Barum Steinimport AS,NO,Act
5081415218,Ferd Lab Invest AS,NO,Act
5081415290,Aaneslands Limtre AS,NO,Act
5081415371,Tronderbetong AS,NO,Act
5081415458,Hshansen,NO,Act
5081415484,Aludyne Norway AS,NO,Act
5081415544,K Kvarner Industri AS,NO,Act
5081415556,G3 Gran Tre AS,NO,Act
5081415654,Stangeskovene Bjornstad Bruk AS,NO,Act
5081415748,Ferd Mnemonic Holding AS,NO,Act
5081415750,Prefa Drift AS,NO,Act
5081415781,HGB Betong AS,NO,Act
5081415828,Mongstad Industrier AS,NO,Act
5081415875,Siga Norge AS,NO,Act
5081437355,Sirevag Mekaniske AS,NO,Act
5081437391,Vegarheim Pukkverk Og Entreprenor As,NO,Act
5081437472,Curida Diatec AS,NO,Act
5081437502,Reddal Sand AS,NO,Act
5081437538,Mur Og Tak Proff AS,NO,Act
5081437542,Hadsel Maskin AS,NO,Act
5081437555,Harald Mathisen AS,NO,Act
5081437602,Per Olav Torbjorn Og Haralds Services AS,NO,Act
5081437606,Norprodukter Sale AS,NO,Act
5081437619,Sse Norge AS,NO,Act
5081445971,Eivind Haukjem AS,NO,Act
5081445974,Nordic Isoelementer AS,NO,Act
5081445979,Derome Takstolteknikk As,NO,Act
5081446438,Bewi Norplasta AS,NO,Act
5081450267,Nasset Mek Verksted AS,NO,Act
5081450292,Roros Produkter AS,NO,Act
5081450322,Trappekompaniet AS,NO,Act
5081450342,Tveitan & Bang Tynningslag AS,NO,Act
5081450420,Asfalt Sor AS,NO,Act
5081459882,Norse Metal Elverum AS,NO,Act
5081459891,Paroc Ab Norge,NO,Act
5081459908,Nos Chemicals AS,NO,Act
5081460099,Norenco Norge AS,NO,Act
5081460115,Elementsor AS,NO,Act
5081460130,Feiring Miljo AS,NO,Act
5081460588,Geonor AS,NO,Act
5081462416,Seram Coatings AS,NO,Act
5082041311,HOLT GARD DA,NO,Act
5082055118,BE Form Holding AS,NO,Act
5082063997,CompBuoy AS,NO,Act
5082097051,Fanoy AS,NO,Act
5082106298,Norwegian Sandstone Export AS,NO,Act
5082148377,Ceramic Powder Technology AS,NO,Act
5082246360,Ferronor AS,NO,Act
5082344941,As Vikan Betong,NO,Act
5082490428,Westgass Hydrogen AS,NO,Act
5082511805,Norsk Massehandtering AS,NO,Act
5082518597,Yara Clean Ammonia Norge AS,NO,Act
5082553962,Teknobad AS,NO,Act
5082554091,Vifix Entreprenor AS,NO,Act
5082554201,Os Sentrum Boligutvikling AS,NO,Act
5082554203,Audber Holding AS,NO,Act
5082554211,Norasol Sor AS,NO,Act
5082554240,Oxin Srl (Norway Branch),NO,Act
5082554268,Holtet Pukk & Betong Holding AS,,Act
5082554269,Q-RAILING NORGE FILIAL AV Q-RAILING EUROPE HOLDING GMBH TYSKLAND,NO,Act
5082554338,Annex Invest AS,NO,Act
5082554349,Nordisk Stein Teknikk As,NO,Act
5082554393,Slipeservice Rana AS,NO,Act
5082554397,XL-BYGG Sogne AS,NO,Act
5082554437,Mef-Miljovennlig Eiendomsforvaltning AS,NO,Act
5082554466,Artmesh AS,NO,Act
5082554476,Glocal Green AS,NO,Act
5082554501,Industriporter Ost AS,NO,Act
5082554502,Agis AS,NO,Act
5082554507,HLND Holding AS,NO,Act
5082554523,Sivertsen Maskinering AS,NO,Act
5082554533,Drobakveien Jord & Gjenvinning AS,NO,Act
5082554548,Jaren Spiro Produksjon AS,NO,Act
5082554553,Pilot Kenya AS,NO,Act
5082554581,Studio Pia AS,NO,Act
5082554583,Den Magiske Fabrikken AS,NO,Act
5082554587,Arctic Steel AS,NO,Act
5082554597,Alsvag Eiendom AS,NO,Act
5082554607,Berland Betong AS,NO,Act
5082554625,Nye Vikingtelt AS,NO,Act
5082554631,Strandgaten 137 AS,NO,Act
5082554654,Spatec Drift AS,NO,Act
5082554656,Boly BYGG AS,NO,Act
5082554670,Premium Vinduer AS,NO,Act
5082554689,Norsk Lauvtrehandel AS,NO,Act
5082554691,Nordic Tents AS,NO,Act
5082554710,Mo I Rana VMS AS,NO,Act
5082554716,Energihem I Norge AS,NO,Act
5082554730,Horisont Boliger AS,NO,Act
5082554734,CM Cement AS,NO,Act
5082554742,Cyan Energy AS,NO,Act
5082554757,H2 House AS,NO,Act
5082554773,DrivhussenterNo AS,NO,Act
5082554849,Renholdsgrossisten Norge AS,NO,Act
5082554864,Blastr Green Steel AS,NO,Act
5082554870,Hypex Bio Norge AS,NO,Act
5082554890,Mana Project AS,NO,Act
5082554894,Ag-Tre Drift AS,NO,Act
5082554905,Barlinddalen AS,NO,Act
5082554907,Morad Norge AS,NO,Act
5082554922,Cebina AS,NO,Act
5082554933,Oldroyd Retail AS,NO,Act
5082664507,Overhalla Mekaniske AS,NO,Act
5082664602,Driftsteknikk Industrier As,NO,Act
5082762739,Nordre Langseth Skog DA,NO,Act
5082853887,H R Astrup Skogforvaltning Dodsbo,NO,Act
5082937306,Geir Hahre,NO,Act
5083111808,Wergeland Gruppa AS,NO,Act
5083157968,Ula Ship Management,NO,Act
5083169296,Alustrax AS,NO,Act
5083170627,Hessjogruva AS,NO,Act
5083200047,TK Import AS,NO,Act
5083200498,Premium Products AS,NO,Act
5083200716,Vegaspas AS,NO,Act
5083201279,Profilecutting AS,NO,Act
5083202007,ConcreteSupplies As,NO,Act
5083202355,Honua AS,NO,Act
5083203516,Astorplast AS,NO,Act
5083227367,Bauta Maritime AS,NO,Act
5083228252,Industrikorrosjon AS,NO,Act
5083228652,DTG As,NO,Act
5083229655,Tor Group AS,NO,Act
5083230000,Fen Holding AS,NO,Act
5083243523,Willab Garden Ab,NO,Act
5083255179,Arom-Dekor Kemi AS,NO,Act
5083256854,MEGAFLIS AGDERPARKEN AS,NO,Act
5083256960,Megaflis Sandefjord AS,NO,Act
5083278136,Stavanger Steel Industries AS,NO,Act
5083281084,Li-Holding AS,NO,Act
5083283330,Malmerk Fassaadid,NO,Act
5083284026,Toci Ou,NO,Act
5083284176,Servitech As,NO,Act
5083286284,Nos Service AS,NO,Act
5083289226,Garda Sikring Holding AS,NO,InAct
5083291375,Megaflis Sorlandsparken AS,NO,Act
5083318319,Stange Gruppen As,NO,Act
5083319234,Nye Braten Tekstil As,NO,Act
5083320636,Tverberg Holding As,NO,Act
5083321740,CG Gruppen As,NO,Act
5083322060,Oswo Invest As,NO,Act
5083322414,Norsk Mineral As,NO,Act
5083322544,H Olsen Holding As,NO,Act
5083322966,Mikal Holding As,NO,Act
5083340588,Ferd Brav Holding AS,NO,Act
5083340769,Strommen Group AS,NO,Act
5083341376,Nelson Garden Holding AS,NO,Act
5083478620,Johan Steenks AS,NO,Act
5083506758,Contera Engros AS,NO,Act
5083508176,Ogreid Holding AS,NO,Act
5083512958,Hydro Vigelands Brug AS,NO,Act
5083524172,Ha Element AS,NO,Act
5083528752,Proffkjop AS,NO,Act
5083528798,FISHGLOBE AS,NO,Act
5083528888,Tomtepartner Norge AS,NO,Act
5083528904,Dana Lim Norge AS,NO,Act
5083529049,Palmako Norge AS,NO,Act
5083529053,Norgesgulv AS,NO,Act
5083529105,Kamstal Sor AS,NO,Act
5083529204,Simployer Group Holding 2 AS,NO,Act
5083529230,Si-Glass AS,NO,Act
5083529280,Sathre Stenindustri AS,NO,Act
5083529321,Oyheim Hovleri AS,NO,Act
5083529434,Fritzoe Skoger AS,NO,Act
5083529523,SVB Veisikring AS,NO,Act
5083529657,Pro Stal Vest AS,NO,Act
5083529847,Sale Sag AS,NO,Act
5083529969,Hjera Pukkverk As,NO,Act
5083532714,Stillasgruppen Produksjon AS,NO,Act
5083538368,Holtet Pukk & Betong As,,Act
5083559128,El-Tjeneste AS,NO,Act
5083560565,Janihus R Nilsen AS,NO,Act
5083560702,SubshoreNo As,NO,Act
5083561312,Bretun Interior As,NO,Act
5083561417,MT-Solutions AS,NO,Act
5083561459,Elematic Oyj,NO,Act
5083561942,Norlog AS,NO,Act
5083563172,Tron AS,NO,Act
5083563385,Barmen Sag AS,NO,Act
5083563419,Norse Cutting As,NO,Act
5083563776,Sifa AS,NO,Act
5083569253,Hydrogen Solutions AS,NO,Act
5083571005,Materialhandelen As,NO,Act
5083572125,Eviny Havvind 2 AS,NO,Act
5083584007,Polypure AS,NO,Act
5083585222,Maskinering AS,NO,Act
5083587888,VYRK Holding AS,NO,Act
5083588660,Strommen AS,NO,Act
5083601252,Armec AS,NO,Act
5083603297,XL-BYGG Harstad AS,NO,Act
5083612675,Dumas Capital As,NO,Act
5083642679,Treschow-Fritzoe Holding AS,NO,Act
5083642729,Wis Holding AS,NO,Act
5083651977,Oslofiner AS,NO,Act
5083666895,Kulsrud Skog AS,NO,Act
5083681068,Stofix Norway AS,NO,Act
5083689553,Smna Biogass Eiendom AS,NO,Act
4298083873,Sygnia Itrix MSCI USA Index ETF,ZA,Act
5001230116,Universal bank of Somalia,SO,Act
5044025831,Dayax Islamic Bank,SO,Act
5045517180,IBS Bank,SO,Act
5064620746,Premier Bank Ltd,SO,Act
5069404568,Dahabshiil Bank InternationalDBI,SO,Act
5076356527,Daryeel Bank Ltd,SO,Act
5081763676,Shabeel Group,SO,Act
5082827431,Salaam Bank,SO,Act
5082833515,Kaah International Microfinance Services,SO,Act
5083222118,Dahabshiil Transfer Services Ltd,SO,Act
5083306062,International Bank of Somalia,SO,Act
5083343815,Bushra Business Bank,SO,Act
4295933211,NYALA INSURANCE S C,ET,Act
4296041128,AWASH INSURANCE COMPANY SC,ET,Act
4296652516,Bank of Abyssinia Share Co,ET,Act
4296694546,Wegagen Bank SC,ET,Act
4296722556,ETHIOPIAN INSURANCE CORPORATION,ET,Act
4296933567,Construction and Business Bank SC,ET,Act
4297198689,Dashen Bank SC,ET,Act
4297258466,NIB International Bank,ET,Act
4297721520,Cooperative Bank of Oromia S.C,ET,Act
5001099263,Awash International Bank SC,ET,Act
5001121664,Commercial Bank of Ethiopia,ET,Act
5038038193,Ethiopia Commodity Exchange,ET,Act
5040274308,United Bank SC,ET,Act
5040274513,Zemen Bank,ET,Act
5040932414,Oromia International Bank SC,ET,Act
5040933191,Lion International Bank SC,ET,Act
5040933215,Debub Global Bank S.C.,ET,Act
5040933287,Enat Bank SC,ET,Act
5040941915,Abay Bank SC,ET,Act
5040941916,Addis International Bank SC,ET,Act
5040942432,Bunna International Bank SC,ET,Act
5040943369,Berhan International Bank,ET,Act
5042250253,Sheba Investment PLC,ET,Act
5046911395,Green Coffee Agro Industry Plc,ET,Act
5052148393,Tigray Ethiopia Holdings Inc,ET,Act
5061699610,Rosetta Media & Communications PLC,ET,Act
5062284864,Bank of Abyssinia,ET,Act
5071525356,Awash Bank,ET,Act
5071526527,Berhan Bank SC,ET,Act
5071527678,Dashen Bank,ET,Act
5073620347,Amhara Credit and Savings Institution,ET,Act
5073980955,Wegagen Bank SC,ET,Act
5079141359,Ethiopia Advantage Industrial Co Ltd,ET,Act
5081149431,Addis Ababa Angels Network,ET,Act
5081364432,Hibret Bank,ET,Act
5081763044,Enat Bank Share Co,ET,Act
5081776027,Al Tad Ethiopia P L C,ET,Act
5081965114,DEDEBIT CREDIT AND SAVINGS INSTITUTION S.C.,ET,Act
5081965485,Buusaa Gonofaa Microfinance S Co,ET,Act
5081965608,OMO MICROFINANCE S C,ET,Act
5081968849,Minaye PLC,ET,Act
5082030756,Bethzatha Health Service PLC,ET,Act
5082051126,Iceaddis IT Consultancy PLC,ET,Act
5082065805,blueMoon Advisory Services PLC,ET,Act
5082094271,Startup Factory Ethiopia,ET,Act
5082155790,Hijra Bank,ET,Act
5082834137,Ethiopian Reinsurance Share Co,ET,Act
5083162097,ZamZam Bank,ET,Act
5083162101,United Bank,ET,Act
5083201103,Africa Insurance Co/SC/,ET,Act
5083217776,Myungsung International Development PLC,ET,Act
5083261966,Care International,ET,Act
5083292436,BERHAN INTERNATIONAL BANK S.C.,ET,Act
5083337367,National Insurance of Ethiopia SC Co,ET,Act
5083339930,Nib International Bank SC,ET,Act
5083441961,Dashen Bank SC,ET,Act
5083565643,Midroc Investment Group P L C,ET,Act
5081168302,Energie Centrafricaine,CF,Act
5083240544,Total Centrafrique,CF,Act
4296753893,Botswana,BW,Act
5000899962,Morupule B Power Station,BW,Act
5000899965,Meepong Resources Pty Ltd,BW,Act
5001123554,Botswana Power Corp,BW,Act
5042215092,Zambian Energy Corp,BW,Act
5052527810,Botswana Sectors of Educators Trade Union,BW,Act
5064637497,Curro Education Botswana Proprietary Ltd,BW,Act
5079909630,Ministry of Basic Education,BW,Act
5080073758,Department of Roads,BW,Act
5081504430,Jttm Properties Pty Ltd,BW,Act
5081662047,Department of Government Printing and Publishing Service,BW,Act
5082706369,COLDLINE PTY LTD,BW,Act
5082709536,It Solutions and Trading PTY Ltd,BW,Act
5082709848,Botho University PTY Ltd,BW,Act
5082710112,BOTSWANA INTERNATIONAL UNIVERSITY OF SCIENCES AND TECHNOLOGY,BW,Act
5082710187,INTERNATIONAL AVIATION SOLUTIONS,BW,Act
5082711624,Ba Isago Unversity College,BW,Act
5082711771,CAREER DREAMS CENTRE PTY LTD,BW,Act
5082711780,DDT UNIVERSITY,BW,Act
5082711835,Academy of Business Management University College,BW,Act
5082732274,Institute of Development Management,BW,Act
5082732760,Imperial School of Business and Science PTY Ltd,BW,Act
5082874282,ST Marys Primary School PTY Ltd,BW,Act
5082888627,Bothakga Burrow Mining PTY Ltd,BW,Act
5082888639,B M Gases Supplies PTY Ltd,BW,Act
5082889105,Stol Petroleum PTY Ltd,BW,Act
5082889441,Botswana Council of Churches and Kgolagano College,BW,Act
5082889800,Automotive Technical College,BW,Act
5082889856,Gaborone Technical College,BW,Act
5083218040,Landmark Projects PTY Ltd,BW,Act
5083231958,Biac,BW,Act
5083232183,INTEC SOLUTIONS PTY LTD,BW,Act
5083233861,Limkokwing University of Creative Technology,BW,Act
5070822061,Dili Development Lda Co,TL,Act
5082859991,Healthnet Timor Leste,TL,Act
5082859992,Pradet Timor Leste,TL,Act
5082859993,Pradet Timor LorosaE,TL,Act
5082859997,Fundasaun Alola,TL,Act
5082860001,Alola Foundation,TL,Act
5082860004,Provedoria Dos Direitos Humanos E Justica,TL,Act
5082860006,Fokupers,TL,Act
5082860007,City 8 Unipessoal Lda,TL,Act
5083608119,Servico Autonomo De Medicamentos E Equipamentos De Saude,TL,Act
4297098731,Compagnie des Longliners,PF,Act
5063349445,Tehuritaua Frederic Armand,PF,Act
5081971272,SEGC CARREFOUR PUNAAUIA SA,PF,Act
5081971442,Charcuterie Du Pacifique,PF,Act
5081971445,SOCIETE DE DISTRIBUTION AUTOMATIQUE DE POLYNESIE,PF,Act
5082030166,CENTRE D EXPLOITATION ET DE REPARTITION PHARMACEUTIQUE POLYNESIEN,PF,Act
5082030172,Societe d'Etudes Et De Gestion Commerciale,PF,Act
5082030174,Sarl Hypermarket Punaauia-Societe d'Etude Et De Ge,PF,Act
5083050806,Cedis Motu Uta,PF,Act
5083050817,STE DE DISTRIBUTION ET D EXPLOITATION COMMERCIALE SIGLE. SDEC TROPIC,PF,Act
5083082164,Huilerie De Tahiti,PF,Act
5083082173,Establissements Yinket Sarl,PF,Act
5083082175,International GroupAline Tahiti Sa,PF,Act
5083082183,Laiterie Sachet,PF,Act
5083082186,Drink NJoy,PF,Act
5083082187,Ets Wing Chong Von Robert Et Cie,PF,Act
5083186643,Sipac Sarl,PF,Act
5083190883,CASH AND CARRY DE FAAA,PF,Act
5083218150,BRASSERIE DE TAHITI S.A.,PF,Act
5083219515,SOCIETE D ETUDES ET DE GESTION COMMERCIALE/SEGC,PF,Act
5083315017,Aline Tahitt,PF,Act
