Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5040938881,Chemicals,,
5040938883,Construction Materials,,
5040938925,Metals & Mining,,
5040938965,Metals & Mining,,
5040939008,Paper & Forest Products,,
5040939098,Metals & Mining,,
5040939135,Construction Materials,,
5040939142,Construction Materials,,
5040939177,Construction Materials,,
5040939243,Metals & Mining,,
5040939314,Metals & Mining,,
5040939315,Paper & Forest Products,,
5040939319,Construction Materials,,
5040939434,Construction Materials,,
5040939494,Chemicals,,
5040939496,Metals & Mining,,
5040939498,Construction Materials,,
5040939503,Construction Materials,,
5040939520,Paper & Forest Products,,
5040939522,Metals & Mining,,
5040939528,Metals & Mining,,
5040939549,Chemicals,,
5040939550,Paper & Forest Products,,
5040939639,Construction Materials,,
5040939643,Chemicals,,
5040939657,Chemicals,,
5040939661,Chemicals,,
5040939684,Chemicals,,
5040939687,Paper & Forest Products,,
5040939752,Metals & Mining,,
5040939754,Chemicals,,
5040939757,Metals & Mining,,
5040939806,Chemicals,,
5040939932,Metals & Mining,,
5040939995,Construction Materials,,
5040940002,Construction Materials,,
5040940004,Paper & Forest Products,,
5040940047,Construction Materials,,
5040940053,Paper & Forest Products,,
5040940061,Paper & Forest Products,,
5040940075,Paper & Forest Products,,
5040940153,Construction Materials,,
5040940161,Chemicals,,
5040940208,Paper & Forest Products,,
5040940209,Construction Materials,,
5040940216,Professional & Commercial Services,,
5040940219,Metals & Mining,,
5040940249,Construction Materials,,
5040940289,Construction Materials,,
5040940363,Paper & Forest Products,,
5040940522,Construction Materials,,
5040940533,Metals & Mining,,
5040940582,Paper & Forest Products,,
5040940664,Construction Materials,,
5040940718,Construction Materials,,
5040940731,Metals & Mining,,
5040940885,Paper & Forest Products,,
5040940890,Construction Materials,,
5040941180,Paper & Forest Products,,
5040941266,Paper & Forest Products,,
5040941282,Paper & Forest Products,,
5040941357,Metals & Mining,,
5040941361,Paper & Forest Products,,
5040941372,Professional & Commercial Services,,
5040941374,Containers & Packaging,,
5040941377,Paper & Forest Products,,
5040944961,Metals & Mining,,
5040945179,Metals & Mining,,
5040945192,Chemicals,,
5040945385,Metals & Mining,,
5040945644,Metals & Mining,,
5040945646,Chemicals,,
5040945656,Construction Materials,,
5040945665,Metals & Mining,,
5040945706,Chemicals,,
5040945813,Chemicals,,
5040945819,Construction Materials,,
5040945827,Metals & Mining,,
5040945828,Paper & Forest Products,,
5040945836,Metals & Mining,,
5040945880,Chemicals,,
5040945889,Construction Materials,,
5040945899,Chemicals,,
5040945938,Chemicals,,
5040945975,Chemicals,,
5040946421,Construction Materials,,
5041748646,Paper & Forest Products,,
5041748767,Paper & Forest Products,,
5041748922,Chemicals,,
5041748945,Metals & Mining,,
5041749244,Paper & Forest Products,,
5041749808,Chemicals,,
5041749821,Construction Materials,,
5041749963,Metals & Mining,,
5041749990,Paper & Forest Products,,
5041750368,Metals & Mining,,
5041750524,Metals & Mining,,
5041750685,Construction Materials,,
5041750699,Metals & Mining,,
5041750701,Chemicals,,
5041750723,Construction Materials,,
5041751459,Chemicals,,
5041758996,Construction Materials,,
5041758997,Chemicals,,
5041759002,Construction Materials,,
5041759220,Paper & Forest Products,,
5041827356,Construction Materials,,
5041945981,Paper & Forest Products,,
5041964090,Chemicals,,
5041964100,Metals & Mining,,
5041972998,Construction Materials,,
5041976760,Metals & Mining,,
5041976799,Paper & Forest Products,,
5041978702,Metals & Mining,,
5041978721,,,
5041980166,Paper & Forest Products,,
5041980497,,,
5042212854,Construction Materials,,
5042213553,,,
5042214061,Paper & Forest Products,,
5042216993,Metals & Mining,,
5042217138,,,
5042217312,Metals & Mining,,
5042218024,Metals & Mining,,
5042218071,Construction Materials,,
5042218283,Construction Materials,,
5042218730,Metals & Mining,,
5042218735,Paper & Forest Products,,
5042222286,Chemicals,,
5042222306,Chemicals,,
5042222349,Containers & Packaging,,
5042230428,,,
5042236226,Chemicals,,
5042238426,Metals & Mining,,
5042240933,Real Estate Operations,,
5042270879,Metals & Mining,,
5042953654,,,
5042953719,Metals & Mining,,
5042953951,Chemicals,,
5042953968,Chemicals,,
5042954199,,,
5042954310,Paper & Forest Products,,
5042954579,Metals & Mining,,
5042954917,,,
5042955081,Metals & Mining,,
5042955309,,,
5042955501,Construction Materials,,
5042955570,Metals & Mining,,
5042955616,Paper & Forest Products,,
5042955618,,,
5042955633,Paper & Forest Products,,
5042955930,Construction Materials,,
5042955946,,,
5042955965,Construction Materials,,
5042956038,Chemicals,,
5042956134,Chemicals,,
5042956162,Food & Tobacco,,
5042956436,Paper & Forest Products,,
5042956488,Paper & Forest Products,,
5042956622,,,
5042956643,,,
5042956645,,,
5042956660,Chemicals,,
5042956776,,,
5042956823,Paper & Forest Products,,
5042956824,Metals & Mining,,
5042956825,Chemicals,,
5042956830,Chemicals,,
5042956928,Paper & Forest Products,,
5042956932,,,
5042957004,Metals & Mining,,
5042957110,,,
5042957502,Metals & Mining,,
5042957602,Construction Materials,,
5042960443,Metals & Mining,,
5042963013,Chemicals,,
5042979040,,,
5043322519,Metals & Mining,,
5043331364,Metals & Mining,,
5043437233,Metals & Mining,,
5043439364,Paper & Forest Products,,
5043447447,Chemicals,,
5043447717,Chemicals,,
5043953784,,,
5043953820,,,
5044013243,Metals & Mining,,
5044167986,Paper & Forest Products,,
5044168073,,,
5044168195,Metals & Mining,,
5044169700,,,
5044169718,Paper & Forest Products,,
5044175168,Chemicals,,
5044175345,,,
5044175449,Construction Materials,,
5044175462,Metals & Mining,,
5044178317,Construction Materials,,
5044199305,Construction Materials,,
5044244506,Construction Materials,,
5044247829,Paper & Forest Products,,
5044251717,Chemicals,,
5044251744,Paper & Forest Products,,
5044251745,Metals & Mining,,
5044253204,Metals & Mining,,
5044270827,Chemicals,,
5044310415,,,
5044310454,Construction Materials,,
5044310465,Construction Materials,,
5044310488,,,
5044313130,Chemicals,,
5044315458,Metals & Mining,,
5044315463,Paper & Forest Products,,
5044340216,Chemicals,,
5044342106,Paper & Forest Products,,
5044342764,Metals & Mining,,
5044343880,Construction & Engineering,,
5044344721,Construction Materials,,
5044345463,Paper & Forest Products,,
5044347180,Metals & Mining,,
5044347585,Metals & Mining,,
5044365639,Paper & Forest Products,,
5044534848,Construction Materials,,
5044535415,Construction Materials,,
5044535574,Chemicals,,
5044539202,Metals & Mining,,
5044539747,Metals & Mining,,
5044540738,Paper & Forest Products,,
5044540739,Paper & Forest Products,,
5044540741,Paper & Forest Products,,
5044540939,,,
5044540941,Paper & Forest Products,,
5044540946,Metals & Mining,,
5044543313,Chemicals,,
5044552717,Paper & Forest Products,,
5044555468,Metals & Mining,,
5044555481,Construction Materials,,
5044555820,Construction Materials,,
5044558725,Paper & Forest Products,,
5044560741,Metals & Mining,,
5044561289,Metals & Mining,,
5044563678,Paper & Forest Products,,
5044565578,Metals & Mining,,
5044565589,Metals & Mining,,
5044569295,Metals & Mining,,
5044569302,Containers & Packaging,,
5044569786,Metals & Mining,,
5044570194,Metals & Mining,,
5044570945,Construction Materials,,
5044573977,Construction Materials,,
5044574847,Metals & Mining,,
5044575714,Professional & Commercial Services,,
5044576061,Metals & Mining,,
5044576757,Construction Materials,,
5044577928,Paper & Forest Products,,
5044579151,Paper & Forest Products,,
5044581050,Construction Materials,,
5044582648,Construction Materials,,
5044587846,Paper & Forest Products,,
5044588454,Metals & Mining,,
5044590258,,,
5044594299,Metals & Mining,,
5044594302,Paper & Forest Products,,
5044600310,Paper & Forest Products,,
5044601039,Construction Materials,,
5044601134,Construction Materials,,
5044601136,Paper & Forest Products,,
5044603553,Construction Materials,,
5044604006,Metals & Mining,,
5044604094,Paper & Forest Products,,
5044607168,Specialty Retailers,,
5044609529,Construction Materials,,
5044609556,Paper & Forest Products,,
5044609853,Metals & Mining,,
5044609859,Paper & Forest Products,,
5044614094,Construction & Engineering,,
5044617011,Chemicals,,
5044617012,Paper & Forest Products,,
5044620611,Chemicals,,
5044621519,Metals & Mining,,
5044624696,Metals & Mining,,
5044628275,Construction Materials,,
5044630248,Specialty Retailers,,
5044630471,Metals & Mining,,
5044630619,Chemicals,,
5044632323,Construction Materials,,
5044632607,Paper & Forest Products,,
5044633438,Construction Materials,,
5044634230,,,
5044634233,Construction Materials,,
5044635197,Metals & Mining,,
5044635622,Chemicals,,
5044635674,Metals & Mining,,
5044635932,Paper & Forest Products,,
5044637111,Chemicals,,
5044637877,Metals & Mining,,
5044639932,Paper & Forest Products,,
5044640193,Construction Materials,,
5044640213,Metals & Mining,,
5044640529,Metals & Mining,,
5044641698,Metals & Mining,,
5044644974,Construction Materials,,
5044647374,Construction Materials,,
5044647818,Construction Materials,,
5044647819,Metals & Mining,,
5044650685,Metals & Mining,,
5044650999,Metals & Mining,,
5044652086,Metals & Mining,,
5044652517,Chemicals,,
5044652520,,,
5044653155,Chemicals,,
5044656786,Metals & Mining,,
5044661188,Chemicals,,
5044661762,Metals & Mining,,
5044661990,Chemicals,,
5044662134,Construction Materials,,
5044662136,Chemicals,,
5044673840,Chemicals,,
5044674444,Chemicals,,
5044675075,Paper & Forest Products,,
5044676120,,,
5044677060,Metals & Mining,,
5044678583,Metals & Mining,,
5044683972,Chemicals,,
5044683994,Metals & Mining,,
5044684741,Construction Materials,,
5044686387,Metals & Mining,,
5044686879,Construction Materials,,
5044687721,Metals & Mining,,
5044688554,Metals & Mining,,
5044693258,Construction Materials,,
5044694057,Metals & Mining,,
5044694578,Construction Materials,,
5044694937,Construction Materials,,
5044695034,Real Estate Operations,,
5044695038,Metals & Mining,,
5044696977,Construction Materials,,
5044701557,Chemicals,,
5044701613,Construction Materials,,
5044703042,Metals & Mining,,
5044704119,Paper & Forest Products,,
5044704725,Construction Materials,,
5044705549,Paper & Forest Products,,
5044707051,Construction Materials,,
5044707054,,,
5044707474,Chemicals,,
5044708038,Metals & Mining,,
5044708133,Construction Materials,,
5044709325,Metals & Mining,,
5044710087,,,
5044710930,Construction Materials,,
5044712029,,,
5044713172,Construction Materials,,
5044713260,Metals & Mining,,
5044713449,Metals & Mining,,
5044715009,Construction Materials,,
5044715259,Construction Materials,,
5044716788,Paper & Forest Products,,
5044717534,Construction Materials,,
5044717556,,,
5044717764,Metals & Mining,,
5044717917,Paper & Forest Products,,
5044718831,Metals & Mining,,
5044718833,Paper & Forest Products,,
5044718836,Chemicals,,
5044719769,Paper & Forest Products,,
5044720454,Metals & Mining,,
5044720486,Construction Materials,,
5044721501,,,
5044722224,Chemicals,,
5044722799,,,
5044723001,Construction Materials,,
5044724148,,,
5044727426,Metals & Mining,,
5044729193,Real Estate Operations,,
5044729925,Metals & Mining,,
5044730162,Construction Materials,,
5044731508,Metals & Mining,,
5044732659,Construction Materials,,
5044732771,Metals & Mining,,
5044732776,Paper & Forest Products,,
5044736640,Construction Materials,,
5044736655,Chemicals,,
5044738208,Construction Materials,,
5044738867,Construction Materials,,
5044738999,Metals & Mining,,
5044741178,Construction Materials,,
5044742390,Paper & Forest Products,,
5044743930,Construction Materials,,
5044745025,Construction Materials,,
5044745110,Paper & Forest Products,,
5044746849,Paper & Forest Products,,
5044746993,Metals & Mining,,
5044747248,Paper & Forest Products,,
5044747663,Metals & Mining,,
5044747972,Construction Materials,,
5044748023,Paper & Forest Products,,
5044748642,Construction Materials,,
5044749161,Metals & Mining,,
5044749646,Paper & Forest Products,,
5044750095,Paper & Forest Products,,
5044750100,Construction Materials,,
5044750132,Construction Materials,,
5044751381,Chemicals,,
5044751479,Construction Materials,,
5044751699,Paper & Forest Products,,
5044752956,Paper & Forest Products,,
5044752958,,,
5044753023,Paper & Forest Products,,
5044753029,Construction Materials,,
5044753167,Paper & Forest Products,,
5044753591,Paper & Forest Products,,
5044754383,Paper & Forest Products,,
5044754794,Construction Materials,,
5044755831,Construction Materials,,
5044755871,Paper & Forest Products,,
5044756646,Metals & Mining,,
5044757512,Metals & Mining,,
5044759678,Paper & Forest Products,,
5044760099,Metals & Mining,,
5044760104,Metals & Mining,,
5044761033,Construction Materials,,
5044763196,Metals & Mining,,
5044764167,Paper & Forest Products,,
5044764241,Specialty Retailers,,
5044764406,Construction Materials,,
5044765391,Construction Materials,,
5044766376,Construction Materials,,
5044767665,Metals & Mining,,
5044768524,Paper & Forest Products,,
5044768595,Paper & Forest Products,,
5044768596,Metals & Mining,,
5044770915,Metals & Mining,,
5044771162,Paper & Forest Products,,
5044771623,Paper & Forest Products,,
5044772289,Paper & Forest Products,,
5044772522,Chemicals,,
5044774001,Construction Materials,,
5044774459,Construction Materials,,
5044775604,Paper & Forest Products,,
5044775790,Chemicals,,
5044777333,Metals & Mining,,
5044777904,Paper & Forest Products,,
5044778094,Paper & Forest Products,,
5044778107,Metals & Mining,,
5044778583,Paper & Forest Products,,
5044780176,Metals & Mining,,
5044780187,Paper & Forest Products,,
5044780414,Paper & Forest Products,,
5044782258,Chemicals,,
5044784867,Paper & Forest Products,,
5044785077,Construction Materials,,
5044786779,Chemicals,,
5044788338,Paper & Forest Products,,
5044789337,Construction Materials,,
5044790893,Metals & Mining,,
5044791813,Construction Materials,,
5044791814,Paper & Forest Products,,
5044791967,Construction Materials,,
5044793033,Chemicals,,
5044793128,Chemicals,,
5044795024,Construction Materials,,
5044795476,Construction Materials,,
5044796882,Construction Materials,,
5044798031,Construction Materials,,
5044798231,Metals & Mining,,
5044798305,Metals & Mining,,
5044800152,Paper & Forest Products,,
5044801306,Construction Materials,,
5044801307,Paper & Forest Products,,
5044802017,Paper & Forest Products,,
5044802018,,,
5044802424,Paper & Forest Products,,
5044803038,Chemicals,,
5044803270,,,
5044803522,Paper & Forest Products,,
5044804803,Paper & Forest Products,,
5044804942,Paper & Forest Products,,
5044805990,Construction Materials,,
5044807296,Construction Materials,,
5044807297,Paper & Forest Products,,
5044807651,Construction Materials,,
5044808034,Chemicals,,
5044808086,Construction Materials,,
5044808096,Construction Materials,,
5044808219,Real Estate Operations,,
5044808474,Construction Materials,,
5044809015,Construction Materials,,
5044809164,Paper & Forest Products,,
5044809331,Paper & Forest Products,,
5044809476,Construction Materials,,
5044809571,Construction Materials,,
5044811758,Paper & Forest Products,,
5044812685,Construction Materials,,
5044813289,Construction Materials,,
5044813366,Chemicals,,
5044814269,Containers & Packaging,,
5044818534,Metals & Mining,,
5044822721,Construction Materials,,
5044822731,Metals & Mining,,
5044822914,Metals & Mining,,
5044824101,Metals & Mining,,
5044825434,Metals & Mining,,
5044827027,,,
5044827793,Construction Materials,,
5044829254,Metals & Mining,,
5044829299,Paper & Forest Products,,
5044830042,Metals & Mining,,
5044830302,Paper & Forest Products,,
5044831090,Metals & Mining,,
5044831530,Metals & Mining,,
5044831671,Paper & Forest Products,,
5044832167,Construction Materials,,
5044833406,Construction Materials,,
5044834682,Paper & Forest Products,,
5044835506,Construction Materials,,
5045139037,Metals & Mining,,
5045141001,Paper & Forest Products,,
5045148394,Metals & Mining,,
5045148592,Paper & Forest Products,,
5045149090,Paper & Forest Products,,
5045155039,Chemicals,,
5045155975,Construction Materials,,
5045158546,Paper & Forest Products,,
5045160336,Paper & Forest Products,,
5045167370,Construction Materials,,
5045167532,Metals & Mining,,
5045172877,Metals & Mining,,
5045177278,Construction Materials,,
5045181021,Construction Materials,,
5045183390,Chemicals,,
5045192197,Metals & Mining,,
5045195911,Containers & Packaging,,
5045208939,Paper & Forest Products,,
5045210628,Construction Materials,,
5045215817,Paper & Forest Products,,
5045217402,Construction Materials,,
5045220117,Paper & Forest Products,,
5045223923,Construction Materials,,
5045226672,Metals & Mining,,
5045231869,Paper & Forest Products,,
5045247784,Metals & Mining,,
5045873778,Construction & Engineering,,
5045874934,Metals & Mining,,
5045878596,Paper & Forest Products,,
5045986693,Construction Materials,,
5046001848,Construction & Engineering,,
5046004231,Construction Materials,,
5046006710,Construction Materials,,
5046006999,Construction Materials,,
5046013789,,,
5046015482,Metals & Mining,,
5046024212,,,
5046026619,Paper & Forest Products,,
5046029073,Chemicals,,
5046029210,Paper & Forest Products,,
5046030070,Chemicals,,
5046030145,Construction Materials,,
5046030278,Paper & Forest Products,,
5046030565,Metals & Mining,,
5046030877,Metals & Mining,,
5046030886,Chemicals,,
5046030974,Metals & Mining,,
5046031440,Construction Materials,,
5046032576,Metals & Mining,,
5046033286,Metals & Mining,,
5046033726,Paper & Forest Products,,
5046035141,Construction Materials,,
5046036768,Paper & Forest Products,,
5046037077,Metals & Mining,,
5046047476,Paper & Forest Products,,
5046056618,Construction Materials,,
5046277986,Chemicals,,
5046286084,,,
5046288054,Construction Materials,,
5046288678,Metals & Mining,,
5046289017,Paper & Forest Products,,
5046294263,Metals & Mining,,
5046294923,Chemicals,,
5046295009,Construction Materials,,
5046300875,Construction Materials,,
5046302598,Metals & Mining,,
5046302660,Construction Materials,,
5046304361,Paper & Forest Products,,
5046304803,Paper & Forest Products,,
5046305921,Metals & Mining,,
5046305948,Chemicals,,
5046306793,Paper & Forest Products,,
5046306957,Paper & Forest Products,,
5046307787,Construction Materials,,
5046307848,Containers & Packaging,,
5046311020,Metals & Mining,,
5046311121,Chemicals,,
5046311695,Paper & Forest Products,,
5046312279,,,
5046312354,Metals & Mining,,
5046315932,Construction Materials,,
5046316512,Metals & Mining,,
5046318312,Chemicals,,
5046318490,Chemicals,,
5046502111,Homebuilding & Construction Supplies,,
5046709622,Construction Materials,,
5046721411,Chemicals,,
5046724423,Paper & Forest Products,,
5046726405,Chemicals,,
5046726619,,,
5047445884,Metals & Mining,,
5047478166,Metals & Mining,,
5047639966,Construction Materials,,
5047639996,Paper & Forest Products,,
5047691208,Paper & Forest Products,,
5047748825,Metals & Mining,,
5047816089,Metals & Mining,,
5047818312,,,
5047820138,Metals & Mining,,
5047855654,Construction Materials,,
5047871522,Metals & Mining,,
5047872244,Paper & Forest Products,,
5048462743,Containers & Packaging,,
5049104874,Renewable Energy,,
5049104888,,,
5049104908,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5049106947,Metals & Mining,,
5049107384,Metals & Mining,,
5049107569,Construction Materials,,
5050265276,Construction Materials,,
5050923442,Chemicals,,
5050997418,Paper & Forest Products,,
5051005767,Construction Materials,,
5051005951,Investment Banking & Investment Services,,
5051759105,,,
5051772654,Chemicals,,
5051791721,Paper & Forest Products,,
5051950649,Chemicals,,
5052141228,Construction Materials,,
5052144461,Chemicals,,
5052161583,Construction Materials,,
5052509029,Construction Materials,,
5052510602,Construction Materials,,
5052513396,Construction Materials,,
5052513773,Metals & Mining,,
5052514447,Paper & Forest Products,,
5052514988,Construction Materials,,
5052515846,Metals & Mining,,
5052515976,Paper & Forest Products,,
5052516020,Chemicals,,
5052516270,Construction Materials,,
5052516297,Construction Materials,,
5052516304,Metals & Mining,,
5052516308,Construction Materials,,
5052516322,Metals & Mining,,
5052516471,,,
5052516481,Chemicals,,
5052516867,Specialty Retailers,,
5052516906,Construction Materials,,
5052517020,Metals & Mining,,
5052517216,Metals & Mining,,
5052517286,Metals & Mining,,
5052517762,Metals & Mining,,
5052517764,Construction Materials,,
5052518248,Construction Materials,,
5052518354,Construction Materials,,
5052518359,Metals & Mining,,
5052518480,Chemicals,,
5052518877,Construction Materials,,
5052519041,Construction Materials,,
5052519056,Construction Materials,,
5052519064,Construction Materials,,
5052519196,Chemicals,,
5052519340,Metals & Mining,,
5052519533,Metals & Mining,,
5052519536,Paper & Forest Products,,
5052520124,Construction Materials,,
5052520185,Specialty Retailers,,
5052520515,Paper & Forest Products,,
5052520566,,,
5052520569,Construction Materials,,
5052520934,Chemicals,,
5052521019,Construction Materials,,
5052521036,Paper & Forest Products,,
5052521108,Construction Materials,,
5052521345,Metals & Mining,,
5052521358,Construction Materials,,
5052521685,Construction Materials,,
5052534570,Chemicals,,
5052535287,Chemicals,,
5053126650,Chemicals,,
5053432653,Metals & Mining,,
5053433267,Construction Materials,,
5053433327,Metals & Mining,,
5053435997,Construction Materials,,
5053436021,Paper & Forest Products,,
5053436332,Metals & Mining,,
5053436717,Construction Materials,,
5053437968,Construction Materials,,
5053438027,Paper & Forest Products,,
5053438301,Paper & Forest Products,,
5053438324,Metals & Mining,,
5053438435,Construction Materials,,
5053438699,Metals & Mining,,
5053438749,Paper & Forest Products,,
5053438796,Construction Materials,,
5053445019,Construction Materials,,
5053445196,Metals & Mining,,
5053445286,Chemicals,,
5053445298,Metals & Mining,,
5053499721,Metals & Mining,,
5053499840,Construction Materials,,
5053504875,Paper & Forest Products,,
5053507699,Construction & Engineering,,
5055371517,,,
5055423134,Construction Materials,,
5055423437,,,
5055423939,Chemicals,,
5055423949,Metals & Mining,,
5055424008,Chemicals,,
5055424632,Paper & Forest Products,,
5055424740,Paper & Forest Products,,
5055425099,Chemicals,,
5055425113,Containers & Packaging,,
5055425387,,,
5055427539,Specialty Retailers,,
5055431952,Chemicals,,
5055436085,Construction Materials,,
5055437185,Metals & Mining,,
5055437187,Construction Materials,,
5055437766,Metals & Mining,,
5055440631,Metals & Mining,,
5055440875,Metals & Mining,,
5055455505,Chemicals,,
5055455967,Construction Materials,,
5055456023,Construction Materials,,
5055461077,Construction Materials,,
5055462519,Construction Materials,,
5055466431,Paper & Forest Products,,
5055466777,Chemicals,,
5055466823,Metals & Mining,,
5055466844,Metals & Mining,,
5055466984,Metals & Mining,,
5056404707,Containers & Packaging,,
5056410985,Metals & Mining,,
5056411503,Construction Materials,,
5056415353,Metals & Mining,,
5056420988,Chemicals,,
5056439630,Metals & Mining,,
5057086386,Paper & Forest Products,,
5057211772,Paper & Forest Products,,
5057211811,Construction Materials,,
5057527347,Metals & Mining,,
5057529312,Chemicals,,
5057737079,Construction Materials,,
5057737283,Metals & Mining,,
5057757014,Paper & Forest Products,,
5057757046,Metals & Mining,,
5057757048,Construction Materials,,
5057757072,,,
5057757075,Chemicals,,
5057757104,,,
5057758671,Metals & Mining,,
5057776647,Paper & Forest Products,,
5058542510,Construction Materials,,
5058542559,Metals & Mining,,
5058542570,Construction Materials,,
5058542682,Construction Materials,,
5058542684,Construction Materials,,
5058542742,Chemicals,,
5058542847,Chemicals,,
5058542888,Construction Materials,,
5058542904,Metals & Mining,,
5058542940,Construction Materials,,
5058542982,Metals & Mining,,
5058542993,Construction Materials,,
5058543030,Metals & Mining,,
5058543156,Construction Materials,,
5058543165,Construction Materials,,
5058543184,Construction Materials,,
5058543188,Paper & Forest Products,,
5058543216,Paper & Forest Products,,
5058543239,Construction Materials,,
5058543549,Construction Materials,,
5058543553,Metals & Mining,,
5058543555,Metals & Mining,,
5058543562,Metals & Mining,,
5058543684,Metals & Mining,,
5058543846,Metals & Mining,,
5058591271,Metals & Mining,,
5058607845,Paper & Forest Products,,
5058621410,Metals & Mining,,
5058621432,Chemicals,,
5058621594,Metals & Mining,,
5058621695,Paper & Forest Products,,
5058621696,Construction Materials,,
5058621782,Chemicals,,
5058621790,Paper & Forest Products,,
5058621850,Chemicals,,
5058622136,Paper & Forest Products,,
5058622194,Construction Materials,,
5058622225,Paper & Forest Products,,
5058622233,Construction Materials,,
5058622254,Chemicals,,
5058978015,Homebuilding & Construction Supplies,,
5058990316,Paper & Forest Products,,
5058990561,Paper & Forest Products,,
5058990635,Paper & Forest Products,,
5058991453,Construction Materials,,
5058991476,Metals & Mining,,
5059003076,Paper & Forest Products,,
5059013504,,,
5059074467,Containers & Packaging,,
5059075330,Metals & Mining,,
5059077849,Paper & Forest Products,,
5059083696,Metals & Mining,,
5059958629,Metals & Mining,,
5059958636,Real Estate Operations,,
5059973827,Investment Banking & Investment Services,,
5059975803,Metals & Mining,,
5059984007,Chemicals,,
5060000694,Chemicals,,
5060031263,Paper & Forest Products,,
5060525022,Construction Materials,,
5060542583,Metals & Mining,,
5060542594,Construction Materials,,
5060542609,,,
5060542639,Paper & Forest Products,,
5060557290,Metals & Mining,,
5060558956,Construction Materials,,
5060562440,Construction Materials,,
5060564009,Chemicals,,
5060565636,Metals & Mining,,
5060578287,Metals & Mining,,
5060580505,Construction Materials,,
5060581545,Paper & Forest Products,,
5060582849,Metals & Mining,,
5060596375,Metals & Mining,,
5060601053,Paper & Forest Products,,
5060672849,Paper & Forest Products,,
5060673487,Paper & Forest Products,,
5060673603,Paper & Forest Products,,
5060673852,Construction Materials,,
5061129582,Metals & Mining,,
5062138898,Metals & Mining,,
5062139014,Paper & Forest Products,,
5062139082,Paper & Forest Products,,
5062139112,Metals & Mining,,
5062139162,Paper & Forest Products,,
5062139211,Metals & Mining,,
5062139217,Paper & Forest Products,,
5062139226,Construction Materials,,
5062139323,Paper & Forest Products,,
5062139342,Paper & Forest Products,,
5062139348,Paper & Forest Products,,
5062139351,Metals & Mining,,
5062139374,Metals & Mining,,
5062139403,Metals & Mining,,
5062139406,Metals & Mining,,
5062139428,Paper & Forest Products,,
5062139440,Construction Materials,,
5062139454,Paper & Forest Products,,
5062139455,Paper & Forest Products,,
5062139469,Paper & Forest Products,,
5062139512,Metals & Mining,,
5062139556,Paper & Forest Products,,
5062139632,Metals & Mining,,
5062139646,Paper & Forest Products,,
5062139647,Paper & Forest Products,,
5062139696,Paper & Forest Products,,
5062139823,Construction Materials,,
5062139869,Paper & Forest Products,,
