Instrument,TRBC Industry Group Name,SIC Industry Code,GICS Sub-Industry Code
5082932692,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082932693,Freight & Logistics Services,,
5082932718,Professional & Commercial Services,,
5082932721,Construction & Engineering,,
5082932725,Construction & Engineering,,
5082932737,Construction & Engineering,,
5082932742,Construction & Engineering,,
5082932745,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082932772,Construction & Engineering,,
5082932800,Construction & Engineering,,
5082932805,Construction & Engineering,,
5082932832,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082932837,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082932847,Construction & Engineering,,
5082932863,Construction & Engineering,,
5082932866,Construction & Engineering,,
5082932879,Construction & Engineering,,
5082932891,Construction & Engineering,,
5082932892,Construction & Engineering,,
5082932901,Freight & Logistics Services,,
5082932902,Construction & Engineering,,
5082932922,Transport Infrastructure,,
5082932923,Construction & Engineering,,
5082932933,Construction & Engineering,,
5082932936,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082932937,Freight & Logistics Services,,
5082932944,Construction & Engineering,,
5082932947,Construction & Engineering,,
5082932949,Freight & Logistics Services,,
5082932950,Construction & Engineering,,
5082932957,Construction & Engineering,,
5082932965,Construction & Engineering,,
5082932973,Construction & Engineering,,
5082932999,Construction & Engineering,,
5082933007,Construction & Engineering,,
5082933013,Freight & Logistics Services,,
5082933022,Construction & Engineering,,
5082933052,Construction & Engineering,,
5082933059,Transport Infrastructure,,
5082933060,Construction & Engineering,,
5082933063,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933064,Construction & Engineering,,
5082933065,Passenger Transportation Services,,
5082933066,Construction & Engineering,,
5082933067,Construction & Engineering,,
5082933069,Professional & Commercial Services,,
5082933071,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933074,Construction & Engineering,,
5082933082,Freight & Logistics Services,,
5082933085,Freight & Logistics Services,,
5082933094,Construction & Engineering,,
5082933097,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933104,Professional & Commercial Services,,
5082933112,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933114,Passenger Transportation Services,,
5082933133,Professional & Commercial Services,,
5082933137,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933275,Construction & Engineering,,
5082933345,,,
5082933351,Construction & Engineering,,
5082933361,Professional & Commercial Services,,
5082933379,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933388,Construction & Engineering,,
5082933396,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933397,Professional & Commercial Services,,
5082933399,Freight & Logistics Services,,
5082933416,Professional & Commercial Services,,
5082933427,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933432,Professional & Commercial Services,,
5082933441,Professional & Commercial Services,,
5082933460,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933462,Freight & Logistics Services,,
5082933465,Construction & Engineering,,
5082933466,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933467,Freight & Logistics Services,,
5082933470,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933486,Passenger Transportation Services,,
5082933496,Professional & Commercial Services,,
5082933512,Professional & Commercial Services,,
5082933519,Construction & Engineering,,
5082933525,Construction & Engineering,,
5082933527,Freight & Logistics Services,,
5082933528,Freight & Logistics Services,,
5082933532,Construction & Engineering,,
5082933544,Freight & Logistics Services,,
5082933552,Freight & Logistics Services,,
5082933554,Professional & Commercial Services,,
5082933557,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933566,Passenger Transportation Services,,
5082933567,Passenger Transportation Services,,
5082933572,Passenger Transportation Services,,
5082933576,Construction & Engineering,,
5082933595,Professional & Commercial Services,,
5082933606,Freight & Logistics Services,,
5082933610,Construction & Engineering,,
5082933614,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933634,Professional & Commercial Services,,
5082933644,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933651,Construction & Engineering,,
5082933655,Construction & Engineering,,
5082933656,Freight & Logistics Services,,
5082933658,Construction & Engineering,,
5082933666,Construction & Engineering,,
5082933670,Passenger Transportation Services,,
5082933673,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933676,Professional & Commercial Services,,
5082933679,Passenger Transportation Services,,
5082933688,Freight & Logistics Services,,
5082933692,Freight & Logistics Services,,
5082933693,Professional & Commercial Services,,
5082933697,Professional & Commercial Services,,
5082933705,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933714,Construction & Engineering,,
5082933720,Transport Infrastructure,,
5082933735,Passenger Transportation Services,,
5082933736,Construction & Engineering,,
5082933739,Professional & Commercial Services,,
5082933746,Professional & Commercial Services,,
5082933752,Construction & Engineering,,
5082933756,Freight & Logistics Services,,
5082933772,Transport Infrastructure,,
5082933775,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933784,Construction & Engineering,,
5082933786,Construction & Engineering,,
5082933788,Professional & Commercial Services,,
5082933792,Construction & Engineering,,
5082933799,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933817,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933822,Real Estate Operations,,
5082933826,Construction & Engineering,,
5082933830,Construction & Engineering,,
5082933832,Professional & Commercial Services,,
5082933837,Freight & Logistics Services,,
5082933838,Professional & Commercial Services,,
5082933839,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933848,Construction & Engineering,,
5082933851,Construction & Engineering,,
5082933858,Professional & Commercial Services,,
5082933864,Aerospace & Defense,,
5082933875,Freight & Logistics Services,,
5082933882,Freight & Logistics Services,,
5082933884,Freight & Logistics Services,,
5082933891,Freight & Logistics Services,,
5082933905,Professional & Commercial Services,,
5082933906,Construction & Engineering,,
5082933910,Construction & Engineering,,
5082933916,Freight & Logistics Services,,
5082933926,Passenger Transportation Services,,
5082933928,Professional & Commercial Services,,
5082933945,Professional & Commercial Services,,
5082933951,Freight & Logistics Services,,
5082933953,Freight & Logistics Services,,
5082933959,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082933970,Construction & Engineering,,
5082933976,Freight & Logistics Services,,
5082933977,Construction & Engineering,,
5082933978,Professional & Commercial Services,,
5082933992,Professional & Commercial Services,,
5082933993,Professional & Commercial Services,,
5082934003,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934041,Professional & Commercial Services,,
5082934042,Freight & Logistics Services,,
5082934043,Professional & Commercial Services,,
5082934048,Professional & Commercial Services,,
5082934051,Professional & Commercial Services,,
5082934068,Freight & Logistics Services,,
5082934084,Professional & Commercial Services,,
5082934090,Professional & Commercial Services,,
5082934108,Freight & Logistics Services,,
5082934113,Professional & Commercial Services,,
5082934114,Freight & Logistics Services,,
5082934117,Construction & Engineering,,
5082934121,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934124,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934125,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934130,Professional & Commercial Services,,
5082934132,Construction & Engineering,,
5082934146,Freight & Logistics Services,,
5082934149,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934150,Freight & Logistics Services,,
5082934153,Construction & Engineering,,
5082934156,Construction & Engineering,,
5082934174,Passenger Transportation Services,,
5082934195,Professional & Commercial Services,,
5082934220,Construction & Engineering,,
5082934221,Professional & Commercial Services,,
5082934227,Passenger Transportation Services,,
5082934231,Professional & Commercial Services,,
5082934246,Transport Infrastructure,,
5082934248,Passenger Transportation Services,,
5082934266,Passenger Transportation Services,,
5082934274,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934298,Freight & Logistics Services,,
5082934309,Professional & Commercial Services,,
5082934337,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934354,Freight & Logistics Services,,
5082934355,,,
5082934356,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934358,Construction & Engineering,,
5082934360,Freight & Logistics Services,,
5082934361,Professional & Commercial Services,,
5082934368,Freight & Logistics Services,,
5082934374,Construction & Engineering,,
5082934391,Professional & Commercial Services,,
5082934395,Construction & Engineering,,
5082934401,Construction & Engineering,,
5082934402,Construction & Engineering,,
5082934407,Construction & Engineering,,
5082934410,Construction & Engineering,,
5082934412,Freight & Logistics Services,,
5082934415,Construction & Engineering,,
5082934420,Freight & Logistics Services,,
5082934421,Construction & Engineering,,
5082934423,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934428,Construction & Engineering,,
5082934430,Construction & Engineering,,
5082934431,Freight & Logistics Services,,
5082934436,Construction & Engineering,,
5082934444,Construction & Engineering,,
5082934447,Construction & Engineering,,
5082934448,Construction & Engineering,,
5082934452,Construction & Engineering,,
5082934453,Construction & Engineering,,
5082934455,Construction & Engineering,,
5082934457,Construction & Engineering,,
5082934458,Construction & Engineering,,
5082934470,Professional & Commercial Services,,
5082934474,Construction & Engineering,,
5082934477,Professional & Commercial Services,,
5082934478,Construction & Engineering,,
5082934482,Professional & Commercial Services,,
5082934486,Construction & Engineering,,
5082934489,Professional & Commercial Services,,
5082934492,Construction & Engineering,,
5082934495,Construction & Engineering,,
5082934496,Construction & Engineering,,
5082934507,Construction & Engineering,,
5082934510,Construction & Engineering,,
5082934512,Construction & Engineering,,
5082934515,Construction & Engineering,,
5082934519,Professional & Commercial Services,,
5082934523,Construction & Engineering,,
5082934526,Construction & Engineering,,
5082934544,Construction & Engineering,,
5082934547,Construction & Engineering,,
5082934548,Construction & Engineering,,
5082934549,Freight & Logistics Services,,
5082934554,Construction & Engineering,,
5082934555,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934556,Construction & Engineering,,
5082934557,Construction & Engineering,,
5082934566,Construction & Engineering,,
5082934569,Aerospace & Defense,,
5082934583,Construction & Engineering,,
5082934591,Construction & Engineering,,
5082934592,Construction & Engineering,,
5082934594,Construction & Engineering,,
5082934595,Construction & Engineering,,
5082934597,Construction & Engineering,,
5082934601,Construction & Engineering,,
5082934608,Construction & Engineering,,
5082934609,Construction & Engineering,,
5082934613,Construction & Engineering,,
5082934619,Freight & Logistics Services,,
5082934620,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934635,Construction & Engineering,,
5082934640,Construction & Engineering,,
5082934652,Construction & Engineering,,
5082934655,Professional & Commercial Services,,
5082934656,Construction & Engineering,,
5082934657,Freight & Logistics Services,,
5082934659,Construction & Engineering,,
5082934662,Construction & Engineering,,
5082934663,Construction & Engineering,,
5082934672,Construction & Engineering,,
5082934679,Freight & Logistics Services,,
5082934680,Construction & Engineering,,
5082934691,Freight & Logistics Services,,
5082934698,Construction & Engineering,,
5082934705,Construction & Engineering,,
5082934714,Professional & Commercial Services,,
5082934715,Construction & Engineering,,
5082934724,Construction & Engineering,,
5082934725,Construction & Engineering,,
5082934727,Construction & Engineering,,
5082934732,Construction & Engineering,,
5082934735,Construction & Engineering,,
5082934739,Construction & Engineering,,
5082934748,Construction & Engineering,,
5082934749,Construction & Engineering,,
5082934753,Construction & Engineering,,
5082934757,Construction & Engineering,,
5082934761,Construction & Engineering,,
5082934768,Construction & Engineering,,
5082934770,Construction & Engineering,,
5082934771,Construction & Engineering,,
5082934772,Construction & Engineering,,
5082934773,Construction & Engineering,,
5082934778,Freight & Logistics Services,,
5082934788,Freight & Logistics Services,,
5082934789,Construction & Engineering,,
5082934793,Construction & Engineering,,
5082934798,Construction & Engineering,,
5082934799,Construction & Engineering,,
5082934803,Construction & Engineering,,
5082934805,Construction & Engineering,,
5082934806,Construction & Engineering,,
5082934807,Construction & Engineering,,
5082934814,Construction & Engineering,,
5082934826,Construction & Engineering,,
5082934829,Construction & Engineering,,
5082934830,Construction & Engineering,,
5082934834,Construction & Engineering,,
5082934835,Construction & Engineering,,
5082934836,Construction & Engineering,,
5082934837,Construction & Engineering,,
5082934841,Construction & Engineering,,
5082934844,Construction & Engineering,,
5082934851,Construction & Engineering,,
5082934854,Construction & Engineering,,
5082934859,Construction & Engineering,,
5082934865,Construction & Engineering,,
5082934867,Construction & Engineering,,
5082934871,Professional & Commercial Services,,
5082934874,Construction & Engineering,,
5082934881,Freight & Logistics Services,,
5082934892,Construction & Engineering,,
5082934893,Construction & Engineering,,
5082934895,Construction & Engineering,,
5082934898,Construction & Engineering,,
5082934908,Passenger Transportation Services,,
5082934909,Construction & Engineering,,
5082934910,Construction & Engineering,,
5082934912,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082934915,Construction & Engineering,,
5082934918,Freight & Logistics Services,,
5082934919,Construction & Engineering,,
5082934921,Construction & Engineering,,
5082934924,Professional & Commercial Services,,
5082934925,Construction & Engineering,,
5082934926,Construction & Engineering,,
5082934943,Construction & Engineering,,
5082934955,Professional & Commercial Services,,
5082934962,Passenger Transportation Services,,
5082934976,Construction & Engineering,,
5082934980,Construction & Engineering,,
5082934981,Construction & Engineering,,
5082934987,Construction & Engineering,,
5082935000,Construction & Engineering,,
5082935005,Construction & Engineering,,
5082935006,Construction & Engineering,,
5082935012,Construction & Engineering,,
5082935018,Professional & Commercial Services,,
5082935019,Freight & Logistics Services,,
5082935024,Professional & Commercial Services,,
5082935025,Professional & Commercial Services,,
5082935028,Freight & Logistics Services,,
5082935030,Construction & Engineering,,
5082935032,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935038,Passenger Transportation Services,,
5082935039,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935057,Professional & Commercial Services,,
5082935067,Freight & Logistics Services,,
5082935083,Construction & Engineering,,
5082935087,Professional & Commercial Services,,
5082935100,Professional & Commercial Services,,
5082935105,Construction & Engineering,,
5082935106,Professional & Commercial Services,,
5082935111,Professional & Commercial Services,,
5082935121,Construction & Engineering,,
5082935125,Professional & Commercial Services,,
5082935126,Professional & Commercial Services,,
5082935128,Transport Infrastructure,,
5082935134,Professional & Commercial Services,,
5082935138,Professional & Commercial Services,,
5082935144,Freight & Logistics Services,,
5082935152,Professional & Commercial Services,,
5082935153,Freight & Logistics Services,,
5082935156,Professional & Commercial Services,,
5082935158,Passenger Transportation Services,,
5082935163,Construction & Engineering,,
5082935167,Professional & Commercial Services,,
5082935174,Construction & Engineering,,
5082935175,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935181,Freight & Logistics Services,,
5082935185,Freight & Logistics Services,,
5082935192,Construction & Engineering,,
5082935196,Construction & Engineering,,
5082935201,Construction & Engineering,,
5082935220,Professional & Commercial Services,,
5082935225,Passenger Transportation Services,,
5082935230,Professional & Commercial Services,,
5082935231,Professional & Commercial Services,,
5082935234,Construction & Engineering,,
5082935235,Professional & Commercial Services,,
5082935241,Construction & Engineering,,
5082935247,Construction & Engineering,,
5082935256,Professional & Commercial Services,,
5082935263,Freight & Logistics Services,,
5082935268,Construction & Engineering,,
5082935278,Construction & Engineering,,
5082935289,Freight & Logistics Services,,
5082935291,Professional & Commercial Services,,
5082935298,Professional & Commercial Services,,
5082935305,Freight & Logistics Services,,
5082935306,Passenger Transportation Services,,
5082935308,Freight & Logistics Services,,
5082935318,Professional & Commercial Services,,
5082935320,Professional & Commercial Services,,
5082935326,Freight & Logistics Services,,
5082935331,Construction & Engineering,,
5082935334,Construction & Engineering,,
5082935335,Construction & Engineering,,
5082935336,Professional & Commercial Services,,
5082935346,Professional & Commercial Services,,
5082935352,Freight & Logistics Services,,
5082935354,Professional & Commercial Services,,
5082935362,Professional & Commercial Services,,
5082935369,Professional & Commercial Services,,
5082935372,Construction & Engineering,,
5082935373,Construction & Engineering,,
5082935375,Professional & Commercial Services,,
5082935376,Passenger Transportation Services,,
5082935379,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935381,Passenger Transportation Services,,
5082935384,Construction & Engineering,,
5082935385,Construction & Engineering,,
5082935386,Construction & Engineering,,
5082935390,Professional & Commercial Services,,
5082935397,Freight & Logistics Services,,
5082935398,Professional & Commercial Services,,
5082935401,Construction & Engineering,,
5082935408,Professional & Commercial Services,,
5082935437,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935440,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935441,Construction & Engineering,,
5082935445,Construction & Engineering,,
5082935446,Professional & Commercial Services,,
5082935450,Construction & Engineering,,
5082935457,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935462,Freight & Logistics Services,,
5082935465,Professional & Commercial Services,,
5082935484,Passenger Transportation Services,,
5082935494,Freight & Logistics Services,,
5082935495,Professional & Commercial Services,,
5082935505,Professional & Commercial Services,,
5082935507,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935508,Professional & Commercial Services,,
5082935610,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935611,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935619,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082935728,Freight & Logistics Services,,
5082935736,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937443,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937444,Construction & Engineering,,
5082937447,Professional & Commercial Services,,
5082937453,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937454,Freight & Logistics Services,,
5082937457,Professional & Commercial Services,,
5082937458,Professional & Commercial Services,,
5082937463,Freight & Logistics Services,,
5082937468,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937469,Professional & Commercial Services,,
5082937476,Freight & Logistics Services,,
5082937478,Freight & Logistics Services,,
5082937481,Passenger Transportation Services,,
5082937489,Passenger Transportation Services,,
5082937490,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937491,Professional & Commercial Services,,
5082937492,Professional & Commercial Services,,
5082937494,Professional & Commercial Services,,
5082937495,Construction & Engineering,,
5082937498,Construction & Engineering,,
5082937502,Construction & Engineering,,
5082937507,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937509,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937510,Construction & Engineering,,
5082937520,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937531,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937532,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937539,Construction & Engineering,,
5082937541,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937544,Freight & Logistics Services,,
5082937550,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937558,Construction & Engineering,,
5082937649,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937650,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937664,Construction & Engineering,,
5082937674,Construction & Engineering,,
5082937685,Construction & Engineering,,
5082937686,Construction & Engineering,,
5082937687,Construction & Engineering,,
5082937688,Construction & Engineering,,
5082937691,Construction & Engineering,,
5082937706,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937709,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937710,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937711,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937719,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937723,Professional & Commercial Services,,
5082937724,Construction & Engineering,,
5082937726,Construction & Engineering,,
5082937728,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937733,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937736,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937737,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937751,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937768,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937773,Professional & Commercial Services,,
5082937775,Passenger Transportation Services,,
5082937778,Freight & Logistics Services,,
5082937794,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937804,Professional & Commercial Services,,
5082937805,Construction & Engineering,,
5082937812,Professional & Commercial Services,,
5082937814,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937823,Passenger Transportation Services,,
5082937830,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937832,Passenger Transportation Services,,
5082937837,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937841,Construction & Engineering,,
5082937845,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937850,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937855,Construction & Engineering,,
5082937857,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937864,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937876,Construction & Engineering,,
5082937879,Freight & Logistics Services,,
5082937892,Construction & Engineering,,
5082937894,Professional & Commercial Services,,
5082937905,Construction & Engineering,,
5082937911,Construction & Engineering,,
5082937914,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937915,Passenger Transportation Services,,
5082937917,Construction & Engineering,,
5082937919,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937922,Professional & Commercial Services,,
5082937941,Professional & Commercial Services,,
5082937942,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937947,Construction & Engineering,,
5082937951,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937952,Construction & Engineering,,
5082937956,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937960,Passenger Transportation Services,,
5082937962,Construction & Engineering,,
5082937964,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
5082937967,"Machinery, Tools, Heavy Vehicles, Trains & Ships",,
