Instrument,NAICS Sector Name,Legal Entity ID (LEI),NAICS Sector Code
5081875314,Wholesale Trade,,42
5081875322,Wholesale Trade,,42
5081875329,Wholesale Trade,,42
5081875332,Manufacturing,,31-33
5081875338,Wholesale Trade,,42
5081875339,Wholesale Trade,,42
5081875342,Wholesale Trade,,42
5081875351,Wholesale Trade,,42
5081875362,Wholesale Trade,,42
5081875365,"Agriculture, Forestry, Fishing and Hunting",,11
5081875378,Manufacturing,,31-33
5081875382,"Agriculture, Forestry, Fishing and Hunting",,11
5081875396,Wholesale Trade,,42
5081875406,"Agriculture, Forestry, Fishing and Hunting",,11
5081875411,Manufacturing,,31-33
5081875413,Manufacturing,,31-33
5081875419,Wholesale Trade,,42
5081875432,Wholesale Trade,,42
5081875434,Wholesale Trade,,42
5081875437,Manufacturing,,31-33
5081875438,Wholesale Trade,,42
5081875452,Wholesale Trade,,42
5081875455,Wholesale Trade,,42
5081875459,Wholesale Trade,,42
5081875468,Wholesale Trade,,42
5081875470,Wholesale Trade,,42
5081875486,Other Services (except Public Administration),,81
5081875493,Manufacturing,,31-33
5081875494,Manufacturing,,31-33
5081875500,Wholesale Trade,,42
5081875504,Wholesale Trade,,42
5081875518,Wholesale Trade,,42
5081875519,Wholesale Trade,,42
5081875522,Manufacturing,,31-33
5081875524,Wholesale Trade,,42
5081875535,Wholesale Trade,,42
5081875537,Wholesale Trade,,42
5081875540,Wholesale Trade,,42
5081875544,"Agriculture, Forestry, Fishing and Hunting",,11
5081875555,Manufacturing,,31-33
5081875572,Manufacturing,,31-33
5081875584,Manufacturing,,31-33
5081875585,Manufacturing,,31-33
5081875587,Wholesale Trade,,42
5081875593,Wholesale Trade,,42
5081875598,Wholesale Trade,,42
5081875614,Wholesale Trade,,42
5081875619,Manufacturing,,31-33
5081875639,Administrative and Support and Waste Management and Remediation Services,,56
5081875646,Wholesale Trade,,42
5081875647,Wholesale Trade,,42
5081875659,Manufacturing,,31-33
5081875669,Wholesale Trade,,42
5081875679,Wholesale Trade,,42
5081875687,Other Services (except Public Administration),,81
5081875690,Wholesale Trade,,42
5081875695,Wholesale Trade,,42
5081875701,Wholesale Trade,,42
5081875706,Retail Trade,,44-45
5081875736,Wholesale Trade,,42
5081875741,Wholesale Trade,,42
5081875746,Manufacturing,,31-33
5081875750,Administrative and Support and Waste Management and Remediation Services,,56
5081875762,Manufacturing,,31-33
5081875764,Wholesale Trade,,42
5081875766,"Agriculture, Forestry, Fishing and Hunting",,11
5081875770,"Agriculture, Forestry, Fishing and Hunting",,11
5081875777,Manufacturing,,31-33
5081875780,Other Services (except Public Administration),,81
5081875792,Manufacturing,,31-33
5081875796,Manufacturing,,31-33
5081875805,"Agriculture, Forestry, Fishing and Hunting",,11
5081875810,Wholesale Trade,,42
5081875813,Wholesale Trade,,42
5081875818,Wholesale Trade,,42
5081875827,Manufacturing,,31-33
5081875831,Manufacturing,,31-33
5081875832,Manufacturing,,31-33
5081875835,Wholesale Trade,,42
5081875841,Wholesale Trade,,42
5081875847,Wholesale Trade,,42
5081875850,Manufacturing,,31-33
5081875865,Wholesale Trade,,42
5081875873,Manufacturing,,31-33
5081875878,Wholesale Trade,,42
5081875886,Wholesale Trade,,42
5081875888,Wholesale Trade,,42
5081875890,Wholesale Trade,,42
5081875894,Manufacturing,,31-33
5081875903,Manufacturing,,31-33
5081875906,Wholesale Trade,,42
5081875907,Manufacturing,,31-33
5081875916,Manufacturing,,31-33
5081875918,Manufacturing,,31-33
5081875926,Wholesale Trade,,42
5081875938,Wholesale Trade,,42
5081875939,Wholesale Trade,,42
5081875940,Manufacturing,,31-33
5081875945,Wholesale Trade,,42
5081875954,Wholesale Trade,,42
5081875964,Wholesale Trade,,42
5081875968,Manufacturing,,31-33
5081875977,Manufacturing,,31-33
5081875994,Wholesale Trade,,42
5081875996,Wholesale Trade,,42
5081876001,Manufacturing,,31-33
5081876005,Retail Trade,,44-45
5081876007,Manufacturing,,31-33
5081876020,Wholesale Trade,,42
5081876026,Manufacturing,,31-33
5081876030,Wholesale Trade,,42
5081876053,Wholesale Trade,,42
5081876057,Wholesale Trade,,42
5081876058,Retail Trade,,44-45
5081876061,Manufacturing,,31-33
5081876066,Wholesale Trade,,42
5081876079,Wholesale Trade,,42
5081876080,Manufacturing,,31-33
5081876081,Wholesale Trade,,42
5081876083,Manufacturing,,31-33
5081876085,Manufacturing,,31-33
5081876093,Wholesale Trade,,42
5081876102,Wholesale Trade,,42
5081876107,Wholesale Trade,,42
5081876109,Wholesale Trade,,42
5081876117,Manufacturing,,31-33
5081876118,Manufacturing,,31-33
5081876123,,,
5081876128,Wholesale Trade,,42
5081876134,Manufacturing,,31-33
5081876138,Wholesale Trade,,42
5081876139,Manufacturing,,31-33
5081876140,Manufacturing,,31-33
5081876142,Manufacturing,,31-33
5081876158,Wholesale Trade,,42
5081876166,Manufacturing,,31-33
5081876167,Manufacturing,,31-33
5081876170,Wholesale Trade,,42
5081876171,Wholesale Trade,,42
5081876191,Wholesale Trade,,42
5081876195,Manufacturing,,31-33
5081876200,Wholesale Trade,,42
5081876208,Manufacturing,,31-33
5081876210,Retail Trade,,44-45
5081876228,Manufacturing,,31-33
5081876232,Manufacturing,,31-33
5081876235,Wholesale Trade,,42
5081876236,Wholesale Trade,,42
5081876243,Wholesale Trade,,42
5081876248,Manufacturing,,31-33
5081876249,Manufacturing,,31-33
5081876252,Administrative and Support and Waste Management and Remediation Services,,56
5081876256,Wholesale Trade,,42
5081876257,Wholesale Trade,,42
5081876276,Manufacturing,,31-33
5081876278,Wholesale Trade,,42
5081876283,"Agriculture, Forestry, Fishing and Hunting",,11
5081876284,Manufacturing,,31-33
5081876287,Wholesale Trade,,42
5081876300,Retail Trade,,44-45
5081876306,Manufacturing,,31-33
5081876312,Wholesale Trade,,42
5081876313,Manufacturing,,31-33
5081876321,Manufacturing,,31-33
5081876323,Wholesale Trade,,42
5081876329,Manufacturing,,31-33
5081876336,Wholesale Trade,,42
5081876338,Wholesale Trade,,42
5081876348,Administrative and Support and Waste Management and Remediation Services,,56
5081876356,Wholesale Trade,,42
5081876357,Manufacturing,,31-33
5081876358,Wholesale Trade,,42
5081876363,Wholesale Trade,,42
5081876373,Wholesale Trade,,42
5081876375,Manufacturing,,31-33
5081876379,Manufacturing,,31-33
5081876381,Manufacturing,,31-33
5081876382,Wholesale Trade,,42
5081876387,Wholesale Trade,,42
5081876392,Manufacturing,,31-33
5081876393,Other Services (except Public Administration),,81
5081876401,Manufacturing,,31-33
5081876402,Manufacturing,,31-33
5081876407,Manufacturing,,31-33
5081876450,Wholesale Trade,,42
5081876451,Wholesale Trade,,42
5081876455,Wholesale Trade,,42
5081876480,Manufacturing,,31-33
5081876481,Manufacturing,,31-33
5081876491,Retail Trade,,44-45
5081876517,Manufacturing,,31-33
5081876519,Wholesale Trade,,42
5081876520,Manufacturing,,31-33
5081876525,,,
5081876528,Wholesale Trade,,42
5081876532,Manufacturing,,31-33
5081876541,Wholesale Trade,,42
5081876544,Wholesale Trade,,42
5081876553,Wholesale Trade,,42
5081876562,Wholesale Trade,,42
5081876571,Manufacturing,,31-33
5081876573,Wholesale Trade,,42
5081876575,Manufacturing,,31-33
5081876581,Manufacturing,,31-33
5081876586,Wholesale Trade,,42
5081876587,Manufacturing,,31-33
5081876596,Manufacturing,,31-33
5081876604,Wholesale Trade,,42
5081876613,Wholesale Trade,,42
5081876621,Wholesale Trade,,42
5081876622,"Agriculture, Forestry, Fishing and Hunting",,11
5081876624,Wholesale Trade,,42
5081876627,Manufacturing,,31-33
5081876628,Wholesale Trade,,42
5081876642,Manufacturing,,31-33
5081876646,"Agriculture, Forestry, Fishing and Hunting",,11
5081876648,Wholesale Trade,,42
5081876651,Wholesale Trade,,42
5081876654,"Agriculture, Forestry, Fishing and Hunting",,11
5081876656,Wholesale Trade,,42
5081876661,Manufacturing,,31-33
5081876664,Manufacturing,,31-33
5081876666,Wholesale Trade,,42
5081876673,"Professional, Scientific, and Technical Services",,54
5081876677,Manufacturing,,31-33
5081876679,Wholesale Trade,,42
5081876684,Manufacturing,,31-33
5081876697,Manufacturing,,31-33
5081876700,"Agriculture, Forestry, Fishing and Hunting",,11
5081876702,Wholesale Trade,,42
5081876703,Manufacturing,,31-33
5081876705,Wholesale Trade,,42
5081876713,Wholesale Trade,,42
5081876718,Manufacturing,,31-33
5081876719,Wholesale Trade,,42
5081876720,Administrative and Support and Waste Management and Remediation Services,,56
5081876722,"Agriculture, Forestry, Fishing and Hunting",,11
5081876723,"Agriculture, Forestry, Fishing and Hunting",,11
5081876725,Administrative and Support and Waste Management and Remediation Services,,56
5081876728,"Agriculture, Forestry, Fishing and Hunting",,11
5081876734,Manufacturing,,31-33
5081876736,Wholesale Trade,,42
5081876740,Manufacturing,,31-33
5081876741,Manufacturing,,31-33
5081876745,Wholesale Trade,,42
5081876761,Wholesale Trade,,42
5081876771,Manufacturing,,31-33
5081876773,Wholesale Trade,,42
5081876775,Manufacturing,,31-33
5081876776,"Agriculture, Forestry, Fishing and Hunting",,11
5081876778,Manufacturing,,31-33
5081876779,Wholesale Trade,,42
5081876784,Wholesale Trade,,42
5081876792,Manufacturing,,31-33
5081876805,Wholesale Trade,,42
5081876838,Wholesale Trade,,42
5081876841,Manufacturing,,31-33
5081876842,Wholesale Trade,,42
5081876856,Wholesale Trade,,42
5081876861,Manufacturing,,31-33
5081876868,Wholesale Trade,,42
5081876873,Wholesale Trade,,42
5081876891,Other Services (except Public Administration),,81
5081876894,"Agriculture, Forestry, Fishing and Hunting",,11
5081876896,"Agriculture, Forestry, Fishing and Hunting",,11
5081876898,Manufacturing,,31-33
5081876899,Other Services (except Public Administration),,81
5081876900,"Agriculture, Forestry, Fishing and Hunting",,11
5081876901,Wholesale Trade,,42
5081876907,Manufacturing,,31-33
5081876920,"Agriculture, Forestry, Fishing and Hunting",,11
5081876931,Wholesale Trade,,42
5081876941,Manufacturing,,31-33
5081876944,"Professional, Scientific, and Technical Services",,54
5081876953,Wholesale Trade,,42
5081876955,Manufacturing,,31-33
5081876963,Wholesale Trade,,42
5081876975,Manufacturing,,31-33
5081876978,Wholesale Trade,,42
5081876980,Manufacturing,,31-33
5081876981,Manufacturing,,31-33
5081876990,Manufacturing,,31-33
5081876994,Wholesale Trade,,42
5081877000,Wholesale Trade,,42
5081877001,Wholesale Trade,,42
5081877004,Wholesale Trade,,42
5081877005,Manufacturing,,31-33
5081877015,Real Estate and Rental and Leasing,,53
5081877019,Manufacturing,,31-33
5081877021,Wholesale Trade,,42
5081877026,Manufacturing,,31-33
5081877030,Other Services (except Public Administration),,81
5081877033,Wholesale Trade,,42
5081877039,Wholesale Trade,,42
5081877045,Manufacturing,,31-33
5081877055,Other Services (except Public Administration),,81
5081877064,Wholesale Trade,,42
5081877085,Manufacturing,,31-33
5081877088,Manufacturing,,31-33
5081877094,"Agriculture, Forestry, Fishing and Hunting",,11
5081877097,Wholesale Trade,,42
5081877103,Manufacturing,,31-33
5081877106,Administrative and Support and Waste Management and Remediation Services,,56
5081877111,Manufacturing,,31-33
5081877115,"Agriculture, Forestry, Fishing and Hunting",,11
5081877116,Manufacturing,,31-33
5081877123,Manufacturing,,31-33
5081877133,Wholesale Trade,,42
5081877140,Manufacturing,,31-33
5081877147,Health Care and Social Assistance,,62
5081877167,Wholesale Trade,,42
5081877172,Manufacturing,,31-33
5081877174,Manufacturing,,31-33
5081877180,"Agriculture, Forestry, Fishing and Hunting",,11
5081877195,Manufacturing,,31-33
5081877198,Manufacturing,,31-33
5081877205,Manufacturing,,31-33
5081877210,"Professional, Scientific, and Technical Services",,54
5081877211,Manufacturing,,31-33
5081877216,Retail Trade,,44-45
5081877219,Manufacturing,,31-33
5081877224,Manufacturing,,31-33
5081877239,Manufacturing,,31-33
5081877251,Manufacturing,,31-33
5081877253,Wholesale Trade,,42
5081877264,Manufacturing,,31-33
5081877281,Wholesale Trade,,42
5081877283,Wholesale Trade,,42
5081877284,"Agriculture, Forestry, Fishing and Hunting",,11
5081877293,Wholesale Trade,,42
5081877294,"Agriculture, Forestry, Fishing and Hunting",,11
5081877304,Manufacturing,,31-33
5081877317,Manufacturing,,31-33
5081877319,Wholesale Trade,,42
5081877321,Wholesale Trade,,42
5081877322,Manufacturing,,31-33
5081877336,Manufacturing,,31-33
5081877345,Wholesale Trade,,42
5081877347,Wholesale Trade,,42
5081877348,Wholesale Trade,,42
5081877354,Wholesale Trade,,42
5081877365,Wholesale Trade,,42
5081877366,Manufacturing,,31-33
5081877375,Wholesale Trade,,42
5081877413,Wholesale Trade,,42
5081877420,Manufacturing,,31-33
5081877425,Manufacturing,,31-33
5081877427,Manufacturing,,31-33
5081877436,Wholesale Trade,,42
5081877439,Wholesale Trade,,42
5081877468,Manufacturing,,31-33
5081877475,Manufacturing,,31-33
5081877488,Wholesale Trade,,42
5081877490,Health Care and Social Assistance,,62
5081877492,Manufacturing,,31-33
5081877495,Wholesale Trade,,42
5081877499,Wholesale Trade,,42
5081877507,Wholesale Trade,,42
5081877512,Wholesale Trade,,42
5081877516,Wholesale Trade,,42
5081877521,Health Care and Social Assistance,,62
5081877528,Wholesale Trade,,42
5081877536,Manufacturing,,31-33
5081877552,"Agriculture, Forestry, Fishing and Hunting",,11
5081877556,Wholesale Trade,,42
5081877561,"Professional, Scientific, and Technical Services",,54
5081877565,Manufacturing,,31-33
5081877566,Wholesale Trade,,42
5081877572,Wholesale Trade,,42
5081877576,Wholesale Trade,,42
5081877579,Wholesale Trade,,42
5081877580,Manufacturing,,31-33
5081877583,Wholesale Trade,,42
5081877591,"Agriculture, Forestry, Fishing and Hunting",,11
5081877592,Wholesale Trade,,42
5081877594,Other Services (except Public Administration),,81
5081877596,Wholesale Trade,,42
5081877597,Manufacturing,,31-33
5081877616,Wholesale Trade,,42
5081877630,Wholesale Trade,,42
5081877631,Wholesale Trade,,42
5081877633,Wholesale Trade,,42
5081877639,Wholesale Trade,,42
5081877650,Wholesale Trade,,42
5081877651,Manufacturing,,31-33
5081877672,Wholesale Trade,,42
5081877675,Wholesale Trade,,42
5081877685,Wholesale Trade,,42
5081877697,Wholesale Trade,,42
5081877715,Wholesale Trade,,42
5081877727,Manufacturing,,31-33
5081877729,Wholesale Trade,,42
5081877738,Wholesale Trade,,42
5081877771,Wholesale Trade,,42
5081877801,Wholesale Trade,,42
5081877806,Manufacturing,,31-33
5081877807,Wholesale Trade,,42
5081877808,Manufacturing,,31-33
5081877825,Manufacturing,,31-33
5081877826,Wholesale Trade,,42
5081877884,Wholesale Trade,,42
5081877888,Wholesale Trade,,42
5081877893,Manufacturing,,31-33
5081877894,Wholesale Trade,,42
5081877907,Wholesale Trade,,42
5081877910,Wholesale Trade,,42
5081877923,Wholesale Trade,,42
5081877929,Manufacturing,,31-33
5081877939,Manufacturing,,31-33
5081877946,Manufacturing,,31-33
5081877970,Wholesale Trade,,42
5081878035,"Agriculture, Forestry, Fishing and Hunting",,11
5081878048,Wholesale Trade,,42
5081878052,Manufacturing,,31-33
5081878061,Wholesale Trade,,42
5081878063,Wholesale Trade,,42
5081878070,"Agriculture, Forestry, Fishing and Hunting",,11
5081878089,Manufacturing,,31-33
5081878123,Wholesale Trade,,42
5081878124,Wholesale Trade,,42
5081878125,Manufacturing,,31-33
5081878142,Manufacturing,,31-33
5081878155,Wholesale Trade,,42
5081878196,Wholesale Trade,,42
5081878237,Wholesale Trade,,42
5081878281,Manufacturing,,31-33
5081878304,Wholesale Trade,,42
5081878309,Wholesale Trade,,42
5081878310,Wholesale Trade,,42
5081878355,Manufacturing,,31-33
5081878365,Retail Trade,,44-45
5081878366,Wholesale Trade,,42
5081878367,Manufacturing,,31-33
5081878431,Manufacturing,,31-33
5081878438,Wholesale Trade,,42
5081878448,Manufacturing,,31-33
5081878456,Manufacturing,,31-33
5081878460,Manufacturing,,31-33
5081878468,Manufacturing,,31-33
5081878485,"Agriculture, Forestry, Fishing and Hunting",,11
5081878519,Manufacturing,,31-33
5081878575,Manufacturing,,31-33
5081878576,Wholesale Trade,,42
5081878582,Wholesale Trade,,42
5081878627,Manufacturing,,31-33
5081878628,Wholesale Trade,,42
5081878637,Wholesale Trade,,42
