Unnamed: 0,0
606,5062229213
607,5062229220
608,5062229223
609,5062229227
610,5062229229
611,5062229230
612,5062229237
613,5062229259
614,5062229264
615,5062229267
616,5062229273
617,5062229289
618,5062229290
619,5062229292
620,5062229298
621,5062229327
622,5062229333
623,5062229338
624,5062229388
625,5062229419
626,5062229436
627,5062229448
628,5062229450
629,5062229456
630,5062229459
631,5062229477
632,5062229532
633,5062229533
634,5062229535
635,5062229542
636,5062229543
637,5062229544
638,5062229556
639,5062229563
640,5062229565
641,5062229574
642,5062229596
643,5062229608
644,5062229617
645,5062229626
646,5062229645
647,5062229648
648,5062229653
649,5062229655
650,5062229670
651,5062229672
652,5062229698
653,5062229699
654,5062229709
655,5062229717
656,5062229730
657,5062229732
658,5062229742
659,5062229749
660,5062229750
661,5062229761
662,5062229762
663,5062229764
664,5062229772
665,5062229785
666,5062229795
667,5062229798
668,5062229803
669,5062229804
670,5062229806
671,5062229817
672,5062229820
673,5062229826
674,5062229827
675,5062229829
676,5062229844
677,5062229850
678,5062229853
679,5062229870
680,5062229879
681,5062229882
682,5062229892
683,5062229903
684,5062229905
685,5062229929
686,5062229961
687,5062230008
688,5062230009
689,5062230010
690,5062230020
691,5062230044
692,5062230056
693,5062230057
694,5062230126
695,5062230142
696,5062230165
697,5062230174
698,5062230175
699,5062230177
700,5062230178
701,5062230208
702,5062230222
703,5062230232
704,5062230233
705,5062230271
706,5062230279
707,5062230293
708,5062230306
709,5062230307
710,5062230317
711,5062230329
712,5062230330
713,5062230368
714,5062230370
715,5062230381
716,5062230392
717,5062230393
718,5062230394
719,5062230395
720,5062230452
721,5062230454
722,5062230477
723,5062230485
724,5062230497
725,5062230510
726,5062230529
727,5062230542
728,5062230543
729,5062230553
730,5062230554
731,5062230555
732,5062230557
733,5062230566
734,5062230569
735,5062230578
736,5062230579
737,5062230580
738,5062230582
739,5062230591
740,5062230592
741,5062230625
742,5062230636
743,5062230645
744,5062230648
745,5062230649
746,5062230658
747,5062230660
748,5062230675
749,5062230687
750,5062230700
751,5062230721
752,5062230722
753,5062230742
754,5062230754
755,5062230755
756,5062230784
757,5062230785
758,5062230828
759,5062230846
760,5062230866
761,5062230904
762,5062230961
763,5062230972
764,5062230975
765,5062231009
766,5062231021
767,5062231086
768,5062231116
769,5062231128
770,5062231129
771,5062231155
772,5062231168
773,5062231174
774,5062231187
775,5062231193
776,5062231201
777,5062231231
778,5062231238
779,5062231253
780,5062231288
781,5062231321
782,5062231327
783,5062231343
784,5062231359
785,5062231367
786,5062231409
787,5062231423
788,5062231437
789,5062231452
790,5062231460
791,5062231465
792,5062231470
793,5062231496
794,5062231526
795,5062231527
796,5062231529
797,5062231566
798,5062231579
799,5062231636
800,5062231666
801,5062231733
802,5062231781
803,5062231804
804,5062231834
805,5062231859
806,5062231869
807,5062231870
808,5062231905
809,5062231908
810,5062231925
811,5062232002
812,5062232043
813,5062232071
814,5062232097
815,5062232119
816,5062232134
817,5062232154
818,5062232182
819,5062232184
820,5062232201
821,5062232215
822,5062232313
823,5062232321
824,5062232373
825,5062232376
826,5062232405
827,5062232414
828,5062232478
829,5062232492
830,5062232535
831,5062232537
832,5062232580
833,5062232646
834,5062232658
835,5062232703
836,5062232718
837,5062232719
838,5062232734
839,5062232777
840,5062232818
841,5062232819
842,5062232835
843,5062232847
844,5062232944
845,5062232981
846,5062233023
847,5062233044
848,5062233110
849,5062233112
850,5062233113
851,5062233130
852,5062233313
853,5062233323
854,5062233355
855,5062233364
856,5062233376
857,5062233415
858,5062233419
859,5062233437
860,5062233451
861,5062233456
862,5062233486
863,5062233517
864,5062233523
865,5062233531
866,5062233543
867,5062233548
868,5062233549
869,5062233564
870,5062233567
871,5062233570
872,5062233587
873,5062233640
874,5062233671
875,5062233673
876,5062233681
877,5062233685
878,5062233688
879,5062233689
880,5062233692
881,5062233693
882,5062233695
883,5062233700
884,5062233718
885,5062233722
886,5062233731
887,5062233782
888,5062233800
889,5062233821
890,5062233834
891,5062233845
892,5062233846
893,5062233862
894,5062233868
895,5062233880
896,5062233895
897,5062233922
898,5062233923
899,5062233924
900,5062233934
901,5062233946
902,5062233955
903,5062233964
904,5062233985
905,5062233988
906,5062233998
907,5062234006
908,5062234012
909,5062234013
910,5062234016
911,5062234035
912,5062234042
913,5062234051
914,5062234056
915,5062234061
916,5062234090
917,5062234103
918,5062234104
919,5062234109
920,5062234111
921,5062234115
922,5062234147
923,5062234148
924,5062234150
925,5062234151
926,5062234153
927,5062234154
928,5062234182
929,5062234212
930,5062234214
931,5062234215
932,5062234218
933,5062234239
934,5062234266
935,5062234272
936,5062234318
937,5062234321
938,5062234322
939,5062234349
940,5062234378
941,5062234419
942,5062234426
943,5062234494
944,5062234497
945,5062234502
946,5062234515
947,5062234523
948,5062234530
949,5062234539
950,5062234542
951,5062234551
952,5062234562
953,5062234577
954,5062234605
955,5062234615
956,5062234619
957,5062234636
958,5062234639
959,5062234651
960,5062234668
961,5062234673
962,5062234691
963,5062234695
964,5062234699
965,5062234703
966,5062234722
967,5062234738
968,5062234806
969,5062234822
970,5062234834
971,5062234846
972,5062234855
973,5062234871
974,5062234877
975,5062234883
976,5062234884
977,5062234911
978,5062234914
979,5062234915
980,5062234917
981,5062234922
982,5062234944
983,5062234955
984,5062234962
985,5062234967
986,5062234973
987,5062234976
988,5062234978
989,5062234990
990,5062235010
991,5062235024
992,5062235027
993,5062235054
994,5062235057
995,5062235060
996,5062235065
997,5062235090
998,5062235092
999,5062235109
1000,5062235114
1001,5062235121
1002,5062235126
1003,5062235130
1004,5062235153
1005,5062235219
1006,5062235250
1007,5062235254
1008,5062235283
1009,5062235290
1010,5062235291
1011,5062235292
1012,5062235316
1013,5062235318
1014,5062235323
1015,5062235324
1016,5062235327
1017,5062235338
1018,5062235351
1019,5062235360
1020,5062235367
1021,5062235372
1022,5062235374
1023,5062235375
1024,5062235382
1025,5062235387
1026,5062235403
1027,5062235404
1028,5062235411
1029,5062235413
1030,5062235431
1031,5062235457
1032,5062235465
1033,5062235468
1034,5062235494
1035,5062235498
1036,5062235535
1037,5062235540
1038,5062235580
1039,5062235581
1040,5062235582
1041,5062235605
1042,5062235613
1043,5062235614
1044,5062235615
1045,5062235627
1046,5062235628
1047,5062235632
1048,5062235637
1049,5062235639
1050,5062235640
1051,5062235641
1052,5062235642
1053,5062235644
1054,5062235664
1055,5062235665
1056,5062235666
1057,5062235667
1058,5062235682
1059,5062235683
1060,5062235689
1061,5062235731
1062,5062235743
1063,5062235771
1064,5062235772
1065,5062235776
1066,5062235787
1067,5062235827
1068,5062235829
1069,5062235836
1070,5062235860
1071,5062235870
1072,5062235874
1073,5062235877
1074,5062235879
1075,5062235880
1076,5062235882
1077,5062235883
1078,5062235893
1079,5062235894
1080,5062235900
1081,5062235901
1082,5062235906
1083,5062235917
1084,5062235943
1085,5062235974
1086,5062235977
1087,5062235978
1088,5062235981
1089,5062235982
1090,5062235985
1091,5062235988
1092,5062235991
1093,5062236001
1094,5062236002
1095,5062236003
1096,5062236012
1097,5062236032
1098,5062236043
1099,5062236060
1100,5062236068
1101,5062236080
1102,5062236081
1103,5062236092
1104,5062236093
1105,5062236096
1106,5062236099
1107,5062236104
1108,5062236106
1109,5062236112
1110,5062236116
1111,5062236124
1112,5062236138
1113,5062236139
1114,5062236146
1115,5062236147
1116,5062236150
1117,5062236153
1118,5062236158
1119,5062236162
1120,5062236164
1121,5062236170
1122,5062236171
1123,5062236172
1124,5062236173
1125,5062236181
1126,5062236210
1127,5062236220
1128,5062236221
1129,5062236222
1130,5062236225
1131,5062236244
1132,5062236250
1133,5062236255
1134,5062236260
1135,5062236261
1136,5062236266
1137,5062236270
1138,5062236272
1139,5062236287
1140,5062236302
1141,5062236305
1142,5062236306
1143,5062236315
1144,5062236317
1145,5062236328
1146,5062236330
1147,5062236335
1148,5062236337
1149,5062236340
1150,5062236341
1151,5062236344
1152,5062236347
1153,5062236363
1154,5062236376
1155,5062236380
1156,5062236383
1157,5062236387
1158,5062236394
1159,5062236397
1160,5062236404
1161,5062236407
1162,5062236408
1163,5062236410
1164,5062236411
1165,5062236412
1166,5062236424
1167,5062236427
1168,5062236434
1169,5062236446
1170,5062236447
1171,5062236451
1172,5062236453
1173,5062236455
1174,5062236460
1175,5062236471
1176,5062236474
1177,5062236485
1178,5062236489
1179,5062236492
1180,5062236499
1181,5062236513
1182,5062236518
1183,5062236532
1184,5062236533
1185,5062236569
1186,5062236595
1187,5062236598
1188,5062236612
1189,5062236635
1190,5062236649
1191,5062236651
1192,5062236675
1193,5062236682
1194,5062236684
1195,5062236690
1196,5062236700
1197,5062236762
1198,5062236768
1199,5062236769
1200,5062236772
1201,5062236797
1202,5062236810
1203,5062236815
1204,5062236819
1205,5062236830
1206,5062236833
1207,5062236840
1208,5062236843
1209,5062236846
1210,5062236851
1211,5062236852
1212,5062236855
1213,5062236862
1214,5062236864
1215,5062236869
1216,5062236880
1217,5062236883
1218,5062236889
1219,5062236912
1220,5062236932
1221,5062236936
1222,5062236986
1223,5062236990
1224,5062236994
1225,5062237000
1226,5062237003
1227,5062237020
1228,5062237046
1229,5062237056
1230,5062237070
1231,5062237077
1232,5062237078
1233,5062237079
1234,5062237086
1235,5062237095
1236,5062237107
1237,5062237109
1238,5062237115
1239,5062237116
1240,5062237118
1241,5062237124
1242,5062237136
1243,5062237141
1244,5062237144
1245,5062237149
1246,5062237150
1247,5062237152
1248,5062237156
1249,5062237161
1250,5062237162
1251,5062237168
1252,5062237173
1253,5062237174
1254,5062237184
1255,5062237190
1256,5062237191
1257,5062237192
1258,5062237194
1259,5062237201
1260,5062237204
1261,5062237206
1262,5062237207
1263,5062237213
1264,5062237220
1265,5062237222
1266,5062237230
1267,5062237233
1268,5062237238
1269,5062237243
1270,5062237252
1271,5062237256
1272,5062237259
1273,5062237260
1274,5062237261
1275,5062237275
1276,5062237277
1277,5062237284
1278,5062237285
1279,5062237304
1280,5062237314
1281,5062237339
1282,5062237350
1283,5062237351
1284,5062237353
1285,5062237355
1286,5062237389
1287,5062237398
1288,5062237404
1289,5062237413
1290,5062237414
1291,5062237415
1292,5062237421
1293,5062237434
1294,5062237437
1295,5062237462
1296,5062237474
1297,5062237488
1298,5062237492
1299,5062237547
1300,5062237560
1301,5062237561
1302,5062237574
1303,5062237586
1304,5062237597
1305,5062237612
1306,5062237641
1307,5062237643
1308,5062237648
1309,5062237681
1310,5062237688
1311,5062237718
1312,5062237721
1313,5062237736
1314,5062237763
1315,5062237773
1316,5062237778
1317,5062237780
1318,5062237786
1319,5062237796
1320,5062237801
1321,5062237802
1322,5062237805
1323,5062237808
1324,5062237809
1325,5062237811
1326,5062237830
1327,5062237850
1328,5062237867
1329,5062237876
1330,5062237888
1331,5062237918
1332,5062237940
1333,5062237948
1334,5062237950
1335,5062237951
1336,5062237952
1337,5062237956
1338,5062238006
1339,5062238008
1340,5062238023
1341,5062238024
1342,5062238025
1343,5062238041
1344,5062238057
1345,5062238067
1346,5062238076
1347,5062238082
1348,5062238095
1349,5062238098
1350,5062238102
1351,5062238104
1352,5062238126
1353,5062238130
1354,5062238153
1355,5062239108
1356,5062239126
1357,5062239127
1358,5062239129
1359,5062239210
1360,5062239212
1361,5062239219
1362,5062239239
1363,5062239260
1364,5062239264
1365,5062239268
1366,5062239274
1367,5062239332
1368,5062239333
1369,5062239334
1370,5062239344
1371,5062239356
1372,5062239366
1373,5062239367
1374,5062239369
1375,5062239373
1376,5062239376
1377,5062239378
1378,5062239380
1379,5062239384
1380,5062239401
1381,5062239411
1382,5062239419
1383,5062239422
1384,5062239427
1385,5062239434
1386,5062239435
1387,5062239440
1388,5062239441
1389,5062239443
1390,5062239444
1391,5062239447
1392,5062239448
1393,5062239449
1394,5062239451
1395,5062239460
1396,5062239461
1397,5062239463
1398,5062239465
1399,5062239471
1400,5062239512
1401,5062239513
1402,5062239525
1403,5062239535
1404,5062239538
1405,5062239540
1406,5062239541
1407,5062239542
1408,5062239544
1409,5062239547
1410,5062239549
1411,5062239551
1412,5062239552
1413,5062239553
1414,5062239557
1415,5062239558
1416,5062239575
1417,5062239579
1418,5062239580
1419,5062239581
1420,5062239588
1421,5062239589
1422,5062239596
1423,5062239597
1424,5062239603
1425,5062239605
1426,5062239609
1427,5062239615
1428,5062239618
1429,5062239625
1430,5062239629
1431,5062239635
1432,5062239644
1433,5062239658
1434,5062239663
1435,5062239667
1436,5062239671
1437,5062239673
1438,5062239674
1439,5062239677
1440,5062239678
1441,5062239680
1442,5062239687
1443,5062239691
1444,5062239693
1445,5062239697
1446,5062239698
1447,5062239702
1448,5062239703
1449,5062239711
1450,5062239715
1451,5062239725
1452,5062239727
1453,5062239728
1454,5062239734
1455,5062239737
1456,5062239739
1457,5062239749
1458,5062239753
1459,5062239755
1460,5062239756
1461,5062239757
1462,5062239759
1463,5062239766
1464,5062239774
1465,5062239775
1466,5062239782
1467,5062239784
1468,5062239791
1469,5062239796
1470,5062239801
1471,5062239806
1472,5062239824
1473,5062239827
1474,5062239835
1475,5062239839
1476,5062239845
1477,5062239851
1478,5062239853
1479,5062239855
1480,5062239856
1481,5062239857
1482,5062239873
1483,5062239878
1484,5062239889
1485,5062239897
1486,5062239899
1487,5062239904
1488,5062239905
1489,5062239911
1490,5062239912
1491,5062239914
1492,5062239918
1493,5062239924
1494,5062239925
1495,5062239939
1496,5062239947
1497,5062239962
1498,5062239977
1499,5062239998
1500,5062240002
1501,5062240004
1502,5062240005
1503,5062240006
1504,5062240014
1505,5062240063
1506,5062240065
1507,5062240091
1508,5062240105
1509,5062240107
1510,5062240110
1511,5062240117
1512,5062240122
1513,5062240132
1514,5062240133
1515,5062240136
1516,5062240143
1517,5062240146
1518,5062240153
1519,5062240155
1520,5062240157
1521,5062240158
1522,5062240160
1523,5062240169
1524,5062240170
1525,5062240171
1526,5062240172
1527,5062240175
1528,5062240191
1529,5062240218
1530,5062240224
1531,5062240233
1532,5062240236
1533,5062240239
1534,5062240240
1535,5062240243
1536,5062240244
1537,5062240246
1538,5062240249
1539,5062240258
1540,5062240259
1541,5062240262
1542,5062240268
1543,5062240276
1544,5062240285
1545,5062240293
1546,5062240296
1547,5062240297
1548,5062240298
1549,5062240300
1550,5062240301
1551,5062240306
1552,5062240307
1553,5062240309
1554,5062240311
1555,5062240317
1556,5062240320
1557,5062240322
1558,5062240329
1559,5062240334
1560,5062240347
1561,5062240352
1562,5062240353
1563,5062240360
1564,5062240376
1565,5062240380
1566,5062240383
1567,5062240391
1568,5062240393
1569,5062240397
1570,5062240401
1571,5062240413
1572,5062240419
1573,5062240421
1574,5062240422
1575,5062240424
1576,5062240425
1577,5062240426
1578,5062240429
1579,5062240431
1580,5062240450
1581,5062240453
1582,5062240456
1583,5062240471
1584,5062240498
1585,5062240535
1586,5062240538
1587,5062240539
1588,5062240540
1589,5062240550
1590,5062240553
1591,5062240563
1592,5062240568
1593,5062240570
1594,5062240573
1595,5062240577
1596,5062240581
1597,5062240582
1598,5062240596
1599,5062240598
1600,5062240606
1601,5062240608
1602,5062240610
1603,5062240614
1604,5062240615
1605,5062240620
1606,5062240623
1607,5062240626
1608,5062240628
1609,5062240675
1610,5062240688
1611,5062240694
1612,5062240699
1613,5062240718
1614,5062240720
1615,5062240737
1616,5062240741
1617,5062240745
1618,5062240753
1619,5062240782
1620,5062240790
1621,5062240794
1622,5062240806
1623,5062240829
1624,5062240838
1625,5062240840
1626,5062240842
1627,5062240845
1628,5062240849
1629,5062240852
1630,5062240854
1631,5062240860
1632,5062240862
1633,5062240863
1634,5062240864
1635,5062240867
1636,5062240869
1637,5062240873
1638,5062240877
1639,5062240886
1640,5062240899
1641,5062240928
1642,5062240949
1643,5062240959
1644,5062240982
1645,5062241014
1646,5062241019
1647,5062241021
1648,5062241023
1649,5062241025
1650,5062241065
1651,5062241075
1652,5062241076
1653,5062241087
1654,5062241089
1655,5062241098
1656,5062241107
1657,5062241110
1658,5062241111
1659,5062241113
1660,5062241127
1661,5062241129
1662,5062241136
1663,5062241155
1664,5062241170
1665,5062241183
1666,5062241188
1667,5062241196
1668,5062241197
1669,5062241208
1670,5062241214
1671,5062241221
1672,5062241231
1673,5062241233
1674,5062241254
1675,5062241266
1676,5062241270
1677,5062241290
1678,5062241299
1679,5062241306
1680,5062241314
1681,5062241317
1682,5062241319
1683,5062241320
1684,5062241322
1685,5062241327
1686,5062241331
1687,5062241333
1688,5062241336
1689,5062241340
1690,5062241341
1691,5062241342
1692,5062241343
1693,5062241347
1694,5062241348
1695,5062241349
1696,5062241350
1697,5062241354
1698,5062241364
1699,5062241374
1700,5062241375
1701,5062241378
1702,5062241380
1703,5062241389
1704,5062241394
1705,5062241400
1706,5062241415
1707,5062241423
1708,5062241425
1709,5062241426
1710,5062241427
1711,5062241433
1712,5062241435
1713,5062241444
1714,5062241449
1715,5062241451
1716,5062241452
1717,5062241453
1718,5062241454
1719,5062241457
1720,5062241459
1721,5062241460
1722,5062241461
1723,5062241462
1724,5062241465
1725,5062241466
1726,5062241468
1727,5062241469
1728,5062241471
1729,5062241475
1730,5062241476
1731,5062241479
1732,5062241485
1733,5062241486
1734,5062241488
1735,5062241489
1736,5062241490
1737,5062241496
1738,5062241497
1739,5062241503
1740,5062241507
1741,5062241514
1742,5062241517
1743,5062241521
1744,5062241524
1745,5062241534
1746,5062241535
1747,5062241536
1748,5062241537
1749,5062241540
1750,5062241543
1751,5062241546
1752,5062241550
1753,5062241553
1754,5062241556
1755,5062241571
1756,5062241574
1757,5062241581
1758,5062241588
1759,5062241599
1760,5062241611
1761,5062241625
1762,5062241648
1763,5062241659
1764,5062241739
1765,5062241747
1766,5062241765
1767,5062241778
1768,5062241784
1769,5062241789
1770,5062241790
1771,5062241791
1772,5062241794
1773,5062241804
1774,5062241808
1775,5062241809
1776,5062241812
1777,5062241818
1778,5062241821
1779,5062241823
1780,5062241824
1781,5062241825
1782,5062241831
1783,5062241836
1784,5062241842
1785,5062241848
1786,5062241850
1787,5062241854
1788,5062241855
1789,5062241879
1790,5062241880
1791,5062241884
1792,5062241886
1793,5062241916
1794,5062241942
1795,5062241950
1796,5062241968
1797,5062241974
1798,5062241977
1799,5062241981
1800,5062242019
1801,5062242038
1802,5062242043
1803,5062242058
1804,5062242061
1805,5062242075
1806,5062242077
1807,5062242095
1808,5062242107
1809,5062242111
1810,5062242112
1811,5062242115
1812,5062242130
1813,5062242136
1814,5062242147
1815,5062242151
1816,5062242152
1817,5062242162
1818,5062242177
1819,5062242181
1820,5062242191
1821,5062242193
1822,5062242214
1823,5062242238
1824,5062242248
1825,5062242266
1826,5062242298
1827,5062242299
1828,5062242309
1829,5062242314
1830,5062242317
1831,5062242321
1832,5062242334
1833,5062242337
1834,5062242346
1835,5062242347
1836,5062242353
1837,5062242363
1838,5062242368
1839,5062242369
1840,5062242371
1841,5062242380
1842,5062242390
1843,5062242394
1844,5062242396
1845,5062242399
1846,5062242400
1847,5062242444
1848,5062242446
1849,5062242453
1850,5062242456
1851,5062242460
1852,5062242467
1853,5062242471
1854,5062242491
1855,5062242492
1856,5062242497
1857,5062242499
1858,5062242502
1859,5062242504
1860,5062242508
1861,5062242511
1862,5062242513
1863,5062242514
1864,5062242520
1865,5062242521
1866,5062242523
1867,5062242525
1868,5062242529
1869,5062242533
1870,5062242534
1871,5062242540
